# event_ticker=KXATPMATCH-25OCT30KHADE
# final_score=6-2 6-2
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Karen Khachanov
# kalshi_date=2025-10-30
timestamp,Alex de Minaur,Karen Khachanov
2025-10-30T14:03:00Z,57.00,43.72
2025-10-30T14:04:00Z,57.00,43.72
2025-10-30T14:06:00Z,57.00,43.72
2025-10-30T14:10:00Z,55.00,46.00
2025-10-30T14:11:00Z,55.00,45.00
2025-10-30T14:12:00Z,55.00,45.00
2025-10-30T14:13:00Z,55.00,44.00
2025-10-30T14:14:00Z,57.00,44.00
2025-10-30T14:15:00Z,57.00,44.00
2025-10-30T14:16:00Z,57.00,44.00
2025-10-30T14:19:00Z,57.00,44.00
2025-10-30T14:21:00Z,57.00,44.00
2025-10-30T14:26:00Z,57.00,44.00
2025-10-30T14:27:00Z,57.00,44.00
2025-10-30T14:28:00Z,57.00,44.00
2025-10-30T14:29:00Z,57.00,42.00
2025-10-30T14:30:00Z,58.00,42.00
2025-10-30T14:31:00Z,58.00,42.00
2025-10-30T14:32:00Z,58.00,42.00
2025-10-30T14:33:00Z,58.00,42.00
2025-10-30T14:34:00Z,58.00,42.00
2025-10-30T14:36:00Z,58.81,42.84
2025-10-30T14:38:00Z,59.00,42.00
2025-10-30T14:39:00Z,59.00,42.00
2025-10-30T14:40:00Z,59.00,42.00
2025-10-30T14:41:00Z,59.00,42.00
2025-10-30T14:42:00Z,59.00,42.00
2025-10-30T14:43:00Z,59.00,42.00
2025-10-30T14:44:00Z,59.00,42.00
2025-10-30T14:45:00Z,59.00,42.00
2025-10-30T14:46:00Z,59.00,42.00
2025-10-30T14:47:00Z,59.00,42.00
2025-10-30T14:48:00Z,59.00,42.00
2025-10-30T14:49:00Z,59.00,42.00
2025-10-30T14:50:00Z,59.00,42.00
2025-10-30T14:51:00Z,59.00,42.00
2025-10-30T14:52:00Z,59.00,42.00
2025-10-30T14:54:00Z,59.00,43.00
2025-10-30T14:56:00Z,59.00,43.00
2025-10-30T14:57:00Z,59.00,43.00
2025-10-30T14:58:00Z,59.00,43.00
2025-10-30T14:59:00Z,59.00,43.00
2025-10-30T15:00:00Z,59.00,43.00
2025-10-30T15:01:00Z,59.00,43.00
2025-10-30T15:02:00Z,59.00,43.00
2025-10-30T15:03:00Z,59.00,43.00
2025-10-30T15:04:00Z,59.00,43.00
2025-10-30T15:05:00Z,59.00,43.00
2025-10-30T15:06:00Z,59.00,43.00
2025-10-30T15:07:00Z,59.00,42.00
2025-10-30T15:08:00Z,59.00,42.00
2025-10-30T15:09:00Z,59.00,42.00
2025-10-30T15:11:00Z,59.00,41.00
2025-10-30T15:12:00Z,59.00,41.00
2025-10-30T15:13:00Z,59.00,42.00
2025-10-30T15:14:00Z,59.00,42.00
2025-10-30T15:15:00Z,59.00,42.00
2025-10-30T15:17:00Z,59.00,42.00
2025-10-30T15:18:00Z,59.49,42.00
2025-10-30T15:19:00Z,60.00,42.00
2025-10-30T15:20:00Z,60.00,41.00
2025-10-30T15:21:00Z,61.00,41.00
2025-10-30T15:22:00Z,61.00,41.00
2025-10-30T15:23:00Z,61.00,41.00
2025-10-30T15:24:00Z,61.00,41.00
2025-10-30T15:25:00Z,61.00,41.00
2025-10-30T15:26:00Z,61.00,41.00
2025-10-30T15:27:00Z,61.00,41.00
2025-10-30T15:28:00Z,61.00,41.00
2025-10-30T15:29:00Z,61.00,41.82
2025-10-30T15:30:00Z,61.00,42.00
2025-10-30T15:31:00Z,61.00,42.00
2025-10-30T15:32:00Z,61.83,42.00
2025-10-30T15:33:00Z,61.83,41.00
2025-10-30T15:34:00Z,61.00,41.00
2025-10-30T15:35:00Z,61.70,41.00
2025-10-30T15:36:00Z,61.00,41.00
2025-10-30T15:37:00Z,61.00,41.00
2025-10-30T15:38:00Z,61.00,41.00
2025-10-30T15:39:00Z,61.69,40.00
2025-10-30T15:40:00Z,59.74,41.32
2025-10-30T15:41:00Z,60.03,40.02
2025-10-30T15:42:00Z,61.39,35.11
2025-10-30T15:43:00Z,65.44,33.36
2025-10-30T15:44:00Z,62.89,40.60
2025-10-30T15:45:00Z,67.51,36.89
2025-10-30T15:46:00Z,67.96,31.19
2025-10-30T15:47:00Z,73.89,28.83
2025-10-30T15:48:00Z,73.23,27.48
2025-10-30T15:49:00Z,77.45,23.11
2025-10-30T15:50:00Z,78.47,23.97
2025-10-30T15:51:00Z,78.13,22.20
2025-10-30T15:52:00Z,76.31,23.68
2025-10-30T15:53:00Z,75.49,25.99
2025-10-30T15:54:00Z,76.69,25.99
2025-10-30T15:55:00Z,77.13,24.84
2025-10-30T15:56:00Z,75.40,26.01
2025-10-30T15:57:00Z,73.76,29.20
2025-10-30T15:58:00Z,72.94,29.00
2025-10-30T15:59:00Z,67.75,29.50
2025-10-30T16:00:00Z,73.08,28.88
2025-10-30T16:01:00Z,76.16,28.00
2025-10-30T16:02:00Z,76.00,24.76
2025-10-30T16:03:00Z,76.00,24.00
2025-10-30T16:04:00Z,75.58,25.66
2025-10-30T16:05:00Z,75.00,27.00
2025-10-30T16:06:00Z,76.00,25.97
2025-10-30T16:07:00Z,76.24,24.00
2025-10-30T16:08:00Z,77.96,25.00
2025-10-30T16:09:00Z,78.49,24.00
2025-10-30T16:10:00Z,78.64,24.00
2025-10-30T16:11:00Z,79.67,22.02
2025-10-30T16:12:00Z,81.56,19.19
2025-10-30T16:13:00Z,83.00,18.00
2025-10-30T16:14:00Z,83.00,17.05
2025-10-30T16:15:00Z,84.64,16.87
2025-10-30T16:16:00Z,85.90,15.18
2025-10-30T16:17:00Z,86.42,14.90
2025-10-30T16:18:00Z,88.15,13.16
2025-10-30T16:19:00Z,86.20,13.23
2025-10-30T16:20:00Z,84.15,16.17
2025-10-30T16:21:00Z,84.00,15.00
2025-10-30T16:22:00Z,85.00,15.97
2025-10-30T16:23:00Z,85.82,15.00
2025-10-30T16:24:00Z,86.00,14.62
2025-10-30T16:25:00Z,86.18,15.37
2025-10-30T16:26:00Z,86.15,14.00
2025-10-30T16:27:00Z,88.45,12.92
2025-10-30T16:28:00Z,90.40,12.28
2025-10-30T16:29:00Z,96.45,7.27
2025-10-30T16:30:00Z,95.93,5.01
2025-10-30T16:31:00Z,96.88,3.03
2025-10-30T16:32:00Z,95.10,7.34
2025-10-30T16:33:00Z,95.16,4.37
2025-10-30T16:34:00Z,93.04,6.21
2025-10-30T16:35:00Z,96.15,5.36
2025-10-30T16:36:00Z,97.66,2.09
2025-10-30T16:37:00Z,98.66,2.96
2025-10-30T16:38:00Z,97.66,3.03
2025-10-30T16:39:00Z,97.04,3.42
2025-10-30T16:40:00Z,98.45,2.25
2025-10-30T16:41:00Z,98.96,1.50
2025-10-30T16:42:00Z,98.93,2.00
2025-10-30T16:43:00Z,98.88,1.92
2025-10-30T16:44:00Z,98.77,1.56
2025-10-30T16:45:00Z,98.90,1.28
2025-10-30T16:46:00Z,98.90,1.00
2025-10-30T16:47:00Z,99.00,1.00
