# event_ticker=KXATPMATCH-25NOV04SPIBOR
# final_score=5-7 6-3 6-4
# score_resolution=7-5 3-6 4-6
# match_winner=Nuno Borges
# fav_player=Eliot Spizzirri
# dog_player=Nuno Borges
# kalshi_date=2025-11-04
timestamp,Eliot Spizzirri,Nuno Borges
2025-11-04T20:39:00Z,66.37,33.72
2025-11-04T20:40:00Z,60.79,38.01
2025-11-04T20:41:00Z,63.34,36.97
2025-11-04T20:42:00Z,62.33,37.63
2025-11-04T20:43:00Z,51.57,46.41
2025-11-04T20:44:00Z,49.00,50.83
2025-11-04T20:45:00Z,49.01,51.24
2025-11-04T20:46:00Z,49.44,51.92
2025-11-04T20:47:00Z,47.04,52.89
2025-11-04T20:48:00Z,50.14,49.96
2025-11-04T20:49:00Z,49.34,50.81
2025-11-04T20:50:00Z,49.04,51.65
2025-11-04T20:51:00Z,48.00,52.10
2025-11-04T20:52:00Z,46.99,53.43
2025-11-04T20:53:00Z,47.10,53.83
2025-11-04T20:54:00Z,44.60,56.17
2025-11-04T20:55:00Z,42.03,57.92
2025-11-04T20:56:00Z,43.09,56.17
2025-11-04T20:57:00Z,47.41,54.31
2025-11-04T20:58:00Z,47.55,54.13
2025-11-04T20:59:00Z,44.00,57.50
2025-11-04T21:00:00Z,43.00,58.15
2025-11-04T21:01:00Z,43.00,59.25
2025-11-04T21:02:00Z,44.22,57.01
2025-11-04T21:03:00Z,43.78,57.08
2025-11-04T21:04:00Z,42.63,57.77
2025-11-04T21:05:00Z,42.17,56.60
2025-11-04T21:06:00Z,46.72,58.11
2025-11-04T21:07:00Z,42.91,57.50
2025-11-04T21:08:00Z,40.38,61.12
2025-11-04T21:09:00Z,37.01,62.92
2025-11-04T21:10:00Z,39.14,59.15
2025-11-04T21:11:00Z,41.47,58.99
2025-11-04T21:12:00Z,39.65,62.21
2025-11-04T21:13:00Z,33.27,64.71
2025-11-04T21:14:00Z,40.47,59.76
2025-11-04T21:15:00Z,45.74,55.72
2025-11-04T21:16:00Z,51.27,48.68
2025-11-04T21:17:00Z,46.26,56.14
2025-11-04T21:18:00Z,38.59,60.54
2025-11-04T21:19:00Z,28.18,67.06
2025-11-04T21:20:00Z,18.97,76.84
2025-11-04T21:21:00Z,15.51,84.97
2025-11-04T21:22:00Z,14.66,84.47
2025-11-04T21:23:00Z,12.09,88.12
2025-11-04T21:24:00Z,11.16,88.36
2025-11-04T21:25:00Z,11.77,88.48
2025-11-04T21:26:00Z,13.85,85.77
2025-11-04T21:27:00Z,14.00,86.12
2025-11-04T21:28:00Z,15.43,86.23
2025-11-04T21:29:00Z,9.34,90.08
2025-11-04T21:30:00Z,8.28,91.33
2025-11-04T21:31:00Z,6.97,92.57
2025-11-04T21:32:00Z,6.46,93.78
2025-11-04T21:33:00Z,8.11,92.95
2025-11-04T21:34:00Z,9.85,91.14
2025-11-04T21:35:00Z,8.92,91.12
2025-11-04T21:36:00Z,11.07,89.92
2025-11-04T21:37:00Z,11.06,88.92
2025-11-04T21:38:00Z,10.08,89.75
2025-11-04T21:39:00Z,11.22,89.35
2025-11-04T21:40:00Z,21.12,81.86
2025-11-04T21:41:00Z,7.29,93.16
2025-11-04T21:42:00Z,4.43,94.37
2025-11-04T21:43:00Z,6.52,92.98
2025-11-04T21:44:00Z,8.48,92.08
2025-11-04T21:45:00Z,10.32,90.88
2025-11-04T21:46:00Z,8.74,90.19
2025-11-04T21:47:00Z,6.47,92.96
2025-11-04T21:48:00Z,1.36,98.77
2025-11-04T21:49:00Z,1.36,99.00
2025-11-04T21:50:00Z,1.00,99.00
2025-11-04T21:51:00Z,1.00,99.00
2025-11-04T21:52:00Z,1.00,99.00
