# event_ticker=KXATPMATCH-26APR12ZHADAR
# final_score=7-6(5) 3-6 6-1
# score_resolution=7-6 3-6 6-1
# match_winner=Luciano Darderi
# fav_player=Luciano Darderi
# dog_player=Zhizhen Zhang
# kalshi_date=2026-04-12
timestamp,Luciano Darderi,Zhizhen Zhang
2026-04-14T09:55:00Z,82.00,18.96
2026-04-14T09:56:00Z,82.00,20.00
2026-04-14T09:57:00Z,79.55,22.98
2026-04-14T09:58:00Z,85.01,15.13
2026-04-14T09:59:00Z,84.00,19.09
2026-04-14T10:00:00Z,85.65,14.00
2026-04-14T10:01:00Z,87.00,14.00
2026-04-14T10:02:00Z,86.04,13.96
2026-04-14T10:03:00Z,87.75,13.32
2026-04-14T10:04:00Z,92.21,7.76
2026-04-14T10:05:00Z,95.66,5.17
2026-04-14T10:06:00Z,94.82,5.00
2026-04-14T10:07:00Z,95.00,6.00
2026-04-14T10:08:00Z,94.65,6.82
2026-04-14T10:09:00Z,97.00,3.95
2026-04-14T10:10:00Z,96.99,4.55
2026-04-14T10:11:00Z,96.99,5.00
2026-04-14T10:12:00Z,95.00,6.00
2026-04-14T10:13:00Z,94.56,7.62
2026-04-14T10:14:00Z,95.00,8.00
2026-04-14T10:15:00Z,93.79,7.77
2026-04-14T10:16:00Z,87.03,14.91
2026-04-14T10:17:00Z,86.02,16.79
2026-04-14T10:18:00Z,86.91,17.00
2026-04-14T10:19:00Z,83.00,16.84
2026-04-14T10:20:00Z,81.36,19.00
2026-04-14T10:21:00Z,79.33,20.00
2026-04-14T10:22:00Z,78.76,21.63
2026-04-14T10:23:00Z,77.22,26.04
2026-04-14T10:24:00Z,73.75,25.27
2026-04-14T10:25:00Z,81.00,19.70
2026-04-14T10:26:00Z,73.86,26.71
2026-04-14T10:27:00Z,73.89,24.21
2026-04-14T10:28:00Z,64.48,35.02
2026-04-14T10:29:00Z,66.25,36.13
2026-04-14T10:30:00Z,61.74,40.86
2026-04-14T10:31:00Z,63.02,36.94
2026-04-14T10:32:00Z,59.33,40.83
2026-04-14T10:33:00Z,61.00,41.00
2026-04-14T10:34:00Z,63.59,37.76
2026-04-14T10:35:00Z,63.00,34.61
2026-04-14T10:36:00Z,64.00,38.34
2026-04-14T10:37:00Z,65.00,36.00
2026-04-14T10:38:00Z,65.00,29.54
2026-04-14T10:39:00Z,68.83,34.97
2026-04-14T10:40:00Z,76.94,30.92
2026-04-14T10:41:00Z,67.97,38.63
2026-04-14T10:42:00Z,63.00,37.06
2026-04-14T10:43:00Z,62.98,37.77
2026-04-14T10:44:00Z,63.00,37.99
2026-04-14T10:45:00Z,62.76,38.50
2026-04-14T10:46:00Z,59.91,40.71
2026-04-14T10:47:00Z,59.00,42.94
2026-04-14T10:48:00Z,59.90,40.87
2026-04-14T10:49:00Z,65.88,40.31
2026-04-14T10:50:00Z,67.18,33.07
2026-04-14T10:51:00Z,70.60,28.63
2026-04-14T10:52:00Z,75.82,24.50
2026-04-14T10:53:00Z,69.23,27.76
2026-04-14T10:54:00Z,69.97,31.38
2026-04-14T10:55:00Z,84.34,13.01
2026-04-14T10:56:00Z,89.89,10.97
2026-04-14T10:57:00Z,91.73,10.94
2026-04-14T10:58:00Z,93.13,8.87
2026-04-14T10:59:00Z,92.33,9.00
2026-04-14T11:00:00Z,92.93,7.99
2026-04-14T11:01:00Z,92.85,9.35
2026-04-14T11:02:00Z,93.49,7.21
2026-04-14T11:03:00Z,94.07,7.80
2026-04-14T11:04:00Z,90.83,9.23
2026-04-14T11:05:00Z,88.65,11.08
2026-04-14T11:06:00Z,88.35,13.36
2026-04-14T11:07:00Z,91.77,11.47
2026-04-14T11:08:00Z,93.81,5.61
2026-04-14T11:09:00Z,94.64,6.86
2026-04-14T11:10:00Z,95.78,5.67
2026-04-14T11:11:00Z,96.98,4.14
2026-04-14T11:12:00Z,97.12,3.56
2026-04-14T11:13:00Z,98.74,1.26
2026-04-14T11:14:00Z,99.00,1.37
2026-04-14T11:15:00Z,99.00,1.80
2026-04-14T11:16:00Z,99.00,1.00
2026-04-14T11:17:00Z,99.00,1.00
2026-04-14T11:18:00Z,99.00,1.00
