# event_ticker=KXATPMATCH-26MAR07HUMMIC
# final_score=7-5 6-7(5) 7-6(6)
# score_resolution=7-5 6-7 7-6
# match_winner=Alex Michelsen
# fav_player=Alex Michelsen
# dog_player=Ugo Humbert
# kalshi_date=2026-03-07
timestamp,Alex Michelsen,Ugo Humbert
2026-03-08T00:31:00Z,54.00,48.00
2026-03-08T00:34:00Z,54.00,48.00
2026-03-08T00:35:00Z,54.00,48.00
2026-03-08T00:36:00Z,54.00,49.00
2026-03-08T00:40:00Z,54.00,49.00
2026-03-08T00:45:00Z,54.00,49.00
2026-03-08T00:47:00Z,52.00,49.00
2026-03-08T00:49:00Z,52.00,49.00
2026-03-08T00:50:00Z,52.00,48.00
2026-03-08T00:51:00Z,52.00,48.00
2026-03-08T00:57:00Z,54.00,49.00
2026-03-08T01:00:00Z,54.00,49.00
2026-03-08T01:02:00Z,54.00,49.00
2026-03-08T01:03:00Z,54.00,49.00
2026-03-08T01:11:00Z,54.00,49.00
2026-03-08T01:15:00Z,54.00,49.00
2026-03-08T01:16:00Z,54.00,49.00
2026-03-08T01:25:00Z,54.00,49.00
2026-03-08T01:26:00Z,54.00,49.00
2026-03-08T01:28:00Z,54.00,49.00
2026-03-08T01:31:00Z,54.00,49.00
2026-03-08T01:32:00Z,54.00,49.00
2026-03-08T01:33:00Z,54.00,49.00
2026-03-08T01:37:00Z,53.00,49.00
2026-03-08T01:38:00Z,54.00,49.00
2026-03-08T01:39:00Z,54.00,49.00
2026-03-08T01:40:00Z,54.00,49.00
2026-03-08T01:41:00Z,53.98,49.00
2026-03-08T01:42:00Z,53.00,49.00
2026-03-08T01:43:00Z,53.20,49.00
2026-03-08T01:46:00Z,54.01,49.00
2026-03-08T01:47:00Z,55.00,49.00
2026-03-08T01:49:00Z,54.00,49.00
2026-03-08T01:51:00Z,55.00,49.00
2026-03-08T01:52:00Z,55.00,49.00
2026-03-08T01:53:00Z,55.00,49.00
2026-03-08T01:54:00Z,55.00,49.00
2026-03-08T01:57:00Z,55.00,49.00
2026-03-08T01:58:00Z,55.00,49.00
2026-03-08T02:00:00Z,55.00,48.50
2026-03-08T02:01:00Z,55.00,49.00
2026-03-08T02:03:00Z,55.00,49.00
2026-03-08T02:04:00Z,55.00,49.00
2026-03-08T02:05:00Z,55.00,49.00
2026-03-08T02:06:00Z,55.00,49.00
2026-03-08T02:07:00Z,55.00,49.00
2026-03-08T02:08:00Z,55.00,49.00
2026-03-08T02:09:00Z,55.00,49.00
2026-03-08T02:11:00Z,55.00,49.00
2026-03-08T02:12:00Z,55.00,49.00
2026-03-08T02:13:00Z,55.00,49.00
2026-03-08T02:14:00Z,55.00,49.00
2026-03-08T02:15:00Z,55.00,49.00
2026-03-08T02:16:00Z,55.00,49.00
2026-03-08T02:17:00Z,55.00,49.00
2026-03-08T02:18:00Z,55.00,48.99
2026-03-08T02:19:00Z,55.00,48.87
2026-03-08T02:20:00Z,54.03,48.93
2026-03-08T02:21:00Z,55.00,49.00
2026-03-08T02:22:00Z,55.00,49.00
2026-03-08T02:23:00Z,55.00,49.00
2026-03-08T02:24:00Z,55.00,49.00
2026-03-08T02:25:00Z,55.00,49.00
2026-03-08T02:26:00Z,55.00,49.00
2026-03-08T02:27:00Z,55.00,49.00
2026-03-08T02:28:00Z,55.00,49.00
2026-03-08T02:29:00Z,55.00,49.00
2026-03-08T02:31:00Z,55.00,49.00
2026-03-08T02:32:00Z,55.00,49.00
2026-03-08T02:33:00Z,55.00,49.00
2026-03-08T02:34:00Z,55.00,49.00
2026-03-08T02:35:00Z,55.00,49.00
2026-03-08T02:36:00Z,55.00,49.00
2026-03-08T02:37:00Z,54.00,49.00
2026-03-08T02:38:00Z,55.00,49.00
2026-03-08T02:40:00Z,55.00,49.00
2026-03-08T02:41:00Z,55.00,48.85
2026-03-08T02:42:00Z,55.00,49.00
2026-03-08T02:43:00Z,55.00,49.00
2026-03-08T02:44:00Z,55.00,49.00
2026-03-08T02:45:00Z,55.00,49.00
2026-03-08T02:46:00Z,55.00,49.00
2026-03-08T02:48:00Z,55.00,49.00
2026-03-08T02:49:00Z,55.00,49.00
2026-03-08T02:50:00Z,55.00,49.00
2026-03-08T02:51:00Z,55.00,49.00
2026-03-08T02:52:00Z,55.00,49.00
2026-03-08T02:54:00Z,55.00,49.00
2026-03-08T02:55:00Z,55.00,49.00
2026-03-08T02:56:00Z,55.00,49.00
2026-03-08T02:57:00Z,55.00,49.00
2026-03-08T02:58:00Z,55.00,49.00
2026-03-08T02:59:00Z,55.00,49.00
2026-03-08T03:01:00Z,55.00,48.78
2026-03-08T03:02:00Z,55.00,49.00
2026-03-08T03:03:00Z,55.00,48.50
2026-03-08T03:04:00Z,55.00,49.00
2026-03-08T03:07:00Z,55.00,49.00
2026-03-08T03:08:00Z,55.00,49.00
2026-03-08T03:09:00Z,55.00,49.00
2026-03-08T03:10:00Z,55.00,49.00
2026-03-08T03:12:00Z,55.00,49.00
2026-03-08T03:13:00Z,55.00,49.00
2026-03-08T03:14:00Z,55.00,49.00
2026-03-08T03:15:00Z,55.00,49.00
2026-03-08T03:16:00Z,55.00,49.00
2026-03-08T03:20:00Z,55.00,49.00
2026-03-08T03:22:00Z,55.00,49.00
2026-03-08T03:24:00Z,55.00,49.00
2026-03-08T03:25:00Z,54.68,49.00
2026-03-08T03:26:00Z,54.68,49.00
2026-03-08T03:27:00Z,54.68,49.00
2026-03-08T03:28:00Z,55.00,49.00
2026-03-08T03:30:00Z,55.00,48.39
2026-03-08T03:31:00Z,55.00,48.39
2026-03-08T03:32:00Z,55.00,48.00
2026-03-08T03:34:00Z,55.00,49.00
2026-03-08T03:35:00Z,55.00,49.00
2026-03-08T03:36:00Z,55.00,49.00
2026-03-08T03:38:00Z,55.00,49.00
2026-03-08T03:39:00Z,55.00,49.00
2026-03-08T03:42:00Z,54.51,49.00
2026-03-08T03:43:00Z,55.00,48.00
2026-03-08T03:44:00Z,55.00,46.86
2026-03-08T03:45:00Z,55.00,46.86
2026-03-08T03:46:00Z,54.00,47.88
2026-03-08T03:47:00Z,54.22,48.53
2026-03-08T03:48:00Z,54.22,47.00
2026-03-08T03:49:00Z,54.22,46.00
2026-03-08T03:50:00Z,55.00,46.00
2026-03-08T03:51:00Z,55.00,46.00
2026-03-08T03:52:00Z,55.00,46.22
2026-03-08T03:53:00Z,55.00,48.04
2026-03-08T03:54:00Z,55.36,48.00
2026-03-08T03:55:00Z,51.65,51.89
2026-03-08T03:56:00Z,48.01,49.02
2026-03-08T03:57:00Z,55.00,47.00
2026-03-08T03:58:00Z,55.74,46.00
2026-03-08T03:59:00Z,56.55,44.69
2026-03-08T04:00:00Z,61.80,41.97
2026-03-08T04:01:00Z,61.53,41.59
2026-03-08T04:02:00Z,53.19,48.00
2026-03-08T04:03:00Z,52.20,51.04
2026-03-08T04:04:00Z,54.81,49.04
2026-03-08T04:05:00Z,56.00,46.95
2026-03-08T04:06:00Z,57.39,44.99
2026-03-08T04:07:00Z,57.96,45.48
2026-03-08T04:08:00Z,57.92,45.58
2026-03-08T04:09:00Z,63.28,41.90
2026-03-08T04:10:00Z,56.67,45.74
2026-03-08T04:11:00Z,58.31,46.27
2026-03-08T04:12:00Z,59.41,43.94
2026-03-08T04:13:00Z,59.68,43.26
2026-03-08T04:14:00Z,63.00,40.41
2026-03-08T04:15:00Z,66.16,34.82
2026-03-08T04:16:00Z,62.30,41.27
2026-03-08T04:17:00Z,57.00,45.65
2026-03-08T04:18:00Z,59.19,43.02
2026-03-08T04:19:00Z,60.45,40.99
2026-03-08T04:20:00Z,61.99,39.68
2026-03-08T04:21:00Z,59.99,40.13
2026-03-08T04:22:00Z,59.81,41.88
2026-03-08T04:23:00Z,60.91,40.75
2026-03-08T04:24:00Z,68.46,30.55
2026-03-08T04:25:00Z,74.76,20.48
2026-03-08T04:26:00Z,81.21,20.30
2026-03-08T04:27:00Z,81.58,19.99
2026-03-08T04:28:00Z,80.82,21.41
2026-03-08T04:29:00Z,81.00,20.61
2026-03-08T04:30:00Z,81.26,22.52
2026-03-08T04:31:00Z,71.66,30.68
2026-03-08T04:32:00Z,65.39,35.97
2026-03-08T04:33:00Z,61.63,39.45
2026-03-08T04:34:00Z,58.83,44.51
2026-03-08T04:35:00Z,61.52,43.11
2026-03-08T04:36:00Z,58.99,40.13
2026-03-08T04:37:00Z,59.83,42.06
2026-03-08T04:38:00Z,60.23,41.43
2026-03-08T04:39:00Z,62.00,40.66
2026-03-08T04:40:00Z,61.41,39.99
2026-03-08T04:41:00Z,62.92,39.42
2026-03-08T04:42:00Z,59.72,39.61
2026-03-08T04:43:00Z,58.00,43.96
2026-03-08T04:44:00Z,58.15,43.48
2026-03-08T04:45:00Z,58.88,42.46
2026-03-08T04:46:00Z,58.81,42.23
2026-03-08T04:47:00Z,60.00,43.00
2026-03-08T04:48:00Z,62.98,43.04
2026-03-08T04:49:00Z,63.71,41.54
2026-03-08T04:50:00Z,75.09,31.09
2026-03-08T04:51:00Z,79.51,22.98
2026-03-08T04:52:00Z,74.20,27.18
2026-03-08T04:53:00Z,78.81,24.31
2026-03-08T04:54:00Z,79.34,22.90
2026-03-08T04:55:00Z,80.94,20.12
2026-03-08T04:56:00Z,80.28,20.31
2026-03-08T04:57:00Z,85.24,15.02
2026-03-08T04:58:00Z,83.27,19.21
2026-03-08T04:59:00Z,83.31,16.57
2026-03-08T05:00:00Z,79.00,20.70
2026-03-08T05:01:00Z,74.84,24.70
2026-03-08T05:02:00Z,73.21,28.40
2026-03-08T05:03:00Z,78.14,22.61
2026-03-08T05:04:00Z,82.00,19.84
2026-03-08T05:05:00Z,82.85,19.48
2026-03-08T05:06:00Z,91.63,7.72
2026-03-08T05:07:00Z,95.38,3.59
2026-03-08T05:08:00Z,93.28,10.75
2026-03-08T05:09:00Z,77.06,20.27
2026-03-08T05:10:00Z,78.21,21.72
2026-03-08T05:11:00Z,81.59,16.90
2026-03-08T05:12:00Z,82.00,19.99
2026-03-08T05:13:00Z,82.00,19.82
2026-03-08T05:14:00Z,85.92,18.32
2026-03-08T05:15:00Z,82.97,18.25
2026-03-08T05:16:00Z,80.23,20.87
2026-03-08T05:17:00Z,77.21,23.87
2026-03-08T05:18:00Z,73.78,27.76
2026-03-08T05:19:00Z,64.18,36.24
2026-03-08T05:20:00Z,61.92,39.64
2026-03-08T05:21:00Z,64.82,35.12
2026-03-08T05:22:00Z,61.80,38.58
2026-03-08T05:23:00Z,63.84,41.73
2026-03-08T05:24:00Z,59.97,38.67
2026-03-08T05:25:00Z,62.07,40.97
2026-03-08T05:26:00Z,59.20,47.00
2026-03-08T05:27:00Z,52.37,47.80
2026-03-08T05:28:00Z,52.64,49.22
2026-03-08T05:29:00Z,53.00,50.16
2026-03-08T05:30:00Z,53.00,47.74
2026-03-08T05:31:00Z,53.73,49.80
2026-03-08T05:32:00Z,53.63,45.32
2026-03-08T05:33:00Z,48.69,53.39
2026-03-08T05:34:00Z,46.84,55.65
2026-03-08T05:35:00Z,48.58,53.87
2026-03-08T05:36:00Z,52.97,48.94
2026-03-08T05:37:00Z,52.97,48.58
2026-03-08T05:38:00Z,49.07,53.91
2026-03-08T05:39:00Z,45.85,56.94
2026-03-08T05:40:00Z,45.77,55.26
2026-03-08T05:41:00Z,44.20,58.70
2026-03-08T05:42:00Z,43.80,59.77
2026-03-08T05:43:00Z,49.88,52.84
2026-03-08T05:44:00Z,42.72,61.54
2026-03-08T05:45:00Z,32.87,66.52
2026-03-08T05:46:00Z,37.65,65.44
2026-03-08T05:47:00Z,44.55,60.32
2026-03-08T05:48:00Z,49.07,53.17
2026-03-08T05:49:00Z,51.97,49.61
2026-03-08T05:50:00Z,43.61,57.82
2026-03-08T05:51:00Z,44.52,58.26
2026-03-08T05:52:00Z,43.96,57.91
2026-03-08T05:53:00Z,45.58,57.66
2026-03-08T05:54:00Z,48.34,53.68
2026-03-08T05:55:00Z,51.02,50.78
2026-03-08T05:56:00Z,44.44,57.38
2026-03-08T05:57:00Z,43.98,58.77
2026-03-08T05:58:00Z,43.96,59.00
2026-03-08T05:59:00Z,47.26,56.77
2026-03-08T06:00:00Z,48.49,51.71
2026-03-08T06:01:00Z,46.48,53.45
2026-03-08T06:02:00Z,47.21,53.18
2026-03-08T06:03:00Z,48.77,51.47
2026-03-08T06:04:00Z,53.03,43.58
2026-03-08T06:05:00Z,51.77,49.70
2026-03-08T06:06:00Z,44.29,58.77
2026-03-08T06:07:00Z,41.97,59.64
2026-03-08T06:08:00Z,43.50,57.01
2026-03-08T06:09:00Z,50.60,51.42
2026-03-08T06:10:00Z,48.98,51.68
2026-03-08T06:11:00Z,48.68,51.83
2026-03-08T06:12:00Z,41.62,58.10
2026-03-08T06:13:00Z,40.32,60.40
2026-03-08T06:14:00Z,40.89,60.73
2026-03-08T06:15:00Z,43.13,56.64
2026-03-08T06:16:00Z,31.93,65.03
2026-03-08T06:17:00Z,35.01,65.19
2026-03-08T06:18:00Z,45.83,55.46
2026-03-08T06:19:00Z,61.59,41.30
2026-03-08T06:20:00Z,68.28,35.89
2026-03-08T06:21:00Z,39.74,59.63
2026-03-08T06:22:00Z,41.17,56.35
2026-03-08T06:23:00Z,56.94,43.37
2026-03-08T06:24:00Z,77.87,19.96
2026-03-08T06:25:00Z,60.00,35.47
2026-03-08T06:26:00Z,60.17,43.42
2026-03-08T06:27:00Z,66.09,30.90
2026-03-08T06:28:00Z,86.91,18.42
2026-03-08T06:29:00Z,99.00,1.00
2026-03-08T06:30:00Z,99.00,1.00
2026-03-08T06:31:00Z,99.00,1.00
2026-03-08T06:32:00Z,99.00,1.00
