# event_ticker=KXATPMATCH-26FEB06MANGEA
# final_score=5-7 6-4 6-4
# match_winner=Adrian Mannarino
# fav_player=Adrian Mannarino
# dog_player=Arthur Gea
# kalshi_date=2026-02-06
timestamp,Adrian Mannarino,Arthur Gea
2026-02-06T06:24:00Z,44.00,59.00
2026-02-06T06:25:00Z,44.00,58.00
2026-02-06T06:26:00Z,44.00,59.00
2026-02-06T06:27:00Z,45.00,59.00
2026-02-06T06:28:00Z,45.00,59.00
2026-02-06T06:31:00Z,45.00,59.00
2026-02-06T06:32:00Z,45.00,59.00
2026-02-06T06:33:00Z,45.00,59.00
2026-02-06T06:34:00Z,45.00,59.00
2026-02-06T06:35:00Z,45.00,59.00
2026-02-06T06:36:00Z,45.00,59.00
2026-02-06T06:37:00Z,45.00,59.00
2026-02-06T06:38:00Z,45.00,59.00
2026-02-06T06:40:00Z,43.42,59.00
2026-02-06T06:41:00Z,43.42,59.00
2026-02-06T06:42:00Z,43.42,59.00
2026-02-06T06:43:00Z,43.42,59.00
2026-02-06T06:44:00Z,43.42,59.00
2026-02-06T06:45:00Z,44.00,59.00
2026-02-06T06:46:00Z,44.00,59.00
2026-02-06T06:47:00Z,44.00,59.00
2026-02-06T06:49:00Z,43.00,59.00
2026-02-06T06:50:00Z,43.00,59.00
2026-02-06T06:51:00Z,43.00,59.00
2026-02-06T06:52:00Z,43.00,59.00
2026-02-06T06:53:00Z,43.00,59.00
2026-02-06T06:55:00Z,43.00,59.00
2026-02-06T06:56:00Z,43.00,59.00
2026-02-06T06:58:00Z,43.00,59.00
2026-02-06T07:00:00Z,43.00,58.00
2026-02-06T07:01:00Z,43.00,59.00
2026-02-06T07:02:00Z,42.00,59.00
2026-02-06T07:05:00Z,42.00,59.00
2026-02-06T07:06:00Z,42.00,59.00
2026-02-06T07:07:00Z,43.00,59.00
2026-02-06T07:08:00Z,44.00,59.00
2026-02-06T07:09:00Z,44.00,59.00
2026-02-06T07:13:00Z,44.00,59.00
2026-02-06T07:14:00Z,43.00,59.00
2026-02-06T07:15:00Z,43.00,59.00
2026-02-06T07:17:00Z,44.00,59.00
2026-02-06T07:19:00Z,44.00,59.00
2026-02-06T07:21:00Z,44.00,59.00
2026-02-06T07:22:00Z,44.00,59.00
2026-02-06T07:23:00Z,44.00,59.00
2026-02-06T07:26:00Z,44.00,59.00
2026-02-06T07:29:00Z,44.00,59.00
2026-02-06T07:36:00Z,44.00,59.00
2026-02-06T07:37:00Z,44.00,59.00
2026-02-06T07:41:00Z,44.00,59.00
2026-02-06T07:42:00Z,44.00,59.00
2026-02-06T07:45:00Z,44.00,59.00
2026-02-06T07:48:00Z,44.00,59.00
2026-02-06T07:49:00Z,44.00,59.00
2026-02-06T07:55:00Z,44.00,59.00
2026-02-06T07:57:00Z,44.00,59.00
2026-02-06T07:58:00Z,44.00,59.00
2026-02-06T08:00:00Z,44.00,59.00
2026-02-06T08:03:00Z,44.00,59.00
2026-02-06T08:04:00Z,44.00,59.00
2026-02-06T08:05:00Z,44.00,59.00
2026-02-06T08:06:00Z,44.00,59.00
2026-02-06T08:11:00Z,44.00,59.00
2026-02-06T08:12:00Z,44.00,59.00
2026-02-06T08:13:00Z,44.00,59.00
2026-02-06T08:17:00Z,44.00,59.00
2026-02-06T08:18:00Z,44.00,59.00
2026-02-06T08:19:00Z,44.00,59.00
2026-02-06T08:20:00Z,44.00,59.00
2026-02-06T08:21:00Z,44.00,59.00
2026-02-06T08:22:00Z,44.00,59.00
2026-02-06T08:24:00Z,44.00,59.00
2026-02-06T08:25:00Z,44.00,59.00
2026-02-06T08:27:00Z,44.00,59.00
2026-02-06T08:30:00Z,44.00,59.00
2026-02-06T08:32:00Z,43.01,59.00
2026-02-06T08:35:00Z,44.00,59.00
2026-02-06T08:36:00Z,44.97,59.00
2026-02-06T08:37:00Z,44.97,59.00
2026-02-06T08:38:00Z,44.97,59.00
2026-02-06T08:52:00Z,44.97,59.00
2026-02-06T08:54:00Z,44.97,59.00
2026-02-06T08:55:00Z,44.97,59.00
2026-02-06T08:56:00Z,45.00,59.00
2026-02-06T08:59:00Z,45.00,59.00
2026-02-06T09:00:00Z,45.00,59.00
2026-02-06T09:03:00Z,45.00,59.00
2026-02-06T09:05:00Z,45.00,59.00
2026-02-06T09:10:00Z,45.00,59.00
2026-02-06T09:11:00Z,45.00,59.00
2026-02-06T09:13:00Z,45.00,59.00
2026-02-06T09:15:00Z,45.00,59.00
2026-02-06T09:16:00Z,45.00,59.00
2026-02-06T09:18:00Z,45.00,59.00
2026-02-06T09:20:00Z,45.00,59.00
2026-02-06T09:22:00Z,44.00,59.00
2026-02-06T09:25:00Z,44.00,59.00
2026-02-06T09:26:00Z,45.00,58.00
2026-02-06T09:27:00Z,44.00,59.00
2026-02-06T09:28:00Z,44.00,59.00
2026-02-06T09:33:00Z,44.00,59.00
2026-02-06T09:35:00Z,45.00,59.00
2026-02-06T09:36:00Z,45.00,59.00
2026-02-06T09:38:00Z,45.00,59.00
2026-02-06T09:41:00Z,45.00,59.00
2026-02-06T09:46:00Z,45.00,58.00
2026-02-06T09:52:00Z,45.00,56.00
2026-02-06T09:53:00Z,45.00,56.00
2026-02-06T09:54:00Z,45.00,56.00
2026-02-06T09:56:00Z,45.00,56.00
2026-02-06T10:00:00Z,45.00,56.00
2026-02-06T10:01:00Z,45.00,56.00
2026-02-06T10:02:00Z,45.00,56.00
2026-02-06T10:06:00Z,45.00,56.00
2026-02-06T10:07:00Z,45.00,56.00
2026-02-06T10:08:00Z,45.00,56.00
2026-02-06T10:09:00Z,45.00,56.38
2026-02-06T10:10:00Z,45.00,56.00
2026-02-06T10:11:00Z,45.00,55.00
2026-02-06T10:13:00Z,45.00,56.82
2026-02-06T10:16:00Z,45.00,57.00
2026-02-06T10:19:00Z,45.00,57.00
2026-02-06T10:20:00Z,45.00,57.00
2026-02-06T10:21:00Z,45.00,57.00
2026-02-06T10:22:00Z,45.00,57.00
2026-02-06T10:26:00Z,44.00,57.00
2026-02-06T10:28:00Z,44.00,57.00
2026-02-06T10:29:00Z,44.00,56.00
2026-02-06T10:35:00Z,44.00,57.00
2026-02-06T10:36:00Z,44.00,57.00
2026-02-06T10:37:00Z,44.00,57.00
2026-02-06T10:38:00Z,44.00,57.00
2026-02-06T10:39:00Z,44.00,57.00
2026-02-06T10:40:00Z,44.00,57.00
2026-02-06T10:41:00Z,44.00,57.00
2026-02-06T10:44:00Z,44.00,55.21
2026-02-06T10:47:00Z,44.00,57.00
2026-02-06T10:48:00Z,44.00,57.00
2026-02-06T10:49:00Z,44.00,57.00
2026-02-06T10:51:00Z,44.00,57.00
2026-02-06T10:52:00Z,44.00,57.00
2026-02-06T10:53:00Z,44.00,57.00
2026-02-06T10:55:00Z,44.00,57.00
2026-02-06T10:56:00Z,44.00,57.00
2026-02-06T10:57:00Z,44.00,57.00
2026-02-06T10:58:00Z,44.00,57.00
2026-02-06T11:00:00Z,44.00,57.00
2026-02-06T11:02:00Z,44.00,57.00
2026-02-06T11:05:00Z,44.00,57.00
2026-02-06T11:08:00Z,44.00,57.00
2026-02-06T11:09:00Z,44.00,57.00
2026-02-06T11:10:00Z,44.00,57.00
2026-02-06T11:12:00Z,44.00,57.00
2026-02-06T11:14:00Z,44.00,57.00
2026-02-06T11:16:00Z,44.00,57.00
2026-02-06T11:17:00Z,44.00,57.00
2026-02-06T11:18:00Z,44.00,57.00
2026-02-06T11:20:00Z,44.00,57.00
2026-02-06T11:21:00Z,44.00,57.00
2026-02-06T11:26:00Z,44.00,57.00
2026-02-06T11:29:00Z,44.00,57.00
2026-02-06T11:32:00Z,44.00,57.00
2026-02-06T11:33:00Z,44.00,57.00
2026-02-06T11:34:00Z,44.00,57.00
2026-02-06T11:35:00Z,44.00,57.00
2026-02-06T11:36:00Z,44.00,57.00
2026-02-06T11:37:00Z,44.00,57.00
2026-02-06T11:40:00Z,44.00,57.00
2026-02-06T11:41:00Z,44.00,57.00
2026-02-06T11:42:00Z,44.00,57.00
2026-02-06T11:44:00Z,44.00,57.00
2026-02-06T11:46:00Z,44.00,57.00
2026-02-06T11:47:00Z,44.00,57.00
2026-02-06T11:50:00Z,44.00,57.00
2026-02-06T11:53:00Z,44.00,57.00
2026-02-06T11:56:00Z,44.00,57.00
2026-02-06T11:57:00Z,44.00,57.00
2026-02-06T11:58:00Z,44.00,57.00
2026-02-06T12:00:00Z,44.00,57.00
2026-02-06T12:02:00Z,44.00,57.00
2026-02-06T12:04:00Z,44.00,57.00
2026-02-06T12:05:00Z,43.00,57.00
2026-02-06T12:06:00Z,44.00,57.00
2026-02-06T12:07:00Z,44.00,57.00
2026-02-06T12:08:00Z,44.00,57.00
2026-02-06T12:10:00Z,44.00,57.00
2026-02-06T12:11:00Z,44.00,57.00
2026-02-06T12:12:00Z,44.00,57.00
2026-02-06T12:13:00Z,44.00,57.00
2026-02-06T12:16:00Z,44.00,57.00
2026-02-06T12:17:00Z,44.06,57.00
2026-02-06T12:18:00Z,44.06,57.00
2026-02-06T12:19:00Z,44.06,57.00
2026-02-06T12:20:00Z,45.00,57.00
2026-02-06T12:21:00Z,45.00,57.00
2026-02-06T12:22:00Z,43.00,56.10
2026-02-06T12:23:00Z,43.00,57.00
2026-02-06T12:26:00Z,43.00,57.00
2026-02-06T12:27:00Z,43.00,57.00
2026-02-06T12:29:00Z,43.00,57.00
2026-02-06T12:30:00Z,44.00,57.00
2026-02-06T12:31:00Z,45.00,57.00
2026-02-06T12:32:00Z,45.00,57.00
2026-02-06T12:33:00Z,45.00,57.00
2026-02-06T12:34:00Z,45.00,57.00
2026-02-06T12:35:00Z,45.00,57.00
2026-02-06T12:37:00Z,44.50,57.00
2026-02-06T12:38:00Z,44.50,57.00
2026-02-06T12:39:00Z,44.00,57.00
2026-02-06T12:41:00Z,45.00,57.00
2026-02-06T12:42:00Z,45.00,57.00
2026-02-06T12:43:00Z,45.00,56.00
2026-02-06T12:44:00Z,45.00,56.00
2026-02-06T12:45:00Z,45.00,56.26
2026-02-06T12:46:00Z,45.00,57.00
2026-02-06T12:47:00Z,45.00,57.00
2026-02-06T12:48:00Z,45.00,57.00
2026-02-06T12:51:00Z,45.00,57.00
2026-02-06T12:53:00Z,44.00,57.00
2026-02-06T12:54:00Z,44.00,57.00
2026-02-06T12:55:00Z,43.94,57.00
2026-02-06T12:56:00Z,43.94,57.00
2026-02-06T12:57:00Z,44.00,57.00
2026-02-06T12:58:00Z,44.89,57.00
2026-02-06T12:59:00Z,44.88,57.00
2026-02-06T13:00:00Z,44.00,57.00
2026-02-06T13:01:00Z,44.00,57.00
2026-02-06T13:03:00Z,44.80,57.00
2026-02-06T13:04:00Z,45.00,56.00
2026-02-06T13:05:00Z,45.00,56.00
2026-02-06T13:06:00Z,43.58,57.00
2026-02-06T13:07:00Z,43.58,56.95
2026-02-06T13:08:00Z,45.00,56.95
2026-02-06T13:09:00Z,45.00,56.99
2026-02-06T13:10:00Z,45.00,57.00
2026-02-06T13:11:00Z,44.49,57.00
2026-02-06T13:12:00Z,45.00,57.00
2026-02-06T13:13:00Z,45.00,57.00
2026-02-06T13:14:00Z,45.00,57.00
2026-02-06T13:15:00Z,45.00,57.00
2026-02-06T13:16:00Z,45.00,57.00
2026-02-06T13:17:00Z,45.00,57.00
2026-02-06T13:18:00Z,44.00,57.00
2026-02-06T13:19:00Z,44.00,57.00
2026-02-06T13:20:00Z,44.00,57.00
2026-02-06T13:21:00Z,45.00,57.00
2026-02-06T13:22:00Z,45.00,57.00
2026-02-06T13:23:00Z,45.00,57.00
2026-02-06T13:24:00Z,45.00,57.00
2026-02-06T13:25:00Z,45.00,57.00
2026-02-06T13:26:00Z,45.00,57.00
2026-02-06T13:27:00Z,45.00,57.00
2026-02-06T13:28:00Z,45.00,57.00
2026-02-06T13:29:00Z,44.00,57.00
2026-02-06T13:30:00Z,44.28,57.00
2026-02-06T13:31:00Z,45.25,57.00
2026-02-06T13:32:00Z,45.08,57.00
2026-02-06T13:33:00Z,43.36,56.99
2026-02-06T13:34:00Z,45.97,57.00
2026-02-06T13:35:00Z,45.80,56.72
2026-02-06T13:36:00Z,45.98,57.00
2026-02-06T13:37:00Z,45.97,57.00
2026-02-06T13:38:00Z,46.00,57.00
2026-02-06T13:39:00Z,46.00,57.29
2026-02-06T13:40:00Z,44.85,57.86
2026-02-06T13:41:00Z,42.11,60.41
2026-02-06T13:42:00Z,38.07,63.32
2026-02-06T13:43:00Z,39.41,62.80
2026-02-06T13:44:00Z,42.92,60.49
2026-02-06T13:45:00Z,43.79,57.99
2026-02-06T13:46:00Z,43.57,60.81
2026-02-06T13:47:00Z,49.05,52.99
2026-02-06T13:48:00Z,50.17,58.22
2026-02-06T13:49:00Z,45.14,58.48
2026-02-06T13:50:00Z,41.35,60.64
2026-02-06T13:51:00Z,39.58,62.62
2026-02-06T13:52:00Z,38.85,61.58
2026-02-06T13:53:00Z,34.47,69.66
2026-02-06T13:54:00Z,32.28,68.34
2026-02-06T13:55:00Z,26.39,74.55
2026-02-06T13:56:00Z,28.30,61.19
2026-02-06T13:57:00Z,18.04,81.57
2026-02-06T13:58:00Z,20.47,82.00
2026-02-06T13:59:00Z,23.67,80.92
2026-02-06T14:00:00Z,21.25,81.89
2026-02-06T14:01:00Z,19.69,81.51
2026-02-06T14:02:00Z,21.63,78.84
2026-02-06T14:03:00Z,21.62,78.84
2026-02-06T14:04:00Z,22.54,79.13
2026-02-06T14:05:00Z,24.86,74.78
2026-02-06T14:06:00Z,28.43,66.36
2026-02-06T14:07:00Z,35.92,65.81
2026-02-06T14:08:00Z,35.52,64.51
2026-02-06T14:09:00Z,38.67,62.83
2026-02-06T14:10:00Z,42.07,59.44
2026-02-06T14:11:00Z,42.91,59.07
2026-02-06T14:12:00Z,35.11,66.40
2026-02-06T14:13:00Z,34.56,67.00
2026-02-06T14:14:00Z,34.86,67.51
2026-02-06T14:15:00Z,26.98,72.85
2026-02-06T14:16:00Z,30.02,72.13
2026-02-06T14:17:00Z,34.75,65.89
2026-02-06T14:18:00Z,36.25,66.51
2026-02-06T14:19:00Z,37.02,65.68
2026-02-06T14:20:00Z,33.83,67.94
2026-02-06T14:21:00Z,33.40,69.96
2026-02-06T14:22:00Z,33.00,68.78
2026-02-06T14:23:00Z,33.01,69.25
2026-02-06T14:24:00Z,30.88,73.09
2026-02-06T14:25:00Z,23.98,75.16
2026-02-06T14:26:00Z,22.98,77.17
2026-02-06T14:27:00Z,22.63,79.31
2026-02-06T14:28:00Z,16.52,84.69
2026-02-06T14:29:00Z,15.16,85.24
2026-02-06T14:30:00Z,15.31,84.66
2026-02-06T14:31:00Z,18.77,80.58
2026-02-06T14:32:00Z,14.04,84.84
2026-02-06T14:33:00Z,14.26,85.04
2026-02-06T14:34:00Z,15.15,85.43
2026-02-06T14:35:00Z,16.28,83.69
2026-02-06T14:36:00Z,16.35,82.16
2026-02-06T14:37:00Z,17.11,84.09
2026-02-06T14:38:00Z,17.36,84.85
2026-02-06T14:39:00Z,17.29,85.91
2026-02-06T14:40:00Z,16.69,85.87
2026-02-06T14:41:00Z,13.87,86.98
2026-02-06T14:42:00Z,13.55,87.09
2026-02-06T14:43:00Z,18.73,87.27
2026-02-06T14:44:00Z,15.08,87.19
2026-02-06T14:45:00Z,15.19,85.49
2026-02-06T14:46:00Z,16.69,85.56
2026-02-06T14:47:00Z,15.34,88.45
2026-02-06T14:48:00Z,12.89,87.80
2026-02-06T14:49:00Z,13.16,87.33
2026-02-06T14:50:00Z,12.85,85.42
2026-02-06T14:51:00Z,14.37,85.39
2026-02-06T14:52:00Z,15.81,85.55
2026-02-06T14:53:00Z,16.87,85.98
2026-02-06T14:54:00Z,16.16,86.83
2026-02-06T14:55:00Z,17.30,84.79
2026-02-06T14:56:00Z,19.00,81.92
2026-02-06T14:57:00Z,29.62,72.25
2026-02-06T14:58:00Z,32.36,67.73
2026-02-06T14:59:00Z,33.71,69.64
2026-02-06T15:00:00Z,34.35,69.69
2026-02-06T15:01:00Z,38.25,61.79
2026-02-06T15:02:00Z,39.50,59.71
2026-02-06T15:03:00Z,38.95,60.94
2026-02-06T15:04:00Z,39.23,62.42
2026-02-06T15:05:00Z,38.90,61.99
2026-02-06T15:06:00Z,39.59,62.85
2026-02-06T15:07:00Z,36.43,64.34
2026-02-06T15:08:00Z,42.15,61.32
2026-02-06T15:09:00Z,38.79,61.66
2026-02-06T15:10:00Z,36.76,67.32
2026-02-06T15:11:00Z,40.83,60.78
2026-02-06T15:12:00Z,43.26,57.10
2026-02-06T15:13:00Z,42.94,58.16
2026-02-06T15:14:00Z,42.49,57.43
2026-02-06T15:15:00Z,43.66,57.82
2026-02-06T15:16:00Z,45.68,55.90
2026-02-06T15:17:00Z,44.92,56.01
2026-02-06T15:18:00Z,38.74,62.70
2026-02-06T15:19:00Z,38.02,63.09
2026-02-06T15:20:00Z,42.36,58.51
2026-02-06T15:21:00Z,42.06,58.05
2026-02-06T15:22:00Z,42.45,59.39
2026-02-06T15:23:00Z,43.83,59.84
2026-02-06T15:24:00Z,48.73,55.62
2026-02-06T15:25:00Z,43.30,54.83
2026-02-06T15:26:00Z,36.67,62.22
2026-02-06T15:27:00Z,35.25,65.00
2026-02-06T15:28:00Z,33.92,64.96
2026-02-06T15:29:00Z,33.13,71.05
2026-02-06T15:30:00Z,34.21,66.46
2026-02-06T15:31:00Z,39.08,67.27
2026-02-06T15:32:00Z,36.37,64.71
2026-02-06T15:33:00Z,36.63,64.50
2026-02-06T15:34:00Z,41.13,59.48
2026-02-06T15:35:00Z,43.20,60.19
2026-02-06T15:36:00Z,48.78,50.36
2026-02-06T15:37:00Z,61.08,38.25
2026-02-06T15:38:00Z,66.84,36.62
2026-02-06T15:39:00Z,74.31,25.48
2026-02-06T15:40:00Z,71.15,29.08
2026-02-06T15:41:00Z,73.04,26.98
2026-02-06T15:42:00Z,74.89,27.58
2026-02-06T15:43:00Z,73.31,28.77
2026-02-06T15:44:00Z,73.52,26.43
2026-02-06T15:45:00Z,79.66,20.76
2026-02-06T15:46:00Z,75.05,23.40
2026-02-06T15:47:00Z,80.22,17.20
2026-02-06T15:48:00Z,80.51,19.72
2026-02-06T15:49:00Z,84.72,15.92
2026-02-06T15:50:00Z,84.93,14.39
2026-02-06T15:51:00Z,85.57,13.41
2026-02-06T15:52:00Z,83.49,17.58
2026-02-06T15:53:00Z,83.98,16.51
2026-02-06T15:54:00Z,81.51,19.79
2026-02-06T15:55:00Z,81.42,19.08
2026-02-06T15:56:00Z,80.97,18.83
2026-02-06T15:57:00Z,82.45,16.21
2026-02-06T15:58:00Z,90.99,9.17
2026-02-06T15:59:00Z,90.44,9.01
2026-02-06T16:00:00Z,90.84,9.22
2026-02-06T16:01:00Z,94.09,7.03
2026-02-06T16:02:00Z,95.81,6.89
2026-02-06T16:03:00Z,91.47,9.49
2026-02-06T16:04:00Z,90.78,9.35
2026-02-06T16:05:00Z,89.25,11.18
2026-02-06T16:06:00Z,88.85,11.89
2026-02-06T16:07:00Z,85.84,16.69
2026-02-06T16:08:00Z,68.44,29.37
2026-02-06T16:09:00Z,66.41,30.98
2026-02-06T16:10:00Z,80.30,21.29
2026-02-06T16:11:00Z,92.25,8.78
2026-02-06T16:12:00Z,98.85,1.78
2026-02-06T16:13:00Z,99.00,1.00
2026-02-06T16:14:00Z,99.00,1.00
2026-02-06T16:15:00Z,99.00,1.00
2026-02-06T16:16:00Z,99.00,1.00
2026-02-06T16:17:00Z,99.00,1.00
