# event_ticker=KXATPMATCH-25OCT04CAZNOR
# final_score=6-3 0-6 7-6(5)
# score_resolution=3-6 6-0 6-7
# match_winner=Cameron Norrie
# fav_player=Arthur Cazaux
# dog_player=Cameron Norrie
# kalshi_date=2025-10-04
timestamp,Arthur Cazaux,Cameron Norrie
2025-10-04T11:00:00Z,50.19,46.52
2025-10-04T11:01:00Z,56.00,50.02
2025-10-04T11:02:00Z,32.00,55.30
2025-10-04T11:03:00Z,44.19,62.20
2025-10-04T11:04:00Z,41.60,62.01
2025-10-04T11:05:00Z,36.25,68.00
2025-10-04T11:06:00Z,47.33,67.00
2025-10-04T11:07:00Z,45.07,56.24
2025-10-04T11:08:00Z,51.87,51.40
2025-10-04T11:09:00Z,49.31,51.89
2025-10-04T11:10:00Z,41.97,53.33
2025-10-04T11:11:00Z,37.06,59.45
2025-10-04T11:12:00Z,19.89,80.83
2025-10-04T11:13:00Z,25.44,72.76
2025-10-04T11:14:00Z,26.37,77.70
2025-10-04T11:15:00Z,12.09,92.32
2025-10-04T11:16:00Z,9.26,91.64
2025-10-04T11:17:00Z,16.00,79.59
2025-10-04T11:18:00Z,4.49,98.15
2025-10-04T11:19:00Z,4.49,99.00
2025-10-04T11:20:00Z,4.49,99.00
2025-10-04T11:21:00Z,4.49,99.00
