# event_ticker=KXATPMATCH-26MAR04SVACIL
# final_score=7-6(5) 6-4
# score_resolution=6-7 4-6
# match_winner=Zachary Svajda
# fav_player=Marin Cilic
# dog_player=Zachary Svajda
# kalshi_date=2026-03-04
timestamp,Marin Cilic,Zachary Svajda
2026-03-04T23:53:00Z,57.00,44.00
2026-03-04T23:54:00Z,57.00,44.00
2026-03-04T23:58:00Z,57.00,45.00
2026-03-05T00:01:00Z,57.00,45.00
2026-03-05T00:05:00Z,57.00,45.00
2026-03-05T00:14:00Z,57.00,45.00
2026-03-05T00:16:00Z,57.00,45.00
2026-03-05T00:20:00Z,57.00,45.00
2026-03-05T00:21:00Z,57.00,45.00
2026-03-05T00:23:00Z,57.00,45.00
2026-03-05T00:25:00Z,57.00,45.00
2026-03-05T00:26:00Z,57.00,45.00
2026-03-05T00:29:00Z,57.00,45.00
2026-03-05T00:40:00Z,57.00,45.00
2026-03-05T00:41:00Z,57.00,45.00
2026-03-05T00:45:00Z,57.00,45.00
2026-03-05T00:52:00Z,57.00,45.00
2026-03-05T00:53:00Z,57.00,45.00
2026-03-05T00:59:00Z,56.00,45.00
2026-03-05T01:00:00Z,57.00,45.00
2026-03-05T01:02:00Z,57.00,45.00
2026-03-05T01:03:00Z,57.00,45.00
2026-03-05T01:04:00Z,57.00,45.00
2026-03-05T01:06:00Z,57.00,45.00
2026-03-05T01:07:00Z,57.00,45.00
2026-03-05T01:08:00Z,57.00,45.00
2026-03-05T01:10:00Z,57.00,42.02
2026-03-05T01:11:00Z,56.92,42.02
2026-03-05T01:13:00Z,56.92,43.00
2026-03-05T01:15:00Z,57.00,43.00
2026-03-05T01:16:00Z,57.00,43.64
2026-03-05T01:19:00Z,57.00,45.00
2026-03-05T01:21:00Z,57.00,45.00
2026-03-05T01:23:00Z,57.00,45.00
2026-03-05T01:24:00Z,57.00,45.00
2026-03-05T01:27:00Z,57.00,45.00
2026-03-05T01:28:00Z,57.00,45.00
2026-03-05T01:30:00Z,57.00,45.00
2026-03-05T01:31:00Z,57.00,45.00
2026-03-05T01:32:00Z,57.00,45.00
2026-03-05T01:34:00Z,57.00,45.00
2026-03-05T01:37:00Z,57.00,45.00
2026-03-05T01:38:00Z,56.00,45.00
2026-03-05T01:40:00Z,57.00,45.00
2026-03-05T01:43:00Z,57.00,45.00
2026-03-05T01:44:00Z,57.00,45.00
2026-03-05T01:46:00Z,57.00,45.00
2026-03-05T01:48:00Z,57.00,45.00
2026-03-05T01:49:00Z,57.00,45.00
2026-03-05T01:50:00Z,57.00,45.00
2026-03-05T01:51:00Z,57.00,45.00
2026-03-05T01:53:00Z,57.00,45.00
2026-03-05T01:55:00Z,57.00,45.00
2026-03-05T01:56:00Z,57.00,45.00
2026-03-05T01:57:00Z,57.00,45.00
2026-03-05T02:00:00Z,57.00,45.00
2026-03-05T02:01:00Z,57.00,45.00
2026-03-05T02:02:00Z,57.00,45.00
2026-03-05T02:03:00Z,57.00,44.00
2026-03-05T02:04:00Z,57.00,44.00
2026-03-05T02:05:00Z,56.00,45.00
2026-03-05T02:06:00Z,57.06,45.00
2026-03-05T02:07:00Z,57.00,45.00
2026-03-05T02:08:00Z,57.91,45.00
2026-03-05T02:09:00Z,57.86,45.00
2026-03-05T02:10:00Z,57.86,45.00
2026-03-05T02:11:00Z,57.86,45.00
2026-03-05T02:12:00Z,57.16,42.01
2026-03-05T02:13:00Z,57.00,42.01
2026-03-05T02:14:00Z,57.00,44.00
2026-03-05T02:15:00Z,56.95,44.00
2026-03-05T02:16:00Z,57.92,44.00
2026-03-05T02:17:00Z,58.00,44.00
2026-03-05T02:18:00Z,57.09,44.00
2026-03-05T02:19:00Z,57.95,44.00
2026-03-05T02:20:00Z,57.00,43.40
2026-03-05T02:21:00Z,57.00,44.00
2026-03-05T02:25:00Z,58.00,44.00
2026-03-05T02:26:00Z,58.00,44.00
2026-03-05T02:27:00Z,58.00,44.00
2026-03-05T02:28:00Z,58.00,44.00
2026-03-05T02:29:00Z,58.00,44.00
2026-03-05T02:30:00Z,58.00,44.00
2026-03-05T02:31:00Z,58.54,44.00
2026-03-05T02:32:00Z,58.54,44.00
2026-03-05T02:33:00Z,58.00,44.00
2026-03-05T02:34:00Z,57.82,44.99
2026-03-05T02:35:00Z,59.12,41.92
2026-03-05T02:36:00Z,61.08,42.53
2026-03-05T02:37:00Z,58.08,43.55
2026-03-05T02:38:00Z,55.75,48.39
2026-03-05T02:39:00Z,62.13,38.37
2026-03-05T02:40:00Z,61.49,43.72
2026-03-05T02:41:00Z,61.50,37.64
2026-03-05T02:42:00Z,60.20,42.78
2026-03-05T02:43:00Z,57.45,44.38
2026-03-05T02:44:00Z,55.65,46.00
2026-03-05T02:45:00Z,61.00,40.84
2026-03-05T02:46:00Z,61.35,39.04
2026-03-05T02:47:00Z,58.00,42.20
2026-03-05T02:48:00Z,57.50,43.79
2026-03-05T02:49:00Z,59.00,43.00
2026-03-05T02:50:00Z,58.92,42.17
2026-03-05T02:51:00Z,61.67,40.68
2026-03-05T02:52:00Z,62.41,39.00
2026-03-05T02:53:00Z,65.28,37.86
2026-03-05T02:54:00Z,64.79,37.90
2026-03-05T02:55:00Z,59.52,40.96
2026-03-05T02:56:00Z,59.00,41.76
2026-03-05T02:57:00Z,59.02,41.00
2026-03-05T02:58:00Z,62.70,41.68
2026-03-05T02:59:00Z,63.49,38.36
2026-03-05T03:00:00Z,60.57,41.18
2026-03-05T03:01:00Z,61.25,40.99
2026-03-05T03:02:00Z,63.61,40.57
2026-03-05T03:03:00Z,64.33,37.37
2026-03-05T03:04:00Z,61.24,39.14
2026-03-05T03:05:00Z,61.00,38.05
2026-03-05T03:06:00Z,63.04,39.32
2026-03-05T03:07:00Z,62.99,38.89
2026-03-05T03:08:00Z,63.39,38.57
2026-03-05T03:09:00Z,61.22,39.94
2026-03-05T03:10:00Z,59.73,40.08
2026-03-05T03:11:00Z,62.60,38.74
2026-03-05T03:12:00Z,64.26,36.33
2026-03-05T03:13:00Z,58.87,42.94
2026-03-05T03:14:00Z,55.00,46.12
2026-03-05T03:15:00Z,55.16,45.22
2026-03-05T03:16:00Z,52.36,48.60
2026-03-05T03:17:00Z,47.41,56.35
2026-03-05T03:18:00Z,50.46,50.46
2026-03-05T03:19:00Z,47.02,52.31
2026-03-05T03:20:00Z,55.82,43.93
2026-03-05T03:21:00Z,58.00,43.28
2026-03-05T03:22:00Z,57.83,45.21
2026-03-05T03:23:00Z,55.05,46.04
2026-03-05T03:24:00Z,53.96,47.98
2026-03-05T03:25:00Z,48.47,51.42
2026-03-05T03:26:00Z,47.16,52.04
2026-03-05T03:27:00Z,54.79,46.11
2026-03-05T03:28:00Z,53.18,46.51
2026-03-05T03:29:00Z,56.78,45.01
2026-03-05T03:30:00Z,58.26,40.47
2026-03-05T03:31:00Z,51.26,45.55
2026-03-05T03:32:00Z,47.07,56.90
2026-03-05T03:33:00Z,41.52,58.14
2026-03-05T03:34:00Z,49.58,47.85
2026-03-05T03:35:00Z,53.86,47.04
2026-03-05T03:36:00Z,46.74,47.55
2026-03-05T03:37:00Z,34.08,64.82
2026-03-05T03:38:00Z,30.11,69.67
2026-03-05T03:39:00Z,30.93,69.89
2026-03-05T03:40:00Z,32.44,68.70
2026-03-05T03:41:00Z,31.11,71.28
2026-03-05T03:42:00Z,33.18,68.13
2026-03-05T03:43:00Z,33.38,68.39
2026-03-05T03:44:00Z,32.10,67.79
2026-03-05T03:45:00Z,32.53,67.74
2026-03-05T03:46:00Z,34.88,66.31
2026-03-05T03:47:00Z,31.28,69.64
2026-03-05T03:48:00Z,30.87,69.52
2026-03-05T03:49:00Z,32.05,68.00
2026-03-05T03:50:00Z,34.95,66.95
2026-03-05T03:51:00Z,34.87,67.00
2026-03-05T03:52:00Z,35.14,67.19
2026-03-05T03:53:00Z,35.80,65.41
2026-03-05T03:54:00Z,41.66,51.26
2026-03-05T03:55:00Z,43.00,55.31
2026-03-05T03:56:00Z,36.37,64.36
2026-03-05T03:57:00Z,35.78,66.30
2026-03-05T03:58:00Z,32.70,67.99
2026-03-05T03:59:00Z,27.04,73.48
2026-03-05T04:00:00Z,17.63,81.50
2026-03-05T04:01:00Z,11.19,88.80
2026-03-05T04:02:00Z,9.82,89.80
2026-03-05T04:03:00Z,8.74,91.74
2026-03-05T04:04:00Z,6.59,93.61
2026-03-05T04:05:00Z,5.12,94.95
2026-03-05T04:06:00Z,6.08,95.41
2026-03-05T04:07:00Z,3.40,96.96
2026-03-05T04:08:00Z,1.94,98.58
2026-03-05T04:09:00Z,1.77,96.17
2026-03-05T04:10:00Z,1.00,98.60
2026-03-05T04:11:00Z,1.00,99.00
2026-03-05T04:12:00Z,1.22,98.45
2026-03-05T04:13:00Z,1.55,98.59
2026-03-05T04:14:00Z,1.55,98.44
2026-03-05T04:15:00Z,3.69,96.08
2026-03-05T04:16:00Z,5.07,95.50
2026-03-05T04:17:00Z,5.67,95.27
2026-03-05T04:18:00Z,5.84,95.56
2026-03-05T04:19:00Z,3.89,95.90
2026-03-05T04:20:00Z,2.21,98.94
2026-03-05T04:21:00Z,1.00,99.00
2026-03-05T04:22:00Z,1.00,99.00
2026-03-05T04:23:00Z,1.00,99.00
2026-03-05T04:24:00Z,1.00,99.00
2026-03-05T04:25:00Z,1.00,99.00
2026-03-05T04:26:00Z,1.00,99.00
