# event_ticker=KXATPMATCH-26APR01VALPAU
# final_score=3-6 6-4 6-4
# match_winner=Tommy Paul
# fav_player=Tommy Paul
# dog_player=Adolfo Daniel Vallejo
# kalshi_date=2026-04-01
timestamp,Tommy Paul,Adolfo Daniel Vallejo
2026-04-01T23:28:00Z,79.00,23.00
2026-04-01T23:29:00Z,79.00,23.00
2026-04-01T23:30:00Z,79.00,23.00
2026-04-01T23:32:00Z,79.00,23.00
2026-04-01T23:34:00Z,79.00,23.00
2026-04-01T23:35:00Z,79.00,23.00
2026-04-01T23:40:00Z,79.00,22.00
2026-04-01T23:41:00Z,79.00,22.00
2026-04-01T23:42:00Z,79.00,22.00
2026-04-01T23:44:00Z,79.00,22.00
2026-04-01T23:45:00Z,79.00,22.00
2026-04-01T23:47:00Z,79.00,22.00
2026-04-01T23:48:00Z,79.00,22.00
2026-04-01T23:49:00Z,79.00,22.00
2026-04-01T23:50:00Z,79.00,22.00
2026-04-01T23:51:00Z,79.00,22.00
2026-04-01T23:52:00Z,79.00,22.00
2026-04-01T23:55:00Z,79.00,22.00
2026-04-01T23:56:00Z,79.00,22.00
2026-04-01T23:57:00Z,79.00,22.00
2026-04-01T23:59:00Z,79.00,22.00
2026-04-02T00:00:00Z,79.50,22.00
2026-04-02T00:02:00Z,79.00,22.00
2026-04-02T00:03:00Z,79.00,22.00
2026-04-02T00:05:00Z,79.00,22.00
2026-04-02T00:08:00Z,79.00,22.00
2026-04-02T00:09:00Z,79.00,22.00
2026-04-02T00:10:00Z,79.00,22.00
2026-04-02T00:11:00Z,79.00,22.00
2026-04-02T00:12:00Z,79.00,22.00
2026-04-02T00:13:00Z,79.00,22.00
2026-04-02T00:14:00Z,79.00,22.00
2026-04-02T00:15:00Z,79.00,22.00
2026-04-02T00:16:00Z,79.00,21.00
2026-04-02T00:17:00Z,79.00,21.00
2026-04-02T00:18:00Z,79.00,21.00
2026-04-02T00:19:00Z,79.00,21.00
2026-04-02T00:20:00Z,79.00,22.00
2026-04-02T00:21:00Z,78.00,22.00
2026-04-02T00:22:00Z,79.00,22.00
2026-04-02T00:23:00Z,79.00,22.00
2026-04-02T00:24:00Z,79.00,22.00
2026-04-02T00:25:00Z,79.00,21.99
2026-04-02T00:26:00Z,79.00,22.00
2026-04-02T00:27:00Z,79.00,22.00
2026-04-02T00:29:00Z,79.00,22.00
2026-04-02T00:30:00Z,79.00,22.00
2026-04-02T00:31:00Z,79.00,22.00
2026-04-02T00:32:00Z,78.00,22.00
2026-04-02T00:33:00Z,79.00,22.00
2026-04-02T00:34:00Z,79.00,22.00
2026-04-02T00:35:00Z,79.00,22.00
2026-04-02T00:36:00Z,78.89,22.70
2026-04-02T00:37:00Z,79.00,22.77
2026-04-02T00:38:00Z,79.00,22.95
2026-04-02T00:40:00Z,78.84,22.95
2026-04-02T00:41:00Z,79.00,22.95
2026-04-02T00:42:00Z,79.00,22.95
2026-04-02T00:43:00Z,79.00,22.95
2026-04-02T00:45:00Z,79.00,23.00
2026-04-02T00:48:00Z,79.00,23.00
2026-04-02T00:49:00Z,79.00,23.00
2026-04-02T00:50:00Z,79.00,21.00
2026-04-02T00:51:00Z,78.98,21.00
2026-04-02T00:52:00Z,78.98,22.00
2026-04-02T00:53:00Z,79.00,22.00
2026-04-02T00:54:00Z,78.84,22.00
2026-04-02T00:55:00Z,79.00,22.00
2026-04-02T00:56:00Z,79.00,22.00
2026-04-02T00:57:00Z,79.00,21.00
2026-04-02T00:58:00Z,78.95,21.00
2026-04-02T00:59:00Z,78.50,21.00
2026-04-02T01:00:00Z,79.00,21.00
2026-04-02T01:01:00Z,79.00,22.12
2026-04-02T01:02:00Z,79.00,22.12
2026-04-02T01:03:00Z,79.00,22.12
2026-04-02T01:04:00Z,78.00,23.00
2026-04-02T01:05:00Z,79.00,23.00
2026-04-02T01:06:00Z,79.00,22.95
2026-04-02T01:07:00Z,79.00,22.87
2026-04-02T01:08:00Z,79.00,22.88
2026-04-02T01:09:00Z,79.00,22.75
2026-04-02T01:10:00Z,79.00,22.75
2026-04-02T01:11:00Z,79.00,23.00
2026-04-02T01:12:00Z,79.00,23.00
2026-04-02T01:13:00Z,78.88,22.78
2026-04-02T01:14:00Z,79.00,22.81
2026-04-02T01:15:00Z,79.00,22.00
2026-04-02T01:16:00Z,79.06,22.00
2026-04-02T01:17:00Z,79.00,22.00
2026-04-02T01:18:00Z,79.00,22.00
2026-04-02T01:19:00Z,79.00,22.52
2026-04-02T01:20:00Z,79.00,21.00
2026-04-02T01:21:00Z,79.95,22.00
2026-04-02T01:22:00Z,80.00,22.53
2026-04-02T01:23:00Z,79.96,22.23
2026-04-02T01:24:00Z,79.34,22.74
2026-04-02T01:25:00Z,79.58,22.56
2026-04-02T01:26:00Z,79.00,22.00
2026-04-02T01:27:00Z,79.23,21.48
2026-04-02T01:28:00Z,82.31,19.72
2026-04-02T01:29:00Z,81.27,19.69
2026-04-02T01:30:00Z,81.03,19.00
2026-04-02T01:31:00Z,80.43,19.10
2026-04-02T01:32:00Z,79.88,21.71
2026-04-02T01:33:00Z,81.07,20.73
2026-04-02T01:34:00Z,78.65,21.11
2026-04-02T01:35:00Z,77.96,25.91
2026-04-02T01:36:00Z,68.12,33.48
2026-04-02T01:37:00Z,66.28,34.86
2026-04-02T01:38:00Z,65.65,35.31
2026-04-02T01:39:00Z,67.22,34.07
2026-04-02T01:40:00Z,65.51,35.12
2026-04-02T01:41:00Z,66.03,33.80
2026-04-02T01:42:00Z,64.01,37.73
2026-04-02T01:43:00Z,57.90,42.49
2026-04-02T01:44:00Z,53.01,48.00
2026-04-02T01:45:00Z,54.73,46.63
2026-04-02T01:46:00Z,58.05,43.12
2026-04-02T01:47:00Z,57.17,44.73
2026-04-02T01:48:00Z,61.78,41.80
2026-04-02T01:49:00Z,63.00,37.79
2026-04-02T01:50:00Z,63.07,37.64
2026-04-02T01:51:00Z,61.94,37.61
2026-04-02T01:52:00Z,61.79,39.79
2026-04-02T01:53:00Z,58.13,41.09
2026-04-02T01:54:00Z,55.71,44.98
2026-04-02T01:55:00Z,58.54,42.24
2026-04-02T01:56:00Z,59.01,43.80
2026-04-02T01:57:00Z,59.90,40.94
2026-04-02T01:58:00Z,60.00,40.99
2026-04-02T01:59:00Z,60.45,39.25
2026-04-02T02:00:00Z,59.74,43.09
2026-04-02T02:01:00Z,62.81,35.79
2026-04-02T02:02:00Z,60.04,40.48
2026-04-02T02:03:00Z,56.32,45.55
2026-04-02T02:04:00Z,52.75,48.88
2026-04-02T02:05:00Z,51.66,50.16
2026-04-02T02:06:00Z,50.54,51.30
2026-04-02T02:07:00Z,45.85,54.74
2026-04-02T02:08:00Z,45.83,54.42
2026-04-02T02:09:00Z,45.27,55.44
2026-04-02T02:10:00Z,47.36,54.93
2026-04-02T02:11:00Z,42.16,59.59
2026-04-02T02:12:00Z,45.94,55.15
2026-04-02T02:13:00Z,51.65,50.93
2026-04-02T02:14:00Z,59.68,40.94
2026-04-02T02:15:00Z,64.19,37.57
2026-04-02T02:16:00Z,66.94,34.68
2026-04-02T02:17:00Z,69.57,31.82
2026-04-02T02:18:00Z,69.40,31.91
2026-04-02T02:19:00Z,74.42,27.96
2026-04-02T02:20:00Z,75.14,23.32
2026-04-02T02:21:00Z,77.78,22.98
2026-04-02T02:22:00Z,81.34,19.94
2026-04-02T02:23:00Z,77.35,23.47
2026-04-02T02:24:00Z,74.88,26.96
2026-04-02T02:25:00Z,77.07,23.15
2026-04-02T02:26:00Z,77.36,22.31
2026-04-02T02:27:00Z,78.99,22.39
2026-04-02T02:28:00Z,77.92,23.25
2026-04-02T02:29:00Z,76.92,23.79
2026-04-02T02:30:00Z,77.00,24.00
2026-04-02T02:31:00Z,74.54,25.76
2026-04-02T02:32:00Z,74.16,26.48
2026-04-02T02:33:00Z,73.57,28.24
2026-04-02T02:34:00Z,76.15,23.92
2026-04-02T02:35:00Z,77.23,25.77
2026-04-02T02:36:00Z,76.71,23.95
2026-04-02T02:37:00Z,75.42,28.02
2026-04-02T02:38:00Z,69.76,32.99
2026-04-02T02:39:00Z,67.36,34.65
2026-04-02T02:40:00Z,66.26,33.77
2026-04-02T02:41:00Z,64.83,36.95
2026-04-02T02:42:00Z,64.50,36.73
2026-04-02T02:43:00Z,65.92,36.00
2026-04-02T02:44:00Z,67.93,33.46
2026-04-02T02:45:00Z,69.83,32.20
2026-04-02T02:46:00Z,69.82,31.76
2026-04-02T02:47:00Z,70.97,30.78
2026-04-02T02:48:00Z,68.26,32.93
2026-04-02T02:49:00Z,70.17,29.82
2026-04-02T02:50:00Z,69.36,33.43
2026-04-02T02:51:00Z,69.02,32.22
2026-04-02T02:52:00Z,70.56,31.97
2026-04-02T02:53:00Z,73.06,27.88
2026-04-02T02:54:00Z,74.19,27.50
2026-04-02T02:55:00Z,73.81,27.21
2026-04-02T02:56:00Z,73.18,27.57
2026-04-02T02:57:00Z,72.11,27.94
2026-04-02T02:58:00Z,73.71,28.00
2026-04-02T02:59:00Z,73.72,28.52
2026-04-02T03:00:00Z,74.11,26.67
2026-04-02T03:01:00Z,74.98,28.00
2026-04-02T03:02:00Z,73.88,28.43
2026-04-02T03:03:00Z,74.38,26.74
2026-04-02T03:04:00Z,68.47,32.48
2026-04-02T03:05:00Z,67.14,35.11
2026-04-02T03:06:00Z,67.40,34.11
2026-04-02T03:07:00Z,71.38,30.18
2026-04-02T03:08:00Z,71.28,29.62
2026-04-02T03:09:00Z,71.47,30.82
2026-04-02T03:10:00Z,72.59,31.94
2026-04-02T03:11:00Z,67.96,33.42
2026-04-02T03:12:00Z,66.77,35.00
2026-04-02T03:13:00Z,67.28,33.88
2026-04-02T03:14:00Z,67.78,33.78
2026-04-02T03:15:00Z,66.05,34.74
2026-04-02T03:16:00Z,55.01,52.54
2026-04-02T03:17:00Z,33.96,64.17
2026-04-02T03:18:00Z,37.47,62.94
2026-04-02T03:19:00Z,52.45,49.41
2026-04-02T03:20:00Z,57.91,45.27
2026-04-02T03:21:00Z,63.00,37.52
2026-04-02T03:22:00Z,63.76,36.89
2026-04-02T03:23:00Z,66.34,34.78
2026-04-02T03:24:00Z,65.91,34.46
2026-04-02T03:25:00Z,68.59,30.44
2026-04-02T03:26:00Z,65.41,37.80
2026-04-02T03:27:00Z,62.58,36.89
2026-04-02T03:28:00Z,65.23,37.40
2026-04-02T03:29:00Z,70.39,29.11
2026-04-02T03:30:00Z,74.43,27.54
2026-04-02T03:31:00Z,75.22,24.40
2026-04-02T03:32:00Z,86.07,11.26
2026-04-02T03:33:00Z,90.35,9.59
2026-04-02T03:34:00Z,90.06,10.74
2026-04-02T03:35:00Z,89.31,13.44
2026-04-02T03:36:00Z,87.24,13.10
2026-04-02T03:37:00Z,82.19,19.26
2026-04-02T03:38:00Z,82.29,18.79
2026-04-02T03:39:00Z,65.75,33.21
2026-04-02T03:40:00Z,65.33,35.91
2026-04-02T03:41:00Z,72.48,27.85
2026-04-02T03:42:00Z,85.35,15.66
2026-04-02T03:43:00Z,77.94,22.41
2026-04-02T03:44:00Z,74.53,23.94
2026-04-02T03:45:00Z,88.63,13.05
2026-04-02T03:46:00Z,92.45,7.94
2026-04-02T03:47:00Z,92.41,8.04
2026-04-02T03:48:00Z,92.55,6.42
2026-04-02T03:49:00Z,94.37,6.65
2026-04-02T03:50:00Z,97.76,2.03
2026-04-02T03:51:00Z,98.03,3.00
2026-04-02T03:52:00Z,99.00,3.00
