# event_ticker=KXATPMATCH-25OCT30SHERUB
# final_score=7-6(6) 6-3
# score_resolution=6-7 3-6
# match_winner=Ben Shelton
# fav_player=Andrey Rublev
# dog_player=Ben Shelton
# kalshi_date=2025-10-30
timestamp,Andrey Rublev,Ben Shelton
2025-10-30T13:31:00Z,44.38,56.57
2025-10-30T13:32:00Z,45.00,57.50
2025-10-30T13:33:00Z,45.00,57.00
2025-10-30T13:34:00Z,45.00,57.00
2025-10-30T13:35:00Z,45.00,57.77
2025-10-30T13:36:00Z,45.00,58.42
2025-10-30T13:37:00Z,44.98,58.00
2025-10-30T13:38:00Z,44.71,58.00
2025-10-30T13:39:00Z,46.06,57.80
2025-10-30T13:40:00Z,43.00,58.85
2025-10-30T13:41:00Z,40.23,63.59
2025-10-30T13:42:00Z,36.92,64.26
2025-10-30T13:43:00Z,42.05,61.29
2025-10-30T13:44:00Z,42.43,60.81
2025-10-30T13:45:00Z,44.79,57.58
2025-10-30T13:46:00Z,39.68,61.34
2025-10-30T13:47:00Z,40.00,62.97
2025-10-30T13:48:00Z,37.33,63.95
2025-10-30T13:49:00Z,39.28,62.12
2025-10-30T13:50:00Z,40.85,59.58
2025-10-30T13:51:00Z,43.00,57.74
2025-10-30T13:52:00Z,40.49,58.91
2025-10-30T13:53:00Z,40.41,60.17
2025-10-30T13:54:00Z,39.88,62.45
2025-10-30T13:55:00Z,42.46,61.19
2025-10-30T13:56:00Z,44.46,57.18
2025-10-30T13:57:00Z,46.06,54.66
2025-10-30T13:58:00Z,51.39,49.44
2025-10-30T13:59:00Z,47.57,53.34
2025-10-30T14:00:00Z,45.03,57.46
2025-10-30T14:01:00Z,44.00,58.00
2025-10-30T14:02:00Z,41.83,59.14
2025-10-30T14:03:00Z,41.83,60.91
2025-10-30T14:04:00Z,40.32,63.27
2025-10-30T14:05:00Z,43.77,59.14
2025-10-30T14:06:00Z,40.82,61.63
2025-10-30T14:07:00Z,43.15,58.23
2025-10-30T14:08:00Z,43.12,58.45
2025-10-30T14:09:00Z,40.07,62.25
2025-10-30T14:10:00Z,38.16,62.00
2025-10-30T14:11:00Z,38.29,62.00
2025-10-30T14:12:00Z,39.00,62.07
2025-10-30T14:13:00Z,37.00,63.39
2025-10-30T14:14:00Z,39.26,67.07
2025-10-30T14:15:00Z,34.10,67.23
2025-10-30T14:16:00Z,36.13,64.72
2025-10-30T14:17:00Z,40.07,60.59
2025-10-30T14:18:00Z,40.42,60.89
2025-10-30T14:19:00Z,38.40,63.08
2025-10-30T14:20:00Z,38.66,63.00
2025-10-30T14:21:00Z,40.21,63.05
2025-10-30T14:22:00Z,41.31,61.28
2025-10-30T14:23:00Z,42.74,58.41
2025-10-30T14:24:00Z,39.47,60.95
2025-10-30T14:25:00Z,36.02,67.65
2025-10-30T14:26:00Z,29.87,73.06
2025-10-30T14:27:00Z,27.62,74.46
2025-10-30T14:28:00Z,19.28,77.27
2025-10-30T14:29:00Z,21.67,78.65
2025-10-30T14:30:00Z,31.41,66.00
2025-10-30T14:31:00Z,39.49,59.88
2025-10-30T14:32:00Z,26.06,79.78
2025-10-30T14:33:00Z,19.29,80.70
2025-10-30T14:34:00Z,20.94,80.51
2025-10-30T14:35:00Z,20.56,80.63
2025-10-30T14:36:00Z,20.21,80.43
2025-10-30T14:37:00Z,21.46,80.42
2025-10-30T14:38:00Z,20.21,81.38
2025-10-30T14:39:00Z,21.09,80.84
2025-10-30T14:40:00Z,20.07,76.20
2025-10-30T14:41:00Z,22.86,78.00
2025-10-30T14:42:00Z,21.73,78.49
2025-10-30T14:43:00Z,20.54,80.19
2025-10-30T14:44:00Z,19.08,81.27
2025-10-30T14:45:00Z,21.93,81.26
2025-10-30T14:46:00Z,23.98,77.66
2025-10-30T14:47:00Z,24.00,77.04
2025-10-30T14:48:00Z,23.18,78.96
2025-10-30T14:49:00Z,21.79,80.16
2025-10-30T14:50:00Z,18.56,83.13
2025-10-30T14:51:00Z,15.19,86.03
2025-10-30T14:52:00Z,18.09,81.58
2025-10-30T14:53:00Z,19.18,79.33
2025-10-30T14:54:00Z,19.07,84.06
2025-10-30T14:55:00Z,20.22,78.25
2025-10-30T14:56:00Z,22.88,78.69
2025-10-30T14:57:00Z,23.17,78.15
2025-10-30T14:58:00Z,23.88,78.08
2025-10-30T14:59:00Z,21.76,80.27
2025-10-30T15:00:00Z,20.06,81.11
2025-10-30T15:01:00Z,10.27,87.08
2025-10-30T15:02:00Z,5.12,91.50
2025-10-30T15:03:00Z,3.24,95.37
2025-10-30T15:04:00Z,2.58,96.08
2025-10-30T15:05:00Z,2.25,95.83
2025-10-30T15:06:00Z,3.37,97.57
2025-10-30T15:07:00Z,3.98,96.93
2025-10-30T15:08:00Z,4.47,95.68
2025-10-30T15:09:00Z,4.09,95.81
2025-10-30T15:10:00Z,2.52,98.09
2025-10-30T15:11:00Z,1.02,98.35
2025-10-30T15:12:00Z,1.31,99.00
2025-10-30T15:13:00Z,1.97,98.97
2025-10-30T15:14:00Z,1.00,98.55
2025-10-30T15:15:00Z,1.00,99.00
2025-10-30T15:16:00Z,1.00,99.00
