# event_ticker=KXATPMATCH-25NOV02WAWVAN
# final_score=2-6 7-6(5) 7-5
# score_resolution=2-6 7-6 7-5
# match_winner=Stan Wawrinka
# fav_player=Stan Wawrinka
# dog_player=Botic Van de Zandschulp
# kalshi_date=2025-11-02
timestamp,Stan Wawrinka,Botic Van de Zandschulp
2025-11-03T08:42:00Z,36.00,65.00
2025-11-03T08:43:00Z,36.96,65.00
2025-11-03T08:46:00Z,36.96,64.00
2025-11-03T08:49:00Z,37.00,64.00
2025-11-03T08:52:00Z,37.00,64.00
2025-11-03T08:53:00Z,37.00,64.00
2025-11-03T08:54:00Z,37.00,64.00
2025-11-03T08:55:00Z,37.00,64.00
2025-11-03T08:58:00Z,37.00,64.00
2025-11-03T09:00:00Z,37.00,64.00
2025-11-03T09:01:00Z,37.00,63.00
2025-11-03T09:07:00Z,37.00,63.32
2025-11-03T09:10:00Z,36.00,63.98
2025-11-03T09:11:00Z,36.00,63.98
2025-11-03T09:14:00Z,36.00,64.00
2025-11-03T09:22:00Z,37.00,64.00
2025-11-03T09:31:00Z,37.00,64.00
2025-11-03T09:35:00Z,37.00,64.00
2025-11-03T09:39:00Z,37.00,64.00
2025-11-03T09:44:00Z,37.00,64.00
2025-11-03T09:48:00Z,36.00,64.00
2025-11-03T09:49:00Z,36.00,64.00
2025-11-03T09:55:00Z,38.00,64.00
2025-11-03T09:58:00Z,38.00,63.00
2025-11-03T09:59:00Z,37.00,63.00
2025-11-03T10:00:00Z,37.00,63.00
2025-11-03T10:01:00Z,38.00,63.00
2025-11-03T10:03:00Z,38.00,63.00
2025-11-03T10:12:00Z,38.00,63.00
2025-11-03T10:14:00Z,38.00,63.00
2025-11-03T10:39:00Z,38.00,63.00
2025-11-03T10:46:00Z,38.00,63.00
2025-11-03T10:48:00Z,38.00,63.00
2025-11-03T11:04:00Z,38.00,63.00
2025-11-03T11:06:00Z,38.00,63.00
2025-11-03T11:18:00Z,38.00,63.00
2025-11-03T11:35:00Z,37.00,63.00
2025-11-03T11:37:00Z,37.00,63.00
2025-11-03T11:42:00Z,37.00,63.00
2025-11-03T11:49:00Z,37.00,63.00
2025-11-03T11:53:00Z,37.00,64.00
2025-11-03T11:54:00Z,37.00,64.00
2025-11-03T11:57:00Z,37.00,64.00
2025-11-03T12:01:00Z,37.00,63.00
2025-11-03T12:02:00Z,37.00,63.00
2025-11-03T12:05:00Z,37.00,63.00
2025-11-03T12:10:00Z,37.00,63.00
2025-11-03T12:17:00Z,37.00,64.00
2025-11-03T12:22:00Z,37.00,64.00
2025-11-03T12:28:00Z,37.00,64.00
2025-11-03T12:31:00Z,37.00,64.00
2025-11-03T12:32:00Z,37.00,64.00
2025-11-03T12:34:00Z,37.00,64.00
2025-11-03T12:40:00Z,37.00,64.00
2025-11-03T12:42:00Z,36.00,64.00
2025-11-03T12:43:00Z,36.00,64.00
2025-11-03T12:54:00Z,36.00,62.07
2025-11-03T12:55:00Z,37.00,62.07
2025-11-03T12:56:00Z,36.00,62.07
2025-11-03T12:57:00Z,36.00,63.00
2025-11-03T12:59:00Z,36.00,63.00
2025-11-03T13:03:00Z,36.00,63.00
2025-11-03T13:06:00Z,36.00,62.00
2025-11-03T13:08:00Z,36.00,62.00
2025-11-03T13:19:00Z,37.00,62.00
2025-11-03T13:27:00Z,37.00,63.00
2025-11-03T13:28:00Z,37.00,63.00
2025-11-03T13:29:00Z,37.00,63.00
2025-11-03T13:30:00Z,37.00,63.00
2025-11-03T13:31:00Z,37.00,63.00
2025-11-03T13:33:00Z,37.00,63.00
2025-11-03T13:35:00Z,37.00,63.00
2025-11-03T13:40:00Z,36.00,63.00
2025-11-03T13:43:00Z,36.00,63.00
2025-11-03T13:44:00Z,37.00,63.00
2025-11-03T13:46:00Z,37.00,63.00
2025-11-03T13:51:00Z,36.00,63.00
2025-11-03T13:52:00Z,37.00,63.00
2025-11-03T13:54:00Z,37.00,63.00
2025-11-03T13:55:00Z,36.00,63.00
2025-11-03T14:02:00Z,36.00,63.00
2025-11-03T14:03:00Z,36.00,63.00
2025-11-03T14:04:00Z,37.00,63.00
2025-11-03T14:08:00Z,37.00,63.00
2025-11-03T14:09:00Z,37.00,63.00
2025-11-03T14:11:00Z,37.00,62.00
2025-11-03T14:18:00Z,37.00,62.00
2025-11-03T14:19:00Z,36.00,62.00
2025-11-03T14:28:00Z,36.00,63.00
2025-11-03T14:34:00Z,36.00,62.00
2025-11-03T14:37:00Z,37.00,62.00
2025-11-03T14:41:00Z,37.00,62.00
2025-11-03T14:46:00Z,37.00,63.00
2025-11-03T14:55:00Z,37.00,63.00
2025-11-03T14:57:00Z,37.00,63.00
2025-11-03T14:58:00Z,37.00,62.00
2025-11-03T14:59:00Z,37.00,62.00
2025-11-03T15:00:00Z,37.00,63.00
2025-11-03T15:01:00Z,36.00,63.00
2025-11-03T15:08:00Z,37.00,63.00
2025-11-03T15:11:00Z,37.00,62.00
2025-11-03T15:12:00Z,37.00,63.00
2025-11-03T15:13:00Z,37.00,64.00
2025-11-03T15:14:00Z,36.00,64.00
2025-11-03T15:15:00Z,36.00,63.00
2025-11-03T15:17:00Z,37.00,63.00
2025-11-03T15:18:00Z,36.00,63.00
2025-11-03T15:20:00Z,36.00,62.00
2025-11-03T15:23:00Z,36.00,62.00
2025-11-03T15:28:00Z,37.00,62.00
2025-11-03T15:29:00Z,37.00,62.00
2025-11-03T15:31:00Z,37.00,63.00
2025-11-03T15:33:00Z,36.00,63.00
2025-11-03T15:35:00Z,36.00,63.00
2025-11-03T15:37:00Z,36.00,64.00
2025-11-03T15:39:00Z,36.00,63.00
2025-11-03T15:44:00Z,36.00,63.00
2025-11-03T15:45:00Z,36.22,63.00
2025-11-03T15:46:00Z,36.22,64.00
2025-11-03T15:48:00Z,36.22,64.00
2025-11-03T15:50:00Z,36.22,64.00
2025-11-03T15:51:00Z,36.22,64.00
2025-11-03T15:52:00Z,37.00,64.00
2025-11-03T15:53:00Z,36.24,64.00
2025-11-03T15:54:00Z,37.26,64.00
2025-11-03T15:56:00Z,37.00,64.00
2025-11-03T15:57:00Z,36.91,64.00
2025-11-03T15:58:00Z,36.00,64.00
2025-11-03T15:59:00Z,36.00,64.51
2025-11-03T16:00:00Z,36.00,64.94
2025-11-03T16:01:00Z,36.00,65.00
2025-11-03T16:02:00Z,37.00,65.00
2025-11-03T16:03:00Z,37.00,64.00
2025-11-03T16:04:00Z,37.00,64.00
2025-11-03T16:06:00Z,38.00,64.00
2025-11-03T16:07:00Z,38.00,64.91
2025-11-03T16:08:00Z,38.00,63.91
2025-11-03T16:09:00Z,38.00,63.99
2025-11-03T16:10:00Z,38.00,64.00
2025-11-03T16:11:00Z,38.00,63.64
2025-11-03T16:12:00Z,36.53,64.31
2025-11-03T16:13:00Z,31.74,67.90
2025-11-03T16:14:00Z,23.46,78.46
2025-11-03T16:15:00Z,21.89,80.11
2025-11-03T16:16:00Z,23.92,75.59
2025-11-03T16:17:00Z,20.96,79.56
2025-11-03T16:18:00Z,22.71,78.72
2025-11-03T16:19:00Z,22.98,78.72
2025-11-03T16:20:00Z,23.99,77.07
2025-11-03T16:21:00Z,24.00,76.78
2025-11-03T16:22:00Z,23.66,76.01
2025-11-03T16:23:00Z,22.53,81.92
2025-11-03T16:24:00Z,19.61,80.59
2025-11-03T16:25:00Z,19.59,82.85
2025-11-03T16:26:00Z,19.00,81.00
2025-11-03T16:27:00Z,17.53,83.43
2025-11-03T16:28:00Z,13.45,87.04
2025-11-03T16:29:00Z,13.45,87.63
2025-11-03T16:30:00Z,13.28,87.74
2025-11-03T16:31:00Z,11.01,89.15
2025-11-03T16:32:00Z,9.81,88.48
2025-11-03T16:33:00Z,12.35,89.00
2025-11-03T16:34:00Z,10.05,89.05
2025-11-03T16:35:00Z,12.01,88.94
2025-11-03T16:36:00Z,12.86,89.00
2025-11-03T16:37:00Z,13.00,89.00
2025-11-03T16:38:00Z,13.00,89.00
2025-11-03T16:39:00Z,14.00,88.50
2025-11-03T16:40:00Z,13.76,89.00
2025-11-03T16:41:00Z,13.81,89.00
2025-11-03T16:42:00Z,13.00,88.29
2025-11-03T16:43:00Z,13.00,89.00
2025-11-03T16:44:00Z,11.96,88.43
2025-11-03T16:45:00Z,11.67,88.47
2025-11-03T16:46:00Z,12.36,89.00
2025-11-03T16:47:00Z,10.29,91.02
2025-11-03T16:48:00Z,12.67,87.55
2025-11-03T16:49:00Z,13.26,88.58
2025-11-03T16:50:00Z,14.00,87.06
2025-11-03T16:51:00Z,11.81,90.36
2025-11-03T16:52:00Z,11.58,89.00
2025-11-03T16:53:00Z,10.33,88.00
2025-11-03T16:54:00Z,13.85,88.00
2025-11-03T16:55:00Z,14.22,87.95
2025-11-03T16:56:00Z,14.83,85.94
2025-11-03T16:57:00Z,15.00,86.00
2025-11-03T16:58:00Z,15.22,87.00
2025-11-03T16:59:00Z,12.58,87.00
2025-11-03T17:00:00Z,10.71,89.93
2025-11-03T17:01:00Z,10.71,88.75
2025-11-03T17:02:00Z,14.62,85.06
2025-11-03T17:03:00Z,14.28,85.96
2025-11-03T17:04:00Z,14.58,85.98
2025-11-03T17:05:00Z,14.03,86.00
2025-11-03T17:06:00Z,16.83,81.00
2025-11-03T17:07:00Z,16.60,81.69
2025-11-03T17:08:00Z,14.00,85.87
2025-11-03T17:09:00Z,12.19,88.16
2025-11-03T17:10:00Z,11.03,88.69
2025-11-03T17:11:00Z,13.32,87.08
2025-11-03T17:12:00Z,17.00,84.81
2025-11-03T17:13:00Z,17.12,83.98
2025-11-03T17:14:00Z,16.80,84.00
2025-11-03T17:15:00Z,15.45,85.00
2025-11-03T17:16:00Z,16.23,84.00
2025-11-03T17:17:00Z,14.42,85.98
2025-11-03T17:18:00Z,18.24,84.45
2025-11-03T17:19:00Z,17.74,83.02
2025-11-03T17:20:00Z,18.10,81.51
2025-11-03T17:21:00Z,18.22,82.00
2025-11-03T17:22:00Z,17.09,82.02
2025-11-03T17:23:00Z,20.16,83.00
2025-11-03T17:24:00Z,16.35,82.73
2025-11-03T17:25:00Z,14.99,85.32
2025-11-03T17:26:00Z,18.96,82.83
2025-11-03T17:27:00Z,23.05,80.19
2025-11-03T17:28:00Z,22.62,79.99
2025-11-03T17:29:00Z,19.97,80.42
2025-11-03T17:30:00Z,19.18,81.37
2025-11-03T17:31:00Z,20.51,82.64
2025-11-03T17:32:00Z,18.00,83.64
2025-11-03T17:33:00Z,10.07,93.50
2025-11-03T17:34:00Z,11.84,87.47
2025-11-03T17:35:00Z,18.89,81.50
2025-11-03T17:36:00Z,29.49,20.38
2025-11-03T17:37:00Z,28.44,71.20
2025-11-03T17:38:00Z,33.88,56.99
2025-11-03T17:39:00Z,35.57,66.77
2025-11-03T17:40:00Z,36.85,65.08
2025-11-03T17:41:00Z,39.44,58.58
2025-11-03T17:42:00Z,40.50,61.27
2025-11-03T17:43:00Z,37.06,62.67
2025-11-03T17:44:00Z,35.66,66.53
2025-11-03T17:45:00Z,33.17,67.05
2025-11-03T17:46:00Z,34.21,69.04
2025-11-03T17:47:00Z,21.95,77.78
2025-11-03T17:48:00Z,26.00,72.54
2025-11-03T17:49:00Z,33.16,65.22
2025-11-03T17:50:00Z,37.50,64.01
2025-11-03T17:51:00Z,32.09,69.33
2025-11-03T17:52:00Z,30.80,70.09
2025-11-03T17:53:00Z,33.14,69.99
2025-11-03T17:54:00Z,33.94,67.38
2025-11-03T17:55:00Z,34.90,67.42
2025-11-03T17:56:00Z,30.60,68.17
2025-11-03T17:57:00Z,29.14,69.84
2025-11-03T17:58:00Z,36.73,65.40
2025-11-03T17:59:00Z,35.58,66.64
2025-11-03T18:00:00Z,34.84,65.16
2025-11-03T18:01:00Z,31.63,70.37
2025-11-03T18:02:00Z,32.08,69.62
2025-11-03T18:03:00Z,33.00,69.02
2025-11-03T18:04:00Z,18.87,82.88
2025-11-03T18:05:00Z,19.54,81.81
2025-11-03T18:06:00Z,32.09,68.90
2025-11-03T18:07:00Z,36.30,64.88
2025-11-03T18:08:00Z,28.65,69.07
2025-11-03T18:09:00Z,30.80,69.68
2025-11-03T18:10:00Z,32.58,69.60
2025-11-03T18:11:00Z,34.62,66.89
2025-11-03T18:12:00Z,32.75,68.49
2025-11-03T18:13:00Z,35.60,70.11
2025-11-03T18:14:00Z,36.06,66.84
2025-11-03T18:15:00Z,40.25,64.50
2025-11-03T18:16:00Z,31.67,70.17
2025-11-03T18:17:00Z,29.54,70.35
2025-11-03T18:18:00Z,31.94,69.95
2025-11-03T18:19:00Z,34.03,68.15
2025-11-03T18:20:00Z,30.32,71.96
2025-11-03T18:21:00Z,30.58,72.01
2025-11-03T18:22:00Z,33.12,70.01
2025-11-03T18:23:00Z,39.18,63.53
2025-11-03T18:24:00Z,43.56,59.78
2025-11-03T18:25:00Z,50.91,49.17
2025-11-03T18:26:00Z,80.92,20.07
2025-11-03T18:27:00Z,86.68,12.42
2025-11-03T18:28:00Z,88.66,10.06
2025-11-03T18:29:00Z,94.59,4.95
2025-11-03T18:30:00Z,95.10,5.39
2025-11-03T18:31:00Z,97.68,3.00
2025-11-03T18:32:00Z,99.00,1.00
2025-11-03T18:33:00Z,99.00,1.00
2025-11-03T18:34:00Z,99.00,1.00
2025-11-03T18:35:00Z,99.00,1.00
2025-11-03T18:36:00Z,99.00,1.00
2025-11-03T18:37:00Z,99.00,1.00
