# event_ticker=KXATPMATCH-26JAN16DAVHUM
# final_score=6-3 5-7 7-6(4)
# score_resolution=3-6 7-5 6-7
# match_winner=Ugo Humbert
# fav_player=Alejandro Davidovich Fokina
# dog_player=Ugo Humbert
# kalshi_date=2026-01-16
timestamp,Alejandro Davidovich Fokina,Ugo Humbert
2026-01-16T06:28:00Z,47.00,53.00
2026-01-16T06:29:00Z,48.01,53.00
2026-01-16T06:30:00Z,49.00,53.00
2026-01-16T06:31:00Z,49.00,53.00
2026-01-16T06:32:00Z,49.00,53.00
2026-01-16T06:33:00Z,49.00,53.00
2026-01-16T06:34:00Z,49.00,52.59
2026-01-16T06:35:00Z,49.00,52.00
2026-01-16T06:36:00Z,49.00,52.00
2026-01-16T06:37:00Z,49.00,52.00
2026-01-16T06:38:00Z,49.00,52.00
2026-01-16T06:39:00Z,48.00,53.20
2026-01-16T06:40:00Z,48.00,53.60
2026-01-16T06:41:00Z,48.00,54.00
2026-01-16T06:42:00Z,48.00,54.00
2026-01-16T06:43:00Z,48.00,54.00
2026-01-16T06:44:00Z,48.00,53.00
2026-01-16T06:45:00Z,48.00,53.00
2026-01-16T06:46:00Z,48.00,53.00
2026-01-16T06:47:00Z,48.00,53.00
2026-01-16T06:48:00Z,48.00,53.00
2026-01-16T06:49:00Z,48.00,53.00
2026-01-16T06:50:00Z,46.24,53.83
2026-01-16T06:51:00Z,48.00,53.58
2026-01-16T06:52:00Z,48.00,54.00
2026-01-16T06:53:00Z,48.00,54.00
2026-01-16T06:54:00Z,48.00,54.00
2026-01-16T06:55:00Z,48.00,53.32
2026-01-16T06:57:00Z,48.00,53.79
2026-01-16T06:58:00Z,48.00,54.00
2026-01-16T06:59:00Z,47.87,54.00
2026-01-16T07:00:00Z,47.87,54.00
2026-01-16T07:01:00Z,47.00,54.00
2026-01-16T07:03:00Z,48.00,54.00
2026-01-16T07:05:00Z,48.00,54.00
2026-01-16T07:07:00Z,48.00,54.00
2026-01-16T07:08:00Z,48.00,53.22
2026-01-16T07:09:00Z,48.00,53.22
2026-01-16T07:10:00Z,48.00,54.00
2026-01-16T07:12:00Z,48.00,54.00
2026-01-16T07:13:00Z,48.00,54.00
2026-01-16T07:14:00Z,48.00,54.00
2026-01-16T07:15:00Z,48.00,54.00
2026-01-16T07:16:00Z,48.00,54.00
2026-01-16T07:17:00Z,48.00,54.00
2026-01-16T07:18:00Z,48.00,54.00
2026-01-16T07:19:00Z,48.00,53.00
2026-01-16T07:20:00Z,47.22,54.00
2026-01-16T07:21:00Z,47.22,54.00
2026-01-16T07:22:00Z,48.00,53.37
2026-01-16T07:23:00Z,48.00,55.00
2026-01-16T07:24:00Z,46.00,55.00
2026-01-16T07:25:00Z,47.00,55.00
2026-01-16T07:26:00Z,47.36,55.00
2026-01-16T07:27:00Z,48.00,55.00
2026-01-16T07:28:00Z,48.00,55.00
2026-01-16T07:29:00Z,47.90,55.00
2026-01-16T07:30:00Z,47.90,55.00
2026-01-16T07:31:00Z,48.00,53.00
2026-01-16T07:32:00Z,48.00,55.00
2026-01-16T07:33:00Z,48.00,55.00
2026-01-16T07:34:00Z,47.99,52.00
2026-01-16T07:35:00Z,47.97,52.02
2026-01-16T07:36:00Z,48.00,54.00
2026-01-16T07:37:00Z,48.00,54.00
2026-01-16T07:38:00Z,48.00,54.00
2026-01-16T07:39:00Z,48.00,54.00
2026-01-16T07:40:00Z,48.00,54.00
2026-01-16T07:41:00Z,48.00,53.89
2026-01-16T07:42:00Z,48.00,53.08
2026-01-16T07:43:00Z,48.00,54.00
2026-01-16T07:44:00Z,48.00,54.00
2026-01-16T07:45:00Z,48.00,54.00
2026-01-16T07:46:00Z,48.00,54.00
2026-01-16T07:47:00Z,48.00,54.93
2026-01-16T07:48:00Z,48.00,55.00
2026-01-16T07:49:00Z,48.00,53.96
2026-01-16T07:50:00Z,48.00,54.64
2026-01-16T07:51:00Z,48.00,55.00
2026-01-16T07:52:00Z,48.00,55.00
2026-01-16T07:53:00Z,47.85,55.00
2026-01-16T07:54:00Z,48.00,55.24
2026-01-16T07:55:00Z,45.56,53.71
2026-01-16T07:56:00Z,47.00,55.00
2026-01-16T07:57:00Z,47.00,54.64
2026-01-16T07:58:00Z,45.90,55.75
2026-01-16T07:59:00Z,47.00,54.94
2026-01-16T08:00:00Z,47.00,55.00
2026-01-16T08:01:00Z,47.17,55.00
2026-01-16T08:02:00Z,48.00,55.00
2026-01-16T08:03:00Z,48.00,54.44
2026-01-16T08:04:00Z,48.96,54.92
2026-01-16T08:05:00Z,49.00,55.00
2026-01-16T08:06:00Z,48.89,55.00
2026-01-16T08:07:00Z,48.00,55.00
2026-01-16T08:08:00Z,47.45,55.00
2026-01-16T08:09:00Z,47.52,55.00
2026-01-16T08:10:00Z,47.83,55.00
2026-01-16T08:11:00Z,44.76,57.38
2026-01-16T08:12:00Z,43.76,59.59
2026-01-16T08:13:00Z,41.93,59.29
2026-01-16T08:14:00Z,37.22,65.19
2026-01-16T08:15:00Z,38.17,63.80
2026-01-16T08:16:00Z,40.70,63.28
2026-01-16T08:17:00Z,35.68,64.96
2026-01-16T08:18:00Z,40.19,63.24
2026-01-16T08:19:00Z,38.80,63.80
2026-01-16T08:20:00Z,42.98,59.95
2026-01-16T08:21:00Z,44.89,56.30
2026-01-16T08:22:00Z,45.49,56.59
2026-01-16T08:23:00Z,44.22,57.62
2026-01-16T08:24:00Z,43.83,57.15
2026-01-16T08:25:00Z,42.02,59.57
2026-01-16T08:26:00Z,39.95,60.92
2026-01-16T08:27:00Z,41.38,61.81
2026-01-16T08:28:00Z,45.23,57.72
2026-01-16T08:29:00Z,47.28,54.78
2026-01-16T08:30:00Z,47.96,53.20
2026-01-16T08:31:00Z,50.23,50.51
2026-01-16T08:32:00Z,45.29,54.37
2026-01-16T08:33:00Z,44.00,57.57
2026-01-16T08:34:00Z,42.98,57.63
2026-01-16T08:35:00Z,43.82,58.13
2026-01-16T08:36:00Z,34.50,65.71
2026-01-16T08:37:00Z,28.45,68.71
2026-01-16T08:38:00Z,25.47,76.90
2026-01-16T08:39:00Z,24.52,77.07
2026-01-16T08:40:00Z,27.37,73.90
2026-01-16T08:41:00Z,30.32,71.61
2026-01-16T08:42:00Z,23.96,76.32
2026-01-16T08:43:00Z,22.83,76.51
2026-01-16T08:44:00Z,22.88,79.24
2026-01-16T08:45:00Z,23.66,77.97
2026-01-16T08:46:00Z,23.81,77.94
2026-01-16T08:47:00Z,25.09,76.25
2026-01-16T08:48:00Z,23.36,78.15
2026-01-16T08:49:00Z,24.33,77.97
2026-01-16T08:50:00Z,20.45,80.03
2026-01-16T08:51:00Z,20.06,80.98
2026-01-16T08:52:00Z,20.11,80.36
2026-01-16T08:53:00Z,20.82,79.22
2026-01-16T08:54:00Z,20.98,79.37
2026-01-16T08:55:00Z,21.97,79.73
2026-01-16T08:56:00Z,24.34,77.24
2026-01-16T08:57:00Z,23.97,77.28
2026-01-16T08:58:00Z,23.36,79.97
2026-01-16T08:59:00Z,23.70,77.78
2026-01-16T09:00:00Z,22.80,77.70
2026-01-16T09:01:00Z,21.59,80.95
2026-01-16T09:02:00Z,20.01,80.17
2026-01-16T09:03:00Z,21.92,80.76
2026-01-16T09:04:00Z,24.06,77.94
2026-01-16T09:05:00Z,23.58,76.91
2026-01-16T09:06:00Z,23.00,76.71
2026-01-16T09:07:00Z,25.23,75.74
2026-01-16T09:08:00Z,23.51,76.65
2026-01-16T09:09:00Z,19.43,78.50
2026-01-16T09:10:00Z,21.01,79.30
2026-01-16T09:11:00Z,21.33,78.58
2026-01-16T09:12:00Z,24.83,76.05
2026-01-16T09:13:00Z,25.12,74.59
2026-01-16T09:14:00Z,25.12,75.02
2026-01-16T09:15:00Z,25.43,75.77
2026-01-16T09:16:00Z,26.60,76.92
2026-01-16T09:17:00Z,25.05,74.10
2026-01-16T09:18:00Z,24.33,79.83
2026-01-16T09:19:00Z,24.26,78.04
2026-01-16T09:20:00Z,26.89,75.41
2026-01-16T09:21:00Z,27.82,72.68
2026-01-16T09:22:00Z,26.78,72.60
2026-01-16T09:23:00Z,25.20,74.95
2026-01-16T09:24:00Z,22.75,77.70
2026-01-16T09:25:00Z,24.26,77.00
2026-01-16T09:26:00Z,23.74,77.35
2026-01-16T09:27:00Z,25.40,75.86
2026-01-16T09:28:00Z,23.40,77.57
2026-01-16T09:29:00Z,25.25,74.31
2026-01-16T09:30:00Z,27.70,72.29
2026-01-16T09:31:00Z,30.24,72.65
2026-01-16T09:32:00Z,30.92,70.09
2026-01-16T09:33:00Z,31.63,67.98
2026-01-16T09:34:00Z,22.23,75.42
2026-01-16T09:35:00Z,27.09,75.43
2026-01-16T09:36:00Z,27.65,71.53
2026-01-16T09:37:00Z,28.56,71.49
2026-01-16T09:38:00Z,29.01,72.27
2026-01-16T09:39:00Z,27.53,73.11
2026-01-16T09:40:00Z,32.54,70.41
2026-01-16T09:41:00Z,26.94,72.54
2026-01-16T09:42:00Z,34.99,68.84
2026-01-16T09:43:00Z,46.69,51.44
2026-01-16T09:44:00Z,50.06,50.90
2026-01-16T09:45:00Z,50.34,51.25
2026-01-16T09:46:00Z,49.46,52.88
2026-01-16T09:47:00Z,49.14,53.63
2026-01-16T09:48:00Z,54.25,46.41
2026-01-16T09:49:00Z,50.15,51.57
2026-01-16T09:50:00Z,47.25,54.34
2026-01-16T09:51:00Z,47.40,51.76
2026-01-16T09:52:00Z,51.87,50.25
2026-01-16T09:53:00Z,53.67,47.58
2026-01-16T09:54:00Z,53.81,46.70
2026-01-16T09:55:00Z,50.09,48.90
2026-01-16T09:56:00Z,45.87,54.42
2026-01-16T09:57:00Z,45.13,54.21
2026-01-16T09:58:00Z,42.50,59.20
2026-01-16T09:59:00Z,46.43,54.21
2026-01-16T10:00:00Z,51.61,48.81
2026-01-16T10:01:00Z,50.07,49.59
2026-01-16T10:02:00Z,47.33,53.01
2026-01-16T10:03:00Z,44.46,55.08
2026-01-16T10:04:00Z,47.17,55.09
2026-01-16T10:05:00Z,43.29,57.15
2026-01-16T10:06:00Z,40.24,57.79
2026-01-16T10:07:00Z,37.05,61.68
2026-01-16T10:08:00Z,41.33,57.46
2026-01-16T10:09:00Z,43.66,56.56
2026-01-16T10:10:00Z,47.92,54.55
2026-01-16T10:11:00Z,45.33,54.00
2026-01-16T10:12:00Z,50.31,49.19
2026-01-16T10:13:00Z,51.85,48.99
2026-01-16T10:14:00Z,50.14,49.14
2026-01-16T10:15:00Z,43.30,56.18
2026-01-16T10:16:00Z,45.65,56.22
2026-01-16T10:17:00Z,46.55,56.21
2026-01-16T10:18:00Z,50.12,50.29
2026-01-16T10:19:00Z,52.53,46.63
2026-01-16T10:20:00Z,53.16,47.41
2026-01-16T10:21:00Z,52.89,47.25
2026-01-16T10:22:00Z,59.07,42.03
2026-01-16T10:23:00Z,54.43,42.79
2026-01-16T10:24:00Z,53.33,44.70
2026-01-16T10:25:00Z,52.77,49.11
2026-01-16T10:26:00Z,43.73,55.23
2026-01-16T10:27:00Z,46.06,53.49
2026-01-16T10:28:00Z,42.95,60.21
2026-01-16T10:29:00Z,49.07,51.38
2026-01-16T10:30:00Z,54.12,45.17
2026-01-16T10:31:00Z,52.98,48.84
2026-01-16T10:32:00Z,52.74,49.85
2026-01-16T10:33:00Z,54.43,46.45
2026-01-16T10:34:00Z,47.46,55.22
2026-01-16T10:35:00Z,39.64,65.66
2026-01-16T10:36:00Z,43.52,56.76
2026-01-16T10:37:00Z,41.37,67.38
2026-01-16T10:38:00Z,35.43,64.26
2026-01-16T10:39:00Z,43.14,58.28
2026-01-16T10:40:00Z,22.14,74.12
2026-01-16T10:41:00Z,4.91,95.84
2026-01-16T10:42:00Z,5.70,94.71
2026-01-16T10:43:00Z,1.00,99.00
2026-01-16T10:44:00Z,1.00,99.00
2026-01-16T10:45:00Z,1.00,99.00
2026-01-16T10:46:00Z,1.00,99.00
2026-01-16T10:47:00Z,1.00,99.00
2026-01-16T10:48:00Z,1.00,99.00
