# event_ticker=KXATPMATCH-26JAN10BORETC
# final_score=7-5 3-6 7-6(2)
# score_resolution=7-5 3-6 7-6
# match_winner=Nuno Borges
# fav_player=Nuno Borges
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2026-01-10
timestamp,Nuno Borges,Tomas Martin Etcheverry
2026-01-13T09:11:00Z,55.16,43.63
2026-01-13T09:12:00Z,63.32,41.00
2026-01-13T09:13:00Z,58.90,45.05
2026-01-13T09:14:00Z,54.53,47.53
2026-01-13T09:15:00Z,52.66,49.36
2026-01-13T09:16:00Z,54.15,48.96
2026-01-13T09:17:00Z,52.88,48.89
2026-01-13T09:18:00Z,52.13,51.86
2026-01-13T09:19:00Z,55.65,46.10
2026-01-13T09:20:00Z,66.57,43.84
2026-01-13T09:21:00Z,57.40,43.24
2026-01-13T09:22:00Z,53.07,47.76
2026-01-13T09:23:00Z,54.21,48.26
2026-01-13T09:24:00Z,45.99,53.60
2026-01-13T09:25:00Z,48.45,58.18
2026-01-13T09:26:00Z,50.25,53.63
2026-01-13T09:27:00Z,39.00,58.27
2026-01-13T09:28:00Z,53.15,48.13
2026-01-13T09:29:00Z,54.64,48.56
2026-01-13T09:30:00Z,53.99,48.01
2026-01-13T09:31:00Z,50.24,47.91
2026-01-13T09:32:00Z,49.98,49.52
2026-01-13T09:33:00Z,51.38,52.39
2026-01-13T09:34:00Z,49.86,50.30
2026-01-13T09:35:00Z,54.48,47.00
2026-01-13T09:36:00Z,57.09,45.18
2026-01-13T09:37:00Z,56.73,45.89
2026-01-13T09:38:00Z,55.25,42.67
2026-01-13T09:39:00Z,56.27,47.97
2026-01-13T09:40:00Z,49.13,48.67
2026-01-13T09:41:00Z,51.49,49.13
2026-01-13T09:42:00Z,46.58,54.46
2026-01-13T09:43:00Z,55.21,46.18
2026-01-13T09:44:00Z,55.69,45.17
2026-01-13T09:45:00Z,57.78,42.68
2026-01-13T09:46:00Z,58.78,42.01
2026-01-13T09:47:00Z,66.10,40.16
2026-01-13T09:48:00Z,61.58,42.23
2026-01-13T09:49:00Z,52.43,48.75
2026-01-13T09:50:00Z,53.79,48.90
2026-01-13T09:51:00Z,56.37,43.44
2026-01-13T09:52:00Z,57.20,46.04
2026-01-13T09:53:00Z,58.35,41.70
2026-01-13T09:54:00Z,54.23,42.13
2026-01-13T09:55:00Z,64.98,35.64
2026-01-13T09:56:00Z,65.13,36.11
2026-01-13T09:57:00Z,58.52,42.96
2026-01-13T09:58:00Z,51.37,49.57
2026-01-13T09:59:00Z,57.31,47.66
2026-01-13T10:00:00Z,48.26,48.73
2026-01-13T10:01:00Z,47.39,48.55
2026-01-13T10:02:00Z,71.95,32.41
2026-01-13T10:03:00Z,79.65,19.49
2026-01-13T10:04:00Z,91.09,8.15
2026-01-13T10:05:00Z,97.41,2.80
2026-01-13T10:06:00Z,99.00,1.00
2026-01-13T10:07:00Z,99.00,1.00
2026-01-13T10:08:00Z,99.00,1.00
2026-01-13T10:09:00Z,99.00,1.00
2026-01-13T10:10:00Z,99.00,1.00
2026-01-13T10:11:00Z,99.00,1.00
2026-01-13T10:12:00Z,99.00,1.00
2026-01-13T10:13:00Z,99.00,1.00
2026-01-13T10:14:00Z,99.00,1.00
2026-01-13T10:15:00Z,99.00,1.00
2026-01-13T10:16:00Z,99.00,1.00
2026-01-13T10:17:00Z,99.00,1.00
2026-01-13T10:19:00Z,99.00,1.00
2026-01-13T10:20:00Z,99.00,1.00
2026-01-13T10:22:00Z,99.00,1.00
2026-01-13T10:23:00Z,99.00,1.00
2026-01-13T10:24:00Z,99.00,1.00
2026-01-13T10:25:00Z,99.00,1.00
2026-01-13T10:26:00Z,99.00,1.00
2026-01-13T10:27:00Z,99.00,1.00
2026-01-13T10:28:00Z,99.00,1.00
2026-01-13T10:29:00Z,99.00,1.00
2026-01-13T10:30:00Z,99.00,1.00
2026-01-13T10:31:00Z,99.00,1.00
2026-01-13T10:33:00Z,99.00,1.00
