# event_ticker=KXATPMATCH-25OCT04ALTSIN
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Jannik Sinner
# fav_player=Daniel Altmaier
# dog_player=Jannik Sinner
# kalshi_date=2025-10-04
timestamp,Daniel Altmaier,Jannik Sinner
2025-10-04T07:19:00Z,5.00,96.00
2025-10-04T07:24:00Z,5.00,96.00
2025-10-04T07:26:00Z,5.00,96.00
2025-10-04T07:36:00Z,5.00,96.00
2025-10-04T07:39:00Z,5.00,96.00
2025-10-04T07:42:00Z,5.00,96.00
2025-10-04T07:44:00Z,5.00,96.00
2025-10-04T07:50:00Z,5.00,96.00
2025-10-04T07:52:00Z,5.00,97.00
2025-10-04T07:54:00Z,5.00,97.00
2025-10-04T07:59:00Z,5.00,97.00
2025-10-04T08:11:00Z,5.00,97.00
2025-10-04T08:12:00Z,5.00,97.00
2025-10-04T08:16:00Z,5.00,97.00
2025-10-04T08:19:00Z,5.00,97.00
2025-10-04T08:20:00Z,5.00,97.00
2025-10-04T08:22:00Z,5.00,97.00
2025-10-04T08:23:00Z,5.00,97.00
2025-10-04T08:24:00Z,4.00,97.00
2025-10-04T08:25:00Z,4.00,97.00
2025-10-04T08:26:00Z,4.00,97.00
2025-10-04T08:27:00Z,4.00,97.00
2025-10-04T08:33:00Z,4.00,97.00
2025-10-04T08:34:00Z,4.00,97.00
2025-10-04T08:37:00Z,4.00,97.00
2025-10-04T08:38:00Z,4.98,97.00
2025-10-04T08:40:00Z,5.00,97.00
2025-10-04T08:50:00Z,5.00,97.00
2025-10-04T08:52:00Z,5.00,97.00
2025-10-04T08:55:00Z,4.50,97.00
2025-10-04T08:56:00Z,5.00,97.00
2025-10-04T08:57:00Z,5.00,97.00
2025-10-04T08:59:00Z,5.00,97.00
2025-10-04T09:02:00Z,5.00,97.00
2025-10-04T09:04:00Z,5.00,96.00
2025-10-04T09:05:00Z,5.00,96.00
2025-10-04T09:06:00Z,5.00,96.00
2025-10-04T09:07:00Z,5.00,96.00
2025-10-04T09:11:00Z,5.00,96.00
2025-10-04T09:12:00Z,5.00,96.00
2025-10-04T09:19:00Z,5.00,96.00
2025-10-04T09:20:00Z,5.00,96.00
2025-10-04T09:28:00Z,5.00,95.00
2025-10-04T09:30:00Z,6.00,95.00
2025-10-04T09:37:00Z,6.00,95.00
2025-10-04T09:47:00Z,4.43,95.00
2025-10-04T09:49:00Z,6.00,95.00
2025-10-04T09:59:00Z,6.00,95.00
2025-10-04T10:01:00Z,6.00,95.00
2025-10-04T10:06:00Z,5.00,95.00
2025-10-04T10:07:00Z,6.00,95.00
2025-10-04T10:08:00Z,6.00,95.00
2025-10-04T10:13:00Z,6.00,95.15
2025-10-04T10:15:00Z,6.00,95.15
2025-10-04T10:18:00Z,6.00,95.15
2025-10-04T10:19:00Z,6.00,95.15
2025-10-04T10:20:00Z,6.00,95.15
2025-10-04T10:21:00Z,6.00,95.15
2025-10-04T10:23:00Z,6.00,95.48
2025-10-04T10:24:00Z,6.00,95.48
2025-10-04T10:25:00Z,6.00,96.00
2025-10-04T10:26:00Z,6.00,96.00
2025-10-04T10:33:00Z,6.00,96.00
2025-10-04T10:34:00Z,6.00,96.00
2025-10-04T10:35:00Z,6.00,96.00
2025-10-04T10:36:00Z,6.00,96.00
2025-10-04T10:38:00Z,6.00,96.00
2025-10-04T10:39:00Z,6.00,96.00
2025-10-04T10:40:00Z,5.23,96.00
2025-10-04T10:41:00Z,6.80,94.68
2025-10-04T10:42:00Z,7.10,94.00
2025-10-04T10:43:00Z,7.27,94.00
2025-10-04T10:44:00Z,7.07,94.15
2025-10-04T10:45:00Z,5.97,95.00
2025-10-04T10:46:00Z,5.13,95.00
2025-10-04T10:47:00Z,5.07,96.00
2025-10-04T10:48:00Z,5.37,95.00
2025-10-04T10:49:00Z,5.09,95.00
2025-10-04T10:50:00Z,5.65,95.00
2025-10-04T10:51:00Z,4.10,95.00
2025-10-04T10:52:00Z,4.52,97.00
2025-10-04T10:53:00Z,4.00,97.00
2025-10-04T10:54:00Z,2.00,97.00
2025-10-04T10:55:00Z,2.00,97.00
2025-10-04T10:57:00Z,2.00,97.00
2025-10-04T10:58:00Z,2.10,97.00
2025-10-04T10:59:00Z,3.00,97.00
2025-10-04T11:00:00Z,3.00,97.00
2025-10-04T11:01:00Z,3.00,97.00
2025-10-04T11:02:00Z,3.00,97.00
2025-10-04T11:03:00Z,3.80,96.00
2025-10-04T11:04:00Z,3.07,97.00
2025-10-04T11:05:00Z,3.07,98.00
2025-10-04T11:06:00Z,2.88,98.00
2025-10-04T11:08:00Z,3.10,98.00
2025-10-04T11:09:00Z,4.00,98.00
2025-10-04T11:10:00Z,4.00,98.00
2025-10-04T11:11:00Z,3.00,98.00
2025-10-04T11:12:00Z,4.00,98.00
2025-10-04T11:13:00Z,3.64,97.00
2025-10-04T11:14:00Z,4.00,97.00
2025-10-04T11:15:00Z,5.55,96.00
2025-10-04T11:16:00Z,7.07,94.00
2025-10-04T11:17:00Z,6.21,94.00
2025-10-04T11:18:00Z,7.77,94.98
2025-10-04T11:19:00Z,5.42,96.00
2025-10-04T11:20:00Z,3.06,96.00
2025-10-04T11:21:00Z,3.85,96.00
2025-10-04T11:22:00Z,4.32,97.04
2025-10-04T11:23:00Z,3.12,98.00
2025-10-04T11:24:00Z,3.02,98.00
2025-10-04T11:25:00Z,3.71,98.00
2025-10-04T11:26:00Z,3.62,97.00
2025-10-04T11:27:00Z,2.01,98.96
2025-10-04T11:28:00Z,2.18,98.96
2025-10-04T11:29:00Z,3.00,99.00
2025-10-04T11:30:00Z,3.40,98.96
2025-10-04T11:31:00Z,3.24,98.96
2025-10-04T11:32:00Z,4.00,98.96
2025-10-04T11:33:00Z,4.00,98.96
2025-10-04T11:34:00Z,3.00,98.96
2025-10-04T11:35:00Z,1.00,98.96
2025-10-04T11:36:00Z,1.00,98.96
2025-10-04T11:43:00Z,1.00,98.96
2025-10-04T11:44:00Z,1.00,98.96
2025-10-04T11:46:00Z,1.00,99.00
2025-10-04T11:47:00Z,1.00,99.00
2025-10-04T11:50:00Z,1.00,99.00
2025-10-04T11:52:00Z,1.00,99.00
2025-10-04T11:54:00Z,1.00,99.00
2025-10-04T11:56:00Z,1.00,99.00
2025-10-04T11:59:00Z,1.97,99.00
2025-10-04T12:00:00Z,2.00,99.00
2025-10-04T12:01:00Z,2.00,99.00
2025-10-04T12:03:00Z,2.00,99.00
2025-10-04T12:06:00Z,2.00,99.00
2025-10-04T12:07:00Z,1.00,99.00
2025-10-04T12:17:00Z,1.00,99.00
