# event_ticker=KXATPMATCH-26APR17NORJOD
# final_score=6-3 6-2
# score_resolution=3-6 2-6
# match_winner=Rafael Jodar
# fav_player=Cameron Norrie
# dog_player=Rafael Jodar
# kalshi_date=2026-04-17
timestamp,Cameron Norrie,Rafael Jodar
2026-04-17T11:45:00Z,30.00,71.00
2026-04-17T11:46:00Z,30.00,71.00
2026-04-17T11:51:00Z,30.00,71.00
2026-04-17T11:55:00Z,30.00,71.00
2026-04-17T11:57:00Z,30.00,71.00
2026-04-17T11:59:00Z,30.00,71.00
2026-04-17T12:02:00Z,30.00,71.00
2026-04-17T12:06:00Z,30.00,71.00
2026-04-17T12:07:00Z,30.00,72.00
2026-04-17T12:10:00Z,30.00,72.00
2026-04-17T12:13:00Z,30.00,72.00
2026-04-17T12:17:00Z,30.00,72.00
2026-04-17T12:19:00Z,30.00,72.00
2026-04-17T12:21:00Z,30.00,72.00
2026-04-17T12:22:00Z,30.00,72.00
2026-04-17T12:26:00Z,30.00,72.00
2026-04-17T12:27:00Z,30.00,72.00
2026-04-17T12:31:00Z,30.00,72.00
2026-04-17T12:32:00Z,30.00,72.00
2026-04-17T12:33:00Z,30.00,72.00
2026-04-17T12:36:00Z,30.00,71.00
2026-04-17T12:38:00Z,30.00,71.00
2026-04-17T12:41:00Z,30.00,72.00
2026-04-17T12:42:00Z,30.00,72.00
2026-04-17T12:55:00Z,29.17,72.00
2026-04-17T12:56:00Z,29.17,72.00
2026-04-17T12:57:00Z,30.00,72.00
2026-04-17T13:02:00Z,30.00,72.00
2026-04-17T13:05:00Z,30.00,72.00
2026-04-17T13:07:00Z,30.00,72.00
2026-04-17T13:08:00Z,30.00,72.00
2026-04-17T13:12:00Z,30.00,72.00
2026-04-17T13:15:00Z,30.00,72.00
2026-04-17T13:16:00Z,30.00,72.00
2026-04-17T13:17:00Z,30.00,72.00
2026-04-17T13:18:00Z,30.00,72.00
2026-04-17T13:23:00Z,30.00,72.00
2026-04-17T13:30:00Z,30.00,72.00
2026-04-17T13:31:00Z,30.00,72.00
2026-04-17T13:32:00Z,30.00,72.00
2026-04-17T13:33:00Z,30.00,72.00
2026-04-17T13:34:00Z,30.00,72.00
2026-04-17T13:35:00Z,30.00,72.00
2026-04-17T13:39:00Z,30.00,72.00
2026-04-17T13:42:00Z,30.00,72.00
2026-04-17T13:43:00Z,30.00,72.00
2026-04-17T13:45:00Z,30.00,72.00
2026-04-17T13:46:00Z,30.00,72.00
2026-04-17T13:48:00Z,30.00,72.00
2026-04-17T13:49:00Z,30.00,72.00
2026-04-17T13:50:00Z,30.00,72.00
2026-04-17T13:51:00Z,30.00,72.00
2026-04-17T13:52:00Z,30.00,72.00
2026-04-17T13:59:00Z,30.00,72.00
2026-04-17T14:00:00Z,30.00,72.00
2026-04-17T14:01:00Z,30.00,72.00
2026-04-17T14:02:00Z,30.00,72.00
2026-04-17T14:03:00Z,30.00,72.00
2026-04-17T14:05:00Z,30.00,72.00
2026-04-17T14:06:00Z,30.00,72.00
2026-04-17T14:09:00Z,30.00,72.00
2026-04-17T14:10:00Z,30.00,72.00
2026-04-17T14:13:00Z,30.00,72.00
2026-04-17T14:14:00Z,30.00,71.06
2026-04-17T14:15:00Z,30.00,72.00
2026-04-17T14:17:00Z,30.00,72.00
2026-04-17T14:20:00Z,30.00,72.00
2026-04-17T14:22:00Z,30.00,72.00
2026-04-17T14:23:00Z,30.00,72.00
2026-04-17T14:24:00Z,30.00,71.65
2026-04-17T14:25:00Z,30.00,72.00
2026-04-17T14:26:00Z,30.00,72.00
2026-04-17T14:27:00Z,30.00,72.00
2026-04-17T14:28:00Z,30.00,72.00
2026-04-17T14:29:00Z,30.00,72.00
2026-04-17T14:30:00Z,30.00,72.00
2026-04-17T14:31:00Z,30.00,72.00
2026-04-17T14:32:00Z,30.00,72.00
2026-04-17T14:37:00Z,30.00,71.94
2026-04-17T14:39:00Z,29.18,72.00
2026-04-17T14:40:00Z,30.00,72.00
2026-04-17T14:41:00Z,30.00,72.00
2026-04-17T14:42:00Z,30.00,73.00
2026-04-17T14:44:00Z,30.00,73.00
2026-04-17T14:46:00Z,30.00,73.00
2026-04-17T14:47:00Z,30.00,73.00
2026-04-17T14:48:00Z,30.00,73.00
2026-04-17T14:49:00Z,30.00,73.00
2026-04-17T14:50:00Z,30.00,73.00
2026-04-17T14:51:00Z,30.95,71.09
2026-04-17T14:52:00Z,30.00,71.09
2026-04-17T14:53:00Z,30.00,71.09
2026-04-17T14:55:00Z,30.00,72.00
2026-04-17T14:57:00Z,30.00,72.00
2026-04-17T14:58:00Z,29.98,72.00
2026-04-17T14:59:00Z,30.00,72.00
2026-04-17T15:00:00Z,30.00,72.00
2026-04-17T15:01:00Z,30.00,72.00
2026-04-17T15:02:00Z,30.00,72.00
2026-04-17T15:03:00Z,29.98,72.00
2026-04-17T15:04:00Z,30.00,72.00
2026-04-17T15:05:00Z,30.00,72.00
2026-04-17T15:06:00Z,30.00,72.00
2026-04-17T15:07:00Z,30.00,72.00
2026-04-17T15:08:00Z,30.00,72.00
2026-04-17T15:09:00Z,30.00,72.00
2026-04-17T15:12:00Z,30.00,72.00
2026-04-17T15:13:00Z,29.03,72.00
2026-04-17T15:14:00Z,28.00,72.00
2026-04-17T15:15:00Z,28.00,73.00
2026-04-17T15:17:00Z,28.00,73.00
2026-04-17T15:18:00Z,28.00,73.00
2026-04-17T15:19:00Z,28.00,73.00
2026-04-17T15:20:00Z,28.00,73.00
2026-04-17T15:21:00Z,28.00,73.00
2026-04-17T15:22:00Z,28.00,73.00
2026-04-17T15:23:00Z,28.00,72.97
2026-04-17T15:24:00Z,28.00,73.00
2026-04-17T15:25:00Z,28.00,73.00
2026-04-17T15:26:00Z,28.00,73.00
2026-04-17T15:27:00Z,28.00,73.00
2026-04-17T15:28:00Z,28.98,73.12
2026-04-17T15:29:00Z,28.92,73.00
2026-04-17T15:30:00Z,29.00,73.00
2026-04-17T15:31:00Z,28.77,73.00
2026-04-17T15:32:00Z,29.29,71.81
2026-04-17T15:33:00Z,29.00,72.00
2026-04-17T15:34:00Z,29.00,74.06
2026-04-17T15:35:00Z,28.00,73.00
2026-04-17T15:36:00Z,28.00,73.46
2026-04-17T15:37:00Z,28.00,73.72
2026-04-17T15:38:00Z,28.06,74.00
2026-04-17T15:39:00Z,29.00,73.99
2026-04-17T15:40:00Z,28.00,73.98
2026-04-17T15:41:00Z,28.00,73.99
2026-04-17T15:42:00Z,28.00,74.00
2026-04-17T15:43:00Z,28.00,74.00
2026-04-17T15:44:00Z,28.78,74.00
2026-04-17T15:45:00Z,29.00,73.99
2026-04-17T15:46:00Z,28.00,74.00
2026-04-17T15:47:00Z,28.00,74.00
2026-04-17T15:48:00Z,28.00,74.00
2026-04-17T15:49:00Z,27.68,73.85
2026-04-17T15:50:00Z,27.42,74.00
2026-04-17T15:51:00Z,27.29,74.50
2026-04-17T15:52:00Z,27.00,74.05
2026-04-17T15:53:00Z,27.48,73.01
2026-04-17T15:54:00Z,28.11,73.73
2026-04-17T15:55:00Z,35.50,67.58
2026-04-17T15:56:00Z,40.01,61.73
2026-04-17T15:57:00Z,39.89,62.46
2026-04-17T15:58:00Z,34.74,65.73
2026-04-17T15:59:00Z,32.16,68.88
2026-04-17T16:00:00Z,27.95,72.97
2026-04-17T16:01:00Z,27.89,72.97
2026-04-17T16:02:00Z,26.24,74.32
2026-04-17T16:03:00Z,26.84,75.00
2026-04-17T16:04:00Z,26.30,74.83
2026-04-17T16:05:00Z,25.39,78.38
2026-04-17T16:06:00Z,26.39,77.82
2026-04-17T16:07:00Z,17.05,83.89
2026-04-17T16:08:00Z,18.62,80.65
2026-04-17T16:09:00Z,24.99,76.40
2026-04-17T16:10:00Z,26.67,74.24
2026-04-17T16:11:00Z,26.97,74.69
2026-04-17T16:12:00Z,26.38,74.71
2026-04-17T16:13:00Z,22.35,80.25
2026-04-17T16:14:00Z,23.75,78.10
2026-04-17T16:15:00Z,27.26,73.05
2026-04-17T16:16:00Z,23.76,76.62
2026-04-17T16:17:00Z,22.26,75.81
2026-04-17T16:18:00Z,16.90,82.33
2026-04-17T16:19:00Z,16.62,84.67
2026-04-17T16:20:00Z,14.89,85.95
2026-04-17T16:21:00Z,13.08,87.02
2026-04-17T16:22:00Z,13.00,88.00
2026-04-17T16:23:00Z,13.24,87.46
2026-04-17T16:24:00Z,13.64,86.78
2026-04-17T16:25:00Z,14.62,86.91
2026-04-17T16:26:00Z,17.01,84.30
2026-04-17T16:27:00Z,15.11,87.79
2026-04-17T16:28:00Z,12.44,87.05
2026-04-17T16:29:00Z,11.60,88.39
2026-04-17T16:30:00Z,12.27,88.34
2026-04-17T16:31:00Z,14.80,86.02
2026-04-17T16:32:00Z,15.96,86.05
2026-04-17T16:33:00Z,13.50,87.71
2026-04-17T16:34:00Z,14.28,87.01
2026-04-17T16:35:00Z,12.56,88.01
2026-04-17T16:36:00Z,12.37,89.00
2026-04-17T16:37:00Z,12.39,88.89
2026-04-17T16:38:00Z,13.01,86.34
2026-04-17T16:39:00Z,14.65,86.51
2026-04-17T16:40:00Z,15.83,85.94
2026-04-17T16:41:00Z,16.00,83.05
2026-04-17T16:42:00Z,17.18,83.00
2026-04-17T16:43:00Z,15.86,85.11
2026-04-17T16:44:00Z,14.44,88.00
2026-04-17T16:45:00Z,14.30,86.29
2026-04-17T16:46:00Z,9.71,89.00
2026-04-17T16:47:00Z,11.19,91.15
2026-04-17T16:48:00Z,11.79,88.62
2026-04-17T16:49:00Z,6.80,93.60
2026-04-17T16:50:00Z,4.79,94.61
2026-04-17T16:51:00Z,5.49,94.18
2026-04-17T16:52:00Z,5.22,93.48
2026-04-17T16:53:00Z,7.24,92.49
2026-04-17T16:54:00Z,3.12,95.38
2026-04-17T16:55:00Z,2.61,97.62
2026-04-17T16:56:00Z,2.88,98.48
2026-04-17T16:57:00Z,1.10,98.86
2026-04-17T16:58:00Z,1.00,98.09
2026-04-17T16:59:00Z,1.00,98.98
2026-04-17T17:00:00Z,1.00,99.00
2026-04-17T17:01:00Z,1.00,99.00
2026-04-17T17:02:00Z,1.00,99.00
2026-04-17T17:03:00Z,1.00,99.00
2026-04-17T17:04:00Z,1.00,99.00
2026-04-17T17:05:00Z,1.00,99.00
2026-04-17T17:06:00Z,1.00,99.00
