# event_ticker=KXATPMATCH-26APR01BORDZU
# final_score=7-6(1) 6-4
# score_resolution=7-6 6-4
# match_winner=Damir Dzumhur
# fav_player=Damir Dzumhur
# dog_player=Nuno Borges
# kalshi_date=2026-04-01
timestamp,Damir Dzumhur,Nuno Borges
2026-04-01T11:01:00Z,37.00,64.00
2026-04-01T11:02:00Z,37.00,64.00
2026-04-01T11:03:00Z,37.00,64.00
2026-04-01T11:04:00Z,37.00,64.00
2026-04-01T11:05:00Z,37.00,64.00
2026-04-01T11:06:00Z,37.00,64.00
2026-04-01T11:07:00Z,37.00,64.00
2026-04-01T11:09:00Z,37.00,64.00
2026-04-01T11:10:00Z,37.00,64.00
2026-04-01T11:11:00Z,37.00,64.00
2026-04-01T11:12:00Z,37.00,64.00
2026-04-01T11:13:00Z,38.00,64.00
2026-04-01T11:14:00Z,38.00,64.00
2026-04-01T11:18:00Z,38.00,64.00
2026-04-01T11:21:00Z,38.00,64.00
2026-04-01T11:22:00Z,38.00,64.00
2026-04-01T11:23:00Z,38.00,64.00
2026-04-01T11:24:00Z,38.00,64.00
2026-04-01T11:25:00Z,38.00,64.00
2026-04-01T11:27:00Z,38.00,64.00
2026-04-01T11:28:00Z,38.00,64.00
2026-04-01T11:29:00Z,38.00,64.00
2026-04-01T11:31:00Z,38.00,64.00
2026-04-01T11:32:00Z,38.00,64.00
2026-04-01T11:33:00Z,38.00,64.00
2026-04-01T11:34:00Z,38.00,64.00
2026-04-01T11:35:00Z,38.00,64.00
2026-04-01T11:36:00Z,37.00,64.00
2026-04-01T11:37:00Z,37.00,64.00
2026-04-01T11:38:00Z,37.00,64.00
2026-04-01T11:40:00Z,37.00,64.00
2026-04-01T11:41:00Z,37.00,64.00
2026-04-01T11:43:00Z,37.00,64.00
2026-04-01T11:44:00Z,38.00,63.00
2026-04-01T11:45:00Z,37.95,64.00
2026-04-01T11:46:00Z,37.03,63.17
2026-04-01T11:47:00Z,37.03,62.53
2026-04-01T11:48:00Z,39.00,63.48
2026-04-01T11:49:00Z,44.67,57.48
2026-04-01T11:50:00Z,48.00,55.00
2026-04-01T11:51:00Z,46.08,55.19
2026-04-01T11:52:00Z,54.11,50.08
2026-04-01T11:53:00Z,57.36,45.77
2026-04-01T11:54:00Z,57.00,43.57
2026-04-01T11:55:00Z,58.02,42.00
2026-04-01T11:56:00Z,58.02,42.00
2026-04-01T11:57:00Z,60.10,41.01
2026-04-01T11:58:00Z,66.50,38.00
2026-04-01T11:59:00Z,70.10,32.00
2026-04-01T12:00:00Z,68.21,33.07
2026-04-01T12:01:00Z,66.05,34.26
2026-04-01T12:02:00Z,64.03,38.00
2026-04-01T12:03:00Z,63.11,37.99
2026-04-01T12:04:00Z,61.98,40.64
2026-04-01T12:05:00Z,61.57,40.08
2026-04-01T12:06:00Z,64.76,40.49
2026-04-01T12:07:00Z,55.87,42.66
2026-04-01T12:08:00Z,49.84,53.11
2026-04-01T12:09:00Z,43.51,57.96
2026-04-01T12:10:00Z,41.52,58.45
2026-04-01T12:11:00Z,42.13,62.92
2026-04-01T12:12:00Z,35.14,64.47
2026-04-01T12:13:00Z,34.31,66.83
2026-04-01T12:14:00Z,33.65,67.40
2026-04-01T12:15:00Z,31.66,69.02
2026-04-01T12:16:00Z,37.24,63.93
2026-04-01T12:17:00Z,37.07,63.89
2026-04-01T12:18:00Z,28.88,76.77
2026-04-01T12:19:00Z,20.83,79.40
2026-04-01T12:20:00Z,22.23,78.39
2026-04-01T12:21:00Z,30.32,71.25
2026-04-01T12:22:00Z,34.81,66.13
2026-04-01T12:23:00Z,36.08,70.44
2026-04-01T12:24:00Z,40.50,61.52
2026-04-01T12:25:00Z,37.64,65.79
2026-04-01T12:26:00Z,38.70,65.55
2026-04-01T12:27:00Z,40.80,61.59
2026-04-01T12:28:00Z,45.09,55.99
2026-04-01T12:29:00Z,49.11,51.15
2026-04-01T12:30:00Z,48.07,54.68
2026-04-01T12:31:00Z,38.39,64.27
2026-04-01T12:32:00Z,38.02,65.59
2026-04-01T12:33:00Z,45.48,60.95
2026-04-01T12:34:00Z,44.92,57.94
2026-04-01T12:35:00Z,48.44,51.09
2026-04-01T12:36:00Z,56.48,43.40
2026-04-01T12:37:00Z,61.13,40.43
2026-04-01T12:38:00Z,61.57,38.58
2026-04-01T12:39:00Z,59.63,40.52
2026-04-01T12:40:00Z,59.83,41.02
2026-04-01T12:41:00Z,66.18,40.67
2026-04-01T12:42:00Z,66.94,34.11
2026-04-01T12:43:00Z,76.19,24.48
2026-04-01T12:44:00Z,75.89,29.49
2026-04-01T12:45:00Z,72.32,30.91
2026-04-01T12:46:00Z,70.02,32.43
2026-04-01T12:47:00Z,69.50,31.14
2026-04-01T12:48:00Z,60.58,39.42
2026-04-01T12:49:00Z,60.31,40.77
2026-04-01T12:50:00Z,70.03,35.02
2026-04-01T12:51:00Z,62.51,39.25
2026-04-01T12:52:00Z,63.71,38.46
2026-04-01T12:53:00Z,63.23,42.29
2026-04-01T12:54:00Z,58.60,43.18
2026-04-01T12:55:00Z,59.40,43.24
2026-04-01T12:56:00Z,60.10,42.48
2026-04-01T12:57:00Z,55.57,47.72
2026-04-01T12:58:00Z,57.02,43.24
2026-04-01T12:59:00Z,63.16,37.47
2026-04-01T13:00:00Z,68.55,35.63
2026-04-01T13:01:00Z,70.90,30.56
2026-04-01T13:02:00Z,70.38,35.64
2026-04-01T13:03:00Z,68.44,33.62
2026-04-01T13:04:00Z,67.59,34.48
2026-04-01T13:05:00Z,67.35,34.90
2026-04-01T13:06:00Z,75.67,22.35
2026-04-01T13:07:00Z,80.67,20.36
2026-04-01T13:08:00Z,80.99,20.69
2026-04-01T13:09:00Z,86.72,12.05
2026-04-01T13:10:00Z,84.84,16.89
2026-04-01T13:11:00Z,82.29,18.54
2026-04-01T13:12:00Z,79.08,21.99
2026-04-01T13:13:00Z,69.58,32.99
2026-04-01T13:14:00Z,63.38,37.37
2026-04-01T13:15:00Z,69.58,30.53
2026-04-01T13:16:00Z,75.53,17.99
2026-04-01T13:17:00Z,85.46,15.04
2026-04-01T13:18:00Z,85.82,15.44
2026-04-01T13:19:00Z,87.52,12.67
2026-04-01T13:20:00Z,87.59,12.45
2026-04-01T13:21:00Z,93.26,5.78
2026-04-01T13:22:00Z,93.24,7.77
2026-04-01T13:23:00Z,92.32,9.41
2026-04-01T13:24:00Z,92.72,8.39
2026-04-01T13:25:00Z,92.73,8.80
2026-04-01T13:26:00Z,89.49,11.70
2026-04-01T13:27:00Z,96.30,6.59
2026-04-01T13:28:00Z,98.81,1.14
2026-04-01T13:29:00Z,99.00,1.00
2026-04-01T13:30:00Z,99.00,1.00
2026-04-01T13:31:00Z,99.00,1.00
2026-04-01T13:32:00Z,99.00,1.00
