# event_ticker=KXATPCHALLENGERMATCH-26APR13CUIKUK
# final_score=4-6 6-4 6-1
# score_resolution=6-4 4-6 1-6
# match_winner=Mikhail Kukushkin
# fav_player=Jie Cui
# dog_player=Mikhail Kukushkin
# kalshi_date=2026-04-13
timestamp,Jie Cui,Mikhail Kukushkin
2026-04-15T04:04:00Z,45.00,54.10
2026-04-15T04:05:00Z,45.00,55.00
2026-04-15T04:06:00Z,44.00,54.42
2026-04-15T04:07:00Z,46.02,54.42
2026-04-15T04:08:00Z,46.02,53.00
2026-04-15T04:09:00Z,46.02,56.00
2026-04-15T04:12:00Z,46.02,55.00
2026-04-15T04:13:00Z,46.02,53.85
2026-04-15T04:15:00Z,46.02,56.00
2026-04-15T04:17:00Z,46.02,53.35
2026-04-15T04:18:00Z,46.00,53.00
2026-04-15T04:19:00Z,47.00,55.00
2026-04-15T04:21:00Z,47.00,55.00
2026-04-15T04:22:00Z,47.00,55.00
2026-04-15T04:23:00Z,47.00,55.00
2026-04-15T04:25:00Z,47.00,54.99
2026-04-15T04:26:00Z,44.00,55.00
2026-04-15T04:27:00Z,44.00,53.00
2026-04-15T04:28:00Z,44.00,55.84
2026-04-15T04:29:00Z,44.00,56.00
2026-04-15T04:30:00Z,44.00,56.00
2026-04-15T04:31:00Z,44.00,54.00
2026-04-15T04:32:00Z,45.00,55.00
2026-04-15T04:33:00Z,45.00,55.00
2026-04-15T04:34:00Z,45.62,55.00
2026-04-15T04:35:00Z,45.62,55.00
2026-04-15T04:36:00Z,45.00,55.97
2026-04-15T04:38:00Z,45.00,56.00
2026-04-15T04:39:00Z,45.00,53.20
2026-04-15T04:40:00Z,47.00,56.00
2026-04-15T04:41:00Z,45.00,56.00
2026-04-15T04:42:00Z,45.00,55.78
2026-04-15T04:44:00Z,47.00,55.78
2026-04-15T04:45:00Z,47.00,54.85
2026-04-15T04:46:00Z,45.00,56.00
2026-04-15T04:47:00Z,47.00,56.00
2026-04-15T04:48:00Z,47.00,54.05
2026-04-15T04:49:00Z,47.46,55.88
2026-04-15T04:50:00Z,46.43,56.91
2026-04-15T04:51:00Z,45.07,57.44
2026-04-15T04:52:00Z,45.71,57.50
2026-04-15T04:53:00Z,41.14,60.06
2026-04-15T04:54:00Z,39.45,62.30
2026-04-15T04:55:00Z,40.86,62.40
2026-04-15T04:56:00Z,40.75,62.92
2026-04-15T04:57:00Z,38.83,64.16
2026-04-15T04:58:00Z,37.97,64.22
2026-04-15T04:59:00Z,37.97,63.34
2026-04-15T05:00:00Z,38.14,65.15
2026-04-15T05:01:00Z,39.00,63.50
2026-04-15T05:02:00Z,39.87,59.27
2026-04-15T05:03:00Z,41.08,59.02
2026-04-15T05:04:00Z,41.00,60.03
2026-04-15T05:05:00Z,41.03,59.96
2026-04-15T05:06:00Z,41.00,59.30
2026-04-15T05:07:00Z,38.28,60.38
2026-04-15T05:08:00Z,40.80,60.80
2026-04-15T05:09:00Z,40.80,62.00
2026-04-15T05:10:00Z,40.32,64.92
2026-04-15T05:11:00Z,37.82,62.63
2026-04-15T05:12:00Z,38.22,62.63
2026-04-15T05:13:00Z,40.00,59.93
2026-04-15T05:14:00Z,40.00,61.00
2026-04-15T05:15:00Z,40.00,61.00
2026-04-15T05:16:00Z,40.00,61.78
2026-04-15T05:17:00Z,40.00,59.33
2026-04-15T05:18:00Z,40.00,60.90
2026-04-15T05:19:00Z,38.79,61.22
2026-04-15T05:20:00Z,40.00,62.00
2026-04-15T05:21:00Z,39.49,61.97
2026-04-15T05:22:00Z,38.38,61.97
2026-04-15T05:23:00Z,40.00,60.69
2026-04-15T05:24:00Z,39.00,60.66
2026-04-15T05:25:00Z,38.00,60.64
2026-04-15T05:26:00Z,38.00,58.43
2026-04-15T05:27:00Z,38.09,61.32
2026-04-15T05:28:00Z,40.00,63.97
2026-04-15T05:29:00Z,40.00,60.41
2026-04-15T05:30:00Z,40.23,62.00
2026-04-15T05:31:00Z,40.00,62.41
2026-04-15T05:32:00Z,39.09,59.70
2026-04-15T05:33:00Z,38.00,59.70
2026-04-15T05:34:00Z,38.00,62.72
2026-04-15T05:35:00Z,38.55,60.31
2026-04-15T05:36:00Z,38.00,60.31
2026-04-15T05:37:00Z,40.20,62.51
2026-04-15T05:38:00Z,42.93,54.26
2026-04-15T05:39:00Z,40.56,61.13
2026-04-15T05:40:00Z,41.00,60.65
2026-04-15T05:41:00Z,41.00,62.70
2026-04-15T05:42:00Z,39.15,61.81
2026-04-15T05:43:00Z,41.56,59.59
2026-04-15T05:44:00Z,43.56,58.29
2026-04-15T05:45:00Z,46.46,57.16
2026-04-15T05:46:00Z,53.20,54.64
2026-04-15T05:47:00Z,56.41,41.01
2026-04-15T05:48:00Z,62.87,41.65
2026-04-15T05:49:00Z,61.81,41.05
2026-04-15T05:50:00Z,57.35,46.97
2026-04-15T05:51:00Z,52.54,50.00
2026-04-15T05:52:00Z,40.68,61.02
2026-04-15T05:53:00Z,38.65,64.57
2026-04-15T05:54:00Z,36.47,66.86
2026-04-15T05:55:00Z,47.22,53.15
2026-04-15T05:56:00Z,47.13,55.77
2026-04-15T05:57:00Z,39.88,62.31
2026-04-15T05:58:00Z,49.54,54.44
2026-04-15T05:59:00Z,43.69,60.45
2026-04-15T06:00:00Z,40.93,61.68
2026-04-15T06:01:00Z,43.09,59.32
2026-04-15T06:02:00Z,45.31,57.61
2026-04-15T06:03:00Z,49.70,50.70
2026-04-15T06:04:00Z,48.76,52.60
2026-04-15T06:05:00Z,44.10,57.46
2026-04-15T06:06:00Z,45.47,57.63
2026-04-15T06:07:00Z,46.10,57.18
2026-04-15T06:08:00Z,46.78,53.44
2026-04-15T06:09:00Z,52.52,51.10
2026-04-15T06:10:00Z,48.69,52.15
2026-04-15T06:11:00Z,44.47,55.21
2026-04-15T06:12:00Z,43.66,56.53
2026-04-15T06:13:00Z,46.94,54.09
2026-04-15T06:14:00Z,51.80,49.23
2026-04-15T06:15:00Z,52.46,47.58
2026-04-15T06:16:00Z,56.60,41.75
2026-04-15T06:17:00Z,51.35,50.15
2026-04-15T06:18:00Z,50.57,54.06
2026-04-15T06:19:00Z,47.22,53.59
2026-04-15T06:20:00Z,49.29,54.47
2026-04-15T06:21:00Z,49.62,52.26
2026-04-15T06:22:00Z,53.29,45.85
2026-04-15T06:23:00Z,54.25,49.76
2026-04-15T06:24:00Z,47.96,53.89
2026-04-15T06:25:00Z,48.42,54.01
2026-04-15T06:26:00Z,47.67,53.23
2026-04-15T06:27:00Z,41.83,57.00
2026-04-15T06:28:00Z,36.28,65.97
2026-04-15T06:29:00Z,32.46,67.83
2026-04-15T06:30:00Z,31.59,72.47
2026-04-15T06:31:00Z,28.85,72.61
2026-04-15T06:32:00Z,28.20,71.53
2026-04-15T06:33:00Z,25.95,71.28
2026-04-15T06:34:00Z,25.67,74.12
2026-04-15T06:35:00Z,22.41,78.01
2026-04-15T06:36:00Z,13.99,85.21
2026-04-15T06:37:00Z,9.07,89.35
2026-04-15T06:38:00Z,7.73,89.67
2026-04-15T06:39:00Z,6.29,90.47
2026-04-15T06:40:00Z,5.32,95.45
2026-04-15T06:41:00Z,6.27,92.65
2026-04-15T06:42:00Z,7.27,93.50
2026-04-15T06:43:00Z,7.74,90.12
2026-04-15T06:44:00Z,8.52,92.74
2026-04-15T06:45:00Z,6.46,94.13
2026-04-15T06:46:00Z,8.56,92.65
2026-04-15T06:47:00Z,10.00,90.04
2026-04-15T06:48:00Z,13.74,86.67
2026-04-15T06:49:00Z,22.07,78.00
2026-04-15T06:50:00Z,18.66,81.82
2026-04-15T06:51:00Z,18.94,86.58
2026-04-15T06:52:00Z,7.99,94.10
2026-04-15T06:53:00Z,7.17,92.73
2026-04-15T06:54:00Z,6.41,95.26
2026-04-15T06:55:00Z,9.69,91.56
2026-04-15T06:56:00Z,9.51,91.76
2026-04-15T06:57:00Z,9.01,90.06
2026-04-15T06:58:00Z,5.79,93.18
2026-04-15T06:59:00Z,6.54,93.91
2026-04-15T07:00:00Z,5.72,94.02
2026-04-15T07:01:00Z,6.70,90.70
2026-04-15T07:02:00Z,2.09,97.32
2026-04-15T07:03:00Z,2.09,98.76
2026-04-15T07:04:00Z,1.00,99.00
2026-04-15T07:05:00Z,1.00,99.00
2026-04-15T07:06:00Z,1.00,99.00
2026-04-15T07:07:00Z,1.00,99.00
2026-04-15T07:08:00Z,1.00,99.00
2026-04-15T07:09:00Z,1.00,99.00
2026-04-15T07:10:00Z,1.00,99.00
2026-04-15T07:11:00Z,1.00,99.00
2026-04-15T07:12:00Z,1.00,99.00
2026-04-15T07:13:00Z,1.00,99.00
2026-04-15T07:14:00Z,1.00,99.00
2026-04-15T07:15:00Z,1.00,99.00
2026-04-15T07:16:00Z,1.00,99.00
2026-04-15T07:17:00Z,1.00,99.00
2026-04-15T07:18:00Z,1.00,99.00
2026-04-15T07:19:00Z,1.00,99.00
2026-04-15T07:20:00Z,1.00,99.00
2026-04-15T07:21:00Z,1.00,99.00
2026-04-15T07:22:00Z,1.00,99.00
2026-04-15T07:23:00Z,1.00,99.00
2026-04-15T07:24:00Z,1.00,99.00
2026-04-15T07:25:00Z,1.00,99.00
2026-04-15T07:26:00Z,1.00,99.00
2026-04-15T07:27:00Z,1.00,99.00
2026-04-15T07:28:00Z,1.00,99.00
2026-04-15T07:29:00Z,1.00,99.00
2026-04-15T07:30:00Z,1.00,99.00
2026-04-15T07:31:00Z,1.00,99.00
2026-04-15T07:32:00Z,1.00,99.00
2026-04-15T07:33:00Z,1.00,99.00
2026-04-15T07:34:00Z,1.00,99.00
2026-04-15T07:35:00Z,1.00,99.00
2026-04-15T07:36:00Z,1.00,99.00
2026-04-15T07:37:00Z,1.00,99.00
2026-04-15T07:38:00Z,1.00,99.00
2026-04-15T07:39:00Z,1.00,99.00
2026-04-15T07:40:00Z,1.00,99.00
2026-04-15T07:41:00Z,1.00,99.00
2026-04-15T07:42:00Z,1.00,99.00
2026-04-15T07:43:00Z,1.00,99.00
2026-04-15T07:44:00Z,1.00,99.00
2026-04-15T07:45:00Z,1.00,99.00
2026-04-15T07:46:00Z,1.00,99.00
2026-04-15T07:47:00Z,1.00,99.00
2026-04-15T07:48:00Z,1.00,99.00
2026-04-15T07:49:00Z,1.00,99.00
2026-04-15T07:50:00Z,1.00,99.00
2026-04-15T07:51:00Z,1.00,99.00
2026-04-15T07:52:00Z,1.00,99.00
2026-04-15T07:53:00Z,1.00,99.00
2026-04-15T07:54:00Z,1.00,99.00
2026-04-15T07:55:00Z,1.00,99.00
2026-04-15T07:56:00Z,1.00,99.00
2026-04-15T07:57:00Z,1.00,99.00
2026-04-15T07:58:00Z,1.00,99.00
2026-04-15T07:59:00Z,1.00,99.00
2026-04-15T08:00:00Z,1.00,99.00
2026-04-15T08:01:00Z,1.00,99.00
2026-04-15T08:02:00Z,1.00,99.00
2026-04-15T08:03:00Z,1.00,99.00
2026-04-15T08:04:00Z,1.00,99.00
2026-04-15T08:05:00Z,1.00,99.00
2026-04-15T08:06:00Z,1.00,99.00
2026-04-15T08:07:00Z,1.00,99.00
2026-04-15T08:08:00Z,1.00,99.00
2026-04-15T08:09:00Z,1.00,99.00
2026-04-15T08:10:00Z,1.00,99.00
2026-04-15T08:11:00Z,1.00,99.00
2026-04-15T08:12:00Z,1.00,99.00
2026-04-15T08:13:00Z,1.00,99.00
2026-04-15T08:14:00Z,1.00,99.00
2026-04-15T08:15:00Z,1.00,99.00
2026-04-15T08:16:00Z,1.00,99.00
2026-04-15T08:18:00Z,1.00,99.00
2026-04-15T08:19:00Z,1.00,99.00
2026-04-15T08:20:00Z,1.00,99.00
2026-04-15T08:21:00Z,1.00,99.00
2026-04-15T08:22:00Z,1.00,99.00
2026-04-15T08:23:00Z,1.00,99.00
2026-04-15T08:24:00Z,1.00,99.00
2026-04-15T08:25:00Z,1.00,99.00
2026-04-15T08:26:00Z,1.00,99.00
2026-04-15T08:27:00Z,1.00,99.00
2026-04-15T08:28:00Z,1.00,99.00
2026-04-15T08:29:00Z,1.00,99.00
2026-04-15T08:30:00Z,1.00,99.00
2026-04-15T08:31:00Z,1.00,99.00
2026-04-15T08:32:00Z,1.00,99.00
2026-04-15T08:33:00Z,1.00,99.00
2026-04-15T08:34:00Z,1.00,99.00
2026-04-15T08:35:00Z,1.00,99.00
2026-04-15T08:38:00Z,1.00,99.00
2026-04-15T08:39:00Z,1.00,99.00
2026-04-15T08:41:00Z,1.00,99.00
2026-04-15T08:42:00Z,1.00,99.00
2026-04-15T08:43:00Z,1.00,99.00
2026-04-15T08:44:00Z,1.00,99.00
2026-04-15T08:45:00Z,1.00,99.00
2026-04-15T08:46:00Z,1.00,99.00
2026-04-15T08:47:00Z,1.00,99.00
2026-04-15T08:48:00Z,1.00,99.00
2026-04-15T08:49:00Z,1.00,99.00
2026-04-15T08:50:00Z,1.00,99.00
2026-04-15T08:51:00Z,1.00,99.00
2026-04-15T08:53:00Z,1.00,99.00
2026-04-15T08:54:00Z,1.00,99.00
2026-04-15T08:55:00Z,1.00,99.00
2026-04-15T08:56:00Z,1.00,99.00
2026-04-15T08:57:00Z,1.00,99.00
2026-04-15T08:58:00Z,1.00,99.00
2026-04-15T08:59:00Z,1.00,99.00
2026-04-15T09:00:00Z,1.00,99.00
2026-04-15T09:01:00Z,1.00,99.00
2026-04-15T09:02:00Z,1.00,99.00
2026-04-15T09:03:00Z,1.00,99.00
2026-04-15T09:04:00Z,1.00,99.00
2026-04-15T09:05:00Z,1.00,99.00
2026-04-15T09:06:00Z,1.00,99.00
2026-04-15T09:07:00Z,1.00,99.00
2026-04-15T09:08:00Z,1.00,99.00
2026-04-15T09:09:00Z,1.00,99.00
2026-04-15T09:10:00Z,1.00,99.00
2026-04-15T09:11:00Z,1.00,99.00
2026-04-15T09:12:00Z,1.00,99.00
2026-04-15T09:13:00Z,1.00,99.00
2026-04-15T09:14:00Z,1.00,99.00
2026-04-15T09:15:00Z,1.00,99.00
2026-04-15T09:16:00Z,1.00,99.00
2026-04-15T09:17:00Z,1.00,99.00
2026-04-15T09:18:00Z,1.00,99.00
2026-04-15T09:19:00Z,1.00,99.00
2026-04-15T09:20:00Z,1.00,99.00
2026-04-15T09:21:00Z,1.00,99.00
2026-04-15T09:22:00Z,1.00,99.00
2026-04-15T09:23:00Z,1.00,99.00
2026-04-15T09:24:00Z,1.00,99.00
2026-04-15T09:25:00Z,1.00,99.00
2026-04-15T09:26:00Z,1.00,99.00
2026-04-15T09:27:00Z,1.00,99.00
2026-04-15T09:28:00Z,1.00,99.00
2026-04-15T09:29:00Z,1.00,99.00
2026-04-15T09:31:00Z,1.00,99.00
2026-04-15T09:32:00Z,1.00,99.00
2026-04-15T09:33:00Z,1.00,99.00
2026-04-15T09:34:00Z,1.00,99.00
2026-04-15T09:35:00Z,1.00,99.00
2026-04-15T09:36:00Z,1.00,99.00
2026-04-15T09:38:00Z,1.00,99.00
2026-04-15T09:39:00Z,1.00,99.00
2026-04-15T09:41:00Z,1.00,99.00
2026-04-15T09:42:00Z,1.00,99.00
2026-04-15T09:43:00Z,1.00,99.00
2026-04-15T09:44:00Z,1.00,99.00
2026-04-15T09:46:00Z,1.00,99.00
2026-04-15T09:47:00Z,1.00,99.00
2026-04-15T09:48:00Z,1.00,99.00
2026-04-15T09:49:00Z,1.00,99.00
2026-04-15T09:51:00Z,1.00,99.00
2026-04-15T09:52:00Z,1.00,99.00
2026-04-15T09:53:00Z,1.00,99.00
2026-04-15T09:55:00Z,1.00,99.00
2026-04-15T09:56:00Z,1.00,99.00
2026-04-15T09:57:00Z,1.00,99.00
2026-04-15T09:58:00Z,1.00,99.00
2026-04-15T09:59:00Z,1.00,99.00
2026-04-15T10:00:00Z,1.00,99.00
2026-04-15T10:02:00Z,1.00,99.00
2026-04-15T10:03:00Z,1.00,99.00
2026-04-15T10:04:00Z,1.00,99.00
2026-04-15T10:05:00Z,1.00,99.00
2026-04-15T10:06:00Z,1.00,99.00
2026-04-15T10:07:00Z,1.00,99.00
2026-04-15T10:08:00Z,1.00,99.00
2026-04-15T10:09:00Z,1.00,99.00
2026-04-15T10:10:00Z,1.00,99.00
2026-04-15T10:11:00Z,1.00,99.00
2026-04-15T10:12:00Z,1.00,99.00
2026-04-15T10:13:00Z,1.00,99.00
2026-04-15T10:14:00Z,1.00,99.00
2026-04-15T10:15:00Z,1.00,99.00
2026-04-15T10:18:00Z,1.00,99.00
2026-04-15T10:19:00Z,1.00,99.00
2026-04-15T10:20:00Z,1.00,99.00
2026-04-15T10:22:00Z,1.00,99.00
2026-04-15T10:23:00Z,1.00,99.00
2026-04-15T10:24:00Z,1.00,99.00
2026-04-15T10:25:00Z,1.00,99.00
2026-04-15T10:26:00Z,1.00,99.00
2026-04-15T10:29:00Z,1.00,99.00
2026-04-15T10:30:00Z,1.00,99.00
2026-04-15T10:31:00Z,1.00,99.00
2026-04-15T10:32:00Z,1.00,99.00
2026-04-15T10:33:00Z,1.00,99.00
2026-04-15T10:34:00Z,1.00,99.00
2026-04-15T10:35:00Z,1.00,99.00
2026-04-15T10:36:00Z,1.00,99.00
2026-04-15T10:37:00Z,1.00,99.00
2026-04-15T10:38:00Z,1.00,99.00
2026-04-15T10:39:00Z,1.00,99.00
2026-04-15T10:40:00Z,1.00,99.00
2026-04-15T10:41:00Z,1.00,99.00
2026-04-15T10:42:00Z,1.00,99.00
2026-04-15T10:45:00Z,1.00,99.00
2026-04-15T10:46:00Z,1.00,99.00
2026-04-15T10:47:00Z,1.00,99.00
