# event_ticker=KXATPMATCH-25NOV12SINZVE
# final_score=6-4 6-3
# score_resolution=4-6 3-6
# match_winner=Jannik Sinner
# fav_player=Alexander Zverev
# dog_player=Jannik Sinner
# kalshi_date=2025-11-12
timestamp,Alexander Zverev,Jannik Sinner
2025-11-12T14:23:00Z,13.00,89.00
2025-11-12T14:24:00Z,13.00,89.00
2025-11-12T14:25:00Z,13.00,89.00
2025-11-12T14:26:00Z,13.00,89.00
2025-11-12T14:29:00Z,12.00,89.00
2025-11-12T14:32:00Z,13.00,89.00
2025-11-12T14:33:00Z,13.00,89.00
2025-11-12T14:34:00Z,13.00,89.00
2025-11-12T14:35:00Z,13.00,89.00
2025-11-12T14:36:00Z,12.00,89.00
2025-11-12T14:37:00Z,12.00,89.00
2025-11-12T14:38:00Z,13.00,89.00
2025-11-12T14:39:00Z,13.00,89.00
2025-11-12T14:40:00Z,12.00,89.00
2025-11-12T14:41:00Z,12.00,89.00
2025-11-12T14:42:00Z,13.00,89.00
2025-11-12T14:44:00Z,13.00,89.00
2025-11-12T14:46:00Z,13.00,89.00
2025-11-12T14:47:00Z,12.64,89.00
2025-11-12T14:48:00Z,12.64,89.00
2025-11-12T14:49:00Z,12.64,89.00
2025-11-12T14:50:00Z,12.64,89.00
2025-11-12T14:52:00Z,12.64,89.00
2025-11-12T14:53:00Z,13.00,89.00
2025-11-12T14:54:00Z,13.00,89.00
2025-11-12T14:55:00Z,13.00,89.00
2025-11-12T14:56:00Z,13.00,89.00
2025-11-12T14:57:00Z,13.00,89.00
2025-11-12T14:58:00Z,13.00,88.00
2025-11-12T14:59:00Z,13.00,89.00
2025-11-12T15:00:00Z,13.00,89.00
2025-11-12T15:02:00Z,13.00,89.00
2025-11-12T15:03:00Z,13.00,89.00
2025-11-12T15:04:00Z,13.00,89.00
2025-11-12T15:05:00Z,13.00,89.00
2025-11-12T15:07:00Z,13.00,89.00
2025-11-12T15:08:00Z,13.00,89.00
2025-11-12T15:09:00Z,13.00,89.00
2025-11-12T15:10:00Z,13.00,89.00
2025-11-12T15:11:00Z,12.43,89.00
2025-11-12T15:12:00Z,13.00,89.00
2025-11-12T15:14:00Z,13.00,89.00
2025-11-12T15:17:00Z,13.00,88.88
2025-11-12T15:22:00Z,13.00,89.00
2025-11-12T15:23:00Z,13.00,89.00
2025-11-12T15:24:00Z,13.00,89.00
2025-11-12T15:25:00Z,12.97,89.00
2025-11-12T15:26:00Z,12.97,89.00
2025-11-12T15:27:00Z,12.97,89.00
2025-11-12T15:28:00Z,13.00,89.00
2025-11-12T15:29:00Z,13.00,89.00
2025-11-12T15:30:00Z,13.00,89.00
2025-11-12T15:31:00Z,13.00,89.00
2025-11-12T15:32:00Z,13.00,89.00
2025-11-12T15:33:00Z,13.00,89.00
2025-11-12T15:35:00Z,13.00,89.00
2025-11-12T15:37:00Z,13.00,89.00
2025-11-12T15:38:00Z,13.00,89.00
2025-11-12T15:39:00Z,13.00,89.00
2025-11-12T15:40:00Z,12.18,89.00
2025-11-12T15:41:00Z,12.00,89.00
2025-11-12T15:42:00Z,12.85,89.00
2025-11-12T15:43:00Z,13.00,89.00
2025-11-12T15:44:00Z,13.00,89.00
2025-11-12T15:45:00Z,13.00,89.00
2025-11-12T15:46:00Z,13.00,89.00
2025-11-12T15:47:00Z,13.00,89.00
2025-11-12T15:48:00Z,12.56,89.00
2025-11-12T15:49:00Z,12.15,89.00
2025-11-12T15:50:00Z,13.00,89.00
2025-11-12T15:51:00Z,11.67,89.00
2025-11-12T15:52:00Z,13.00,89.00
2025-11-12T15:53:00Z,13.00,89.00
2025-11-12T15:54:00Z,13.00,89.00
2025-11-12T15:55:00Z,13.00,89.00
2025-11-12T15:56:00Z,13.00,89.00
2025-11-12T15:57:00Z,13.00,88.00
2025-11-12T15:58:00Z,13.00,89.00
2025-11-12T15:59:00Z,13.18,87.53
2025-11-12T16:00:00Z,14.00,86.00
2025-11-12T16:01:00Z,14.00,87.00
2025-11-12T16:02:00Z,14.00,87.00
2025-11-12T16:03:00Z,14.00,87.00
2025-11-12T16:04:00Z,14.00,87.00
2025-11-12T16:05:00Z,14.00,87.00
2025-11-12T16:06:00Z,14.00,87.00
2025-11-12T16:07:00Z,14.00,87.00
2025-11-12T16:08:00Z,14.00,87.00
2025-11-12T16:09:00Z,14.00,87.00
2025-11-12T16:10:00Z,14.00,87.00
2025-11-12T16:11:00Z,14.00,87.00
2025-11-12T16:12:00Z,14.00,87.00
2025-11-12T16:13:00Z,14.00,87.00
2025-11-12T16:14:00Z,13.98,87.00
2025-11-12T16:15:00Z,14.00,87.00
2025-11-12T16:16:00Z,13.75,87.00
2025-11-12T16:17:00Z,14.00,87.00
2025-11-12T16:18:00Z,14.00,87.00
2025-11-12T16:19:00Z,14.00,87.00
2025-11-12T16:20:00Z,13.30,87.00
2025-11-12T16:21:00Z,13.30,87.00
2025-11-12T16:22:00Z,14.00,87.00
2025-11-12T16:23:00Z,13.87,87.00
2025-11-12T16:24:00Z,14.00,87.00
2025-11-12T16:25:00Z,14.00,86.63
2025-11-12T16:26:00Z,14.00,87.00
2025-11-12T16:27:00Z,14.00,87.00
2025-11-12T16:28:00Z,14.00,86.87
2025-11-12T16:29:00Z,14.00,87.00
2025-11-12T16:30:00Z,14.00,86.02
2025-11-12T16:31:00Z,13.99,87.00
2025-11-12T16:32:00Z,14.00,87.00
2025-11-12T16:33:00Z,14.00,87.00
2025-11-12T16:34:00Z,14.00,87.00
2025-11-12T16:35:00Z,13.08,87.00
2025-11-12T16:36:00Z,14.00,87.00
2025-11-12T16:37:00Z,13.61,87.00
2025-11-12T16:38:00Z,14.00,87.00
2025-11-12T16:39:00Z,14.00,87.00
2025-11-12T16:40:00Z,14.00,87.00
2025-11-12T16:41:00Z,14.00,87.00
2025-11-12T16:42:00Z,14.00,87.00
2025-11-12T16:43:00Z,13.73,87.00
2025-11-12T16:44:00Z,14.00,87.00
2025-11-12T16:45:00Z,14.00,87.00
2025-11-12T16:46:00Z,14.00,87.00
2025-11-12T16:47:00Z,14.00,87.00
2025-11-12T16:48:00Z,14.00,87.00
2025-11-12T16:49:00Z,14.00,87.00
2025-11-12T16:50:00Z,14.00,87.00
2025-11-12T16:51:00Z,14.00,87.00
2025-11-12T16:52:00Z,14.00,86.02
2025-11-12T16:53:00Z,14.00,87.00
2025-11-12T16:54:00Z,14.00,87.00
2025-11-12T16:55:00Z,14.00,87.00
2025-11-12T16:56:00Z,14.00,87.00
2025-11-12T16:57:00Z,13.31,87.00
2025-11-12T16:58:00Z,13.71,87.00
2025-11-12T16:59:00Z,14.00,87.00
2025-11-12T17:00:00Z,14.00,87.00
2025-11-12T17:01:00Z,13.90,87.00
2025-11-12T17:02:00Z,14.00,87.00
2025-11-12T17:03:00Z,14.00,86.00
2025-11-12T17:04:00Z,14.00,87.00
2025-11-12T17:05:00Z,14.00,87.00
2025-11-12T17:06:00Z,13.92,87.00
2025-11-12T17:07:00Z,14.00,87.00
2025-11-12T17:08:00Z,14.00,87.00
2025-11-12T17:09:00Z,14.00,87.00
2025-11-12T17:10:00Z,14.00,87.00
2025-11-12T17:11:00Z,14.00,87.00
2025-11-12T17:12:00Z,14.00,87.00
2025-11-12T17:13:00Z,14.00,87.00
2025-11-12T17:14:00Z,14.00,87.00
2025-11-12T17:15:00Z,14.00,87.00
2025-11-12T17:16:00Z,14.00,87.00
2025-11-12T17:17:00Z,14.00,87.00
2025-11-12T17:18:00Z,14.00,87.00
2025-11-12T17:19:00Z,14.00,87.00
2025-11-12T17:20:00Z,14.00,87.00
2025-11-12T17:21:00Z,13.98,87.00
2025-11-12T17:22:00Z,14.00,87.00
2025-11-12T17:23:00Z,14.00,87.00
2025-11-12T17:24:00Z,14.00,86.05
2025-11-12T17:25:00Z,14.00,86.61
2025-11-12T17:26:00Z,14.00,87.00
2025-11-12T17:27:00Z,14.00,86.05
2025-11-12T17:28:00Z,14.00,87.00
2025-11-12T17:29:00Z,14.00,87.00
2025-11-12T17:30:00Z,14.00,87.00
2025-11-12T17:31:00Z,14.00,86.00
2025-11-12T17:32:00Z,14.00,86.00
2025-11-12T17:33:00Z,14.00,85.21
2025-11-12T17:34:00Z,14.00,87.00
2025-11-12T17:35:00Z,14.00,87.00
2025-11-12T17:36:00Z,14.00,86.94
2025-11-12T17:37:00Z,14.00,87.00
2025-11-12T17:38:00Z,14.00,87.00
2025-11-12T17:39:00Z,14.00,86.05
2025-11-12T17:40:00Z,14.00,87.00
2025-11-12T17:41:00Z,14.00,86.83
2025-11-12T17:42:00Z,14.00,86.82
2025-11-12T17:43:00Z,14.00,87.00
2025-11-12T17:44:00Z,14.00,87.00
2025-11-12T17:45:00Z,14.00,86.23
2025-11-12T17:46:00Z,14.00,87.00
2025-11-12T17:47:00Z,14.00,87.00
2025-11-12T17:48:00Z,14.00,87.00
2025-11-12T17:49:00Z,14.00,86.98
2025-11-12T17:50:00Z,14.00,87.00
2025-11-12T17:51:00Z,14.00,87.00
2025-11-12T17:52:00Z,13.00,87.00
2025-11-12T17:53:00Z,14.00,87.00
2025-11-12T17:54:00Z,14.00,87.00
2025-11-12T17:55:00Z,14.00,87.00
2025-11-12T17:56:00Z,14.00,87.00
2025-11-12T17:57:00Z,14.00,87.00
2025-11-12T17:58:00Z,14.00,87.00
2025-11-12T17:59:00Z,14.00,86.08
2025-11-12T18:00:00Z,14.00,87.00
2025-11-12T18:01:00Z,14.00,87.00
2025-11-12T18:02:00Z,14.00,87.00
2025-11-12T18:03:00Z,14.00,87.00
2025-11-12T18:04:00Z,14.00,87.00
2025-11-12T18:05:00Z,14.00,87.00
2025-11-12T18:06:00Z,14.00,87.00
2025-11-12T18:07:00Z,14.00,87.00
2025-11-12T18:08:00Z,14.00,87.00
2025-11-12T18:09:00Z,14.00,87.00
2025-11-12T18:10:00Z,14.00,87.00
2025-11-12T18:11:00Z,14.00,87.00
2025-11-12T18:12:00Z,14.00,87.00
2025-11-12T18:13:00Z,14.00,87.00
2025-11-12T18:14:00Z,14.00,87.00
2025-11-12T18:15:00Z,14.00,87.00
2025-11-12T18:16:00Z,14.00,87.00
2025-11-12T18:17:00Z,14.00,87.00
2025-11-12T18:18:00Z,14.00,87.00
2025-11-12T18:19:00Z,14.00,87.00
2025-11-12T18:20:00Z,14.00,87.00
2025-11-12T18:21:00Z,14.00,87.00
2025-11-12T18:22:00Z,14.00,87.00
2025-11-12T18:23:00Z,13.87,87.00
2025-11-12T18:24:00Z,14.00,87.00
2025-11-12T18:25:00Z,14.00,87.00
2025-11-12T18:26:00Z,13.90,87.00
2025-11-12T18:27:00Z,14.00,87.00
2025-11-12T18:28:00Z,14.00,87.00
2025-11-12T18:29:00Z,13.10,86.99
2025-11-12T18:30:00Z,14.00,87.00
2025-11-12T18:31:00Z,14.00,87.00
2025-11-12T18:32:00Z,14.00,87.00
2025-11-12T18:33:00Z,14.00,87.00
2025-11-12T18:34:00Z,14.00,87.00
2025-11-12T18:35:00Z,13.99,87.00
2025-11-12T18:36:00Z,13.92,87.00
2025-11-12T18:37:00Z,14.00,87.00
2025-11-12T18:38:00Z,14.00,87.00
2025-11-12T18:39:00Z,14.00,87.00
2025-11-12T18:40:00Z,14.00,87.00
2025-11-12T18:41:00Z,14.00,87.00
2025-11-12T18:42:00Z,14.00,87.00
2025-11-12T18:43:00Z,14.00,87.00
2025-11-12T18:44:00Z,13.81,87.00
2025-11-12T18:45:00Z,13.20,87.00
2025-11-12T18:46:00Z,14.00,87.00
2025-11-12T18:47:00Z,13.03,87.00
2025-11-12T18:48:00Z,12.85,87.00
2025-11-12T18:49:00Z,13.00,87.00
2025-11-12T18:50:00Z,13.00,87.00
2025-11-12T18:51:00Z,13.00,87.00
2025-11-12T18:52:00Z,13.00,87.00
2025-11-12T18:53:00Z,13.00,87.00
2025-11-12T18:54:00Z,13.00,87.00
2025-11-12T18:55:00Z,13.00,87.00
2025-11-12T18:56:00Z,13.00,87.00
2025-11-12T18:57:00Z,13.00,87.00
2025-11-12T18:58:00Z,13.00,87.00
2025-11-12T18:59:00Z,13.00,87.00
2025-11-12T19:00:00Z,12.96,88.00
2025-11-12T19:01:00Z,13.00,88.00
2025-11-12T19:02:00Z,12.95,88.00
2025-11-12T19:03:00Z,13.00,87.98
2025-11-12T19:04:00Z,13.00,87.32
2025-11-12T19:05:00Z,13.00,88.00
2025-11-12T19:06:00Z,12.87,88.00
2025-11-12T19:07:00Z,13.00,88.00
2025-11-12T19:08:00Z,13.00,88.00
2025-11-12T19:09:00Z,13.00,88.00
2025-11-12T19:10:00Z,13.00,88.00
2025-11-12T19:11:00Z,13.00,87.84
2025-11-12T19:12:00Z,13.00,88.00
2025-11-12T19:13:00Z,13.00,88.00
2025-11-12T19:14:00Z,13.00,88.00
2025-11-12T19:15:00Z,13.00,87.98
2025-11-12T19:16:00Z,13.00,87.93
2025-11-12T19:17:00Z,13.00,88.00
2025-11-12T19:18:00Z,13.00,88.00
2025-11-12T19:19:00Z,13.00,88.00
2025-11-12T19:20:00Z,13.00,88.00
2025-11-12T19:21:00Z,13.00,88.00
2025-11-12T19:22:00Z,13.00,88.00
2025-11-12T19:23:00Z,13.00,88.00
2025-11-12T19:24:00Z,12.91,88.00
2025-11-12T19:25:00Z,13.00,88.00
2025-11-12T19:26:00Z,13.00,88.00
2025-11-12T19:27:00Z,13.00,88.00
2025-11-12T19:28:00Z,13.00,87.88
2025-11-12T19:29:00Z,13.00,87.87
2025-11-12T19:30:00Z,13.00,88.00
2025-11-12T19:31:00Z,13.00,88.00
2025-11-12T19:32:00Z,12.99,88.00
2025-11-12T19:33:00Z,13.00,88.00
2025-11-12T19:34:00Z,13.00,88.00
2025-11-12T19:35:00Z,13.00,88.00
2025-11-12T19:36:00Z,13.00,88.00
2025-11-12T19:37:00Z,13.00,88.00
2025-11-12T19:38:00Z,13.00,87.99
2025-11-12T19:39:00Z,13.00,87.05
2025-11-12T19:40:00Z,13.00,87.00
2025-11-12T19:41:00Z,12.97,86.98
2025-11-12T19:42:00Z,13.86,87.00
2025-11-12T19:43:00Z,13.52,87.71
2025-11-12T19:44:00Z,13.00,88.00
2025-11-12T19:45:00Z,14.16,86.18
2025-11-12T19:46:00Z,14.84,86.54
2025-11-12T19:47:00Z,16.38,84.10
2025-11-12T19:48:00Z,15.01,85.42
2025-11-12T19:49:00Z,15.87,86.60
2025-11-12T19:50:00Z,18.49,83.21
2025-11-12T19:51:00Z,15.89,85.46
2025-11-12T19:52:00Z,14.98,86.68
2025-11-12T19:53:00Z,15.17,86.00
2025-11-12T19:54:00Z,16.10,85.19
2025-11-12T19:55:00Z,16.81,83.98
2025-11-12T19:56:00Z,16.55,83.97
2025-11-12T19:57:00Z,19.01,82.65
2025-11-12T19:58:00Z,17.82,83.54
2025-11-12T19:59:00Z,15.93,84.77
2025-11-12T20:00:00Z,15.98,85.00
2025-11-12T20:01:00Z,16.61,84.36
2025-11-12T20:02:00Z,16.28,83.97
2025-11-12T20:03:00Z,17.63,83.00
2025-11-12T20:04:00Z,18.17,82.74
2025-11-12T20:05:00Z,16.99,83.52
2025-11-12T20:06:00Z,16.79,84.15
2025-11-12T20:07:00Z,16.96,84.00
2025-11-12T20:08:00Z,17.00,84.00
2025-11-12T20:09:00Z,17.69,83.95
2025-11-12T20:10:00Z,16.03,85.41
2025-11-12T20:11:00Z,15.10,85.54
2025-11-12T20:12:00Z,17.51,83.13
2025-11-12T20:13:00Z,17.75,83.54
2025-11-12T20:14:00Z,16.71,84.00
2025-11-12T20:15:00Z,16.06,84.76
2025-11-12T20:16:00Z,15.74,84.92
2025-11-12T20:17:00Z,16.23,84.69
2025-11-12T20:18:00Z,17.48,83.63
2025-11-12T20:19:00Z,17.01,83.57
2025-11-12T20:20:00Z,17.94,83.00
2025-11-12T20:21:00Z,16.72,83.56
2025-11-12T20:22:00Z,16.77,84.00
2025-11-12T20:23:00Z,15.34,84.15
2025-11-12T20:24:00Z,12.58,88.31
2025-11-12T20:25:00Z,11.95,88.76
2025-11-12T20:26:00Z,9.97,90.79
2025-11-12T20:27:00Z,11.63,89.64
2025-11-12T20:28:00Z,13.27,86.98
2025-11-12T20:29:00Z,13.29,88.73
2025-11-12T20:30:00Z,6.28,93.60
2025-11-12T20:31:00Z,5.43,94.41
2025-11-12T20:32:00Z,5.98,94.96
2025-11-12T20:33:00Z,5.39,94.88
2025-11-12T20:34:00Z,5.58,94.81
2025-11-12T20:35:00Z,5.50,94.92
2025-11-12T20:36:00Z,5.95,94.82
2025-11-12T20:37:00Z,5.95,95.00
2025-11-12T20:38:00Z,5.12,95.82
2025-11-12T20:39:00Z,5.30,95.07
2025-11-12T20:40:00Z,6.18,93.94
2025-11-12T20:41:00Z,8.42,92.38
2025-11-12T20:42:00Z,12.34,87.03
2025-11-12T20:43:00Z,13.25,86.96
2025-11-12T20:44:00Z,10.11,90.72
2025-11-12T20:45:00Z,9.32,91.90
2025-11-12T20:46:00Z,7.02,92.84
2025-11-12T20:47:00Z,7.52,93.00
2025-11-12T20:48:00Z,7.23,92.74
2025-11-12T20:49:00Z,7.47,93.06
2025-11-12T20:50:00Z,5.75,94.89
2025-11-12T20:51:00Z,6.82,93.24
2025-11-12T20:52:00Z,7.53,92.73
2025-11-12T20:53:00Z,7.03,93.06
2025-11-12T20:54:00Z,7.40,92.75
2025-11-12T20:55:00Z,9.59,90.54
2025-11-12T20:56:00Z,10.68,90.53
2025-11-12T20:57:00Z,8.93,92.02
2025-11-12T20:58:00Z,7.43,92.42
2025-11-12T20:59:00Z,6.91,92.56
2025-11-12T21:00:00Z,6.33,93.81
2025-11-12T21:01:00Z,4.83,94.96
2025-11-12T21:02:00Z,5.16,93.57
2025-11-12T21:03:00Z,6.76,94.16
2025-11-12T21:04:00Z,3.34,96.49
2025-11-12T21:05:00Z,1.61,98.76
2025-11-12T21:06:00Z,2.03,98.86
2025-11-12T21:07:00Z,2.85,97.89
2025-11-12T21:08:00Z,2.37,97.66
2025-11-12T21:09:00Z,2.25,97.03
2025-11-12T21:10:00Z,2.76,97.05
2025-11-12T21:11:00Z,1.54,98.70
2025-11-12T21:12:00Z,1.08,98.01
2025-11-12T21:13:00Z,1.02,98.98
2025-11-12T21:14:00Z,1.36,99.00
2025-11-12T21:15:00Z,1.30,98.85
2025-11-12T21:16:00Z,1.36,99.00
2025-11-12T21:17:00Z,1.24,99.00
2025-11-12T21:18:00Z,1.00,99.00
2025-11-12T21:19:00Z,1.00,99.00
2025-11-12T21:20:00Z,1.00,99.00
2025-11-12T21:21:00Z,1.00,99.00
