# event_ticker=KXATPMATCH-25OCT27TIEBOR
# final_score=6-2 7-6(7)
# score_resolution=6-2 7-6
# match_winner=Learner Tien
# fav_player=Learner Tien
# dog_player=Nuno Borges
# kalshi_date=2025-10-27
timestamp,Learner Tien,Nuno Borges
2025-10-27T07:48:00Z,64.00,37.00
2025-10-27T07:53:00Z,64.00,37.00
2025-10-27T07:58:00Z,64.00,37.00
2025-10-27T08:00:00Z,64.00,37.00
2025-10-27T08:02:00Z,64.00,37.00
2025-10-27T08:06:00Z,64.00,37.00
2025-10-27T08:10:00Z,64.00,37.00
2025-10-27T08:15:00Z,64.00,37.00
2025-10-27T08:22:00Z,64.00,37.00
2025-10-27T08:33:00Z,64.00,37.00
2025-10-27T08:38:00Z,64.00,37.00
2025-10-27T08:53:00Z,64.00,37.00
2025-10-27T09:02:00Z,63.00,37.00
2025-10-27T09:03:00Z,63.00,37.00
2025-10-27T09:04:00Z,63.00,37.00
2025-10-27T09:10:00Z,63.00,37.00
2025-10-27T09:16:00Z,63.00,38.00
2025-10-27T09:20:00Z,63.00,38.00
2025-10-27T09:21:00Z,63.00,38.35
2025-10-27T09:28:00Z,63.00,38.35
2025-10-27T09:35:00Z,63.00,38.35
2025-10-27T09:45:00Z,63.00,38.35
2025-10-27T09:59:00Z,63.00,38.35
2025-10-27T10:06:00Z,63.00,38.35
2025-10-27T10:11:00Z,63.00,38.35
2025-10-27T10:15:00Z,63.00,38.35
2025-10-27T10:23:00Z,63.00,39.00
2025-10-27T10:24:00Z,63.00,39.00
2025-10-27T10:27:00Z,63.00,39.00
2025-10-27T10:28:00Z,63.00,39.00
2025-10-27T10:33:00Z,63.00,39.00
2025-10-27T10:35:00Z,63.00,39.00
2025-10-27T10:40:00Z,63.00,39.00
2025-10-27T10:52:00Z,63.00,39.00
2025-10-27T10:55:00Z,63.00,39.00
2025-10-27T11:01:00Z,63.00,39.00
2025-10-27T11:02:00Z,63.00,39.00
2025-10-27T11:03:00Z,63.00,39.00
2025-10-27T11:06:00Z,63.00,39.00
2025-10-27T11:07:00Z,63.00,39.00
2025-10-27T11:08:00Z,63.00,39.00
2025-10-27T11:17:00Z,63.00,39.00
2025-10-27T11:19:00Z,63.00,39.00
2025-10-27T11:22:00Z,63.00,39.00
2025-10-27T11:25:00Z,63.00,39.00
2025-10-27T11:26:00Z,63.00,39.00
2025-10-27T11:28:00Z,63.00,39.00
2025-10-27T11:29:00Z,63.00,39.00
2025-10-27T11:39:00Z,63.00,39.00
2025-10-27T11:44:00Z,63.00,39.00
2025-10-27T11:46:00Z,63.00,39.00
2025-10-27T11:49:00Z,63.00,39.00
2025-10-27T11:50:00Z,63.00,39.00
2025-10-27T11:51:00Z,63.00,39.00
2025-10-27T11:52:00Z,63.00,39.00
2025-10-27T11:53:00Z,62.76,39.00
2025-10-27T11:54:00Z,63.00,39.00
2025-10-27T11:55:00Z,63.00,39.00
2025-10-27T11:56:00Z,63.00,38.00
2025-10-27T11:58:00Z,63.00,38.00
2025-10-27T11:59:00Z,63.00,38.00
2025-10-27T12:00:00Z,63.00,38.00
2025-10-27T12:01:00Z,63.00,38.00
2025-10-27T12:02:00Z,63.00,38.00
2025-10-27T12:03:00Z,63.00,38.00
2025-10-27T12:04:00Z,63.00,38.00
2025-10-27T12:05:00Z,65.02,37.00
2025-10-27T12:06:00Z,62.98,37.61
2025-10-27T12:07:00Z,66.88,33.02
2025-10-27T12:08:00Z,65.62,35.91
2025-10-27T12:09:00Z,65.62,40.00
2025-10-27T12:10:00Z,63.21,39.00
2025-10-27T12:11:00Z,64.00,37.00
2025-10-27T12:12:00Z,61.09,37.00
2025-10-27T12:13:00Z,61.08,37.00
2025-10-27T12:14:00Z,63.94,38.44
2025-10-27T12:15:00Z,66.97,33.70
2025-10-27T12:16:00Z,72.90,26.98
2025-10-27T12:17:00Z,76.98,25.00
2025-10-27T12:18:00Z,77.98,22.44
2025-10-27T12:19:00Z,81.00,19.07
2025-10-27T12:20:00Z,85.40,16.57
2025-10-27T12:21:00Z,86.92,15.00
2025-10-27T12:22:00Z,87.91,14.00
2025-10-27T12:23:00Z,88.00,12.21
2025-10-27T12:24:00Z,88.95,12.21
2025-10-27T12:25:00Z,90.44,12.00
2025-10-27T12:26:00Z,90.00,12.00
2025-10-27T12:27:00Z,91.00,12.00
2025-10-27T12:28:00Z,90.00,10.76
2025-10-27T12:29:00Z,90.00,10.00
2025-10-27T12:30:00Z,89.15,11.00
2025-10-27T12:31:00Z,89.08,11.00
2025-10-27T12:32:00Z,89.79,9.98
2025-10-27T12:33:00Z,89.43,11.00
2025-10-27T12:34:00Z,89.43,11.00
2025-10-27T12:35:00Z,87.00,12.95
2025-10-27T12:36:00Z,87.22,12.95
2025-10-27T12:37:00Z,87.95,11.95
2025-10-27T12:38:00Z,87.87,11.95
2025-10-27T12:39:00Z,89.48,11.95
2025-10-27T12:40:00Z,91.00,11.95
2025-10-27T12:41:00Z,86.03,13.97
2025-10-27T12:42:00Z,86.02,13.97
2025-10-27T12:43:00Z,86.00,14.80
2025-10-27T12:44:00Z,90.35,10.14
2025-10-27T12:45:00Z,91.32,7.67
2025-10-27T12:46:00Z,93.73,7.22
2025-10-27T12:47:00Z,95.96,10.24
2025-10-27T12:48:00Z,95.36,4.00
2025-10-27T12:49:00Z,97.05,3.68
2025-10-27T12:50:00Z,99.00,3.00
2025-10-27T12:51:00Z,97.29,2.50
2025-10-27T12:52:00Z,98.00,1.88
2025-10-27T12:53:00Z,96.39,3.71
2025-10-27T12:54:00Z,96.50,2.81
2025-10-27T12:55:00Z,98.00,3.29
2025-10-27T12:56:00Z,97.45,3.00
2025-10-27T12:57:00Z,97.45,3.00
2025-10-27T12:58:00Z,98.00,2.72
2025-10-27T12:59:00Z,95.93,5.46
2025-10-27T13:00:00Z,96.46,3.70
2025-10-27T13:01:00Z,96.46,1.98
2025-10-27T13:02:00Z,97.91,2.68
2025-10-27T13:03:00Z,98.51,3.00
2025-10-27T13:04:00Z,98.47,3.00
2025-10-27T13:05:00Z,97.78,3.01
2025-10-27T13:06:00Z,96.35,3.47
2025-10-27T13:07:00Z,87.01,11.68
2025-10-27T13:08:00Z,89.00,14.40
2025-10-27T13:09:00Z,88.92,10.24
2025-10-27T13:10:00Z,95.01,7.95
2025-10-27T13:11:00Z,87.34,12.91
2025-10-27T13:12:00Z,80.96,19.15
2025-10-27T13:13:00Z,80.69,21.14
2025-10-27T13:14:00Z,71.96,30.21
2025-10-27T13:15:00Z,70.71,27.63
2025-10-27T13:16:00Z,82.08,19.32
2025-10-27T13:17:00Z,83.37,16.77
2025-10-27T13:18:00Z,86.93,12.67
2025-10-27T13:19:00Z,82.34,18.54
2025-10-27T13:20:00Z,84.14,18.83
2025-10-27T13:21:00Z,77.25,22.06
2025-10-27T13:22:00Z,80.74,23.50
2025-10-27T13:23:00Z,80.02,23.44
2025-10-27T13:24:00Z,81.93,19.70
2025-10-27T13:25:00Z,79.80,20.30
2025-10-27T13:26:00Z,93.94,10.88
2025-10-27T13:27:00Z,99.00,1.00
2025-10-27T13:28:00Z,99.00,1.00
2025-10-27T13:29:00Z,99.00,1.00
2025-10-27T13:31:00Z,99.00,1.00
