# event_ticker=KXATPMATCH-25SEP19ZHOOCO
# final_score=6-2 6-4
# match_winner=Christopher O'Connell
# fav_player=Christopher O'Connell
# dog_player=Yi Zhou
# kalshi_date=2025-09-19
timestamp,Christopher O'Connell,Yi Zhou
2025-09-19T06:37:00Z,66.00,37.00
2025-09-19T06:38:00Z,66.00,37.00
2025-09-19T06:41:00Z,66.00,36.00
2025-09-19T06:42:00Z,66.00,36.00
2025-09-19T06:46:00Z,64.24,36.00
2025-09-19T06:48:00Z,64.24,36.00
2025-09-19T06:49:00Z,66.00,36.00
2025-09-19T06:50:00Z,66.00,37.00
2025-09-19T06:55:00Z,65.00,37.00
2025-09-19T06:56:00Z,65.00,37.53
2025-09-19T06:57:00Z,65.00,37.53
2025-09-19T06:58:00Z,65.00,38.00
2025-09-19T06:59:00Z,65.00,37.00
2025-09-19T07:00:00Z,64.98,37.97
2025-09-19T07:01:00Z,65.00,38.00
2025-09-19T07:02:00Z,63.93,38.36
2025-09-19T07:04:00Z,60.29,42.00
2025-09-19T07:05:00Z,61.00,40.82
2025-09-19T07:06:00Z,64.94,40.82
2025-09-19T07:07:00Z,68.91,36.37
2025-09-19T07:08:00Z,64.25,36.37
2025-09-19T07:09:00Z,66.67,38.00
2025-09-19T07:10:00Z,66.67,39.85
2025-09-19T07:11:00Z,63.00,40.05
2025-09-19T07:12:00Z,61.00,42.00
2025-09-19T07:13:00Z,60.06,45.56
2025-09-19T07:14:00Z,61.92,42.00
2025-09-19T07:15:00Z,61.92,43.73
2025-09-19T07:16:00Z,62.00,42.46
2025-09-19T07:17:00Z,59.00,44.00
2025-09-19T07:18:00Z,57.42,43.38
2025-09-19T07:19:00Z,58.66,43.39
2025-09-19T07:20:00Z,60.13,40.99
2025-09-19T07:21:00Z,58.80,42.61
2025-09-19T07:22:00Z,62.50,37.98
2025-09-19T07:23:00Z,61.14,39.86
2025-09-19T07:24:00Z,58.35,42.92
2025-09-19T07:25:00Z,67.97,32.00
2025-09-19T07:26:00Z,73.88,25.36
2025-09-19T07:27:00Z,76.27,25.00
2025-09-19T07:28:00Z,75.93,26.00
2025-09-19T07:29:00Z,77.08,21.23
2025-09-19T07:30:00Z,79.92,20.00
2025-09-19T07:31:00Z,80.18,21.66
2025-09-19T07:32:00Z,81.32,17.24
2025-09-19T07:33:00Z,86.00,15.85
2025-09-19T07:34:00Z,86.00,13.00
2025-09-19T07:35:00Z,85.00,15.19
2025-09-19T07:36:00Z,83.30,16.00
2025-09-19T07:37:00Z,85.37,14.00
2025-09-19T07:38:00Z,87.62,13.00
2025-09-19T07:39:00Z,89.00,14.00
2025-09-19T07:40:00Z,86.18,15.35
2025-09-19T07:41:00Z,87.94,14.00
2025-09-19T07:42:00Z,87.94,16.67
2025-09-19T07:43:00Z,86.65,14.63
2025-09-19T07:45:00Z,84.56,19.94
2025-09-19T07:46:00Z,77.35,22.00
2025-09-19T07:47:00Z,77.35,19.98
2025-09-19T07:48:00Z,84.00,14.00
2025-09-19T07:49:00Z,84.00,19.96
2025-09-19T07:50:00Z,81.47,21.84
2025-09-19T07:51:00Z,84.17,16.00
2025-09-19T07:52:00Z,87.65,12.00
2025-09-19T07:53:00Z,88.00,11.22
2025-09-19T07:54:00Z,89.81,11.18
2025-09-19T07:55:00Z,88.80,12.14
2025-09-19T07:56:00Z,86.66,14.00
2025-09-19T07:57:00Z,86.66,9.45
2025-09-19T07:58:00Z,96.11,9.14
2025-09-19T07:59:00Z,94.40,6.87
2025-09-19T08:00:00Z,94.04,9.41
2025-09-19T08:01:00Z,92.46,3.97
2025-09-19T08:02:00Z,97.00,3.82
2025-09-19T08:03:00Z,97.00,3.82
2025-09-19T08:04:00Z,96.74,4.75
2025-09-19T08:05:00Z,95.99,6.26
2025-09-19T08:06:00Z,95.23,6.69
2025-09-19T08:07:00Z,95.00,6.43
2025-09-19T08:08:00Z,95.80,6.00
2025-09-19T08:09:00Z,96.46,4.57
2025-09-19T08:10:00Z,93.99,6.00
2025-09-19T08:11:00Z,95.00,5.10
2025-09-19T08:12:00Z,93.86,5.10
2025-09-19T08:13:00Z,97.39,3.20
2025-09-19T08:14:00Z,98.00,4.41
2025-09-19T08:15:00Z,97.00,4.41
2025-09-19T08:16:00Z,97.72,6.14
2025-09-19T08:17:00Z,96.02,6.14
2025-09-19T08:18:00Z,96.02,4.00
2025-09-19T08:19:00Z,96.17,4.98
2025-09-19T08:20:00Z,97.06,3.00
2025-09-19T08:21:00Z,97.00,1.80
2025-09-19T08:22:00Z,97.00,2.64
2025-09-19T08:23:00Z,98.00,2.64
2025-09-19T08:25:00Z,98.00,3.04
2025-09-19T08:26:00Z,96.43,3.04
2025-09-19T08:27:00Z,98.60,3.00
2025-09-19T08:28:00Z,98.60,2.02
2025-09-19T08:29:00Z,98.60,1.00
2025-09-19T08:30:00Z,98.60,1.00
2025-09-19T08:31:00Z,99.00,1.00
2025-09-19T08:32:00Z,98.96,3.44
2025-09-19T08:33:00Z,95.32,6.14
2025-09-19T08:34:00Z,96.67,3.24
2025-09-19T08:35:00Z,96.67,5.00
2025-09-19T08:37:00Z,99.00,5.00
2025-09-19T08:38:00Z,99.00,5.00
