# event_ticker=KXATPCHALLENGERMATCH-26MAY06SUNNOG
# final_score=7-6(2) 4-6 7-6(6)
# score_resolution=6-7 6-4 6-7
# match_winner=Rio Noguchi
# fav_player=Fajing Sun
# dog_player=Rio Noguchi
# kalshi_date=2026-05-06
timestamp,Fajing Sun,Rio Noguchi
2026-05-06T08:24:00Z,57.00,44.00
2026-05-06T08:25:00Z,57.00,44.00
2026-05-06T08:26:00Z,57.00,43.00
2026-05-06T08:27:00Z,57.00,43.00
2026-05-06T08:30:00Z,57.00,43.00
2026-05-06T08:31:00Z,56.33,43.00
2026-05-06T08:32:00Z,57.00,43.00
2026-05-06T08:33:00Z,57.00,43.00
2026-05-06T08:34:00Z,57.00,43.00
2026-05-06T08:36:00Z,56.00,43.00
2026-05-06T08:38:00Z,57.00,43.00
2026-05-06T08:43:00Z,57.00,43.00
2026-05-06T08:45:00Z,57.00,43.00
2026-05-06T08:46:00Z,57.00,43.00
2026-05-06T08:47:00Z,55.00,43.00
2026-05-06T08:48:00Z,56.00,43.00
2026-05-06T09:01:00Z,56.00,43.00
2026-05-06T09:03:00Z,57.00,43.00
2026-05-06T09:05:00Z,56.85,43.00
2026-05-06T09:07:00Z,56.00,43.00
2026-05-06T09:08:00Z,55.00,43.00
2026-05-06T09:09:00Z,55.00,43.00
2026-05-06T09:11:00Z,55.00,43.00
2026-05-06T09:12:00Z,56.00,43.00
2026-05-06T09:22:00Z,56.00,43.00
2026-05-06T09:24:00Z,56.00,43.00
2026-05-06T09:32:00Z,57.00,43.00
2026-05-06T09:42:00Z,56.00,43.00
2026-05-06T09:44:00Z,55.82,44.00
2026-05-06T09:48:00Z,56.00,44.00
2026-05-06T09:50:00Z,56.00,43.00
2026-05-06T09:55:00Z,56.00,43.00
2026-05-06T09:56:00Z,56.00,43.00
2026-05-06T10:00:00Z,56.00,44.00
2026-05-06T10:01:00Z,56.00,44.00
2026-05-06T10:02:00Z,56.00,44.00
2026-05-06T10:03:00Z,56.29,44.00
2026-05-06T10:05:00Z,57.00,44.00
2026-05-06T10:08:00Z,57.00,44.00
2026-05-06T10:09:00Z,57.00,44.00
2026-05-06T10:10:00Z,57.00,44.00
2026-05-06T10:13:00Z,57.00,44.00
2026-05-06T10:16:00Z,57.00,44.00
2026-05-06T10:17:00Z,56.00,44.00
2026-05-06T10:18:00Z,57.00,44.00
2026-05-06T10:19:00Z,60.00,42.23
2026-05-06T10:20:00Z,59.00,41.96
2026-05-06T10:21:00Z,56.00,44.00
2026-05-06T10:22:00Z,55.00,44.00
2026-05-06T10:23:00Z,56.53,44.00
2026-05-06T10:25:00Z,54.97,45.06
2026-05-06T10:26:00Z,51.04,49.00
2026-05-06T10:27:00Z,44.21,55.35
2026-05-06T10:28:00Z,40.00,61.00
2026-05-06T10:29:00Z,40.42,59.00
2026-05-06T10:30:00Z,39.00,59.20
2026-05-06T10:31:00Z,39.24,60.59
2026-05-06T10:32:00Z,36.00,65.00
2026-05-06T10:33:00Z,37.00,62.81
2026-05-06T10:34:00Z,39.27,61.64
2026-05-06T10:35:00Z,40.00,61.00
2026-05-06T10:36:00Z,38.40,64.00
2026-05-06T10:37:00Z,42.79,57.80
2026-05-06T10:38:00Z,48.85,49.60
2026-05-06T10:39:00Z,57.36,44.15
2026-05-06T10:40:00Z,59.09,41.00
2026-05-06T10:41:00Z,60.34,41.00
2026-05-06T10:42:00Z,61.00,40.00
2026-05-06T10:43:00Z,62.00,39.00
2026-05-06T10:44:00Z,61.37,39.00
2026-05-06T10:45:00Z,57.28,39.17
2026-05-06T10:46:00Z,59.20,43.00
2026-05-06T10:47:00Z,67.14,38.00
2026-05-06T10:48:00Z,59.61,40.63
2026-05-06T10:49:00Z,56.01,43.00
2026-05-06T10:50:00Z,62.00,37.67
2026-05-06T10:51:00Z,64.00,37.00
2026-05-06T10:52:00Z,64.00,36.00
2026-05-06T10:53:00Z,65.18,33.02
2026-05-06T10:54:00Z,66.14,33.57
2026-05-06T10:55:00Z,67.00,38.77
2026-05-06T10:56:00Z,64.31,38.53
2026-05-06T10:57:00Z,58.00,42.00
2026-05-06T10:58:00Z,55.36,45.51
2026-05-06T10:59:00Z,52.96,47.72
2026-05-06T11:00:00Z,62.00,40.12
2026-05-06T11:01:00Z,63.00,36.67
2026-05-06T11:02:00Z,63.04,36.59
2026-05-06T11:03:00Z,57.00,41.01
2026-05-06T11:04:00Z,55.89,44.88
2026-05-06T11:05:00Z,54.49,49.78
2026-05-06T11:06:00Z,47.68,52.25
2026-05-06T11:07:00Z,44.20,54.77
2026-05-06T11:08:00Z,38.18,63.22
2026-05-06T11:09:00Z,36.73,62.62
2026-05-06T11:10:00Z,30.20,68.10
2026-05-06T11:11:00Z,33.59,65.12
2026-05-06T11:12:00Z,30.38,72.00
2026-05-06T11:13:00Z,27.95,73.48
2026-05-06T11:14:00Z,28.00,72.99
2026-05-06T11:15:00Z,29.75,72.00
2026-05-06T11:16:00Z,29.80,70.51
2026-05-06T11:17:00Z,25.64,76.26
2026-05-06T11:18:00Z,25.44,76.10
2026-05-06T11:19:00Z,24.65,77.00
2026-05-06T11:20:00Z,26.05,75.16
2026-05-06T11:21:00Z,29.62,72.02
2026-05-06T11:22:00Z,31.43,70.21
2026-05-06T11:23:00Z,41.97,64.52
2026-05-06T11:24:00Z,41.65,56.45
2026-05-06T11:25:00Z,36.67,61.53
2026-05-06T11:26:00Z,31.73,70.57
2026-05-06T11:27:00Z,29.84,68.87
2026-05-06T11:28:00Z,27.23,73.85
2026-05-06T11:29:00Z,26.00,75.00
2026-05-06T11:30:00Z,26.64,74.34
2026-05-06T11:31:00Z,26.58,76.34
2026-05-06T11:32:00Z,27.81,72.84
2026-05-06T11:33:00Z,28.88,72.74
2026-05-06T11:34:00Z,29.75,72.28
2026-05-06T11:35:00Z,25.27,75.28
2026-05-06T11:36:00Z,25.57,75.53
2026-05-06T11:37:00Z,26.00,75.99
2026-05-06T11:38:00Z,26.16,75.19
2026-05-06T11:39:00Z,26.48,73.25
2026-05-06T11:40:00Z,26.26,73.74
2026-05-06T11:41:00Z,26.73,76.00
2026-05-06T11:42:00Z,27.29,73.00
2026-05-06T11:43:00Z,31.10,69.49
2026-05-06T11:44:00Z,43.30,61.72
2026-05-06T11:45:00Z,45.51,53.27
2026-05-06T11:46:00Z,47.81,53.01
2026-05-06T11:47:00Z,50.68,50.80
2026-05-06T11:48:00Z,53.94,46.05
2026-05-06T11:49:00Z,54.24,46.00
2026-05-06T11:50:00Z,52.59,47.88
2026-05-06T11:51:00Z,54.98,44.94
2026-05-06T11:52:00Z,54.36,46.48
2026-05-06T11:53:00Z,54.46,45.12
2026-05-06T11:54:00Z,51.72,47.51
2026-05-06T11:55:00Z,51.57,49.00
2026-05-06T11:56:00Z,54.52,44.92
2026-05-06T11:57:00Z,52.41,48.31
2026-05-06T11:58:00Z,54.80,45.88
2026-05-06T11:59:00Z,52.91,48.25
2026-05-06T12:00:00Z,54.05,46.87
2026-05-06T12:01:00Z,50.09,48.40
2026-05-06T12:02:00Z,56.89,43.12
2026-05-06T12:03:00Z,56.23,43.94
2026-05-06T12:04:00Z,56.84,44.02
2026-05-06T12:05:00Z,56.75,43.97
2026-05-06T12:06:00Z,57.40,44.00
2026-05-06T12:07:00Z,54.14,46.66
2026-05-06T12:08:00Z,51.55,49.30
2026-05-06T12:09:00Z,56.83,43.55
2026-05-06T12:10:00Z,57.14,46.44
2026-05-06T12:11:00Z,50.04,51.00
2026-05-06T12:12:00Z,51.63,51.99
2026-05-06T12:13:00Z,49.13,53.81
2026-05-06T12:14:00Z,38.80,58.43
2026-05-06T12:15:00Z,42.89,58.91
2026-05-06T12:16:00Z,37.73,60.24
2026-05-06T12:17:00Z,41.39,58.56
2026-05-06T12:18:00Z,42.66,61.46
2026-05-06T12:19:00Z,40.06,60.00
2026-05-06T12:20:00Z,36.33,58.32
2026-05-06T12:21:00Z,39.65,62.14
2026-05-06T12:22:00Z,42.49,58.25
2026-05-06T12:23:00Z,47.53,54.61
2026-05-06T12:24:00Z,42.00,59.45
2026-05-06T12:25:00Z,37.52,66.69
2026-05-06T12:26:00Z,39.39,60.21
2026-05-06T12:27:00Z,25.09,73.91
2026-05-06T12:28:00Z,21.52,77.82
2026-05-06T12:29:00Z,16.43,83.87
2026-05-06T12:30:00Z,14.58,85.62
2026-05-06T12:31:00Z,12.66,85.33
2026-05-06T12:32:00Z,14.44,85.95
2026-05-06T12:33:00Z,15.59,85.31
2026-05-06T12:34:00Z,17.20,82.35
2026-05-06T12:35:00Z,19.63,81.77
2026-05-06T12:36:00Z,23.37,77.22
2026-05-06T12:37:00Z,34.48,63.37
2026-05-06T12:38:00Z,42.70,57.13
2026-05-06T12:39:00Z,42.00,59.00
2026-05-06T12:40:00Z,44.72,53.79
2026-05-06T12:41:00Z,50.58,49.38
2026-05-06T12:42:00Z,52.00,46.99
2026-05-06T12:43:00Z,50.26,48.14
2026-05-06T12:44:00Z,43.13,57.38
2026-05-06T12:45:00Z,45.61,56.49
2026-05-06T12:46:00Z,54.10,48.26
2026-05-06T12:47:00Z,44.85,54.23
2026-05-06T12:48:00Z,42.99,57.39
2026-05-06T12:49:00Z,43.46,54.65
2026-05-06T12:50:00Z,51.24,49.05
2026-05-06T12:51:00Z,54.01,48.77
2026-05-06T12:52:00Z,49.49,51.94
2026-05-06T12:53:00Z,52.91,48.65
2026-05-06T12:54:00Z,49.99,47.25
2026-05-06T12:55:00Z,62.53,36.78
2026-05-06T12:56:00Z,58.70,43.88
2026-05-06T12:57:00Z,53.43,47.95
2026-05-06T12:58:00Z,38.99,61.45
2026-05-06T12:59:00Z,44.04,60.65
2026-05-06T13:00:00Z,45.85,54.94
2026-05-06T13:01:00Z,50.46,51.40
2026-05-06T13:02:00Z,54.79,41.87
2026-05-06T13:03:00Z,55.93,51.53
2026-05-06T13:04:00Z,43.06,55.54
2026-05-06T13:05:00Z,53.18,48.71
2026-05-06T13:06:00Z,50.62,52.18
2026-05-06T13:07:00Z,40.93,58.70
2026-05-06T13:08:00Z,40.79,60.16
2026-05-06T13:09:00Z,41.49,59.66
2026-05-06T13:10:00Z,43.98,56.87
2026-05-06T13:11:00Z,43.28,58.17
2026-05-06T13:12:00Z,49.86,50.58
2026-05-06T13:13:00Z,64.72,35.99
2026-05-06T13:14:00Z,73.75,24.18
2026-05-06T13:15:00Z,88.46,10.29
2026-05-06T13:16:00Z,89.29,10.64
2026-05-06T13:17:00Z,94.92,5.26
2026-05-06T13:18:00Z,89.64,11.63
2026-05-06T13:19:00Z,76.14,24.15
2026-05-06T13:20:00Z,59.02,44.07
2026-05-06T13:21:00Z,68.48,35.92
2026-05-06T13:22:00Z,49.37,50.74
2026-05-06T13:23:00Z,16.19,80.69
2026-05-06T13:24:00Z,1.00,99.00
2026-05-06T13:25:00Z,1.00,99.00
2026-05-06T13:26:00Z,1.00,99.00
2026-05-06T13:27:00Z,1.00,99.00
2026-05-06T13:28:00Z,1.00,99.00
2026-05-06T13:29:00Z,1.00,99.00
2026-05-06T13:30:00Z,1.00,99.00
2026-05-06T13:31:00Z,1.00,99.00
2026-05-06T13:32:00Z,1.00,99.00
2026-05-06T13:33:00Z,1.00,99.00
