# event_ticker=KXATPCHALLENGERMATCH-26FEB13SQUSHE
# final_score=6-7(5) 7-6(6) 7-6(4)
# score_resolution=7-6 6-7 6-7
# match_winner=Henri Squire
# fav_player=Alexander Shevchenko
# dog_player=Henri Squire
# kalshi_date=2026-02-13
timestamp,Alexander Shevchenko,Henri Squire
2026-02-13T20:46:00Z,57.00,45.00
2026-02-13T20:47:00Z,56.96,42.32
2026-02-13T20:48:00Z,56.96,45.00
2026-02-13T20:49:00Z,58.24,45.00
2026-02-13T20:50:00Z,58.00,45.00
2026-02-13T20:51:00Z,58.03,45.00
2026-02-13T20:52:00Z,57.55,45.00
2026-02-13T20:53:00Z,58.61,43.00
2026-02-13T20:54:00Z,58.00,44.00
2026-02-13T20:55:00Z,58.00,44.00
2026-02-13T20:56:00Z,59.71,44.00
2026-02-13T20:57:00Z,58.42,43.08
2026-02-13T20:58:00Z,58.77,43.00
2026-02-13T20:59:00Z,60.57,43.08
2026-02-13T21:00:00Z,59.50,42.35
2026-02-13T21:01:00Z,61.69,41.15
2026-02-13T21:02:00Z,60.78,39.46
2026-02-13T21:03:00Z,57.17,41.99
2026-02-13T21:04:00Z,57.24,43.00
2026-02-13T21:05:00Z,60.34,41.38
2026-02-13T21:06:00Z,59.08,42.00
2026-02-13T21:07:00Z,61.34,37.72
2026-02-13T21:08:00Z,62.32,39.07
2026-02-13T21:09:00Z,59.00,39.16
2026-02-13T21:10:00Z,59.00,43.69
2026-02-13T21:11:00Z,59.64,38.89
2026-02-13T21:12:00Z,63.62,38.75
2026-02-13T21:13:00Z,63.00,39.00
2026-02-13T21:14:00Z,61.98,38.92
2026-02-13T21:15:00Z,58.74,43.16
2026-02-13T21:16:00Z,58.73,44.00
2026-02-13T21:17:00Z,52.14,49.16
2026-02-13T21:18:00Z,53.73,51.79
2026-02-13T21:19:00Z,54.54,47.23
2026-02-13T21:20:00Z,57.37,46.00
2026-02-13T21:21:00Z,55.74,47.13
2026-02-13T21:22:00Z,52.93,48.03
2026-02-13T21:23:00Z,52.10,48.02
2026-02-13T21:24:00Z,49.47,53.18
2026-02-13T21:25:00Z,55.97,47.67
2026-02-13T21:26:00Z,57.01,43.08
2026-02-13T21:27:00Z,58.10,39.44
2026-02-13T21:28:00Z,58.56,44.28
2026-02-13T21:29:00Z,57.63,43.91
2026-02-13T21:30:00Z,55.24,45.63
2026-02-13T21:31:00Z,50.57,52.18
2026-02-13T21:32:00Z,44.19,56.91
2026-02-13T21:33:00Z,45.71,56.08
2026-02-13T21:34:00Z,55.65,45.61
2026-02-13T21:35:00Z,56.82,45.00
2026-02-13T21:36:00Z,52.75,48.39
2026-02-13T21:37:00Z,50.04,56.30
2026-02-13T21:38:00Z,46.02,55.22
2026-02-13T21:39:00Z,48.08,49.67
2026-02-13T21:40:00Z,56.57,43.91
2026-02-13T21:41:00Z,64.65,35.40
2026-02-13T21:42:00Z,61.54,40.75
2026-02-13T21:43:00Z,69.42,30.49
2026-02-13T21:44:00Z,70.92,29.02
2026-02-13T21:45:00Z,73.39,26.37
2026-02-13T21:46:00Z,72.53,27.42
2026-02-13T21:47:00Z,73.43,26.87
2026-02-13T21:48:00Z,70.26,31.00
2026-02-13T21:49:00Z,69.63,29.79
2026-02-13T21:50:00Z,68.95,31.74
2026-02-13T21:51:00Z,67.58,32.39
2026-02-13T21:52:00Z,68.02,33.94
2026-02-13T21:53:00Z,65.77,32.07
2026-02-13T21:54:00Z,71.47,29.54
2026-02-13T21:55:00Z,69.47,31.98
2026-02-13T21:56:00Z,69.37,31.92
2026-02-13T21:57:00Z,66.58,33.99
2026-02-13T21:58:00Z,67.10,35.35
2026-02-13T21:59:00Z,69.46,30.48
2026-02-13T22:00:00Z,69.05,30.91
2026-02-13T22:01:00Z,75.52,26.26
2026-02-13T22:02:00Z,76.84,21.99
2026-02-13T22:03:00Z,75.06,25.51
2026-02-13T22:04:00Z,80.13,20.36
2026-02-13T22:05:00Z,75.01,26.36
2026-02-13T22:06:00Z,70.87,30.94
2026-02-13T22:07:00Z,69.06,30.75
2026-02-13T22:08:00Z,75.79,26.92
2026-02-13T22:09:00Z,74.18,25.56
2026-02-13T22:10:00Z,79.05,22.08
2026-02-13T22:11:00Z,76.36,27.27
2026-02-13T22:12:00Z,73.04,27.37
2026-02-13T22:13:00Z,73.04,28.51
2026-02-13T22:14:00Z,74.24,26.33
2026-02-13T22:15:00Z,70.09,29.82
2026-02-13T22:16:00Z,63.67,35.22
2026-02-13T22:17:00Z,75.17,25.01
2026-02-13T22:18:00Z,80.81,20.68
2026-02-13T22:19:00Z,72.99,21.47
2026-02-13T22:20:00Z,71.80,29.37
2026-02-13T22:21:00Z,71.79,32.36
2026-02-13T22:22:00Z,75.39,30.21
2026-02-13T22:23:00Z,75.84,27.08
2026-02-13T22:24:00Z,80.88,25.18
2026-02-13T22:25:00Z,79.84,22.69
2026-02-13T22:26:00Z,79.84,21.16
2026-02-13T22:27:00Z,77.00,25.74
2026-02-13T22:28:00Z,72.48,28.13
2026-02-13T22:29:00Z,72.84,28.56
2026-02-13T22:30:00Z,77.35,24.15
2026-02-13T22:31:00Z,78.15,24.90
2026-02-13T22:32:00Z,81.55,21.50
2026-02-13T22:33:00Z,75.71,26.69
2026-02-13T22:34:00Z,69.81,28.61
2026-02-13T22:35:00Z,59.71,39.01
2026-02-13T22:36:00Z,54.70,45.05
2026-02-13T22:37:00Z,70.03,29.15
2026-02-13T22:38:00Z,71.41,25.05
2026-02-13T22:39:00Z,56.50,44.08
2026-02-13T22:40:00Z,54.92,43.62
2026-02-13T22:41:00Z,55.60,42.97
2026-02-13T22:42:00Z,61.44,42.40
2026-02-13T22:43:00Z,57.18,46.08
2026-02-13T22:44:00Z,59.63,41.58
2026-02-13T22:45:00Z,54.50,44.93
2026-02-13T22:46:00Z,55.49,48.34
2026-02-13T22:47:00Z,59.83,41.49
2026-02-13T22:48:00Z,60.92,39.23
2026-02-13T22:49:00Z,61.50,40.31
2026-02-13T22:50:00Z,61.97,40.23
2026-02-13T22:51:00Z,58.46,43.65
2026-02-13T22:52:00Z,53.32,48.50
2026-02-13T22:53:00Z,43.68,58.20
2026-02-13T22:54:00Z,56.06,44.12
2026-02-13T22:55:00Z,59.19,41.04
2026-02-13T22:56:00Z,58.60,44.47
2026-02-13T22:57:00Z,53.68,49.09
2026-02-13T22:58:00Z,56.53,46.06
2026-02-13T22:59:00Z,60.33,39.66
2026-02-13T23:00:00Z,60.82,39.85
2026-02-13T23:01:00Z,57.67,41.18
2026-02-13T23:02:00Z,57.36,42.85
2026-02-13T23:03:00Z,53.09,49.16
2026-02-13T23:04:00Z,55.96,47.84
2026-02-13T23:05:00Z,61.63,39.05
2026-02-13T23:06:00Z,62.16,38.77
2026-02-13T23:07:00Z,68.07,31.08
2026-02-13T23:08:00Z,68.15,29.00
2026-02-13T23:09:00Z,55.11,45.09
2026-02-13T23:10:00Z,59.41,42.48
2026-02-13T23:11:00Z,61.61,38.19
2026-02-13T23:12:00Z,58.26,44.42
2026-02-13T23:13:00Z,63.46,37.71
2026-02-13T23:14:00Z,60.10,38.28
2026-02-13T23:15:00Z,54.37,45.25
2026-02-13T23:16:00Z,59.57,43.44
2026-02-13T23:17:00Z,70.09,31.88
2026-02-13T23:18:00Z,58.67,41.66
2026-02-13T23:19:00Z,55.81,45.73
2026-02-13T23:20:00Z,48.02,50.18
2026-02-13T23:21:00Z,19.86,78.22
2026-02-13T23:22:00Z,6.99,95.58
2026-02-13T23:23:00Z,3.91,97.10
2026-02-13T23:24:00Z,1.00,99.00
2026-02-13T23:25:00Z,1.00,99.00
2026-02-13T23:26:00Z,1.00,99.00
2026-02-13T23:27:00Z,1.00,99.00
2026-02-13T23:28:00Z,1.00,99.00
2026-02-13T23:29:00Z,1.00,99.00
2026-02-13T23:30:00Z,1.00,99.00
2026-02-13T23:31:00Z,1.00,99.00
