# event_ticker=KXATPMATCH-26MAY20FRIPOP
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Alexei Popyrin
# fav_player=Taylor Fritz
# dog_player=Alexei Popyrin
# kalshi_date=2026-05-20
timestamp,Taylor Fritz,Alexei Popyrin
2026-05-20T10:15:00Z,57.00,45.00
2026-05-20T10:17:00Z,57.00,45.00
2026-05-20T10:19:00Z,57.00,44.00
2026-05-20T10:20:00Z,57.00,43.61
2026-05-20T10:21:00Z,57.00,43.00
2026-05-20T10:22:00Z,56.00,43.00
2026-05-20T10:26:00Z,57.00,43.00
2026-05-20T10:27:00Z,57.00,43.00
2026-05-20T10:28:00Z,57.00,44.00
2026-05-20T10:29:00Z,57.00,44.00
2026-05-20T10:30:00Z,57.00,44.00
2026-05-20T10:31:00Z,57.00,44.00
2026-05-20T10:32:00Z,57.00,44.00
2026-05-20T10:33:00Z,57.00,44.00
2026-05-20T10:34:00Z,57.00,44.00
2026-05-20T10:35:00Z,57.00,44.00
2026-05-20T10:36:00Z,57.00,44.00
2026-05-20T10:37:00Z,57.00,44.00
2026-05-20T10:38:00Z,56.71,44.00
2026-05-20T10:39:00Z,56.00,44.00
2026-05-20T10:40:00Z,56.00,44.00
2026-05-20T10:41:00Z,54.00,45.00
2026-05-20T10:42:00Z,54.00,45.00
2026-05-20T10:43:00Z,54.00,46.00
2026-05-20T10:44:00Z,54.00,48.76
2026-05-20T10:45:00Z,54.00,48.76
2026-05-20T10:46:00Z,54.43,48.76
2026-05-20T10:47:00Z,54.48,47.86
2026-05-20T10:48:00Z,55.05,46.65
2026-05-20T10:49:00Z,54.75,45.82
2026-05-20T10:50:00Z,55.68,45.67
2026-05-20T10:51:00Z,54.34,46.07
2026-05-20T10:52:00Z,53.71,47.10
2026-05-20T10:53:00Z,54.34,47.00
2026-05-20T10:54:00Z,55.04,45.98
2026-05-20T10:55:00Z,55.93,46.00
2026-05-20T10:56:00Z,55.00,45.99
2026-05-20T10:57:00Z,55.37,45.20
2026-05-20T10:58:00Z,58.73,41.59
2026-05-20T10:59:00Z,57.65,43.90
2026-05-20T11:00:00Z,57.95,43.80
2026-05-20T11:01:00Z,55.61,45.75
2026-05-20T11:02:00Z,53.52,47.40
2026-05-20T11:03:00Z,52.88,49.25
2026-05-20T11:04:00Z,48.45,51.99
2026-05-20T11:05:00Z,53.89,45.38
2026-05-20T11:06:00Z,55.00,45.38
2026-05-20T11:07:00Z,55.23,45.97
2026-05-20T11:08:00Z,56.84,43.99
2026-05-20T11:09:00Z,55.66,45.96
2026-05-20T11:10:00Z,52.16,47.01
2026-05-20T11:11:00Z,52.62,47.85
2026-05-20T11:12:00Z,55.79,45.96
2026-05-20T11:13:00Z,56.71,45.95
2026-05-20T11:14:00Z,51.32,50.15
2026-05-20T11:15:00Z,48.41,55.43
2026-05-20T11:16:00Z,45.48,58.20
2026-05-20T11:17:00Z,49.19,54.77
2026-05-20T11:18:00Z,50.99,51.39
2026-05-20T11:19:00Z,52.67,49.00
2026-05-20T11:20:00Z,55.48,45.99
2026-05-20T11:21:00Z,54.30,46.74
2026-05-20T11:22:00Z,51.37,49.99
2026-05-20T11:23:00Z,51.06,49.71
2026-05-20T11:24:00Z,48.17,54.63
2026-05-20T11:25:00Z,34.51,64.54
2026-05-20T11:26:00Z,32.09,66.18
2026-05-20T11:27:00Z,26.22,74.99
2026-05-20T11:28:00Z,27.05,74.60
2026-05-20T11:29:00Z,25.60,76.08
2026-05-20T11:30:00Z,26.12,75.04
2026-05-20T11:31:00Z,26.91,75.32
2026-05-20T11:32:00Z,28.39,73.61
2026-05-20T11:33:00Z,25.79,75.04
2026-05-20T11:34:00Z,24.00,76.00
2026-05-20T11:35:00Z,23.52,77.00
2026-05-20T11:36:00Z,28.03,75.50
2026-05-20T11:37:00Z,28.00,72.89
2026-05-20T11:38:00Z,28.07,73.28
2026-05-20T11:39:00Z,25.56,74.21
2026-05-20T11:40:00Z,25.52,75.00
2026-05-20T11:41:00Z,26.66,74.85
2026-05-20T11:42:00Z,23.01,77.21
2026-05-20T11:43:00Z,27.41,73.54
2026-05-20T11:44:00Z,27.99,74.26
2026-05-20T11:45:00Z,27.95,72.04
2026-05-20T11:46:00Z,26.48,75.29
2026-05-20T11:47:00Z,25.09,75.25
2026-05-20T11:48:00Z,25.42,75.00
2026-05-20T11:49:00Z,27.84,73.77
2026-05-20T11:50:00Z,28.02,72.94
2026-05-20T11:51:00Z,28.29,73.00
2026-05-20T11:52:00Z,28.18,72.70
2026-05-20T11:53:00Z,27.71,73.26
2026-05-20T11:54:00Z,28.11,73.49
2026-05-20T11:55:00Z,26.31,74.84
2026-05-20T11:56:00Z,21.22,81.43
2026-05-20T11:57:00Z,10.57,90.53
2026-05-20T11:58:00Z,5.62,95.27
2026-05-20T11:59:00Z,6.08,94.55
2026-05-20T12:00:00Z,8.56,92.99
2026-05-20T12:01:00Z,6.69,93.77
2026-05-20T12:02:00Z,6.50,93.79
2026-05-20T12:03:00Z,2.71,96.48
2026-05-20T12:04:00Z,2.89,97.97
2026-05-20T12:05:00Z,3.90,97.42
2026-05-20T12:06:00Z,3.91,96.04
2026-05-20T12:07:00Z,4.08,97.00
2026-05-20T12:08:00Z,6.49,95.89
2026-05-20T12:09:00Z,6.99,94.59
2026-05-20T12:10:00Z,1.54,98.58
2026-05-20T12:11:00Z,2.31,99.00
2026-05-20T12:12:00Z,2.31,99.00
2026-05-20T12:13:00Z,2.31,99.00
2026-05-20T12:15:00Z,2.31,99.00
2026-05-20T12:16:00Z,1.00,99.00
2026-05-20T12:17:00Z,1.00,99.00
