# event_ticker=KXATPMATCH-26JAN07RUBYIB
# final_score=3-6 6-2 6-1
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Yibing Wu
# kalshi_date=2026-01-07
timestamp,Andrey Rublev,Yibing Wu
2026-01-07T07:13:00Z,64.00,39.00
2026-01-07T07:15:00Z,64.00,38.00
2026-01-07T07:19:00Z,64.00,38.00
2026-01-07T07:20:00Z,64.00,38.00
2026-01-07T07:21:00Z,64.00,38.00
2026-01-07T07:22:00Z,64.00,38.00
2026-01-07T07:29:00Z,64.00,38.00
2026-01-07T07:30:00Z,64.00,38.00
2026-01-07T07:33:00Z,64.00,38.00
2026-01-07T07:36:00Z,64.00,38.00
2026-01-07T07:37:00Z,64.00,38.00
2026-01-07T07:38:00Z,64.00,36.00
2026-01-07T07:41:00Z,63.00,38.00
2026-01-07T07:44:00Z,64.00,38.00
2026-01-07T07:47:00Z,64.00,38.00
2026-01-07T07:48:00Z,64.00,36.11
2026-01-07T07:49:00Z,64.00,36.00
2026-01-07T07:53:00Z,64.00,36.00
2026-01-07T07:57:00Z,64.00,36.00
2026-01-07T07:59:00Z,64.00,36.00
2026-01-07T08:00:00Z,64.00,36.00
2026-01-07T08:11:00Z,64.00,37.00
2026-01-07T08:12:00Z,63.00,37.00
2026-01-07T08:13:00Z,63.00,37.00
2026-01-07T08:15:00Z,63.00,37.00
2026-01-07T08:17:00Z,63.00,37.00
2026-01-07T08:18:00Z,63.00,37.00
2026-01-07T08:20:00Z,63.00,38.97
2026-01-07T08:22:00Z,63.00,38.97
2026-01-07T08:23:00Z,63.00,38.97
2026-01-07T08:24:00Z,63.00,38.97
2026-01-07T08:27:00Z,63.00,38.97
2026-01-07T08:28:00Z,63.00,38.97
2026-01-07T08:29:00Z,63.00,39.00
2026-01-07T08:30:00Z,63.00,39.00
2026-01-07T08:31:00Z,63.00,39.00
2026-01-07T08:33:00Z,63.00,39.00
2026-01-07T08:34:00Z,64.00,39.00
2026-01-07T08:37:00Z,63.00,39.00
2026-01-07T08:38:00Z,63.00,39.00
2026-01-07T08:40:00Z,63.00,39.00
2026-01-07T08:41:00Z,63.00,39.00
2026-01-07T08:42:00Z,63.00,39.00
2026-01-07T08:43:00Z,63.00,39.00
2026-01-07T08:44:00Z,63.00,38.00
2026-01-07T08:46:00Z,63.00,38.00
2026-01-07T08:47:00Z,63.00,38.00
2026-01-07T08:48:00Z,63.00,38.00
2026-01-07T08:49:00Z,63.00,38.00
2026-01-07T08:50:00Z,63.00,38.00
2026-01-07T08:51:00Z,63.00,38.00
2026-01-07T08:54:00Z,63.00,38.00
2026-01-07T08:55:00Z,63.00,38.00
2026-01-07T08:56:00Z,63.00,38.00
2026-01-07T08:57:00Z,63.00,38.00
2026-01-07T08:58:00Z,63.13,38.00
2026-01-07T08:59:00Z,63.00,38.00
2026-01-07T09:00:00Z,63.00,38.00
2026-01-07T09:01:00Z,63.00,38.00
2026-01-07T09:02:00Z,63.00,37.00
2026-01-07T09:03:00Z,63.00,37.00
2026-01-07T09:04:00Z,63.00,37.00
2026-01-07T09:05:00Z,63.00,38.00
2026-01-07T09:07:00Z,63.00,38.00
2026-01-07T09:08:00Z,63.00,38.00
2026-01-07T09:09:00Z,63.00,38.00
2026-01-07T09:10:00Z,63.00,38.00
2026-01-07T09:11:00Z,63.00,38.00
2026-01-07T09:13:00Z,63.00,38.00
2026-01-07T09:14:00Z,63.00,38.00
2026-01-07T09:15:00Z,63.00,38.00
2026-01-07T09:16:00Z,63.00,38.00
2026-01-07T09:17:00Z,63.00,38.00
2026-01-07T09:18:00Z,63.00,38.00
2026-01-07T09:19:00Z,63.00,38.00
2026-01-07T09:21:00Z,63.00,38.00
2026-01-07T09:22:00Z,63.12,38.00
2026-01-07T09:24:00Z,64.00,38.00
2026-01-07T09:25:00Z,64.00,38.00
2026-01-07T09:26:00Z,64.00,38.00
2026-01-07T09:27:00Z,64.00,38.00
2026-01-07T09:28:00Z,63.00,38.00
2026-01-07T09:29:00Z,64.00,38.00
2026-01-07T09:30:00Z,64.00,38.00
2026-01-07T09:31:00Z,64.00,38.00
2026-01-07T09:33:00Z,64.00,38.00
2026-01-07T09:34:00Z,64.00,38.00
2026-01-07T09:35:00Z,64.00,38.00
2026-01-07T09:36:00Z,64.00,38.00
2026-01-07T09:37:00Z,64.00,38.00
2026-01-07T09:38:00Z,64.00,38.00
2026-01-07T09:39:00Z,64.00,38.00
2026-01-07T09:40:00Z,65.00,38.00
2026-01-07T09:41:00Z,65.00,38.00
2026-01-07T09:45:00Z,65.00,38.00
2026-01-07T09:49:00Z,63.00,38.00
2026-01-07T09:50:00Z,63.00,37.00
2026-01-07T09:51:00Z,65.95,37.00
2026-01-07T09:53:00Z,66.00,37.00
2026-01-07T09:54:00Z,66.00,37.00
2026-01-07T09:55:00Z,66.00,37.00
2026-01-07T09:57:00Z,66.00,37.00
2026-01-07T09:59:00Z,66.00,37.00
2026-01-07T10:00:00Z,66.00,36.00
2026-01-07T10:02:00Z,66.00,36.00
2026-01-07T10:03:00Z,66.85,36.00
2026-01-07T10:05:00Z,66.73,36.00
2026-01-07T10:06:00Z,67.00,36.00
2026-01-07T10:07:00Z,67.00,36.00
2026-01-07T10:08:00Z,67.00,36.00
2026-01-07T10:09:00Z,67.00,36.00
2026-01-07T10:10:00Z,67.00,37.00
2026-01-07T10:11:00Z,67.00,37.00
2026-01-07T10:13:00Z,67.00,35.00
2026-01-07T10:16:00Z,67.00,35.00
2026-01-07T10:18:00Z,67.00,35.00
2026-01-07T10:19:00Z,67.00,35.00
2026-01-07T10:20:00Z,67.00,35.00
2026-01-07T10:21:00Z,67.00,35.00
2026-01-07T10:25:00Z,67.00,35.00
2026-01-07T10:29:00Z,66.41,35.00
2026-01-07T10:31:00Z,67.00,35.00
2026-01-07T10:37:00Z,66.00,35.00
2026-01-07T10:39:00Z,66.00,35.00
2026-01-07T10:40:00Z,66.00,37.87
2026-01-07T10:41:00Z,66.00,37.87
2026-01-07T10:42:00Z,66.00,36.18
2026-01-07T10:43:00Z,66.00,36.18
2026-01-07T10:44:00Z,66.00,36.18
2026-01-07T10:45:00Z,66.00,36.18
2026-01-07T10:46:00Z,66.00,36.13
2026-01-07T10:47:00Z,66.00,36.13
2026-01-07T10:49:00Z,66.00,36.13
2026-01-07T10:51:00Z,66.00,36.23
2026-01-07T10:52:00Z,66.00,36.00
2026-01-07T10:53:00Z,66.00,36.00
2026-01-07T10:55:00Z,66.00,36.00
2026-01-07T10:56:00Z,66.00,36.00
2026-01-07T10:58:00Z,65.30,36.00
2026-01-07T10:59:00Z,65.30,36.00
2026-01-07T11:00:00Z,66.00,36.00
2026-01-07T11:02:00Z,66.00,36.00
2026-01-07T11:04:00Z,66.00,36.00
2026-01-07T11:05:00Z,66.00,36.00
2026-01-07T11:06:00Z,66.00,36.00
2026-01-07T11:08:00Z,66.00,36.00
2026-01-07T11:10:00Z,66.00,36.00
2026-01-07T11:11:00Z,66.00,36.00
2026-01-07T11:12:00Z,66.00,36.00
2026-01-07T11:13:00Z,66.00,36.00
2026-01-07T11:15:00Z,66.00,36.35
2026-01-07T11:16:00Z,66.00,36.35
2026-01-07T11:17:00Z,65.02,36.35
2026-01-07T11:18:00Z,66.00,34.67
2026-01-07T11:19:00Z,66.00,35.00
2026-01-07T11:20:00Z,66.00,35.00
2026-01-07T11:21:00Z,66.00,35.87
2026-01-07T11:22:00Z,66.00,36.00
2026-01-07T11:23:00Z,66.00,37.73
2026-01-07T11:24:00Z,66.00,37.73
2026-01-07T11:25:00Z,66.00,37.73
2026-01-07T11:28:00Z,66.00,37.73
2026-01-07T11:29:00Z,65.52,37.92
2026-01-07T11:30:00Z,66.00,37.92
2026-01-07T11:31:00Z,66.00,38.00
2026-01-07T11:32:00Z,66.00,38.00
2026-01-07T11:33:00Z,65.22,37.00
2026-01-07T11:34:00Z,67.42,35.14
2026-01-07T11:35:00Z,68.47,33.31
2026-01-07T11:36:00Z,72.23,33.31
2026-01-07T11:37:00Z,67.99,35.96
2026-01-07T11:38:00Z,68.39,36.02
2026-01-07T11:39:00Z,67.73,34.83
2026-01-07T11:40:00Z,67.10,35.29
2026-01-07T11:41:00Z,61.78,41.83
2026-01-07T11:42:00Z,53.34,50.17
2026-01-07T11:43:00Z,51.91,52.08
2026-01-07T11:44:00Z,48.93,50.92
2026-01-07T11:45:00Z,50.74,53.10
2026-01-07T11:46:00Z,50.96,55.20
2026-01-07T11:47:00Z,45.49,54.95
2026-01-07T11:48:00Z,46.51,57.83
2026-01-07T11:49:00Z,41.79,57.01
2026-01-07T11:50:00Z,46.53,53.49
2026-01-07T11:51:00Z,44.16,57.35
2026-01-07T11:52:00Z,40.21,61.65
2026-01-07T11:53:00Z,41.26,60.88
2026-01-07T11:54:00Z,43.16,59.08
2026-01-07T11:55:00Z,42.81,58.16
2026-01-07T11:56:00Z,43.57,58.32
2026-01-07T11:57:00Z,42.90,59.03
2026-01-07T11:58:00Z,49.54,55.99
2026-01-07T11:59:00Z,49.06,54.10
2026-01-07T12:00:00Z,49.04,53.77
2026-01-07T12:01:00Z,50.22,53.48
2026-01-07T12:02:00Z,48.66,55.47
2026-01-07T12:03:00Z,45.79,56.29
2026-01-07T12:04:00Z,42.93,58.00
2026-01-07T12:05:00Z,39.65,59.43
2026-01-07T12:06:00Z,40.00,62.29
2026-01-07T12:07:00Z,41.30,60.98
2026-01-07T12:08:00Z,44.49,58.16
2026-01-07T12:09:00Z,52.49,49.53
2026-01-07T12:10:00Z,46.20,58.17
2026-01-07T12:11:00Z,41.08,58.62
2026-01-07T12:12:00Z,41.41,60.80
2026-01-07T12:13:00Z,40.01,60.93
2026-01-07T12:14:00Z,43.21,60.27
2026-01-07T12:15:00Z,46.94,59.06
2026-01-07T12:16:00Z,45.58,57.13
2026-01-07T12:17:00Z,45.63,57.08
2026-01-07T12:18:00Z,44.50,55.70
2026-01-07T12:19:00Z,43.02,61.13
2026-01-07T12:20:00Z,39.88,57.77
2026-01-07T12:21:00Z,39.58,62.61
2026-01-07T12:22:00Z,46.98,58.94
2026-01-07T12:23:00Z,44.00,58.50
2026-01-07T12:24:00Z,45.03,55.93
2026-01-07T12:25:00Z,44.34,57.36
2026-01-07T12:26:00Z,47.46,55.53
2026-01-07T12:27:00Z,43.33,58.71
2026-01-07T12:28:00Z,41.94,59.74
2026-01-07T12:29:00Z,45.64,57.94
2026-01-07T12:30:00Z,47.26,57.43
2026-01-07T12:31:00Z,48.96,53.10
2026-01-07T12:32:00Z,50.04,52.65
2026-01-07T12:33:00Z,50.14,52.81
2026-01-07T12:34:00Z,54.34,48.80
2026-01-07T12:35:00Z,60.51,41.37
2026-01-07T12:36:00Z,61.10,38.68
2026-01-07T12:37:00Z,67.43,35.85
2026-01-07T12:38:00Z,71.74,34.16
2026-01-07T12:39:00Z,68.71,32.48
2026-01-07T12:40:00Z,68.84,32.15
2026-01-07T12:41:00Z,70.80,29.74
2026-01-07T12:42:00Z,78.31,28.00
2026-01-07T12:43:00Z,76.26,29.50
2026-01-07T12:44:00Z,69.10,29.69
2026-01-07T12:45:00Z,68.07,37.67
2026-01-07T12:46:00Z,75.46,28.00
2026-01-07T12:47:00Z,72.20,29.26
2026-01-07T12:48:00Z,77.16,24.48
2026-01-07T12:49:00Z,86.56,15.61
2026-01-07T12:50:00Z,83.92,12.33
2026-01-07T12:51:00Z,91.38,8.51
2026-01-07T12:52:00Z,92.65,9.47
2026-01-07T12:53:00Z,94.52,8.46
2026-01-07T12:54:00Z,94.34,7.25
2026-01-07T12:55:00Z,94.76,6.18
2026-01-07T12:56:00Z,94.33,6.86
2026-01-07T12:57:00Z,93.80,7.58
2026-01-07T12:58:00Z,98.81,1.58
2026-01-07T12:59:00Z,99.00,1.10
2026-01-07T13:00:00Z,99.00,1.00
2026-01-07T13:01:00Z,98.79,1.01
2026-01-07T13:02:00Z,98.31,2.13
2026-01-07T13:03:00Z,96.37,5.20
2026-01-07T13:04:00Z,96.83,3.89
2026-01-07T13:05:00Z,96.01,5.38
2026-01-07T13:06:00Z,94.33,6.60
2026-01-07T13:07:00Z,95.28,6.94
2026-01-07T13:08:00Z,97.68,2.35
2026-01-07T13:09:00Z,99.00,1.00
2026-01-07T13:10:00Z,99.00,1.00
2026-01-07T13:11:00Z,99.00,1.00
2026-01-07T13:12:00Z,99.00,1.00
2026-01-07T13:13:00Z,99.00,1.00
2026-01-07T13:14:00Z,99.00,1.00
2026-01-07T13:15:00Z,99.00,1.00
2026-01-07T13:16:00Z,99.00,1.00
