# event_ticker=KXATPCHALLENGERMATCH-26APR18BOLYUN
# final_score=7-5 6-2
# score_resolution=5-7 2-6
# match_winner=Yunchaokete Bu
# fav_player=Alex Bolt
# dog_player=Yunchaokete Bu
# kalshi_date=2026-04-18
timestamp,Alex Bolt,Yunchaokete Bu
2026-04-18T08:14:00Z,43.29,61.25
2026-04-18T08:15:00Z,38.43,64.28
2026-04-18T08:16:00Z,37.41,63.88
2026-04-18T08:17:00Z,36.82,64.89
2026-04-18T08:18:00Z,34.13,66.24
2026-04-18T08:19:00Z,29.62,71.85
2026-04-18T08:20:00Z,33.04,67.80
2026-04-18T08:21:00Z,32.10,68.52
2026-04-18T08:22:00Z,21.74,78.84
2026-04-18T08:23:00Z,18.66,81.41
2026-04-18T08:24:00Z,23.71,78.04
2026-04-18T08:25:00Z,25.97,74.02
2026-04-18T08:26:00Z,22.45,79.43
2026-04-18T08:27:00Z,17.81,84.06
2026-04-18T08:28:00Z,17.23,83.38
2026-04-18T08:29:00Z,18.64,82.10
2026-04-18T08:30:00Z,20.85,79.08
2026-04-18T08:31:00Z,19.29,80.26
2026-04-18T08:32:00Z,20.97,80.00
2026-04-18T08:33:00Z,22.48,77.23
2026-04-18T08:34:00Z,19.53,79.95
2026-04-18T08:35:00Z,19.63,80.29
2026-04-18T08:36:00Z,23.85,78.53
2026-04-18T08:37:00Z,22.37,79.69
2026-04-18T08:38:00Z,18.20,81.96
2026-04-18T08:39:00Z,13.99,86.72
2026-04-18T08:40:00Z,8.40,90.50
2026-04-18T08:41:00Z,6.57,93.79
2026-04-18T08:42:00Z,6.10,93.49
2026-04-18T08:43:00Z,6.62,94.17
2026-04-18T08:44:00Z,5.61,93.95
2026-04-18T08:45:00Z,6.05,93.45
2026-04-18T08:46:00Z,6.60,93.63
2026-04-18T08:47:00Z,5.83,94.82
2026-04-18T08:48:00Z,6.40,93.04
2026-04-18T08:49:00Z,7.22,93.51
2026-04-18T08:50:00Z,7.61,92.97
2026-04-18T08:51:00Z,6.96,93.08
2026-04-18T08:52:00Z,6.88,94.00
2026-04-18T08:53:00Z,6.18,93.74
2026-04-18T08:54:00Z,7.58,93.33
2026-04-18T08:55:00Z,4.85,94.88
2026-04-18T08:56:00Z,4.63,95.78
2026-04-18T08:57:00Z,4.62,95.04
2026-04-18T08:58:00Z,4.50,95.10
2026-04-18T08:59:00Z,4.46,96.58
2026-04-18T09:00:00Z,3.06,96.93
2026-04-18T09:01:00Z,1.22,98.92
2026-04-18T09:02:00Z,1.27,99.00
2026-04-18T09:03:00Z,1.00,99.00
2026-04-18T09:04:00Z,1.00,99.00
2026-04-18T09:05:00Z,1.00,99.00
2026-04-18T09:06:00Z,1.00,99.00
