# event_ticker=KXATPMATCH-26APR29FILLEH
# final_score=6-3 6-4
# match_winner=Arthur Fils
# fav_player=Arthur Fils
# dog_player=Jiri Lehecka
# kalshi_date=2026-04-29
timestamp,Arthur Fils,Jiri Lehecka
2026-04-29T11:32:00Z,63.00,39.00
2026-04-29T11:33:00Z,63.00,39.00
2026-04-29T11:36:00Z,63.00,39.00
2026-04-29T11:40:00Z,63.00,39.00
2026-04-29T11:42:00Z,63.00,39.00
2026-04-29T11:43:00Z,63.00,39.00
2026-04-29T11:45:00Z,63.00,39.00
2026-04-29T11:48:00Z,63.00,39.00
2026-04-29T11:49:00Z,63.00,39.00
2026-04-29T11:51:00Z,63.00,39.00
2026-04-29T11:53:00Z,63.00,39.00
2026-04-29T11:54:00Z,63.00,39.00
2026-04-29T11:55:00Z,63.00,39.00
2026-04-29T11:56:00Z,63.00,39.00
2026-04-29T11:57:00Z,63.00,39.00
2026-04-29T11:59:00Z,63.00,39.00
2026-04-29T12:03:00Z,63.00,39.00
2026-04-29T12:06:00Z,62.00,39.00
2026-04-29T12:07:00Z,63.00,39.00
2026-04-29T12:10:00Z,63.00,39.00
2026-04-29T12:11:00Z,63.00,38.00
2026-04-29T12:13:00Z,63.00,38.00
2026-04-29T12:14:00Z,63.00,38.00
2026-04-29T12:16:00Z,63.00,38.00
2026-04-29T12:17:00Z,63.00,38.00
2026-04-29T12:18:00Z,63.00,38.00
2026-04-29T12:22:00Z,63.00,38.00
2026-04-29T12:24:00Z,62.81,38.00
2026-04-29T12:25:00Z,63.00,38.00
2026-04-29T12:26:00Z,63.00,38.00
2026-04-29T12:28:00Z,63.00,38.00
2026-04-29T12:29:00Z,63.00,38.00
2026-04-29T12:30:00Z,63.00,38.00
2026-04-29T12:35:00Z,63.00,38.00
2026-04-29T12:36:00Z,63.00,38.00
2026-04-29T12:39:00Z,63.00,39.00
2026-04-29T12:40:00Z,63.00,39.00
2026-04-29T12:44:00Z,63.00,39.00
2026-04-29T12:45:00Z,63.00,39.00
2026-04-29T12:46:00Z,63.00,39.00
2026-04-29T12:47:00Z,63.00,39.00
2026-04-29T12:49:00Z,63.00,39.00
2026-04-29T12:50:00Z,63.00,39.00
2026-04-29T12:51:00Z,63.00,39.00
2026-04-29T12:52:00Z,63.00,39.00
2026-04-29T12:54:00Z,63.00,39.00
2026-04-29T12:57:00Z,63.00,39.00
2026-04-29T12:58:00Z,63.00,39.00
2026-04-29T12:59:00Z,63.00,39.00
2026-04-29T13:01:00Z,63.00,39.00
2026-04-29T13:03:00Z,62.93,39.00
2026-04-29T13:05:00Z,63.00,38.00
2026-04-29T13:06:00Z,63.00,38.00
2026-04-29T13:09:00Z,63.00,38.00
2026-04-29T13:11:00Z,63.00,38.00
2026-04-29T13:12:00Z,62.81,38.00
2026-04-29T13:13:00Z,62.81,39.00
2026-04-29T13:14:00Z,62.81,39.00
2026-04-29T13:17:00Z,62.81,39.00
2026-04-29T13:18:00Z,63.00,39.00
2026-04-29T13:19:00Z,63.00,39.00
2026-04-29T13:21:00Z,62.07,39.00
2026-04-29T13:23:00Z,63.00,39.00
2026-04-29T13:24:00Z,63.00,39.00
2026-04-29T13:28:00Z,63.00,39.00
2026-04-29T13:29:00Z,63.00,39.00
2026-04-29T13:30:00Z,63.00,39.00
2026-04-29T13:31:00Z,63.00,39.00
2026-04-29T13:34:00Z,63.00,39.00
2026-04-29T13:35:00Z,63.00,39.00
2026-04-29T13:37:00Z,63.00,39.00
2026-04-29T13:38:00Z,63.00,39.00
2026-04-29T13:39:00Z,63.00,39.00
2026-04-29T13:40:00Z,63.00,39.00
2026-04-29T13:42:00Z,62.69,39.00
2026-04-29T13:44:00Z,61.76,39.00
2026-04-29T13:45:00Z,62.00,39.00
2026-04-29T13:47:00Z,62.00,38.56
2026-04-29T13:48:00Z,62.00,38.56
2026-04-29T13:49:00Z,62.00,39.00
2026-04-29T13:50:00Z,62.00,39.00
2026-04-29T13:51:00Z,62.00,39.00
2026-04-29T13:52:00Z,63.00,39.00
2026-04-29T13:54:00Z,63.00,39.00
2026-04-29T13:55:00Z,63.00,39.00
2026-04-29T13:56:00Z,63.00,39.00
2026-04-29T14:01:00Z,63.00,39.00
2026-04-29T14:03:00Z,63.00,39.00
2026-04-29T14:04:00Z,63.00,39.00
2026-04-29T14:05:00Z,63.00,39.00
2026-04-29T14:07:00Z,63.00,39.00
2026-04-29T14:08:00Z,63.00,39.00
2026-04-29T14:10:00Z,63.00,39.00
2026-04-29T14:11:00Z,63.00,39.00
2026-04-29T14:15:00Z,63.00,39.00
2026-04-29T14:16:00Z,62.99,39.00
2026-04-29T14:17:00Z,63.00,39.00
2026-04-29T14:19:00Z,63.00,39.00
2026-04-29T14:20:00Z,63.00,39.00
2026-04-29T14:21:00Z,63.00,39.00
2026-04-29T14:22:00Z,62.47,38.01
2026-04-29T14:23:00Z,63.00,38.01
2026-04-29T14:24:00Z,63.00,38.00
2026-04-29T14:25:00Z,63.00,38.00
2026-04-29T14:29:00Z,63.00,38.00
2026-04-29T14:30:00Z,63.00,38.00
2026-04-29T14:35:00Z,63.00,38.00
2026-04-29T14:36:00Z,63.00,38.00
2026-04-29T14:38:00Z,63.00,38.00
2026-04-29T14:39:00Z,63.00,38.00
2026-04-29T14:40:00Z,62.00,38.00
2026-04-29T14:42:00Z,62.00,38.00
2026-04-29T14:44:00Z,63.00,38.00
2026-04-29T14:45:00Z,63.00,38.00
2026-04-29T14:46:00Z,63.00,38.00
2026-04-29T14:47:00Z,63.00,38.00
2026-04-29T14:48:00Z,63.00,38.00
2026-04-29T14:49:00Z,63.00,38.00
2026-04-29T14:50:00Z,63.00,38.00
2026-04-29T14:51:00Z,63.00,38.00
2026-04-29T14:52:00Z,63.00,38.00
2026-04-29T14:53:00Z,63.00,38.00
2026-04-29T14:54:00Z,63.00,38.00
2026-04-29T14:55:00Z,63.00,38.00
2026-04-29T14:56:00Z,63.00,38.00
2026-04-29T14:57:00Z,63.00,38.00
2026-04-29T14:58:00Z,62.96,38.00
2026-04-29T14:59:00Z,63.00,38.00
2026-04-29T15:00:00Z,63.00,38.00
2026-04-29T15:01:00Z,63.00,38.00
2026-04-29T15:02:00Z,63.00,38.00
2026-04-29T15:03:00Z,63.00,38.00
2026-04-29T15:04:00Z,63.00,38.00
2026-04-29T15:05:00Z,63.00,38.00
2026-04-29T15:06:00Z,62.26,38.00
2026-04-29T15:07:00Z,63.00,38.00
2026-04-29T15:08:00Z,63.00,38.00
2026-04-29T15:09:00Z,62.56,38.00
2026-04-29T15:10:00Z,63.00,38.00
2026-04-29T15:11:00Z,63.00,38.00
2026-04-29T15:12:00Z,63.00,37.00
2026-04-29T15:14:00Z,63.00,38.00
2026-04-29T15:16:00Z,63.00,38.00
2026-04-29T15:17:00Z,63.00,38.00
2026-04-29T15:18:00Z,63.00,38.00
2026-04-29T15:19:00Z,63.00,38.00
2026-04-29T15:20:00Z,63.00,38.00
2026-04-29T15:21:00Z,63.00,38.00
2026-04-29T15:22:00Z,63.00,38.00
2026-04-29T15:23:00Z,63.00,38.00
2026-04-29T15:24:00Z,63.00,38.00
2026-04-29T15:26:00Z,63.00,38.00
2026-04-29T15:27:00Z,63.00,38.00
2026-04-29T15:28:00Z,63.00,38.00
2026-04-29T15:30:00Z,63.00,38.00
2026-04-29T15:32:00Z,63.00,38.00
2026-04-29T15:33:00Z,63.00,38.00
2026-04-29T15:34:00Z,63.00,37.00
2026-04-29T15:35:00Z,63.00,38.00
2026-04-29T15:36:00Z,63.00,38.00
2026-04-29T15:38:00Z,63.00,38.00
2026-04-29T15:41:00Z,63.00,38.00
2026-04-29T15:43:00Z,63.00,38.00
2026-04-29T15:45:00Z,62.79,38.00
2026-04-29T15:46:00Z,62.00,38.00
2026-04-29T15:47:00Z,63.00,38.00
2026-04-29T15:48:00Z,63.00,38.00
2026-04-29T15:49:00Z,63.00,38.00
2026-04-29T15:50:00Z,63.00,38.00
2026-04-29T15:51:00Z,63.00,38.00
2026-04-29T15:52:00Z,63.00,38.00
2026-04-29T15:53:00Z,63.00,38.00
2026-04-29T15:55:00Z,63.00,38.00
2026-04-29T15:56:00Z,63.00,38.00
2026-04-29T15:57:00Z,63.00,38.00
2026-04-29T15:58:00Z,63.00,38.00
2026-04-29T15:59:00Z,63.00,38.00
2026-04-29T16:01:00Z,63.00,38.00
2026-04-29T16:02:00Z,63.00,38.00
2026-04-29T16:03:00Z,63.00,38.00
2026-04-29T16:04:00Z,63.00,38.00
2026-04-29T16:05:00Z,63.00,38.00
2026-04-29T16:06:00Z,63.00,38.00
2026-04-29T16:07:00Z,63.00,38.00
2026-04-29T16:09:00Z,63.00,37.83
2026-04-29T16:10:00Z,63.00,38.00
2026-04-29T16:11:00Z,63.00,38.00
2026-04-29T16:12:00Z,63.00,38.00
2026-04-29T16:13:00Z,63.00,38.00
2026-04-29T16:14:00Z,62.18,38.00
2026-04-29T16:15:00Z,63.00,38.00
2026-04-29T16:16:00Z,62.90,38.00
2026-04-29T16:17:00Z,62.02,38.00
2026-04-29T16:18:00Z,62.02,38.00
2026-04-29T16:19:00Z,63.00,38.00
2026-04-29T16:20:00Z,63.00,38.00
2026-04-29T16:21:00Z,63.00,38.00
2026-04-29T16:22:00Z,63.00,38.00
2026-04-29T16:23:00Z,63.00,38.00
2026-04-29T16:24:00Z,63.00,38.00
2026-04-29T16:25:00Z,63.00,38.00
2026-04-29T16:26:00Z,63.00,38.00
2026-04-29T16:27:00Z,63.00,38.00
2026-04-29T16:28:00Z,63.00,38.00
2026-04-29T16:29:00Z,63.00,38.00
2026-04-29T16:30:00Z,63.00,38.00
2026-04-29T16:32:00Z,63.00,38.00
2026-04-29T16:33:00Z,63.00,38.00
2026-04-29T16:38:00Z,63.00,38.00
2026-04-29T16:39:00Z,63.00,38.00
2026-04-29T16:40:00Z,63.00,38.00
2026-04-29T16:41:00Z,63.00,38.00
2026-04-29T16:43:00Z,62.00,38.00
2026-04-29T16:45:00Z,63.00,38.00
2026-04-29T16:46:00Z,63.00,38.00
2026-04-29T16:47:00Z,63.00,38.00
2026-04-29T16:48:00Z,63.00,38.00
2026-04-29T16:50:00Z,63.00,38.00
2026-04-29T16:51:00Z,63.00,38.00
2026-04-29T16:52:00Z,62.00,38.00
2026-04-29T16:53:00Z,63.00,38.00
2026-04-29T16:54:00Z,63.00,37.00
2026-04-29T16:55:00Z,63.00,37.00
2026-04-29T16:56:00Z,63.00,37.00
2026-04-29T16:57:00Z,63.00,38.00
2026-04-29T16:58:00Z,63.00,38.00
2026-04-29T16:59:00Z,63.00,38.00
2026-04-29T17:00:00Z,63.00,37.00
2026-04-29T17:01:00Z,63.00,38.00
2026-04-29T17:02:00Z,63.00,38.00
2026-04-29T17:03:00Z,63.00,38.00
2026-04-29T17:04:00Z,63.00,38.00
2026-04-29T17:05:00Z,63.00,38.00
2026-04-29T17:06:00Z,63.00,38.00
2026-04-29T17:07:00Z,63.00,38.00
2026-04-29T17:08:00Z,63.00,38.00
2026-04-29T17:09:00Z,63.00,38.00
2026-04-29T17:10:00Z,63.00,38.00
2026-04-29T17:13:00Z,63.00,38.00
2026-04-29T17:14:00Z,63.00,38.00
2026-04-29T17:15:00Z,63.00,38.00
2026-04-29T17:16:00Z,63.00,38.00
2026-04-29T17:18:00Z,63.00,38.00
2026-04-29T17:19:00Z,62.00,38.00
2026-04-29T17:20:00Z,63.00,38.00
2026-04-29T17:21:00Z,63.00,38.00
2026-04-29T17:22:00Z,63.00,38.00
2026-04-29T17:24:00Z,63.00,38.00
2026-04-29T17:25:00Z,63.00,38.00
2026-04-29T17:26:00Z,63.00,38.00
2026-04-29T17:27:00Z,63.00,38.00
2026-04-29T17:28:00Z,63.00,38.00
2026-04-29T17:29:00Z,63.00,38.00
2026-04-29T17:30:00Z,63.00,38.00
2026-04-29T17:31:00Z,63.00,38.00
2026-04-29T17:32:00Z,63.00,37.00
2026-04-29T17:33:00Z,63.00,37.00
2026-04-29T17:34:00Z,63.00,37.00
2026-04-29T17:35:00Z,63.00,37.00
2026-04-29T17:36:00Z,63.00,37.00
2026-04-29T17:37:00Z,63.00,38.00
2026-04-29T17:39:00Z,62.60,38.00
2026-04-29T17:40:00Z,63.00,38.00
2026-04-29T17:41:00Z,63.00,38.00
2026-04-29T17:42:00Z,62.75,38.00
2026-04-29T17:43:00Z,63.00,37.00
2026-04-29T17:44:00Z,63.00,37.00
2026-04-29T17:45:00Z,63.00,38.00
2026-04-29T17:46:00Z,63.00,38.00
2026-04-29T17:47:00Z,63.00,38.00
2026-04-29T17:48:00Z,63.00,38.00
2026-04-29T17:49:00Z,63.00,38.00
2026-04-29T17:50:00Z,63.00,38.00
2026-04-29T17:52:00Z,63.00,38.00
2026-04-29T17:53:00Z,63.00,37.37
2026-04-29T17:55:00Z,63.00,37.37
2026-04-29T17:56:00Z,63.00,37.37
2026-04-29T17:57:00Z,63.00,38.00
2026-04-29T17:58:00Z,63.00,38.00
2026-04-29T17:59:00Z,63.00,38.00
2026-04-29T18:01:00Z,63.00,37.97
2026-04-29T18:02:00Z,62.13,38.00
2026-04-29T18:03:00Z,63.00,38.00
2026-04-29T18:05:00Z,63.00,38.00
2026-04-29T18:06:00Z,63.00,38.00
2026-04-29T18:07:00Z,62.97,38.00
2026-04-29T18:08:00Z,63.00,38.00
2026-04-29T18:09:00Z,63.00,38.00
2026-04-29T18:10:00Z,63.00,38.00
2026-04-29T18:11:00Z,63.00,38.00
2026-04-29T18:12:00Z,63.00,38.00
2026-04-29T18:13:00Z,63.00,38.00
2026-04-29T18:14:00Z,63.00,38.00
2026-04-29T18:15:00Z,63.00,37.75
2026-04-29T18:16:00Z,63.00,37.75
2026-04-29T18:17:00Z,63.00,37.75
2026-04-29T18:18:00Z,63.00,37.99
2026-04-29T18:19:00Z,63.00,38.00
2026-04-29T18:20:00Z,63.00,38.00
2026-04-29T18:21:00Z,63.00,38.00
2026-04-29T18:22:00Z,63.00,38.00
2026-04-29T18:23:00Z,63.00,38.00
2026-04-29T18:24:00Z,63.00,38.00
2026-04-29T18:25:00Z,63.00,38.00
2026-04-29T18:26:00Z,63.00,38.00
2026-04-29T18:27:00Z,63.00,38.00
2026-04-29T18:28:00Z,63.00,38.00
2026-04-29T18:29:00Z,63.00,38.00
2026-04-29T18:30:00Z,63.00,38.00
2026-04-29T18:31:00Z,63.00,38.00
2026-04-29T18:32:00Z,63.00,38.00
2026-04-29T18:33:00Z,63.00,38.00
2026-04-29T18:34:00Z,63.00,38.00
2026-04-29T18:35:00Z,63.00,37.86
2026-04-29T18:36:00Z,63.00,38.00
2026-04-29T18:37:00Z,63.00,38.00
2026-04-29T18:38:00Z,63.00,38.00
2026-04-29T18:39:00Z,63.00,38.00
2026-04-29T18:40:00Z,63.00,38.00
2026-04-29T18:41:00Z,63.00,38.00
2026-04-29T18:42:00Z,63.00,38.00
2026-04-29T18:44:00Z,63.00,38.00
2026-04-29T18:45:00Z,63.00,38.00
2026-04-29T18:46:00Z,63.00,38.00
2026-04-29T18:47:00Z,63.00,38.00
2026-04-29T18:48:00Z,63.00,38.00
2026-04-29T18:49:00Z,63.00,38.00
2026-04-29T18:50:00Z,63.00,38.00
2026-04-29T18:51:00Z,63.00,38.00
2026-04-29T18:52:00Z,63.00,38.00
2026-04-29T18:53:00Z,63.00,38.00
2026-04-29T18:54:00Z,63.00,38.00
2026-04-29T18:55:00Z,63.00,38.00
2026-04-29T18:56:00Z,63.00,38.00
2026-04-29T18:57:00Z,63.00,38.00
2026-04-29T18:58:00Z,63.00,38.00
2026-04-29T18:59:00Z,63.00,38.00
2026-04-29T19:00:00Z,63.00,38.00
2026-04-29T19:01:00Z,63.00,38.00
2026-04-29T19:02:00Z,63.00,38.00
2026-04-29T19:03:00Z,63.00,38.00
2026-04-29T19:04:00Z,63.00,38.00
2026-04-29T19:05:00Z,62.87,38.00
2026-04-29T19:06:00Z,63.00,38.00
2026-04-29T19:07:00Z,62.25,38.00
2026-04-29T19:08:00Z,63.00,38.00
2026-04-29T19:09:00Z,62.96,38.00
2026-04-29T19:10:00Z,63.00,38.00
2026-04-29T19:11:00Z,63.00,38.00
2026-04-29T19:12:00Z,63.00,38.00
2026-04-29T19:13:00Z,63.00,38.00
2026-04-29T19:14:00Z,63.00,38.00
2026-04-29T19:15:00Z,63.00,38.00
2026-04-29T19:16:00Z,63.00,37.93
2026-04-29T19:17:00Z,63.00,38.00
2026-04-29T19:18:00Z,63.00,38.00
2026-04-29T19:19:00Z,63.00,38.00
2026-04-29T19:20:00Z,63.00,38.00
2026-04-29T19:21:00Z,63.00,38.00
2026-04-29T19:22:00Z,62.33,38.00
2026-04-29T19:23:00Z,63.00,38.00
2026-04-29T19:24:00Z,63.00,38.00
2026-04-29T19:25:00Z,63.00,38.00
2026-04-29T19:26:00Z,63.00,38.00
2026-04-29T19:27:00Z,63.00,38.94
2026-04-29T19:28:00Z,63.00,38.00
2026-04-29T19:29:00Z,63.00,38.00
2026-04-29T19:30:00Z,63.00,38.00
2026-04-29T19:31:00Z,63.00,38.00
2026-04-29T19:32:00Z,63.00,38.00
2026-04-29T19:33:00Z,62.78,38.00
2026-04-29T19:34:00Z,63.00,38.00
2026-04-29T19:35:00Z,63.00,39.00
2026-04-29T19:36:00Z,62.05,39.00
2026-04-29T19:37:00Z,62.62,39.00
2026-04-29T19:38:00Z,62.00,39.00
2026-04-29T19:39:00Z,62.00,39.00
2026-04-29T19:40:00Z,62.00,39.63
2026-04-29T19:41:00Z,62.00,39.99
2026-04-29T19:42:00Z,62.00,40.00
2026-04-29T19:43:00Z,62.00,40.00
2026-04-29T19:44:00Z,62.00,40.00
2026-04-29T19:45:00Z,60.96,40.00
2026-04-29T19:46:00Z,61.01,39.95
2026-04-29T19:47:00Z,61.79,40.00
2026-04-29T19:48:00Z,61.95,40.00
2026-04-29T19:49:00Z,60.57,40.00
2026-04-29T19:50:00Z,61.00,40.00
2026-04-29T19:51:00Z,61.00,40.12
2026-04-29T19:52:00Z,61.00,40.63
2026-04-29T19:53:00Z,61.00,40.26
2026-04-29T19:54:00Z,60.11,41.00
2026-04-29T19:55:00Z,61.00,41.00
2026-04-29T19:56:00Z,61.00,41.00
2026-04-29T19:57:00Z,61.00,41.00
2026-04-29T19:58:00Z,61.00,41.00
2026-04-29T19:59:00Z,60.79,41.97
2026-04-29T20:00:00Z,61.00,41.88
2026-04-29T20:01:00Z,61.00,42.00
2026-04-29T20:02:00Z,61.33,41.80
2026-04-29T20:03:00Z,60.78,42.03
2026-04-29T20:04:00Z,59.09,41.48
2026-04-29T20:05:00Z,62.69,38.99
2026-04-29T20:06:00Z,63.33,38.89
2026-04-29T20:07:00Z,63.41,37.51
2026-04-29T20:08:00Z,66.15,36.06
2026-04-29T20:09:00Z,74.22,26.86
2026-04-29T20:10:00Z,76.71,24.68
2026-04-29T20:11:00Z,77.04,23.88
2026-04-29T20:12:00Z,77.94,23.11
2026-04-29T20:13:00Z,78.00,22.89
2026-04-29T20:14:00Z,78.11,22.82
2026-04-29T20:15:00Z,79.84,22.40
2026-04-29T20:16:00Z,78.63,22.81
2026-04-29T20:17:00Z,78.37,22.88
2026-04-29T20:18:00Z,77.03,23.81
2026-04-29T20:19:00Z,78.46,22.15
2026-04-29T20:20:00Z,79.35,22.52
2026-04-29T20:21:00Z,79.95,20.83
2026-04-29T20:22:00Z,79.25,21.79
2026-04-29T20:23:00Z,79.34,21.99
2026-04-29T20:24:00Z,79.16,21.90
2026-04-29T20:25:00Z,79.00,21.76
2026-04-29T20:26:00Z,77.28,22.76
2026-04-29T20:27:00Z,72.17,28.43
2026-04-29T20:28:00Z,77.29,22.69
2026-04-29T20:29:00Z,79.95,20.64
2026-04-29T20:30:00Z,80.31,20.82
2026-04-29T20:31:00Z,80.23,21.07
2026-04-29T20:32:00Z,80.00,20.59
2026-04-29T20:33:00Z,80.78,20.38
2026-04-29T20:34:00Z,80.43,20.59
2026-04-29T20:35:00Z,80.07,19.11
2026-04-29T20:36:00Z,80.65,20.43
2026-04-29T20:37:00Z,80.09,20.06
2026-04-29T20:38:00Z,81.14,18.90
2026-04-29T20:39:00Z,81.23,18.99
2026-04-29T20:40:00Z,81.53,18.62
2026-04-29T20:41:00Z,82.22,19.13
2026-04-29T20:42:00Z,80.13,21.07
2026-04-29T20:43:00Z,80.00,21.49
2026-04-29T20:44:00Z,81.58,19.47
2026-04-29T20:45:00Z,78.78,22.80
2026-04-29T20:46:00Z,80.25,21.42
2026-04-29T20:47:00Z,80.97,20.91
2026-04-29T20:48:00Z,78.90,22.52
2026-04-29T20:49:00Z,77.12,23.09
2026-04-29T20:50:00Z,77.09,23.00
2026-04-29T20:51:00Z,78.33,23.25
2026-04-29T20:52:00Z,80.86,20.55
2026-04-29T20:53:00Z,78.23,22.82
2026-04-29T20:54:00Z,76.17,23.64
2026-04-29T20:55:00Z,76.40,24.00
2026-04-29T20:56:00Z,77.66,23.81
2026-04-29T20:57:00Z,77.46,24.08
2026-04-29T20:58:00Z,77.19,24.01
2026-04-29T20:59:00Z,77.26,22.90
2026-04-29T21:00:00Z,80.37,22.15
2026-04-29T21:01:00Z,76.69,22.92
2026-04-29T21:02:00Z,82.96,18.15
2026-04-29T21:03:00Z,84.21,16.42
2026-04-29T21:04:00Z,94.10,7.79
2026-04-29T21:05:00Z,95.72,4.96
2026-04-29T21:06:00Z,95.87,4.78
2026-04-29T21:07:00Z,97.01,2.48
2026-04-29T21:08:00Z,97.95,1.94
2026-04-29T21:09:00Z,97.02,2.99
2026-04-29T21:10:00Z,97.83,2.93
2026-04-29T21:11:00Z,97.83,2.97
2026-04-29T21:12:00Z,97.82,2.30
2026-04-29T21:13:00Z,96.85,2.73
2026-04-29T21:14:00Z,98.41,2.01
2026-04-29T21:15:00Z,96.68,3.92
2026-04-29T21:16:00Z,98.91,1.81
2026-04-29T21:17:00Z,99.00,1.00
