# event_ticker=KXATPCHALLENGERMATCH-26MAY02ARNCAD
# final_score=1-6 6-1 6-0
# match_winner=Matteo Arnaldi
# fav_player=Matteo Arnaldi
# dog_player=Gianluca Cadenasso
# kalshi_date=2026-05-02
timestamp,Matteo Arnaldi,Gianluca Cadenasso
2026-05-02T10:58:00Z,64.00,37.00
2026-05-02T10:59:00Z,64.00,37.00
2026-05-02T11:02:00Z,64.00,37.00
2026-05-02T11:03:00Z,64.00,37.00
2026-05-02T11:05:00Z,64.00,37.00
2026-05-02T11:06:00Z,64.00,37.00
2026-05-02T11:10:00Z,64.00,37.00
2026-05-02T11:11:00Z,64.00,38.00
2026-05-02T11:12:00Z,64.00,38.00
2026-05-02T11:15:00Z,64.00,38.00
2026-05-02T11:16:00Z,64.00,37.00
2026-05-02T11:17:00Z,64.00,37.00
2026-05-02T11:21:00Z,64.00,37.00
2026-05-02T11:24:00Z,64.00,37.19
2026-05-02T11:25:00Z,64.00,37.93
2026-05-02T11:26:00Z,64.00,37.93
2026-05-02T11:27:00Z,64.00,38.00
2026-05-02T11:28:00Z,64.00,38.00
2026-05-02T11:29:00Z,64.00,38.00
2026-05-02T11:30:00Z,65.51,36.23
2026-05-02T11:31:00Z,62.09,37.79
2026-05-02T11:32:00Z,55.91,48.22
2026-05-02T11:33:00Z,51.00,50.00
2026-05-02T11:34:00Z,50.34,52.03
2026-05-02T11:35:00Z,49.56,50.36
2026-05-02T11:36:00Z,47.94,53.00
2026-05-02T11:37:00Z,44.86,55.03
2026-05-02T11:38:00Z,37.88,60.38
2026-05-02T11:39:00Z,36.47,62.90
2026-05-02T11:40:00Z,40.12,61.80
2026-05-02T11:41:00Z,43.37,57.56
2026-05-02T11:42:00Z,43.05,56.98
2026-05-02T11:43:00Z,44.56,57.00
2026-05-02T11:44:00Z,38.75,61.28
2026-05-02T11:45:00Z,32.99,67.25
2026-05-02T11:46:00Z,33.25,68.00
2026-05-02T11:47:00Z,31.42,69.62
2026-05-02T11:48:00Z,29.00,71.00
2026-05-02T11:49:00Z,30.07,69.74
2026-05-02T11:50:00Z,33.04,66.00
2026-05-02T11:51:00Z,34.39,65.68
2026-05-02T11:52:00Z,36.87,64.50
2026-05-02T11:53:00Z,40.28,59.17
2026-05-02T11:54:00Z,40.58,60.00
2026-05-02T11:55:00Z,38.89,61.64
2026-05-02T11:56:00Z,35.72,65.87
2026-05-02T11:57:00Z,32.43,66.64
2026-05-02T11:58:00Z,31.22,66.64
2026-05-02T11:59:00Z,31.27,69.00
2026-05-02T12:00:00Z,29.75,70.93
2026-05-02T12:01:00Z,29.00,72.00
2026-05-02T12:02:00Z,28.17,72.00
2026-05-02T12:03:00Z,27.06,73.00
2026-05-02T12:04:00Z,25.99,74.38
2026-05-02T12:05:00Z,26.11,73.99
2026-05-02T12:06:00Z,26.78,74.86
2026-05-02T12:07:00Z,24.90,74.94
2026-05-02T12:08:00Z,30.72,69.73
2026-05-02T12:09:00Z,35.79,67.14
2026-05-02T12:10:00Z,31.57,68.24
2026-05-02T12:11:00Z,34.94,66.13
2026-05-02T12:12:00Z,36.14,65.26
2026-05-02T12:13:00Z,36.25,63.22
2026-05-02T12:14:00Z,37.26,63.85
2026-05-02T12:15:00Z,38.09,61.89
2026-05-02T12:16:00Z,39.80,60.42
2026-05-02T12:17:00Z,42.36,58.69
2026-05-02T12:18:00Z,47.53,53.00
2026-05-02T12:19:00Z,48.05,52.33
2026-05-02T12:20:00Z,49.76,50.38
2026-05-02T12:21:00Z,49.75,50.06
2026-05-02T12:22:00Z,50.84,50.03
2026-05-02T12:23:00Z,52.71,47.09
2026-05-02T12:24:00Z,53.07,47.19
2026-05-02T12:25:00Z,53.68,47.81
2026-05-02T12:26:00Z,53.19,47.67
2026-05-02T12:27:00Z,52.98,47.94
2026-05-02T12:28:00Z,53.34,47.86
2026-05-02T12:29:00Z,49.73,49.51
2026-05-02T12:30:00Z,50.30,50.79
2026-05-02T12:31:00Z,53.60,47.00
2026-05-02T12:32:00Z,51.12,48.72
2026-05-02T12:33:00Z,52.53,49.52
2026-05-02T12:34:00Z,53.08,47.30
2026-05-02T12:35:00Z,51.28,48.93
2026-05-02T12:36:00Z,49.30,50.94
2026-05-02T12:37:00Z,50.87,49.54
2026-05-02T12:38:00Z,50.13,50.70
2026-05-02T12:39:00Z,52.01,48.52
2026-05-02T12:40:00Z,53.45,46.17
2026-05-02T12:41:00Z,55.17,45.30
2026-05-02T12:42:00Z,56.53,44.62
2026-05-02T12:43:00Z,56.10,44.07
2026-05-02T12:44:00Z,57.80,42.68
2026-05-02T12:45:00Z,58.57,41.41
2026-05-02T12:46:00Z,57.23,42.99
2026-05-02T12:47:00Z,56.87,44.75
2026-05-02T12:48:00Z,57.74,43.98
2026-05-02T12:49:00Z,58.04,42.15
2026-05-02T12:50:00Z,61.00,41.19
2026-05-02T12:51:00Z,54.23,46.66
2026-05-02T12:52:00Z,49.67,50.89
2026-05-02T12:53:00Z,48.94,48.64
2026-05-02T12:54:00Z,53.09,50.80
2026-05-02T12:55:00Z,47.98,52.09
2026-05-02T12:56:00Z,55.12,46.50
2026-05-02T12:57:00Z,52.58,50.07
2026-05-02T12:58:00Z,50.02,50.10
2026-05-02T12:59:00Z,59.45,44.57
2026-05-02T13:00:00Z,64.07,36.56
2026-05-02T13:01:00Z,66.67,34.12
2026-05-02T13:02:00Z,72.13,29.47
2026-05-02T13:03:00Z,78.11,23.44
2026-05-02T13:04:00Z,77.85,21.85
2026-05-02T13:05:00Z,81.74,18.84
2026-05-02T13:06:00Z,84.31,15.85
2026-05-02T13:07:00Z,88.37,12.95
2026-05-02T13:08:00Z,88.96,12.00
2026-05-02T13:09:00Z,89.24,10.99
2026-05-02T13:10:00Z,92.62,7.17
2026-05-02T13:11:00Z,95.77,3.70
2026-05-02T13:12:00Z,97.58,2.47
2026-05-02T13:13:00Z,96.80,4.21
2026-05-02T13:14:00Z,97.66,2.67
2026-05-02T13:15:00Z,98.57,1.18
2026-05-02T13:16:00Z,99.00,1.00
2026-05-02T13:17:00Z,99.00,1.00
2026-05-02T13:18:00Z,99.00,1.00
2026-05-02T13:19:00Z,99.00,1.00
2026-05-02T13:20:00Z,99.00,1.00
2026-05-02T13:21:00Z,99.00,1.00
2026-05-02T13:22:00Z,99.00,1.00
