# event_ticker=KXATPMATCH-26APR26KHAMEN
# final_score=6-4 7-6(11)
# score_resolution=6-4 7-6
# match_winner=Jakub Mensik
# fav_player=Jakub Mensik
# dog_player=Karen Khachanov
# kalshi_date=2026-04-26
timestamp,Karen Khachanov,Jakub Mensik
2026-04-27T12:55:00Z,40.00,63.00
2026-04-27T12:56:00Z,40.00,63.00
2026-04-27T13:02:00Z,40.00,63.00
2026-04-27T13:04:00Z,39.00,63.00
2026-04-27T13:05:00Z,39.00,62.00
2026-04-27T13:07:00Z,39.00,62.00
2026-04-27T13:11:00Z,39.00,62.00
2026-04-27T13:14:00Z,39.00,61.00
2026-04-27T13:16:00Z,39.00,62.00
2026-04-27T13:19:00Z,39.00,62.00
2026-04-27T13:20:00Z,39.00,62.00
2026-04-27T13:21:00Z,39.00,62.00
2026-04-27T13:28:00Z,39.00,62.00
2026-04-27T13:29:00Z,39.00,61.90
2026-04-27T13:30:00Z,39.00,62.00
2026-04-27T13:33:00Z,39.00,62.00
2026-04-27T13:34:00Z,39.00,62.00
2026-04-27T13:35:00Z,39.00,62.00
2026-04-27T13:40:00Z,39.00,62.57
2026-04-27T13:41:00Z,39.00,62.00
2026-04-27T13:45:00Z,39.00,62.00
2026-04-27T13:46:00Z,39.00,62.00
2026-04-27T13:47:00Z,39.00,62.00
2026-04-27T13:48:00Z,39.00,62.00
2026-04-27T13:49:00Z,39.00,62.00
2026-04-27T13:50:00Z,39.00,61.58
2026-04-27T13:51:00Z,39.00,61.58
2026-04-27T13:52:00Z,39.00,61.58
2026-04-27T13:53:00Z,39.00,62.00
2026-04-27T13:55:00Z,39.00,62.00
2026-04-27T13:57:00Z,39.00,62.00
2026-04-27T13:58:00Z,39.00,62.00
2026-04-27T14:00:00Z,39.00,62.00
2026-04-27T14:01:00Z,39.00,62.00
2026-04-27T14:03:00Z,39.00,62.00
2026-04-27T14:04:00Z,39.00,61.67
2026-04-27T14:05:00Z,39.00,62.00
2026-04-27T14:06:00Z,39.00,62.00
2026-04-27T14:08:00Z,39.00,62.00
2026-04-27T14:09:00Z,39.00,62.00
2026-04-27T14:10:00Z,39.00,62.00
2026-04-27T14:13:00Z,39.00,61.00
2026-04-27T14:15:00Z,39.00,62.00
2026-04-27T14:16:00Z,39.00,62.00
2026-04-27T14:17:00Z,39.00,62.66
2026-04-27T14:18:00Z,39.00,62.00
2026-04-27T14:19:00Z,39.00,62.00
2026-04-27T14:20:00Z,39.00,62.00
2026-04-27T14:21:00Z,39.00,62.00
2026-04-27T14:22:00Z,39.00,62.00
2026-04-27T14:23:00Z,39.00,62.79
2026-04-27T14:24:00Z,39.00,63.00
2026-04-27T14:26:00Z,39.00,63.00
2026-04-27T14:28:00Z,39.00,63.00
2026-04-27T14:30:00Z,39.00,63.00
2026-04-27T14:31:00Z,39.00,63.00
2026-04-27T14:32:00Z,39.00,63.00
2026-04-27T14:35:00Z,39.00,63.00
2026-04-27T14:36:00Z,39.00,63.00
2026-04-27T14:37:00Z,39.00,63.00
2026-04-27T14:38:00Z,39.00,63.00
2026-04-27T14:39:00Z,39.00,63.00
2026-04-27T14:40:00Z,39.00,63.00
2026-04-27T14:41:00Z,39.00,63.00
2026-04-27T14:42:00Z,39.00,63.00
2026-04-27T14:43:00Z,39.00,63.00
2026-04-27T14:44:00Z,39.00,63.00
2026-04-27T14:45:00Z,39.00,63.00
2026-04-27T14:46:00Z,39.00,63.00
2026-04-27T14:48:00Z,39.00,63.00
2026-04-27T14:49:00Z,39.00,63.00
2026-04-27T14:51:00Z,39.00,63.00
2026-04-27T14:53:00Z,39.00,63.00
2026-04-27T14:54:00Z,39.00,63.00
2026-04-27T14:55:00Z,39.00,63.00
2026-04-27T14:57:00Z,39.00,63.00
2026-04-27T14:58:00Z,39.00,63.00
2026-04-27T14:59:00Z,39.00,63.00
2026-04-27T15:01:00Z,39.00,63.00
2026-04-27T15:03:00Z,39.00,63.00
2026-04-27T15:04:00Z,39.00,61.00
2026-04-27T15:06:00Z,39.00,63.00
2026-04-27T15:09:00Z,39.00,61.33
2026-04-27T15:10:00Z,39.00,63.00
2026-04-27T15:11:00Z,38.00,63.00
2026-04-27T15:12:00Z,39.00,63.00
2026-04-27T15:13:00Z,39.00,63.00
2026-04-27T15:14:00Z,37.40,63.00
2026-04-27T15:15:00Z,37.00,63.00
2026-04-27T15:17:00Z,38.58,63.00
2026-04-27T15:19:00Z,38.58,63.00
2026-04-27T15:20:00Z,39.00,63.00
2026-04-27T15:22:00Z,39.00,63.00
2026-04-27T15:23:00Z,38.00,63.00
2026-04-27T15:25:00Z,38.00,63.00
2026-04-27T15:26:00Z,37.00,63.00
2026-04-27T15:28:00Z,37.00,63.00
2026-04-27T15:30:00Z,37.00,63.00
2026-04-27T15:32:00Z,37.00,63.00
2026-04-27T15:33:00Z,38.50,63.00
2026-04-27T15:34:00Z,39.00,63.00
2026-04-27T15:36:00Z,39.00,63.00
2026-04-27T15:37:00Z,39.00,63.00
2026-04-27T15:38:00Z,38.00,63.00
2026-04-27T15:41:00Z,38.00,63.00
2026-04-27T15:42:00Z,38.00,63.00
2026-04-27T15:45:00Z,38.00,63.00
2026-04-27T15:46:00Z,38.00,63.00
2026-04-27T15:47:00Z,38.00,63.00
2026-04-27T15:49:00Z,38.00,63.00
2026-04-27T15:50:00Z,38.00,62.00
2026-04-27T15:52:00Z,38.00,63.00
2026-04-27T15:53:00Z,38.00,63.00
2026-04-27T15:55:00Z,38.00,63.00
2026-04-27T15:56:00Z,38.00,63.00
2026-04-27T15:59:00Z,38.00,63.00
2026-04-27T16:02:00Z,38.00,63.00
2026-04-27T16:04:00Z,38.00,62.00
2026-04-27T16:09:00Z,38.00,63.00
2026-04-27T16:11:00Z,38.00,63.00
2026-04-27T16:15:00Z,38.00,63.00
2026-04-27T16:16:00Z,38.00,63.00
2026-04-27T16:17:00Z,37.50,63.00
2026-04-27T16:18:00Z,37.50,63.00
2026-04-27T16:19:00Z,37.50,63.00
2026-04-27T16:20:00Z,38.00,63.00
2026-04-27T16:21:00Z,38.00,63.00
2026-04-27T16:22:00Z,38.00,63.00
2026-04-27T16:24:00Z,38.00,63.00
2026-04-27T16:25:00Z,37.00,63.00
2026-04-27T16:26:00Z,37.00,63.00
2026-04-27T16:28:00Z,37.00,63.77
2026-04-27T16:29:00Z,38.00,63.44
2026-04-27T16:30:00Z,38.00,64.00
2026-04-27T16:31:00Z,38.00,63.51
2026-04-27T16:32:00Z,38.00,63.00
2026-04-27T16:34:00Z,38.00,63.73
2026-04-27T16:35:00Z,38.00,63.00
2026-04-27T16:36:00Z,38.00,63.00
2026-04-27T16:37:00Z,37.00,62.00
2026-04-27T16:38:00Z,38.00,63.00
2026-04-27T16:39:00Z,38.00,64.00
2026-04-27T16:40:00Z,38.00,64.00
2026-04-27T16:44:00Z,38.00,64.00
2026-04-27T16:47:00Z,37.00,64.00
2026-04-27T16:48:00Z,38.00,64.00
2026-04-27T16:49:00Z,38.00,64.00
2026-04-27T16:50:00Z,38.00,64.00
2026-04-27T16:51:00Z,38.00,64.00
2026-04-27T16:52:00Z,38.00,64.00
2026-04-27T16:54:00Z,38.00,64.00
2026-04-27T16:59:00Z,38.00,64.00
2026-04-27T17:00:00Z,38.00,64.00
2026-04-27T17:02:00Z,38.00,63.00
2026-04-27T17:04:00Z,38.00,63.00
2026-04-27T17:05:00Z,38.00,63.00
2026-04-27T17:07:00Z,38.00,63.00
2026-04-27T17:09:00Z,38.00,63.00
2026-04-27T17:11:00Z,38.00,63.00
2026-04-27T17:15:00Z,38.00,63.00
2026-04-27T17:18:00Z,38.00,63.00
2026-04-27T17:20:00Z,37.00,63.00
2026-04-27T17:21:00Z,37.00,63.00
2026-04-27T17:22:00Z,37.00,63.00
2026-04-27T17:23:00Z,38.00,63.00
2026-04-27T17:24:00Z,38.00,63.00
2026-04-27T17:25:00Z,38.00,63.00
2026-04-27T17:28:00Z,38.00,63.00
2026-04-27T17:29:00Z,38.00,63.00
2026-04-27T17:30:00Z,38.00,63.00
2026-04-27T17:31:00Z,38.00,63.00
2026-04-27T17:32:00Z,38.00,63.00
2026-04-27T17:33:00Z,38.00,63.00
2026-04-27T17:34:00Z,38.00,63.00
2026-04-27T17:35:00Z,38.00,63.00
2026-04-27T17:36:00Z,38.00,63.00
2026-04-27T17:38:00Z,38.00,62.00
2026-04-27T17:39:00Z,38.00,63.00
2026-04-27T17:40:00Z,38.00,63.00
2026-04-27T17:41:00Z,38.00,63.00
2026-04-27T17:42:00Z,38.00,63.00
2026-04-27T17:43:00Z,38.00,63.00
2026-04-27T17:44:00Z,38.00,62.00
2026-04-27T17:45:00Z,38.00,63.00
2026-04-27T17:46:00Z,38.00,63.00
2026-04-27T17:47:00Z,38.00,63.00
2026-04-27T17:48:00Z,38.00,63.00
2026-04-27T17:49:00Z,38.00,63.00
2026-04-27T17:50:00Z,38.00,63.00
2026-04-27T17:51:00Z,37.35,63.00
2026-04-27T17:52:00Z,38.00,63.00
2026-04-27T17:53:00Z,38.00,63.00
2026-04-27T17:54:00Z,38.00,63.00
2026-04-27T17:55:00Z,38.00,63.00
2026-04-27T17:56:00Z,38.00,63.00
2026-04-27T17:57:00Z,38.00,62.36
2026-04-27T17:58:00Z,38.00,63.00
2026-04-27T17:59:00Z,38.00,63.00
2026-04-27T18:00:00Z,38.00,63.00
2026-04-27T18:01:00Z,38.00,63.00
2026-04-27T18:02:00Z,38.00,63.00
2026-04-27T18:03:00Z,38.00,62.94
2026-04-27T18:04:00Z,38.00,63.00
2026-04-27T18:05:00Z,38.00,63.00
2026-04-27T18:06:00Z,38.00,63.00
2026-04-27T18:07:00Z,38.00,63.00
2026-04-27T18:08:00Z,38.00,63.00
2026-04-27T18:09:00Z,38.00,63.22
2026-04-27T18:10:00Z,38.00,63.00
2026-04-27T18:11:00Z,38.00,63.98
2026-04-27T18:12:00Z,38.00,63.82
2026-04-27T18:13:00Z,38.00,63.45
2026-04-27T18:14:00Z,38.00,63.91
2026-04-27T18:15:00Z,38.00,63.22
2026-04-27T18:16:00Z,38.00,63.00
2026-04-27T18:17:00Z,38.00,63.00
2026-04-27T18:18:00Z,38.00,63.00
2026-04-27T18:19:00Z,38.00,63.00
2026-04-27T18:20:00Z,38.00,63.00
2026-04-27T18:21:00Z,38.00,63.00
2026-04-27T18:22:00Z,38.00,63.00
2026-04-27T18:23:00Z,38.00,62.88
2026-04-27T18:24:00Z,38.00,63.00
2026-04-27T18:25:00Z,38.00,62.00
2026-04-27T18:26:00Z,38.00,63.00
2026-04-27T18:27:00Z,38.00,63.00
2026-04-27T18:28:00Z,38.00,63.00
2026-04-27T18:29:00Z,38.00,63.00
2026-04-27T18:30:00Z,38.00,63.00
2026-04-27T18:31:00Z,38.00,63.00
2026-04-27T18:32:00Z,38.00,63.00
2026-04-27T18:33:00Z,38.00,62.20
2026-04-27T18:34:00Z,38.00,63.00
2026-04-27T18:35:00Z,38.00,63.00
2026-04-27T18:36:00Z,38.00,62.98
2026-04-27T18:37:00Z,38.00,63.00
2026-04-27T18:38:00Z,38.00,63.00
2026-04-27T18:39:00Z,37.67,62.23
2026-04-27T18:40:00Z,37.99,62.72
2026-04-27T18:41:00Z,38.00,62.78
2026-04-27T18:42:00Z,38.00,63.00
2026-04-27T18:43:00Z,38.00,62.00
2026-04-27T18:44:00Z,38.00,63.00
2026-04-27T18:45:00Z,38.00,63.00
2026-04-27T18:46:00Z,38.00,62.70
2026-04-27T18:47:00Z,38.00,63.00
2026-04-27T18:48:00Z,38.00,63.00
2026-04-27T18:49:00Z,38.00,63.00
2026-04-27T18:50:00Z,38.00,63.00
2026-04-27T18:51:00Z,38.00,63.00
2026-04-27T18:52:00Z,38.00,63.00
2026-04-27T18:53:00Z,38.51,63.00
2026-04-27T18:54:00Z,39.00,62.56
2026-04-27T18:55:00Z,38.64,62.02
2026-04-27T18:56:00Z,38.00,62.00
2026-04-27T18:57:00Z,38.58,62.00
2026-04-27T18:58:00Z,39.00,62.00
2026-04-27T18:59:00Z,39.00,62.00
2026-04-27T19:00:00Z,39.00,62.96
2026-04-27T19:01:00Z,39.00,63.00
2026-04-27T19:02:00Z,39.00,63.00
2026-04-27T19:03:00Z,39.00,62.13
2026-04-27T19:04:00Z,38.94,62.68
2026-04-27T19:05:00Z,39.00,63.00
2026-04-27T19:06:00Z,38.16,62.81
2026-04-27T19:07:00Z,38.54,63.69
2026-04-27T19:08:00Z,38.99,64.00
2026-04-27T19:09:00Z,38.96,63.99
2026-04-27T19:10:00Z,38.43,63.79
2026-04-27T19:11:00Z,35.66,65.66
2026-04-27T19:12:00Z,34.70,65.95
2026-04-27T19:13:00Z,33.61,66.98
2026-04-27T19:14:00Z,33.71,66.70
2026-04-27T19:15:00Z,34.13,67.67
2026-04-27T19:16:00Z,36.38,64.77
2026-04-27T19:17:00Z,36.80,64.17
2026-04-27T19:18:00Z,36.08,64.51
2026-04-27T19:19:00Z,34.34,66.29
2026-04-27T19:20:00Z,34.90,66.03
2026-04-27T19:21:00Z,34.95,66.79
2026-04-27T19:22:00Z,36.97,65.28
2026-04-27T19:23:00Z,37.61,63.78
2026-04-27T19:24:00Z,36.93,65.54
2026-04-27T19:25:00Z,30.98,69.88
2026-04-27T19:26:00Z,29.63,71.88
2026-04-27T19:27:00Z,37.08,65.71
2026-04-27T19:28:00Z,35.69,65.34
2026-04-27T19:29:00Z,32.84,68.97
2026-04-27T19:30:00Z,31.98,69.83
2026-04-27T19:31:00Z,31.72,69.56
2026-04-27T19:32:00Z,33.85,68.35
2026-04-27T19:33:00Z,35.53,66.00
2026-04-27T19:34:00Z,37.68,62.69
2026-04-27T19:35:00Z,37.39,63.40
2026-04-27T19:36:00Z,36.43,63.99
2026-04-27T19:37:00Z,35.02,64.13
2026-04-27T19:38:00Z,34.97,66.84
2026-04-27T19:39:00Z,36.16,66.51
2026-04-27T19:40:00Z,37.52,63.25
2026-04-27T19:41:00Z,37.30,63.78
2026-04-27T19:42:00Z,36.67,63.48
2026-04-27T19:43:00Z,36.81,65.84
2026-04-27T19:44:00Z,36.87,63.75
2026-04-27T19:45:00Z,35.83,65.21
2026-04-27T19:46:00Z,35.05,65.80
2026-04-27T19:47:00Z,35.00,66.00
2026-04-27T19:48:00Z,36.38,65.48
2026-04-27T19:49:00Z,36.78,65.10
2026-04-27T19:50:00Z,37.89,63.43
2026-04-27T19:51:00Z,31.79,71.83
2026-04-27T19:52:00Z,31.90,69.49
2026-04-27T19:53:00Z,28.50,73.89
2026-04-27T19:54:00Z,16.36,83.87
2026-04-27T19:55:00Z,16.81,84.92
2026-04-27T19:56:00Z,15.98,85.06
2026-04-27T19:57:00Z,13.71,86.62
2026-04-27T19:58:00Z,13.98,86.62
2026-04-27T19:59:00Z,14.34,86.38
2026-04-27T20:00:00Z,15.47,85.16
2026-04-27T20:01:00Z,16.44,85.36
2026-04-27T20:02:00Z,16.87,85.24
2026-04-27T20:03:00Z,16.25,84.96
2026-04-27T20:04:00Z,16.05,85.27
2026-04-27T20:05:00Z,15.72,84.98
2026-04-27T20:06:00Z,15.55,85.62
2026-04-27T20:07:00Z,14.79,85.96
2026-04-27T20:08:00Z,16.01,86.12
2026-04-27T20:09:00Z,15.37,86.65
2026-04-27T20:10:00Z,16.32,84.81
2026-04-27T20:11:00Z,14.78,85.62
2026-04-27T20:12:00Z,14.29,86.63
2026-04-27T20:13:00Z,13.31,86.85
2026-04-27T20:14:00Z,14.04,86.98
2026-04-27T20:15:00Z,15.15,86.65
2026-04-27T20:16:00Z,11.64,89.71
2026-04-27T20:17:00Z,8.31,91.21
2026-04-27T20:18:00Z,12.55,88.95
2026-04-27T20:19:00Z,15.33,86.16
2026-04-27T20:20:00Z,17.99,83.32
2026-04-27T20:21:00Z,19.02,81.16
2026-04-27T20:22:00Z,17.10,84.35
2026-04-27T20:23:00Z,15.25,85.04
2026-04-27T20:24:00Z,14.56,85.97
2026-04-27T20:25:00Z,14.73,85.98
2026-04-27T20:26:00Z,17.67,83.15
2026-04-27T20:27:00Z,16.96,83.56
2026-04-27T20:28:00Z,17.43,83.93
2026-04-27T20:29:00Z,16.02,85.83
2026-04-27T20:30:00Z,14.19,86.54
2026-04-27T20:31:00Z,15.71,86.09
2026-04-27T20:32:00Z,15.89,83.99
2026-04-27T20:33:00Z,13.73,87.10
2026-04-27T20:34:00Z,16.67,85.14
2026-04-27T20:35:00Z,16.46,84.44
2026-04-27T20:36:00Z,13.93,86.80
2026-04-27T20:37:00Z,12.90,87.10
2026-04-27T20:38:00Z,13.61,88.09
2026-04-27T20:39:00Z,15.49,85.94
2026-04-27T20:40:00Z,16.33,84.38
2026-04-27T20:41:00Z,14.61,85.66
2026-04-27T20:42:00Z,19.23,81.39
2026-04-27T20:43:00Z,26.75,73.73
2026-04-27T20:44:00Z,27.30,74.22
2026-04-27T20:45:00Z,28.53,70.64
2026-04-27T20:46:00Z,21.97,76.10
2026-04-27T20:47:00Z,19.37,77.90
2026-04-27T20:48:00Z,11.14,92.33
2026-04-27T20:49:00Z,11.51,92.07
2026-04-27T20:50:00Z,18.05,78.84
2026-04-27T20:51:00Z,25.42,74.01
2026-04-27T20:52:00Z,22.30,78.77
2026-04-27T20:53:00Z,16.86,86.04
2026-04-27T20:54:00Z,13.84,84.15
2026-04-27T20:55:00Z,20.86,78.87
2026-04-27T20:56:00Z,24.26,77.02
2026-04-27T20:57:00Z,19.33,87.35
2026-04-27T20:58:00Z,4.14,97.21
2026-04-27T20:59:00Z,1.00,99.00
2026-04-27T21:00:00Z,1.00,99.00
2026-04-27T21:01:00Z,1.00,99.00
2026-04-27T21:02:00Z,1.00,99.00
2026-04-27T21:03:00Z,1.00,99.00
