# event_ticker=KXATPMATCH-26APR13NAKCER
# final_score=6-3 7-5
# score_resolution=3-6 5-7
# match_winner=Brandon Nakashima
# fav_player=Juan Manuel Cerundolo
# dog_player=Brandon Nakashima
# kalshi_date=2026-04-13
timestamp,Juan Manuel Cerundolo,Brandon Nakashima
2026-04-14T12:17:00Z,54.00,48.00
2026-04-14T12:18:00Z,54.00,48.00
2026-04-14T12:26:00Z,54.00,48.00
2026-04-14T12:27:00Z,54.00,48.00
2026-04-14T12:29:00Z,54.00,48.00
2026-04-14T12:30:00Z,54.00,48.00
2026-04-14T12:32:00Z,54.00,48.00
2026-04-14T12:40:00Z,54.00,48.00
2026-04-14T12:42:00Z,54.00,48.00
2026-04-14T12:43:00Z,54.00,48.00
2026-04-14T12:48:00Z,54.00,48.00
2026-04-14T12:50:00Z,54.00,48.00
2026-04-14T12:54:00Z,54.00,48.00
2026-04-14T12:55:00Z,54.00,48.00
2026-04-14T12:56:00Z,54.00,48.00
2026-04-14T12:57:00Z,54.00,48.00
2026-04-14T12:58:00Z,54.00,47.00
2026-04-14T13:01:00Z,54.00,47.00
2026-04-14T13:04:00Z,54.00,47.00
2026-04-14T13:07:00Z,54.00,48.00
2026-04-14T13:08:00Z,54.00,48.00
2026-04-14T13:11:00Z,54.00,48.00
2026-04-14T13:12:00Z,54.00,48.00
2026-04-14T13:14:00Z,54.00,48.00
2026-04-14T13:17:00Z,54.00,48.00
2026-04-14T13:20:00Z,54.00,48.00
2026-04-14T13:22:00Z,54.00,48.00
2026-04-14T13:23:00Z,54.00,47.17
2026-04-14T13:24:00Z,54.00,47.17
2026-04-14T13:25:00Z,54.00,47.17
2026-04-14T13:27:00Z,54.00,47.17
2026-04-14T13:30:00Z,54.00,47.17
2026-04-14T13:31:00Z,54.00,48.00
2026-04-14T13:33:00Z,54.00,48.00
2026-04-14T13:34:00Z,54.00,48.00
2026-04-14T13:35:00Z,54.00,48.00
2026-04-14T13:37:00Z,54.00,48.00
2026-04-14T13:39:00Z,54.00,48.00
2026-04-14T13:40:00Z,53.64,48.00
2026-04-14T13:41:00Z,54.00,48.00
2026-04-14T13:42:00Z,54.00,48.00
2026-04-14T13:43:00Z,54.00,48.00
2026-04-14T13:44:00Z,54.00,48.00
2026-04-14T13:46:00Z,54.00,48.00
2026-04-14T13:48:00Z,54.00,48.00
2026-04-14T13:49:00Z,54.00,48.00
2026-04-14T13:51:00Z,54.00,48.00
2026-04-14T13:52:00Z,54.00,48.00
2026-04-14T13:53:00Z,54.00,48.00
2026-04-14T13:54:00Z,54.00,47.00
2026-04-14T13:55:00Z,54.00,48.00
2026-04-14T13:56:00Z,54.00,48.00
2026-04-14T13:57:00Z,54.00,48.00
2026-04-14T13:58:00Z,54.00,48.00
2026-04-14T13:59:00Z,54.00,48.00
2026-04-14T14:00:00Z,54.00,48.00
2026-04-14T14:03:00Z,54.00,48.00
2026-04-14T14:04:00Z,54.00,48.00
2026-04-14T14:05:00Z,54.00,48.00
2026-04-14T14:06:00Z,54.00,48.00
2026-04-14T14:07:00Z,54.00,48.00
2026-04-14T14:08:00Z,54.00,48.00
2026-04-14T14:10:00Z,54.00,47.41
2026-04-14T14:12:00Z,54.00,47.41
2026-04-14T14:13:00Z,52.00,47.41
2026-04-14T14:14:00Z,54.00,46.38
2026-04-14T14:15:00Z,54.00,48.00
2026-04-14T14:16:00Z,54.00,48.00
2026-04-14T14:17:00Z,54.00,48.00
2026-04-14T14:18:00Z,54.42,48.00
2026-04-14T14:19:00Z,55.00,48.00
2026-04-14T14:20:00Z,55.00,48.00
2026-04-14T14:24:00Z,52.70,48.00
2026-04-14T14:25:00Z,55.00,48.00
2026-04-14T14:26:00Z,55.00,48.00
2026-04-14T14:27:00Z,55.00,48.00
2026-04-14T14:28:00Z,54.00,48.00
2026-04-14T14:30:00Z,54.00,48.00
2026-04-14T14:31:00Z,54.00,48.00
2026-04-14T14:32:00Z,55.00,48.00
2026-04-14T14:33:00Z,55.00,48.00
2026-04-14T14:35:00Z,55.00,48.00
2026-04-14T14:36:00Z,55.00,48.00
2026-04-14T14:37:00Z,55.00,48.00
2026-04-14T14:38:00Z,55.00,48.00
2026-04-14T14:39:00Z,55.00,48.00
2026-04-14T14:40:00Z,55.00,48.00
2026-04-14T14:41:00Z,55.00,47.06
2026-04-14T14:42:00Z,55.00,47.02
2026-04-14T14:43:00Z,55.00,47.00
2026-04-14T14:44:00Z,55.00,47.00
2026-04-14T14:45:00Z,55.00,47.00
2026-04-14T14:46:00Z,55.00,47.00
2026-04-14T14:47:00Z,55.00,46.00
2026-04-14T14:48:00Z,55.00,46.00
2026-04-14T14:49:00Z,55.00,46.00
2026-04-14T14:50:00Z,55.00,46.00
2026-04-14T14:51:00Z,54.83,46.00
2026-04-14T14:52:00Z,55.00,46.50
2026-04-14T14:53:00Z,55.52,47.00
2026-04-14T14:54:00Z,56.00,47.00
2026-04-14T14:55:00Z,56.00,47.00
2026-04-14T14:56:00Z,56.00,46.00
2026-04-14T14:57:00Z,56.84,46.00
2026-04-14T14:58:00Z,56.03,46.00
2026-04-14T14:59:00Z,56.32,46.00
2026-04-14T15:00:00Z,57.00,45.00
2026-04-14T15:01:00Z,56.00,46.00
2026-04-14T15:02:00Z,56.00,46.00
2026-04-14T15:03:00Z,56.00,46.00
2026-04-14T15:04:00Z,56.00,46.00
2026-04-14T15:05:00Z,56.00,46.00
2026-04-14T15:06:00Z,56.00,46.00
2026-04-14T15:07:00Z,56.00,46.00
2026-04-14T15:08:00Z,56.00,46.00
2026-04-14T15:09:00Z,56.00,46.00
2026-04-14T15:10:00Z,56.00,46.00
2026-04-14T15:11:00Z,56.00,46.00
2026-04-14T15:12:00Z,56.00,46.00
2026-04-14T15:13:00Z,56.00,46.00
2026-04-14T15:14:00Z,56.00,46.00
2026-04-14T15:15:00Z,56.00,46.00
2026-04-14T15:16:00Z,56.99,46.00
2026-04-14T15:17:00Z,57.00,46.00
2026-04-14T15:18:00Z,57.00,45.10
2026-04-14T15:19:00Z,54.32,46.00
2026-04-14T15:20:00Z,57.00,46.00
2026-04-14T15:21:00Z,56.61,46.00
2026-04-14T15:22:00Z,56.61,46.00
2026-04-14T15:23:00Z,55.38,46.00
2026-04-14T15:24:00Z,55.57,46.00
2026-04-14T15:25:00Z,55.00,46.00
2026-04-14T15:26:00Z,55.98,46.00
2026-04-14T15:27:00Z,56.00,45.85
2026-04-14T15:28:00Z,57.00,45.24
2026-04-14T15:29:00Z,57.00,45.70
2026-04-14T15:30:00Z,56.97,45.42
2026-04-14T15:31:00Z,56.98,45.41
2026-04-14T15:32:00Z,57.00,45.86
2026-04-14T15:33:00Z,57.00,45.00
2026-04-14T15:34:00Z,57.00,45.00
2026-04-14T15:35:00Z,55.37,45.00
2026-04-14T15:36:00Z,55.00,46.00
2026-04-14T15:37:00Z,55.00,46.01
2026-04-14T15:38:00Z,55.00,46.01
2026-04-14T15:39:00Z,54.95,47.00
2026-04-14T15:40:00Z,54.99,47.00
2026-04-14T15:41:00Z,54.96,47.15
2026-04-14T15:42:00Z,54.68,47.57
2026-04-14T15:43:00Z,54.99,46.74
2026-04-14T15:44:00Z,53.67,47.83
2026-04-14T15:45:00Z,53.75,47.37
2026-04-14T15:46:00Z,50.39,50.41
2026-04-14T15:47:00Z,50.52,50.60
2026-04-14T15:48:00Z,49.71,50.60
2026-04-14T15:49:00Z,44.70,54.08
2026-04-14T15:50:00Z,49.35,52.94
2026-04-14T15:51:00Z,54.54,46.08
2026-04-14T15:52:00Z,56.76,43.90
2026-04-14T15:53:00Z,55.46,43.48
2026-04-14T15:54:00Z,52.02,49.39
2026-04-14T15:55:00Z,50.70,50.30
2026-04-14T15:56:00Z,51.89,48.22
2026-04-14T15:57:00Z,50.93,48.86
2026-04-14T15:58:00Z,52.62,48.19
2026-04-14T15:59:00Z,52.15,49.00
2026-04-14T16:00:00Z,50.72,49.39
2026-04-14T16:01:00Z,55.23,47.54
2026-04-14T16:02:00Z,59.39,42.03
2026-04-14T16:03:00Z,57.56,44.39
2026-04-14T16:04:00Z,58.67,40.10
2026-04-14T16:05:00Z,54.89,46.03
2026-04-14T16:06:00Z,56.00,45.76
2026-04-14T16:07:00Z,61.14,41.04
2026-04-14T16:08:00Z,55.89,45.64
2026-04-14T16:09:00Z,56.00,45.00
2026-04-14T16:10:00Z,59.49,45.39
2026-04-14T16:11:00Z,59.01,41.93
2026-04-14T16:12:00Z,56.03,45.43
2026-04-14T16:13:00Z,53.06,47.51
2026-04-14T16:14:00Z,54.23,44.60
2026-04-14T16:15:00Z,56.36,43.12
2026-04-14T16:16:00Z,56.94,45.79
2026-04-14T16:17:00Z,53.78,46.37
2026-04-14T16:18:00Z,54.00,47.69
2026-04-14T16:19:00Z,54.37,46.66
2026-04-14T16:20:00Z,51.37,50.25
2026-04-14T16:21:00Z,43.06,55.21
2026-04-14T16:22:00Z,42.01,58.74
2026-04-14T16:23:00Z,32.94,65.60
2026-04-14T16:24:00Z,31.62,69.04
2026-04-14T16:25:00Z,31.02,71.52
2026-04-14T16:26:00Z,29.71,69.11
2026-04-14T16:27:00Z,30.71,70.12
2026-04-14T16:28:00Z,30.79,70.79
2026-04-14T16:29:00Z,29.96,71.22
2026-04-14T16:30:00Z,29.98,71.08
2026-04-14T16:31:00Z,30.73,70.01
2026-04-14T16:32:00Z,26.90,75.80
2026-04-14T16:33:00Z,23.27,77.63
2026-04-14T16:34:00Z,14.58,87.74
2026-04-14T16:35:00Z,12.54,87.27
2026-04-14T16:36:00Z,9.41,88.52
2026-04-14T16:37:00Z,9.96,89.47
2026-04-14T16:38:00Z,10.45,88.96
2026-04-14T16:39:00Z,11.46,90.55
2026-04-14T16:40:00Z,11.02,88.90
2026-04-14T16:41:00Z,11.50,88.89
2026-04-14T16:42:00Z,11.72,88.98
2026-04-14T16:43:00Z,10.78,90.07
2026-04-14T16:44:00Z,11.88,89.72
2026-04-14T16:45:00Z,8.03,92.48
2026-04-14T16:46:00Z,8.47,92.39
2026-04-14T16:47:00Z,7.21,91.85
2026-04-14T16:48:00Z,8.63,93.20
2026-04-14T16:49:00Z,9.94,90.92
2026-04-14T16:50:00Z,10.06,91.01
2026-04-14T16:51:00Z,13.67,87.99
2026-04-14T16:52:00Z,11.13,89.29
2026-04-14T16:53:00Z,10.45,92.88
2026-04-14T16:54:00Z,15.52,86.30
2026-04-14T16:55:00Z,14.19,86.09
2026-04-14T16:56:00Z,17.00,80.59
2026-04-14T16:57:00Z,27.12,73.11
2026-04-14T16:58:00Z,26.25,75.25
2026-04-14T16:59:00Z,32.65,69.31
2026-04-14T17:00:00Z,32.94,66.83
2026-04-14T17:01:00Z,33.98,66.99
2026-04-14T17:02:00Z,37.45,62.32
2026-04-14T17:03:00Z,34.34,65.79
2026-04-14T17:04:00Z,30.87,70.17
2026-04-14T17:05:00Z,27.04,73.02
2026-04-14T17:06:00Z,28.85,70.69
2026-04-14T17:07:00Z,31.67,68.36
2026-04-14T17:08:00Z,33.40,67.30
2026-04-14T17:09:00Z,34.30,64.74
2026-04-14T17:10:00Z,34.88,64.54
2026-04-14T17:11:00Z,34.55,66.06
2026-04-14T17:12:00Z,31.72,67.29
2026-04-14T17:13:00Z,30.59,69.67
2026-04-14T17:14:00Z,28.77,73.07
2026-04-14T17:15:00Z,17.24,81.82
2026-04-14T17:16:00Z,11.42,91.56
2026-04-14T17:17:00Z,6.04,94.48
2026-04-14T17:18:00Z,5.89,94.49
2026-04-14T17:19:00Z,11.01,90.81
2026-04-14T17:20:00Z,15.29,84.90
2026-04-14T17:21:00Z,6.76,94.24
2026-04-14T17:22:00Z,5.07,95.64
2026-04-14T17:23:00Z,4.68,95.51
2026-04-14T17:24:00Z,5.95,94.79
2026-04-14T17:25:00Z,2.71,98.72
2026-04-14T17:26:00Z,2.71,99.00
2026-04-14T17:27:00Z,2.71,99.00
2026-04-14T17:28:00Z,2.71,99.00
2026-04-14T17:29:00Z,2.71,99.00
2026-04-14T17:30:00Z,2.71,99.00
2026-04-14T17:31:00Z,2.71,99.00
2026-04-14T17:32:00Z,2.71,99.00
