# event_ticker=KXATPCHALLENGERMATCH-26APR18FOMSUN
# final_score=6-4 6-4
# match_winner=Fajing Sun
# fav_player=Fajing Sun
# dog_player=Sergey Fomin
# kalshi_date=2026-04-18
timestamp,Sergey Fomin,Fajing Sun
2026-04-18T04:17:00Z,34.00,67.00
2026-04-18T04:20:00Z,35.00,67.00
2026-04-18T04:22:00Z,35.00,65.24
2026-04-18T04:23:00Z,35.00,67.00
2026-04-18T04:25:00Z,35.00,67.00
2026-04-18T04:26:00Z,35.00,67.00
2026-04-18T04:27:00Z,35.00,67.00
2026-04-18T04:28:00Z,35.00,67.00
2026-04-18T04:29:00Z,35.00,67.00
2026-04-18T04:30:00Z,35.00,65.81
2026-04-18T04:31:00Z,35.00,66.32
2026-04-18T04:35:00Z,35.00,66.32
2026-04-18T04:36:00Z,35.00,66.32
2026-04-18T04:37:00Z,35.00,66.32
2026-04-18T04:38:00Z,35.00,66.32
2026-04-18T04:39:00Z,35.00,67.00
2026-04-18T04:40:00Z,36.00,67.00
2026-04-18T04:41:00Z,36.00,67.00
2026-04-18T04:42:00Z,36.00,66.96
2026-04-18T04:43:00Z,36.57,66.96
2026-04-18T04:44:00Z,35.47,67.25
2026-04-18T04:45:00Z,36.31,67.78
2026-04-18T04:46:00Z,36.00,67.00
2026-04-18T04:47:00Z,36.00,66.14
2026-04-18T04:48:00Z,35.99,67.00
2026-04-18T04:49:00Z,36.00,67.00
2026-04-18T04:50:00Z,36.00,67.00
2026-04-18T04:52:00Z,36.00,66.00
2026-04-18T04:53:00Z,36.00,66.76
2026-04-18T04:54:00Z,36.00,66.00
2026-04-18T04:55:00Z,35.03,67.00
2026-04-18T04:56:00Z,36.00,67.00
2026-04-18T04:57:00Z,36.00,65.00
2026-04-18T04:58:00Z,36.00,67.00
2026-04-18T04:59:00Z,36.00,64.71
2026-04-18T05:01:00Z,36.00,65.99
2026-04-18T05:02:00Z,35.08,66.73
2026-04-18T05:03:00Z,35.08,67.00
2026-04-18T05:04:00Z,36.00,66.00
2026-04-18T05:05:00Z,36.00,66.23
2026-04-18T05:06:00Z,36.00,67.00
2026-04-18T05:07:00Z,36.00,67.12
2026-04-18T05:08:00Z,36.00,68.00
2026-04-18T05:09:00Z,35.00,67.00
2026-04-18T05:10:00Z,34.19,67.92
2026-04-18T05:11:00Z,35.00,67.98
2026-04-18T05:12:00Z,35.00,68.00
2026-04-18T05:13:00Z,35.00,68.00
2026-04-18T05:14:00Z,35.00,68.00
2026-04-18T05:15:00Z,34.31,68.00
2026-04-18T05:16:00Z,35.00,68.00
2026-04-18T05:17:00Z,35.00,68.00
2026-04-18T05:18:00Z,35.00,68.00
2026-04-18T05:19:00Z,35.00,67.89
2026-04-18T05:20:00Z,35.00,67.99
2026-04-18T05:21:00Z,35.00,68.00
2026-04-18T05:22:00Z,35.00,67.89
2026-04-18T05:23:00Z,35.00,67.89
2026-04-18T05:24:00Z,35.00,67.89
2026-04-18T05:25:00Z,35.00,68.00
2026-04-18T05:26:00Z,35.00,65.78
2026-04-18T05:27:00Z,35.00,67.90
2026-04-18T05:28:00Z,34.84,67.23
2026-04-18T05:29:00Z,34.52,71.60
2026-04-18T05:30:00Z,37.66,68.44
2026-04-18T05:31:00Z,39.98,69.84
2026-04-18T05:32:00Z,40.35,64.68
2026-04-18T05:33:00Z,39.83,62.53
2026-04-18T05:34:00Z,40.88,61.49
2026-04-18T05:35:00Z,37.65,65.65
2026-04-18T05:36:00Z,34.62,66.49
2026-04-18T05:37:00Z,37.80,62.00
2026-04-18T05:38:00Z,36.22,62.82
2026-04-18T05:39:00Z,32.86,67.60
2026-04-18T05:40:00Z,37.09,63.48
2026-04-18T05:41:00Z,41.79,60.00
2026-04-18T05:42:00Z,42.20,58.48
2026-04-18T05:43:00Z,42.10,59.19
2026-04-18T05:44:00Z,37.66,62.95
2026-04-18T05:45:00Z,36.00,64.41
2026-04-18T05:46:00Z,38.40,63.46
2026-04-18T05:47:00Z,42.38,59.51
2026-04-18T05:48:00Z,42.51,58.87
2026-04-18T05:49:00Z,41.49,61.43
2026-04-18T05:50:00Z,39.43,60.73
2026-04-18T05:51:00Z,47.30,54.71
2026-04-18T05:52:00Z,57.57,42.26
2026-04-18T05:53:00Z,59.23,41.33
2026-04-18T05:54:00Z,51.25,49.72
2026-04-18T05:55:00Z,50.35,51.53
2026-04-18T05:56:00Z,40.25,61.41
2026-04-18T05:57:00Z,39.22,61.16
2026-04-18T05:58:00Z,36.95,63.85
2026-04-18T05:59:00Z,37.23,63.86
2026-04-18T06:00:00Z,33.89,67.61
2026-04-18T06:01:00Z,34.75,67.52
2026-04-18T06:02:00Z,34.43,66.74
2026-04-18T06:03:00Z,27.98,74.07
2026-04-18T06:04:00Z,16.11,84.61
2026-04-18T06:05:00Z,17.87,83.61
2026-04-18T06:06:00Z,14.29,87.79
2026-04-18T06:07:00Z,12.44,88.25
2026-04-18T06:08:00Z,12.14,87.20
2026-04-18T06:09:00Z,13.79,86.72
2026-04-18T06:10:00Z,14.46,86.16
2026-04-18T06:11:00Z,14.76,85.22
2026-04-18T06:12:00Z,15.45,83.64
2026-04-18T06:13:00Z,16.93,85.95
2026-04-18T06:14:00Z,16.59,84.14
2026-04-18T06:15:00Z,16.71,85.49
2026-04-18T06:16:00Z,17.28,84.75
2026-04-18T06:17:00Z,12.77,88.46
2026-04-18T06:18:00Z,9.85,90.29
2026-04-18T06:19:00Z,16.28,88.86
2026-04-18T06:20:00Z,16.60,84.43
2026-04-18T06:21:00Z,17.20,83.77
2026-04-18T06:22:00Z,16.14,85.68
2026-04-18T06:23:00Z,13.84,87.27
2026-04-18T06:24:00Z,15.00,86.50
2026-04-18T06:25:00Z,18.25,84.01
2026-04-18T06:26:00Z,16.71,84.72
2026-04-18T06:27:00Z,13.69,84.98
2026-04-18T06:28:00Z,17.57,84.75
2026-04-18T06:29:00Z,17.27,84.66
2026-04-18T06:30:00Z,15.58,85.87
2026-04-18T06:31:00Z,12.96,87.78
2026-04-18T06:32:00Z,14.11,86.06
2026-04-18T06:33:00Z,16.89,84.88
2026-04-18T06:34:00Z,16.43,84.43
2026-04-18T06:35:00Z,16.09,85.35
2026-04-18T06:36:00Z,15.00,86.32
2026-04-18T06:37:00Z,14.45,87.61
2026-04-18T06:38:00Z,14.36,87.12
2026-04-18T06:39:00Z,11.64,88.77
2026-04-18T06:40:00Z,13.96,86.72
2026-04-18T06:41:00Z,13.91,89.39
2026-04-18T06:42:00Z,9.94,89.60
2026-04-18T06:43:00Z,8.70,93.21
2026-04-18T06:44:00Z,2.87,98.29
2026-04-18T06:45:00Z,2.82,97.84
2026-04-18T06:46:00Z,2.34,98.80
2026-04-18T06:47:00Z,1.35,98.93
2026-04-18T06:48:00Z,1.00,99.00
2026-04-18T06:49:00Z,1.00,99.00
2026-04-18T06:50:00Z,1.00,99.00
2026-04-18T06:51:00Z,1.00,99.00
2026-04-18T06:52:00Z,1.00,99.00
