# event_ticker=KXATPMATCH-26FEB28CERHAN
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Yannick Hanfmann
# fav_player=Francisco Cerundolo
# dog_player=Yannick Hanfmann
# kalshi_date=2026-02-28
timestamp,Francisco Cerundolo,Yannick Hanfmann
2026-02-28T21:06:00Z,80.00,21.00
2026-02-28T21:07:00Z,80.00,21.00
2026-02-28T21:08:00Z,80.15,21.00
2026-02-28T21:09:00Z,80.15,21.00
2026-02-28T21:10:00Z,81.20,21.00
2026-02-28T21:11:00Z,77.00,22.96
2026-02-28T21:12:00Z,79.25,23.00
2026-02-28T21:13:00Z,76.96,24.91
2026-02-28T21:14:00Z,74.93,25.74
2026-02-28T21:15:00Z,75.30,25.02
2026-02-28T21:16:00Z,72.67,26.35
2026-02-28T21:17:00Z,69.56,28.57
2026-02-28T21:18:00Z,72.09,27.95
2026-02-28T21:19:00Z,73.91,27.14
2026-02-28T21:20:00Z,77.08,28.52
2026-02-28T21:21:00Z,73.94,28.61
2026-02-28T21:22:00Z,68.78,30.84
2026-02-28T21:23:00Z,69.00,31.97
2026-02-28T21:24:00Z,66.37,34.73
2026-02-28T21:25:00Z,61.80,55.77
2026-02-28T21:26:00Z,62.30,43.62
2026-02-28T21:27:00Z,53.55,46.52
2026-02-28T21:28:00Z,56.08,47.21
2026-02-28T21:29:00Z,58.43,43.78
2026-02-28T21:30:00Z,54.38,47.61
2026-02-28T21:31:00Z,57.89,43.56
2026-02-28T21:32:00Z,53.29,47.97
2026-02-28T21:33:00Z,49.11,51.09
2026-02-28T21:34:00Z,49.05,51.87
2026-02-28T21:35:00Z,48.47,50.08
2026-02-28T21:36:00Z,51.96,50.62
2026-02-28T21:37:00Z,49.61,51.94
2026-02-28T21:38:00Z,47.20,53.85
2026-02-28T21:39:00Z,45.46,56.59
2026-02-28T21:40:00Z,43.57,56.95
2026-02-28T21:41:00Z,44.00,56.59
2026-02-28T21:42:00Z,42.74,58.97
2026-02-28T21:43:00Z,44.93,55.71
2026-02-28T21:44:00Z,45.02,56.65
2026-02-28T21:45:00Z,45.85,55.64
2026-02-28T21:46:00Z,43.74,59.51
2026-02-28T21:47:00Z,39.08,61.27
2026-02-28T21:48:00Z,39.91,60.13
2026-02-28T21:49:00Z,41.33,60.08
2026-02-28T21:50:00Z,42.23,57.16
2026-02-28T21:51:00Z,44.55,55.61
2026-02-28T21:52:00Z,42.54,58.52
2026-02-28T21:53:00Z,44.33,56.59
2026-02-28T21:54:00Z,45.18,55.50
2026-02-28T21:55:00Z,40.40,60.90
2026-02-28T21:56:00Z,40.87,59.92
2026-02-28T21:57:00Z,39.50,61.04
2026-02-28T21:58:00Z,43.69,57.86
2026-02-28T21:59:00Z,44.99,55.69
2026-02-28T22:00:00Z,44.98,55.80
2026-02-28T22:01:00Z,48.77,54.93
2026-02-28T22:02:00Z,45.74,55.87
2026-02-28T22:03:00Z,41.06,58.82
2026-02-28T22:04:00Z,41.15,60.41
2026-02-28T22:05:00Z,40.41,58.24
2026-02-28T22:06:00Z,39.92,62.61
2026-02-28T22:07:00Z,24.13,69.41
2026-02-28T22:08:00Z,16.23,83.38
2026-02-28T22:09:00Z,16.86,83.64
2026-02-28T22:10:00Z,15.97,85.03
2026-02-28T22:11:00Z,21.48,80.66
2026-02-28T22:12:00Z,19.37,78.20
2026-02-28T22:13:00Z,15.85,86.59
2026-02-28T22:14:00Z,11.14,89.92
2026-02-28T22:15:00Z,10.76,89.98
2026-02-28T22:16:00Z,8.64,91.92
2026-02-28T22:17:00Z,12.23,88.89
2026-02-28T22:18:00Z,12.55,88.46
2026-02-28T22:19:00Z,12.84,88.79
2026-02-28T22:20:00Z,10.73,88.65
2026-02-28T22:21:00Z,8.10,91.62
2026-02-28T22:22:00Z,5.78,93.31
2026-02-28T22:23:00Z,6.97,93.66
2026-02-28T22:24:00Z,8.49,92.22
2026-02-28T22:25:00Z,8.04,92.48
2026-02-28T22:26:00Z,7.92,91.90
2026-02-28T22:27:00Z,8.08,90.44
2026-02-28T22:28:00Z,10.36,87.57
2026-02-28T22:29:00Z,5.08,93.07
2026-02-28T22:30:00Z,9.25,94.79
2026-02-28T22:31:00Z,19.58,80.64
2026-02-28T22:32:00Z,9.07,87.59
2026-02-28T22:33:00Z,7.93,92.69
2026-02-28T22:34:00Z,6.05,92.66
2026-02-28T22:35:00Z,2.86,97.39
2026-02-28T22:36:00Z,1.00,99.00
