# event_ticker=KXATPMATCH-26APR22ZHAKOP
# final_score=6-2 6-0
# match_winner=Vit Kopriva
# fav_player=Vit Kopriva
# dog_player=Zhizhen Zhang
# kalshi_date=2026-04-22
timestamp,Zhizhen Zhang,Vit Kopriva
2026-04-22T08:33:00Z,54.00,47.00
2026-04-22T08:34:00Z,53.01,47.00
2026-04-22T08:35:00Z,53.01,47.00
2026-04-22T08:36:00Z,53.00,48.00
2026-04-22T08:37:00Z,53.00,48.00
2026-04-22T08:39:00Z,53.81,48.00
2026-04-22T08:40:00Z,53.00,48.00
2026-04-22T08:41:00Z,53.00,48.00
2026-04-22T08:42:00Z,52.00,48.00
2026-04-22T08:44:00Z,53.00,48.00
2026-04-22T08:45:00Z,53.00,48.00
2026-04-22T08:47:00Z,53.00,48.00
2026-04-22T08:48:00Z,53.00,48.00
2026-04-22T08:49:00Z,53.00,48.00
2026-04-22T08:50:00Z,53.00,49.00
2026-04-22T08:51:00Z,53.00,49.00
2026-04-22T08:52:00Z,53.00,49.00
2026-04-22T08:53:00Z,53.00,49.00
2026-04-22T08:55:00Z,53.00,49.00
2026-04-22T08:56:00Z,53.00,49.00
2026-04-22T08:57:00Z,53.00,49.00
2026-04-22T08:59:00Z,53.00,48.00
2026-04-22T09:00:00Z,53.00,48.00
2026-04-22T09:01:00Z,53.00,48.00
2026-04-22T09:02:00Z,53.00,48.00
2026-04-22T09:03:00Z,53.08,49.00
2026-04-22T09:04:00Z,53.93,48.00
2026-04-22T09:05:00Z,54.00,48.29
2026-04-22T09:06:00Z,53.13,49.31
2026-04-22T09:07:00Z,53.13,50.00
2026-04-22T09:08:00Z,56.00,47.43
2026-04-22T09:09:00Z,54.15,47.91
2026-04-22T09:10:00Z,54.00,46.02
2026-04-22T09:11:00Z,52.91,48.88
2026-04-22T09:12:00Z,50.36,51.20
2026-04-22T09:13:00Z,53.64,48.71
2026-04-22T09:14:00Z,52.63,48.29
2026-04-22T09:15:00Z,53.50,45.09
2026-04-22T09:16:00Z,52.13,50.63
2026-04-22T09:17:00Z,50.00,49.38
2026-04-22T09:18:00Z,49.52,50.67
2026-04-22T09:19:00Z,47.30,54.26
2026-04-22T09:20:00Z,43.66,56.27
2026-04-22T09:21:00Z,43.60,58.64
2026-04-22T09:22:00Z,44.03,55.62
2026-04-22T09:23:00Z,36.11,62.15
2026-04-22T09:24:00Z,31.93,68.20
2026-04-22T09:25:00Z,29.00,71.00
2026-04-22T09:26:00Z,28.34,73.83
2026-04-22T09:27:00Z,25.92,74.23
2026-04-22T09:28:00Z,24.30,75.73
2026-04-22T09:29:00Z,27.00,75.58
2026-04-22T09:30:00Z,27.52,74.00
2026-04-22T09:31:00Z,28.64,71.83
2026-04-22T09:32:00Z,28.72,72.11
2026-04-22T09:33:00Z,28.18,73.76
2026-04-22T09:34:00Z,25.13,75.42
2026-04-22T09:35:00Z,26.00,75.54
2026-04-22T09:36:00Z,24.17,75.64
2026-04-22T09:37:00Z,25.60,76.95
2026-04-22T09:38:00Z,24.99,77.33
2026-04-22T09:39:00Z,23.08,78.23
2026-04-22T09:40:00Z,21.03,79.03
2026-04-22T09:41:00Z,22.79,79.76
2026-04-22T09:42:00Z,23.00,78.08
2026-04-22T09:43:00Z,21.61,79.63
2026-04-22T09:44:00Z,18.60,81.57
2026-04-22T09:45:00Z,18.53,82.03
2026-04-22T09:46:00Z,18.30,81.87
2026-04-22T09:47:00Z,16.03,84.45
2026-04-22T09:48:00Z,15.72,85.33
2026-04-22T09:49:00Z,16.04,84.45
2026-04-22T09:50:00Z,14.46,87.83
2026-04-22T09:51:00Z,12.42,86.25
2026-04-22T09:52:00Z,6.70,94.63
2026-04-22T09:53:00Z,5.04,95.92
2026-04-22T09:54:00Z,4.09,96.00
2026-04-22T09:55:00Z,3.76,96.82
2026-04-22T09:56:00Z,4.00,97.03
2026-04-22T09:57:00Z,2.23,98.02
2026-04-22T09:58:00Z,1.03,98.99
2026-04-22T09:59:00Z,1.00,99.00
2026-04-22T10:00:00Z,1.00,99.00
2026-04-22T10:01:00Z,1.00,99.00
2026-04-22T10:02:00Z,1.00,99.00
2026-04-22T10:04:00Z,1.00,99.00
2026-04-22T10:05:00Z,1.00,99.00
2026-04-22T10:06:00Z,1.00,99.00
