# event_ticker=KXATPMATCH-26FEB27RUBGRI
# final_score=7-5 7-6(6)
# score_resolution=5-7 6-7
# match_winner=Tallon Griekspoor
# fav_player=Andrey Rublev
# dog_player=Tallon Griekspoor
# kalshi_date=2026-02-27
timestamp,Andrey Rublev,Tallon Griekspoor
2026-02-27T14:29:00Z,73.00,29.00
2026-02-27T14:30:00Z,73.00,29.00
2026-02-27T14:31:00Z,72.97,29.00
2026-02-27T14:32:00Z,73.00,29.00
2026-02-27T14:33:00Z,73.00,29.00
2026-02-27T14:34:00Z,72.86,29.00
2026-02-27T14:35:00Z,73.00,29.00
2026-02-27T14:36:00Z,73.00,29.00
2026-02-27T14:37:00Z,73.00,29.00
2026-02-27T14:38:00Z,72.02,28.97
2026-02-27T14:39:00Z,72.04,29.00
2026-02-27T14:40:00Z,71.07,29.00
2026-02-27T14:41:00Z,70.96,29.00
2026-02-27T14:42:00Z,71.99,29.00
2026-02-27T14:43:00Z,72.00,29.00
2026-02-27T14:44:00Z,72.00,29.01
2026-02-27T14:45:00Z,72.00,29.00
2026-02-27T14:46:00Z,72.37,29.00
2026-02-27T14:47:00Z,73.00,29.00
2026-02-27T14:48:00Z,73.00,29.00
2026-02-27T14:49:00Z,73.00,29.00
2026-02-27T14:50:00Z,73.00,29.00
2026-02-27T14:51:00Z,73.73,29.00
2026-02-27T14:52:00Z,73.00,29.00
2026-02-27T14:53:00Z,73.85,29.00
2026-02-27T14:54:00Z,74.00,28.98
2026-02-27T14:55:00Z,73.99,28.21
2026-02-27T14:56:00Z,73.18,28.00
2026-02-27T14:57:00Z,72.98,27.49
2026-02-27T14:58:00Z,73.00,28.00
2026-02-27T14:59:00Z,72.99,27.99
2026-02-27T15:00:00Z,72.95,28.00
2026-02-27T15:01:00Z,72.99,28.01
2026-02-27T15:02:00Z,73.99,29.00
2026-02-27T15:03:00Z,74.00,28.85
2026-02-27T15:04:00Z,73.70,28.86
2026-02-27T15:05:00Z,74.00,28.80
2026-02-27T15:06:00Z,73.93,29.00
2026-02-27T15:07:00Z,74.00,29.00
2026-02-27T15:08:00Z,73.95,28.86
2026-02-27T15:09:00Z,74.00,29.00
2026-02-27T15:10:00Z,74.00,29.00
2026-02-27T15:11:00Z,74.00,28.98
2026-02-27T15:12:00Z,73.91,29.00
2026-02-27T15:13:00Z,74.00,29.00
2026-02-27T15:14:00Z,73.82,30.32
2026-02-27T15:15:00Z,72.57,29.05
2026-02-27T15:16:00Z,71.75,30.63
2026-02-27T15:17:00Z,70.71,31.03
2026-02-27T15:18:00Z,64.69,36.39
2026-02-27T15:19:00Z,67.55,32.71
2026-02-27T15:20:00Z,69.40,33.61
2026-02-27T15:21:00Z,67.03,34.92
2026-02-27T15:22:00Z,66.71,35.84
2026-02-27T15:23:00Z,68.06,32.51
2026-02-27T15:24:00Z,65.35,34.52
2026-02-27T15:25:00Z,62.06,39.66
2026-02-27T15:26:00Z,62.00,39.05
2026-02-27T15:27:00Z,62.91,38.93
2026-02-27T15:28:00Z,60.49,40.80
2026-02-27T15:29:00Z,62.91,39.87
2026-02-27T15:30:00Z,65.21,36.21
2026-02-27T15:31:00Z,64.97,36.17
2026-02-27T15:32:00Z,59.53,40.67
2026-02-27T15:33:00Z,61.05,40.77
2026-02-27T15:34:00Z,60.98,40.48
2026-02-27T15:35:00Z,58.84,40.39
2026-02-27T15:36:00Z,60.31,41.13
2026-02-27T15:37:00Z,62.03,38.89
2026-02-27T15:38:00Z,61.94,38.93
2026-02-27T15:39:00Z,61.43,39.37
2026-02-27T15:40:00Z,60.43,41.17
2026-02-27T15:41:00Z,57.38,43.34
2026-02-27T15:42:00Z,58.81,42.63
2026-02-27T15:43:00Z,58.64,42.84
2026-02-27T15:44:00Z,60.49,40.38
2026-02-27T15:45:00Z,60.32,38.83
2026-02-27T15:46:00Z,63.07,38.70
2026-02-27T15:47:00Z,69.04,30.68
2026-02-27T15:48:00Z,63.27,40.03
2026-02-27T15:49:00Z,60.01,41.42
2026-02-27T15:50:00Z,59.93,41.91
2026-02-27T15:51:00Z,60.14,40.60
2026-02-27T15:52:00Z,60.32,41.41
2026-02-27T15:53:00Z,61.91,39.27
2026-02-27T15:54:00Z,64.21,38.02
2026-02-27T15:55:00Z,60.88,38.74
2026-02-27T15:56:00Z,64.52,36.88
2026-02-27T15:57:00Z,69.72,28.75
2026-02-27T15:58:00Z,69.47,32.12
2026-02-27T15:59:00Z,71.61,29.39
2026-02-27T16:00:00Z,72.00,26.64
2026-02-27T16:01:00Z,67.70,33.20
2026-02-27T16:02:00Z,68.79,31.30
2026-02-27T16:03:00Z,69.63,32.07
2026-02-27T16:04:00Z,74.40,27.13
2026-02-27T16:05:00Z,74.71,27.05
2026-02-27T16:06:00Z,73.74,28.10
2026-02-27T16:07:00Z,74.18,26.68
2026-02-27T16:08:00Z,73.00,30.77
2026-02-27T16:09:00Z,68.20,33.45
2026-02-27T16:10:00Z,57.55,44.19
2026-02-27T16:11:00Z,74.87,29.14
2026-02-27T16:12:00Z,78.30,22.20
2026-02-27T16:13:00Z,69.73,31.85
2026-02-27T16:14:00Z,80.96,18.24
2026-02-27T16:15:00Z,85.16,19.54
2026-02-27T16:16:00Z,73.17,25.43
2026-02-27T16:17:00Z,67.62,33.09
2026-02-27T16:18:00Z,73.56,29.17
2026-02-27T16:19:00Z,72.81,29.02
2026-02-27T16:20:00Z,67.97,33.63
2026-02-27T16:21:00Z,64.01,37.54
2026-02-27T16:22:00Z,64.43,36.56
2026-02-27T16:23:00Z,66.66,34.39
2026-02-27T16:24:00Z,65.83,36.01
2026-02-27T16:25:00Z,69.50,31.57
2026-02-27T16:26:00Z,70.23,31.64
2026-02-27T16:27:00Z,68.69,33.02
2026-02-27T16:28:00Z,62.96,37.12
2026-02-27T16:29:00Z,60.33,40.31
2026-02-27T16:30:00Z,58.83,42.50
2026-02-27T16:31:00Z,61.65,39.78
2026-02-27T16:32:00Z,63.73,39.81
2026-02-27T16:33:00Z,63.75,38.66
2026-02-27T16:34:00Z,57.24,43.52
2026-02-27T16:35:00Z,55.49,45.26
2026-02-27T16:36:00Z,56.79,43.81
2026-02-27T16:37:00Z,60.83,40.54
2026-02-27T16:38:00Z,60.02,40.10
2026-02-27T16:39:00Z,55.51,44.65
2026-02-27T16:40:00Z,52.69,47.89
2026-02-27T16:41:00Z,52.37,49.02
2026-02-27T16:42:00Z,52.40,49.04
2026-02-27T16:43:00Z,55.95,43.94
2026-02-27T16:44:00Z,55.97,43.37
2026-02-27T16:45:00Z,52.55,49.06
2026-02-27T16:46:00Z,48.70,52.49
2026-02-27T16:47:00Z,47.32,52.71
2026-02-27T16:48:00Z,44.67,56.56
2026-02-27T16:49:00Z,42.18,57.22
2026-02-27T16:50:00Z,49.51,52.46
2026-02-27T16:51:00Z,55.33,42.15
2026-02-27T16:52:00Z,67.98,32.11
2026-02-27T16:53:00Z,63.20,38.28
2026-02-27T16:54:00Z,63.03,37.62
2026-02-27T16:55:00Z,68.80,30.22
2026-02-27T16:56:00Z,64.60,35.90
2026-02-27T16:57:00Z,60.36,36.29
2026-02-27T16:58:00Z,45.67,51.51
2026-02-27T16:59:00Z,22.94,90.25
2026-02-27T17:00:00Z,1.00,98.86
2026-02-27T17:01:00Z,1.00,99.00
2026-02-27T17:02:00Z,1.00,99.00
2026-02-27T17:03:00Z,1.00,99.00
2026-02-27T17:04:00Z,1.00,99.00
