# event_ticker=KXATPMATCH-26MAR09NORDE
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Cameron Norrie
# fav_player=Alex de Minaur
# dog_player=Cameron Norrie
# kalshi_date=2026-03-09
timestamp,Alex de Minaur,Cameron Norrie
2026-03-09T13:57:00Z,83.00,20.00
2026-03-09T14:00:00Z,83.00,20.00
2026-03-09T14:01:00Z,83.00,20.00
2026-03-09T14:02:00Z,83.00,20.00
2026-03-09T14:04:00Z,83.00,18.27
2026-03-09T14:14:00Z,83.00,19.00
2026-03-09T14:18:00Z,83.00,19.00
2026-03-09T14:23:00Z,83.00,19.00
2026-03-09T14:29:00Z,83.00,19.00
2026-03-09T14:30:00Z,83.00,19.00
2026-03-09T14:31:00Z,83.00,19.00
2026-03-09T14:32:00Z,83.00,19.00
2026-03-09T14:34:00Z,83.00,19.00
2026-03-09T14:36:00Z,83.00,19.00
2026-03-09T14:41:00Z,83.00,19.00
2026-03-09T14:48:00Z,83.00,19.00
2026-03-09T14:56:00Z,83.00,19.00
2026-03-09T14:57:00Z,83.00,18.00
2026-03-09T15:04:00Z,83.00,18.00
2026-03-09T15:05:00Z,83.00,19.00
2026-03-09T15:07:00Z,83.00,18.00
2026-03-09T15:14:00Z,83.00,19.00
2026-03-09T15:17:00Z,82.00,18.03
2026-03-09T15:19:00Z,83.00,18.00
2026-03-09T15:20:00Z,83.00,18.00
2026-03-09T15:21:00Z,84.00,18.00
2026-03-09T15:22:00Z,84.00,19.00
2026-03-09T15:23:00Z,84.00,19.00
2026-03-09T15:27:00Z,83.00,18.00
2026-03-09T15:31:00Z,82.00,18.00
2026-03-09T15:33:00Z,83.00,19.00
2026-03-09T15:34:00Z,82.15,19.00
2026-03-09T15:35:00Z,82.00,19.00
2026-03-09T15:36:00Z,82.00,19.00
2026-03-09T15:38:00Z,82.00,19.00
2026-03-09T15:41:00Z,82.00,19.00
2026-03-09T15:42:00Z,83.00,19.00
2026-03-09T15:43:00Z,82.00,19.00
2026-03-09T15:50:00Z,82.00,19.00
2026-03-09T15:53:00Z,82.00,19.00
2026-03-09T15:54:00Z,82.00,19.00
2026-03-09T15:56:00Z,82.00,19.00
2026-03-09T15:58:00Z,82.00,19.00
2026-03-09T15:59:00Z,82.00,19.00
2026-03-09T16:01:00Z,82.62,19.00
2026-03-09T16:02:00Z,83.00,18.00
2026-03-09T16:03:00Z,83.00,18.00
2026-03-09T16:05:00Z,83.00,18.00
2026-03-09T16:06:00Z,83.00,18.00
2026-03-09T16:07:00Z,83.00,19.00
2026-03-09T16:08:00Z,83.00,19.00
2026-03-09T16:11:00Z,83.00,19.00
2026-03-09T16:12:00Z,83.00,19.00
2026-03-09T16:17:00Z,83.00,19.00
2026-03-09T16:18:00Z,82.00,19.00
2026-03-09T16:21:00Z,83.00,19.00
2026-03-09T16:23:00Z,83.00,19.00
2026-03-09T16:25:00Z,82.00,19.00
2026-03-09T16:27:00Z,82.00,19.00
2026-03-09T16:30:00Z,83.00,19.00
2026-03-09T16:33:00Z,83.00,19.00
2026-03-09T16:37:00Z,83.00,19.00
2026-03-09T16:39:00Z,83.00,19.00
2026-03-09T16:41:00Z,82.00,19.00
2026-03-09T16:42:00Z,82.00,19.00
2026-03-09T16:43:00Z,82.00,19.00
2026-03-09T16:45:00Z,82.00,19.00
2026-03-09T16:46:00Z,82.00,19.00
2026-03-09T16:47:00Z,83.00,19.00
2026-03-09T16:49:00Z,83.00,19.00
2026-03-09T16:50:00Z,83.00,19.00
2026-03-09T16:51:00Z,82.00,18.00
2026-03-09T16:52:00Z,82.00,19.00
2026-03-09T16:56:00Z,82.00,19.00
2026-03-09T16:58:00Z,83.00,19.00
2026-03-09T17:00:00Z,83.00,19.00
2026-03-09T17:01:00Z,82.00,19.00
2026-03-09T17:02:00Z,82.00,19.00
2026-03-09T17:04:00Z,82.00,19.00
2026-03-09T17:05:00Z,83.00,19.00
2026-03-09T17:06:00Z,83.00,19.00
2026-03-09T17:07:00Z,82.00,19.00
2026-03-09T17:08:00Z,82.00,19.00
2026-03-09T17:10:00Z,83.00,18.51
2026-03-09T17:12:00Z,82.98,18.51
2026-03-09T17:15:00Z,83.00,19.00
2026-03-09T17:16:00Z,82.00,19.00
2026-03-09T17:19:00Z,82.00,19.00
2026-03-09T17:20:00Z,82.00,18.02
2026-03-09T17:21:00Z,83.00,18.02
2026-03-09T17:23:00Z,83.00,19.00
2026-03-09T17:24:00Z,83.00,19.52
2026-03-09T17:25:00Z,83.00,20.00
2026-03-09T17:26:00Z,83.00,20.00
2026-03-09T17:27:00Z,82.00,20.00
2026-03-09T17:29:00Z,83.00,20.00
2026-03-09T17:30:00Z,82.00,20.00
2026-03-09T17:31:00Z,82.00,20.00
2026-03-09T17:32:00Z,83.00,20.00
2026-03-09T17:34:00Z,83.00,20.00
2026-03-09T17:35:00Z,82.00,20.00
2026-03-09T17:36:00Z,82.57,20.00
2026-03-09T17:37:00Z,82.97,20.00
2026-03-09T17:38:00Z,82.00,20.00
2026-03-09T17:40:00Z,82.00,20.00
2026-03-09T17:42:00Z,82.00,20.00
2026-03-09T17:43:00Z,82.00,20.00
2026-03-09T17:44:00Z,82.00,20.00
2026-03-09T17:45:00Z,82.00,20.00
2026-03-09T17:46:00Z,82.00,20.00
2026-03-09T17:47:00Z,82.00,20.00
2026-03-09T17:48:00Z,82.00,20.00
2026-03-09T17:49:00Z,81.96,20.00
2026-03-09T17:50:00Z,81.96,20.00
2026-03-09T17:51:00Z,82.00,20.00
2026-03-09T17:52:00Z,82.00,20.00
2026-03-09T17:53:00Z,82.00,20.00
2026-03-09T17:55:00Z,82.00,20.00
2026-03-09T17:56:00Z,82.00,20.00
2026-03-09T17:57:00Z,82.00,20.00
2026-03-09T17:58:00Z,82.00,20.00
2026-03-09T17:59:00Z,82.00,19.00
2026-03-09T18:00:00Z,82.00,20.00
2026-03-09T18:01:00Z,82.00,20.00
2026-03-09T18:02:00Z,82.00,20.00
2026-03-09T18:03:00Z,82.00,19.24
2026-03-09T18:04:00Z,81.08,20.16
2026-03-09T18:05:00Z,82.00,21.00
2026-03-09T18:07:00Z,81.99,20.00
2026-03-09T18:08:00Z,82.80,20.00
2026-03-09T18:09:00Z,82.00,20.00
2026-03-09T18:10:00Z,82.00,20.00
2026-03-09T18:11:00Z,82.20,20.00
2026-03-09T18:12:00Z,82.79,19.99
2026-03-09T18:13:00Z,83.36,19.82
2026-03-09T18:14:00Z,83.88,18.15
2026-03-09T18:15:00Z,83.98,18.39
2026-03-09T18:16:00Z,83.00,18.42
2026-03-09T18:17:00Z,83.00,19.30
2026-03-09T18:18:00Z,81.00,20.91
2026-03-09T18:19:00Z,80.34,22.08
2026-03-09T18:20:00Z,82.69,18.03
2026-03-09T18:21:00Z,83.57,17.95
2026-03-09T18:22:00Z,82.37,18.00
2026-03-09T18:23:00Z,80.33,21.34
2026-03-09T18:24:00Z,82.75,19.00
2026-03-09T18:25:00Z,82.98,18.88
2026-03-09T18:26:00Z,81.61,20.25
2026-03-09T18:27:00Z,79.89,21.23
2026-03-09T18:28:00Z,78.96,24.09
2026-03-09T18:29:00Z,77.82,24.71
2026-03-09T18:30:00Z,78.76,21.49
2026-03-09T18:31:00Z,81.00,21.00
2026-03-09T18:32:00Z,80.73,19.81
2026-03-09T18:33:00Z,83.99,16.81
2026-03-09T18:34:00Z,84.00,15.23
2026-03-09T18:35:00Z,79.44,21.61
2026-03-09T18:36:00Z,78.99,23.72
2026-03-09T18:37:00Z,78.55,23.82
2026-03-09T18:38:00Z,79.14,24.57
2026-03-09T18:39:00Z,75.07,28.20
2026-03-09T18:40:00Z,66.03,35.91
2026-03-09T18:41:00Z,60.04,40.27
2026-03-09T18:42:00Z,59.70,41.25
2026-03-09T18:43:00Z,61.60,37.27
2026-03-09T18:44:00Z,67.49,35.42
2026-03-09T18:45:00Z,59.32,42.60
2026-03-09T18:46:00Z,62.54,41.16
2026-03-09T18:47:00Z,60.99,44.09
2026-03-09T18:48:00Z,67.75,38.67
2026-03-09T18:49:00Z,69.53,31.49
2026-03-09T18:50:00Z,68.08,38.05
2026-03-09T18:51:00Z,66.88,34.05
2026-03-09T18:52:00Z,58.49,43.32
2026-03-09T18:53:00Z,58.12,42.95
2026-03-09T18:54:00Z,58.01,43.42
2026-03-09T18:55:00Z,57.07,44.72
2026-03-09T18:56:00Z,58.96,44.56
2026-03-09T18:57:00Z,58.00,42.97
2026-03-09T18:58:00Z,58.14,42.42
2026-03-09T18:59:00Z,61.61,41.37
2026-03-09T19:00:00Z,61.70,41.82
2026-03-09T19:01:00Z,68.16,31.60
2026-03-09T19:02:00Z,63.64,34.06
2026-03-09T19:03:00Z,59.43,41.51
2026-03-09T19:04:00Z,59.51,42.37
2026-03-09T19:05:00Z,55.85,45.25
2026-03-09T19:06:00Z,55.96,45.03
2026-03-09T19:07:00Z,55.99,42.73
2026-03-09T19:08:00Z,53.35,48.69
2026-03-09T19:09:00Z,45.24,62.39
2026-03-09T19:10:00Z,34.32,66.29
2026-03-09T19:11:00Z,38.30,66.01
2026-03-09T19:12:00Z,41.30,60.80
2026-03-09T19:13:00Z,37.59,64.02
2026-03-09T19:14:00Z,42.71,60.30
2026-03-09T19:15:00Z,45.49,66.61
2026-03-09T19:16:00Z,42.18,61.35
2026-03-09T19:17:00Z,31.04,67.82
2026-03-09T19:18:00Z,26.53,73.49
2026-03-09T19:19:00Z,29.49,72.08
2026-03-09T19:20:00Z,31.54,69.93
2026-03-09T19:21:00Z,32.97,67.68
2026-03-09T19:22:00Z,32.89,67.95
2026-03-09T19:23:00Z,37.66,64.18
2026-03-09T19:24:00Z,31.03,67.14
2026-03-09T19:25:00Z,24.30,74.68
2026-03-09T19:26:00Z,20.65,78.01
2026-03-09T19:27:00Z,23.75,77.41
2026-03-09T19:28:00Z,26.31,74.81
2026-03-09T19:29:00Z,27.49,72.31
2026-03-09T19:30:00Z,29.64,80.77
2026-03-09T19:31:00Z,22.53,77.62
2026-03-09T19:32:00Z,20.33,80.97
2026-03-09T19:33:00Z,18.04,82.57
2026-03-09T19:34:00Z,13.06,87.82
2026-03-09T19:35:00Z,5.93,93.75
2026-03-09T19:36:00Z,2.38,98.06
2026-03-09T19:37:00Z,2.95,97.29
2026-03-09T19:38:00Z,2.91,97.21
2026-03-09T19:39:00Z,3.36,96.43
2026-03-09T19:40:00Z,3.88,94.85
2026-03-09T19:41:00Z,5.88,93.70
2026-03-09T19:42:00Z,9.24,91.07
2026-03-09T19:43:00Z,10.81,90.52
2026-03-09T19:44:00Z,13.48,87.23
2026-03-09T19:45:00Z,13.22,87.28
2026-03-09T19:46:00Z,12.80,86.88
2026-03-09T19:47:00Z,14.43,87.04
2026-03-09T19:48:00Z,8.77,92.56
2026-03-09T19:49:00Z,12.43,89.48
2026-03-09T19:50:00Z,6.63,95.47
2026-03-09T19:51:00Z,2.23,97.49
2026-03-09T19:52:00Z,2.23,99.00
