# event_ticker=KXATPMATCH-26JUN09STRGAL
# final_score=6-2 6-7(5) 6-3
# score_resolution=2-6 7-6 3-6
# match_winner=Jan-Lennard Struff
# fav_player=Alexis Galarneau
# dog_player=Jan-Lennard Struff
# kalshi_date=2026-06-09
timestamp,Jan-Lennard Struff,Alexis Galarneau
2026-06-09T11:36:00Z,66.00,36.00
2026-06-09T11:38:00Z,67.00,36.00
2026-06-09T11:41:00Z,67.00,36.00
2026-06-09T11:42:00Z,67.00,35.00
2026-06-09T11:44:00Z,67.00,35.00
2026-06-09T11:46:00Z,67.00,36.00
2026-06-09T11:49:00Z,67.00,36.00
2026-06-09T11:50:00Z,67.00,36.00
2026-06-09T11:51:00Z,66.67,35.00
2026-06-09T11:53:00Z,67.00,36.00
2026-06-09T11:54:00Z,67.00,36.00
2026-06-09T11:55:00Z,67.00,36.00
2026-06-09T11:57:00Z,67.00,36.00
2026-06-09T11:59:00Z,66.45,36.00
2026-06-09T12:01:00Z,64.62,36.00
2026-06-09T12:04:00Z,64.00,36.00
2026-06-09T12:05:00Z,64.00,37.00
2026-06-09T12:06:00Z,64.00,37.00
2026-06-09T12:08:00Z,64.05,37.00
2026-06-09T12:09:00Z,64.00,37.00
2026-06-09T12:10:00Z,64.00,37.00
2026-06-09T12:11:00Z,63.00,37.00
2026-06-09T12:12:00Z,64.00,37.00
2026-06-09T12:14:00Z,69.28,31.53
2026-06-09T12:15:00Z,64.42,31.53
2026-06-09T12:16:00Z,73.88,30.64
2026-06-09T12:17:00Z,77.68,22.00
2026-06-09T12:18:00Z,79.68,19.49
2026-06-09T12:19:00Z,77.39,21.73
2026-06-09T12:20:00Z,78.14,22.00
2026-06-09T12:21:00Z,81.84,19.45
2026-06-09T12:22:00Z,82.92,19.00
2026-06-09T12:23:00Z,83.00,18.00
2026-06-09T12:24:00Z,82.58,19.00
2026-06-09T12:25:00Z,82.00,19.43
2026-06-09T12:26:00Z,81.00,20.00
2026-06-09T12:27:00Z,82.01,19.00
2026-06-09T12:28:00Z,80.40,20.26
2026-06-09T12:29:00Z,82.96,20.00
2026-06-09T12:30:00Z,84.53,17.99
2026-06-09T12:31:00Z,82.11,18.93
2026-06-09T12:32:00Z,83.99,17.96
2026-06-09T12:33:00Z,84.48,15.11
2026-06-09T12:34:00Z,82.00,18.00
2026-06-09T12:35:00Z,82.66,18.71
2026-06-09T12:36:00Z,82.00,19.00
2026-06-09T12:37:00Z,80.81,19.14
2026-06-09T12:38:00Z,81.17,18.45
2026-06-09T12:39:00Z,85.00,16.00
2026-06-09T12:40:00Z,85.79,13.15
2026-06-09T12:41:00Z,89.00,11.33
2026-06-09T12:42:00Z,89.00,11.00
2026-06-09T12:43:00Z,89.01,11.00
2026-06-09T12:44:00Z,90.94,10.00
2026-06-09T12:45:00Z,90.95,9.99
2026-06-09T12:46:00Z,91.00,10.00
2026-06-09T12:47:00Z,90.03,10.30
2026-06-09T12:48:00Z,89.38,11.06
2026-06-09T12:49:00Z,89.00,12.00
2026-06-09T12:50:00Z,89.00,12.01
2026-06-09T12:51:00Z,88.99,11.99
2026-06-09T12:52:00Z,89.00,11.53
2026-06-09T12:53:00Z,88.00,12.82
2026-06-09T12:54:00Z,89.01,12.08
2026-06-09T12:55:00Z,86.36,14.00
2026-06-09T12:56:00Z,87.00,14.00
2026-06-09T12:58:00Z,88.00,12.91
2026-06-09T12:59:00Z,89.93,10.05
2026-06-09T13:00:00Z,92.79,9.98
2026-06-09T13:01:00Z,90.73,9.22
2026-06-09T13:02:00Z,88.99,11.00
2026-06-09T13:03:00Z,88.99,12.74
2026-06-09T13:04:00Z,86.28,14.00
2026-06-09T13:05:00Z,87.10,12.68
2026-06-09T13:06:00Z,88.35,12.05
2026-06-09T13:07:00Z,88.30,12.00
2026-06-09T13:08:00Z,87.00,13.05
2026-06-09T13:09:00Z,86.00,14.34
2026-06-09T13:10:00Z,86.00,15.00
2026-06-09T13:11:00Z,86.00,15.70
2026-06-09T13:12:00Z,88.00,11.68
2026-06-09T13:13:00Z,87.15,13.42
2026-06-09T13:14:00Z,87.00,13.34
2026-06-09T13:15:00Z,86.00,14.75
2026-06-09T13:16:00Z,86.00,14.93
2026-06-09T13:17:00Z,86.01,13.60
2026-06-09T13:18:00Z,87.08,13.00
2026-06-09T13:19:00Z,89.00,12.77
2026-06-09T13:20:00Z,88.03,12.00
2026-06-09T13:21:00Z,87.05,13.00
2026-06-09T13:22:00Z,86.99,14.65
2026-06-09T13:23:00Z,87.00,14.90
2026-06-09T13:24:00Z,87.74,13.91
2026-06-09T13:25:00Z,87.84,12.58
2026-06-09T13:26:00Z,85.64,15.21
2026-06-09T13:27:00Z,85.00,16.77
2026-06-09T13:28:00Z,85.06,14.31
2026-06-09T13:29:00Z,91.10,7.31
2026-06-09T13:30:00Z,91.20,8.08
2026-06-09T13:31:00Z,88.14,11.31
2026-06-09T13:32:00Z,85.30,15.45
2026-06-09T13:33:00Z,88.45,12.54
2026-06-09T13:34:00Z,83.24,18.57
2026-06-09T13:35:00Z,72.76,24.51
2026-06-09T13:36:00Z,68.51,32.54
2026-06-09T13:37:00Z,67.00,33.29
2026-06-09T13:38:00Z,66.49,33.39
2026-06-09T13:39:00Z,66.99,33.27
2026-06-09T13:40:00Z,66.76,33.78
2026-06-09T13:41:00Z,66.94,34.12
2026-06-09T13:42:00Z,66.10,34.12
2026-06-09T13:43:00Z,66.79,34.71
2026-06-09T13:44:00Z,66.18,35.17
2026-06-09T13:45:00Z,67.12,34.16
2026-06-09T13:46:00Z,66.29,35.62
2026-06-09T13:47:00Z,67.46,32.41
2026-06-09T13:48:00Z,68.33,31.34
2026-06-09T13:49:00Z,71.37,29.73
2026-06-09T13:50:00Z,71.29,27.24
2026-06-09T13:51:00Z,70.43,30.55
2026-06-09T13:52:00Z,68.54,32.16
2026-06-09T13:53:00Z,64.49,35.93
2026-06-09T13:54:00Z,62.24,38.67
2026-06-09T13:55:00Z,58.71,45.85
2026-06-09T13:56:00Z,66.01,34.25
2026-06-09T13:57:00Z,67.91,31.10
2026-06-09T13:58:00Z,69.02,31.93
2026-06-09T13:59:00Z,73.80,28.16
2026-06-09T14:00:00Z,85.79,12.68
2026-06-09T14:01:00Z,90.78,10.56
2026-06-09T14:02:00Z,94.52,7.11
2026-06-09T14:03:00Z,95.44,4.62
2026-06-09T14:04:00Z,95.37,4.36
2026-06-09T14:05:00Z,95.03,4.11
2026-06-09T14:06:00Z,94.71,5.01
2026-06-09T14:07:00Z,94.78,5.06
2026-06-09T14:08:00Z,95.34,4.93
2026-06-09T14:09:00Z,96.41,3.15
2026-06-09T14:10:00Z,95.58,4.54
2026-06-09T14:11:00Z,96.91,3.97
2026-06-09T14:12:00Z,96.36,3.02
2026-06-09T14:13:00Z,96.95,3.98
2026-06-09T14:14:00Z,96.92,4.00
2026-06-09T14:15:00Z,94.50,6.10
2026-06-09T14:16:00Z,96.17,3.68
2026-06-09T14:17:00Z,94.52,11.37
2026-06-09T14:18:00Z,88.91,15.21
2026-06-09T14:19:00Z,97.61,2.29
2026-06-09T14:20:00Z,99.00,2.29
2026-06-09T14:21:00Z,99.00,1.00
2026-06-09T14:22:00Z,99.00,1.00
2026-06-09T14:23:00Z,99.00,1.00
2026-06-09T14:24:00Z,99.00,1.00
2026-06-09T14:25:00Z,99.00,1.00
2026-06-09T14:26:00Z,99.00,1.00
