# event_ticker=KXATPMATCH-26MAR29POPKYP
# final_score=4-6 6-4 6-3
# match_winner=Alexei Popyrin
# fav_player=Alexei Popyrin
# dog_player=Patrick Kypson
# kalshi_date=2026-03-29
timestamp,Alexei Popyrin,Patrick Kypson
2026-03-31T20:59:00Z,63.00,38.00
2026-03-31T21:02:00Z,63.00,38.00
2026-03-31T21:03:00Z,63.00,38.00
2026-03-31T21:11:00Z,63.00,38.00
2026-03-31T21:14:00Z,63.00,38.00
2026-03-31T21:16:00Z,63.00,38.00
2026-03-31T21:18:00Z,63.00,38.00
2026-03-31T21:20:00Z,63.00,38.94
2026-03-31T21:21:00Z,62.00,38.94
2026-03-31T21:32:00Z,62.00,39.00
2026-03-31T21:34:00Z,61.00,39.00
2026-03-31T21:39:00Z,62.00,39.00
2026-03-31T21:42:00Z,62.00,39.00
2026-03-31T21:44:00Z,63.00,39.00
2026-03-31T21:46:00Z,63.00,39.00
2026-03-31T21:47:00Z,62.00,39.00
2026-03-31T21:50:00Z,63.00,39.00
2026-03-31T21:53:00Z,63.00,39.00
2026-03-31T21:54:00Z,63.00,39.00
2026-03-31T21:55:00Z,63.00,39.00
2026-03-31T21:56:00Z,63.00,39.00
2026-03-31T21:58:00Z,63.00,38.00
2026-03-31T22:02:00Z,62.19,38.00
2026-03-31T22:04:00Z,62.19,39.39
2026-03-31T22:07:00Z,61.00,39.39
2026-03-31T22:10:00Z,61.00,39.39
2026-03-31T22:14:00Z,61.00,39.39
2026-03-31T22:15:00Z,61.00,39.39
2026-03-31T22:16:00Z,61.01,39.39
2026-03-31T22:17:00Z,61.00,39.39
2026-03-31T22:21:00Z,61.00,39.39
2026-03-31T22:22:00Z,61.00,39.39
2026-03-31T22:23:00Z,61.00,39.39
2026-03-31T22:28:00Z,60.00,39.39
2026-03-31T22:33:00Z,61.00,39.39
2026-03-31T22:36:00Z,61.00,39.39
2026-03-31T22:37:00Z,61.00,39.39
2026-03-31T22:38:00Z,61.00,39.39
2026-03-31T22:39:00Z,61.00,39.39
2026-03-31T22:42:00Z,61.00,39.39
2026-03-31T22:51:00Z,61.00,39.39
2026-03-31T22:53:00Z,61.00,39.39
2026-03-31T22:54:00Z,61.00,39.39
2026-03-31T22:55:00Z,61.00,39.39
2026-03-31T22:56:00Z,61.00,39.39
2026-03-31T22:59:00Z,61.00,40.00
2026-03-31T23:02:00Z,61.00,40.00
2026-03-31T23:07:00Z,61.00,40.00
2026-03-31T23:08:00Z,60.86,40.00
2026-03-31T23:10:00Z,61.00,40.00
2026-03-31T23:12:00Z,61.00,40.00
2026-03-31T23:13:00Z,61.00,40.00
2026-03-31T23:14:00Z,62.00,40.00
2026-03-31T23:15:00Z,60.00,40.00
2026-03-31T23:17:00Z,60.00,38.08
2026-03-31T23:19:00Z,62.00,38.08
2026-03-31T23:20:00Z,62.00,38.08
2026-03-31T23:22:00Z,62.00,38.08
2026-03-31T23:25:00Z,62.00,39.00
2026-03-31T23:27:00Z,62.00,39.00
2026-03-31T23:28:00Z,62.00,39.00
2026-03-31T23:32:00Z,62.00,39.00
2026-03-31T23:35:00Z,62.00,39.00
2026-03-31T23:37:00Z,62.00,39.00
2026-03-31T23:41:00Z,62.00,39.00
2026-03-31T23:43:00Z,62.00,39.00
2026-03-31T23:44:00Z,62.00,39.00
2026-03-31T23:47:00Z,62.00,39.00
2026-03-31T23:48:00Z,62.00,39.00
2026-03-31T23:51:00Z,62.00,39.00
2026-03-31T23:54:00Z,62.00,39.00
2026-03-31T23:55:00Z,61.00,39.00
2026-03-31T23:56:00Z,62.00,39.00
2026-04-01T00:00:00Z,62.00,39.00
2026-04-01T00:01:00Z,62.00,39.00
2026-04-01T00:02:00Z,62.00,39.00
2026-04-01T00:06:00Z,62.00,39.00
2026-04-01T00:07:00Z,62.00,39.00
2026-04-01T00:10:00Z,62.00,39.00
2026-04-01T00:11:00Z,62.00,39.00
2026-04-01T00:15:00Z,62.00,39.00
2026-04-01T00:17:00Z,61.00,39.00
2026-04-01T00:18:00Z,62.00,39.00
2026-04-01T00:19:00Z,62.00,39.00
2026-04-01T00:20:00Z,62.00,39.00
2026-04-01T00:21:00Z,62.00,39.00
2026-04-01T00:22:00Z,62.00,39.00
2026-04-01T00:23:00Z,62.00,39.00
2026-04-01T00:25:00Z,62.00,39.00
2026-04-01T00:26:00Z,62.00,39.00
2026-04-01T00:27:00Z,62.00,39.00
2026-04-01T00:28:00Z,62.00,39.00
2026-04-01T00:30:00Z,62.00,39.00
2026-04-01T00:31:00Z,62.00,39.00
2026-04-01T00:33:00Z,62.00,39.00
2026-04-01T00:35:00Z,62.00,39.00
2026-04-01T00:36:00Z,62.00,39.00
2026-04-01T00:39:00Z,61.50,39.00
2026-04-01T00:40:00Z,61.50,38.00
2026-04-01T00:42:00Z,62.00,39.00
2026-04-01T00:43:00Z,61.00,39.00
2026-04-01T00:44:00Z,62.00,39.00
2026-04-01T00:45:00Z,62.00,39.00
2026-04-01T00:47:00Z,62.00,39.00
2026-04-01T00:48:00Z,62.00,39.00
2026-04-01T00:49:00Z,62.00,39.00
2026-04-01T00:50:00Z,61.00,39.00
2026-04-01T00:51:00Z,60.00,39.00
2026-04-01T00:52:00Z,60.00,39.00
2026-04-01T00:53:00Z,60.25,39.00
2026-04-01T00:54:00Z,60.00,39.00
2026-04-01T00:55:00Z,60.00,40.00
2026-04-01T00:56:00Z,61.92,40.00
2026-04-01T00:57:00Z,62.00,40.00
2026-04-01T00:58:00Z,62.00,40.00
2026-04-01T00:59:00Z,62.00,40.00
2026-04-01T01:00:00Z,62.00,40.00
2026-04-01T01:01:00Z,62.00,40.00
2026-04-01T01:02:00Z,62.00,40.00
2026-04-01T01:03:00Z,62.00,39.00
2026-04-01T01:04:00Z,62.00,39.00
2026-04-01T01:05:00Z,62.00,39.00
2026-04-01T01:06:00Z,62.00,39.00
2026-04-01T01:07:00Z,62.00,39.00
2026-04-01T01:08:00Z,62.04,40.92
2026-04-01T01:09:00Z,59.06,42.00
2026-04-01T01:10:00Z,58.24,45.13
2026-04-01T01:11:00Z,59.35,39.65
2026-04-01T01:12:00Z,57.07,41.70
2026-04-01T01:13:00Z,48.69,51.33
2026-04-01T01:14:00Z,44.37,55.00
2026-04-01T01:15:00Z,41.01,59.58
2026-04-01T01:16:00Z,39.56,61.03
2026-04-01T01:17:00Z,39.58,61.03
2026-04-01T01:18:00Z,39.43,62.71
2026-04-01T01:19:00Z,34.49,64.62
2026-04-01T01:20:00Z,38.34,63.40
2026-04-01T01:21:00Z,40.32,60.05
2026-04-01T01:22:00Z,41.00,60.00
2026-04-01T01:23:00Z,44.92,58.56
2026-04-01T01:24:00Z,43.09,58.13
2026-04-01T01:25:00Z,37.62,64.71
2026-04-01T01:26:00Z,36.59,63.11
2026-04-01T01:27:00Z,38.98,62.00
2026-04-01T01:28:00Z,40.98,61.00
2026-04-01T01:29:00Z,41.00,61.00
2026-04-01T01:30:00Z,42.51,59.97
2026-04-01T01:31:00Z,46.60,58.48
2026-04-01T01:32:00Z,43.76,54.95
2026-04-01T01:33:00Z,40.00,59.85
2026-04-01T01:34:00Z,41.00,58.22
2026-04-01T01:35:00Z,38.57,60.85
2026-04-01T01:36:00Z,37.99,61.13
2026-04-01T01:37:00Z,38.71,61.20
2026-04-01T01:38:00Z,40.00,58.92
2026-04-01T01:39:00Z,39.85,60.00
2026-04-01T01:40:00Z,40.03,60.89
2026-04-01T01:41:00Z,39.46,60.87
2026-04-01T01:42:00Z,36.76,65.26
2026-04-01T01:43:00Z,35.97,66.00
2026-04-01T01:44:00Z,35.64,66.02
2026-04-01T01:45:00Z,35.00,65.71
2026-04-01T01:46:00Z,36.35,65.00
2026-04-01T01:47:00Z,36.05,65.00
2026-04-01T01:48:00Z,33.64,68.25
2026-04-01T01:49:00Z,32.69,70.01
2026-04-01T01:50:00Z,31.48,68.88
2026-04-01T01:51:00Z,32.00,67.53
2026-04-01T01:52:00Z,33.10,68.00
2026-04-01T01:53:00Z,38.02,66.24
2026-04-01T01:54:00Z,39.25,61.55
2026-04-01T01:55:00Z,41.83,60.83
2026-04-01T01:56:00Z,45.09,57.68
2026-04-01T01:57:00Z,41.29,57.93
2026-04-01T01:58:00Z,38.29,62.84
2026-04-01T01:59:00Z,38.13,64.15
2026-04-01T02:00:00Z,37.65,63.71
2026-04-01T02:01:00Z,40.86,61.97
2026-04-01T02:02:00Z,40.21,63.66
2026-04-01T02:03:00Z,40.70,60.28
2026-04-01T02:04:00Z,40.92,60.98
2026-04-01T02:05:00Z,37.09,63.90
2026-04-01T02:06:00Z,37.41,63.65
2026-04-01T02:07:00Z,38.52,63.27
2026-04-01T02:08:00Z,36.46,63.96
2026-04-01T02:09:00Z,39.73,62.99
2026-04-01T02:10:00Z,40.75,61.85
2026-04-01T02:11:00Z,41.00,59.89
2026-04-01T02:12:00Z,43.13,60.71
2026-04-01T02:13:00Z,42.71,57.49
2026-04-01T02:14:00Z,40.57,62.89
2026-04-01T02:15:00Z,38.21,62.38
2026-04-01T02:16:00Z,40.03,63.01
2026-04-01T02:17:00Z,42.25,59.25
2026-04-01T02:18:00Z,40.70,61.40
2026-04-01T02:19:00Z,41.58,59.08
2026-04-01T02:20:00Z,40.83,59.28
2026-04-01T02:21:00Z,41.16,60.14
2026-04-01T02:22:00Z,40.30,60.32
2026-04-01T02:23:00Z,36.69,64.21
2026-04-01T02:24:00Z,34.64,64.47
2026-04-01T02:25:00Z,35.66,64.94
2026-04-01T02:26:00Z,37.97,63.35
2026-04-01T02:27:00Z,34.71,67.05
2026-04-01T02:28:00Z,38.66,63.93
2026-04-01T02:29:00Z,39.95,60.86
2026-04-01T02:30:00Z,40.35,60.62
2026-04-01T02:31:00Z,44.22,57.14
2026-04-01T02:32:00Z,49.36,49.85
2026-04-01T02:33:00Z,55.50,42.80
2026-04-01T02:34:00Z,58.63,42.74
2026-04-01T02:35:00Z,65.12,35.10
2026-04-01T02:36:00Z,65.53,34.99
2026-04-01T02:37:00Z,68.10,33.34
2026-04-01T02:38:00Z,63.06,37.29
2026-04-01T02:39:00Z,49.88,50.49
2026-04-01T02:40:00Z,49.17,49.37
2026-04-01T02:41:00Z,57.26,47.31
2026-04-01T02:42:00Z,66.27,34.26
2026-04-01T02:43:00Z,65.07,36.05
2026-04-01T02:44:00Z,62.32,38.26
2026-04-01T02:45:00Z,61.05,40.00
2026-04-01T02:46:00Z,63.28,36.86
2026-04-01T02:47:00Z,63.52,38.05
2026-04-01T02:48:00Z,65.82,35.02
2026-04-01T02:49:00Z,64.85,35.63
2026-04-01T02:50:00Z,70.87,30.09
2026-04-01T02:51:00Z,83.34,20.53
2026-04-01T02:52:00Z,82.61,17.82
2026-04-01T02:53:00Z,71.60,29.05
2026-04-01T02:54:00Z,60.40,38.93
2026-04-01T02:55:00Z,63.38,37.93
2026-04-01T02:56:00Z,59.43,43.36
2026-04-01T02:57:00Z,63.05,38.14
2026-04-01T02:58:00Z,64.85,34.43
2026-04-01T02:59:00Z,65.04,34.91
2026-04-01T03:00:00Z,65.52,35.57
2026-04-01T03:01:00Z,72.56,26.14
2026-04-01T03:02:00Z,90.00,10.96
2026-04-01T03:03:00Z,93.73,6.05
2026-04-01T03:04:00Z,96.27,3.58
2026-04-01T03:05:00Z,96.43,4.06
2026-04-01T03:06:00Z,94.98,3.71
2026-04-01T03:07:00Z,96.44,3.99
2026-04-01T03:08:00Z,96.75,3.78
2026-04-01T03:09:00Z,96.24,4.42
2026-04-01T03:10:00Z,95.94,4.07
2026-04-01T03:11:00Z,94.88,6.72
2026-04-01T03:12:00Z,95.87,7.98
2026-04-01T03:13:00Z,91.06,9.04
2026-04-01T03:14:00Z,97.82,1.18
2026-04-01T03:15:00Z,99.00,1.18
2026-04-01T03:16:00Z,99.00,1.00
2026-04-01T03:17:00Z,99.00,1.00
