# event_ticker=KXATPCHALLENGERMATCH-26JUN01LEGAND
# final_score=7-5 7-5
# score_resolution=5-7 5-7
# match_winner=Timo Legout
# fav_player=Andres Andrade
# dog_player=Timo Legout
# kalshi_date=2026-06-01
timestamp,Timo Legout,Andres Andrade
2026-06-03T13:39:00Z,44.38,57.00
2026-06-03T13:40:00Z,43.21,55.87
2026-06-03T13:41:00Z,43.03,57.00
2026-06-03T13:42:00Z,45.81,57.00
2026-06-03T13:43:00Z,46.00,57.00
2026-06-03T13:44:00Z,44.84,57.25
2026-06-03T13:45:00Z,45.00,57.00
2026-06-03T13:46:00Z,45.00,57.04
2026-06-03T13:47:00Z,44.58,54.19
2026-06-03T13:48:00Z,44.58,57.72
2026-06-03T13:49:00Z,44.84,57.67
2026-06-03T13:50:00Z,44.69,57.55
2026-06-03T13:51:00Z,42.22,58.54
2026-06-03T13:52:00Z,42.85,56.30
2026-06-03T13:53:00Z,41.01,58.84
2026-06-03T13:54:00Z,43.66,59.00
2026-06-03T13:55:00Z,45.00,55.39
2026-06-03T13:56:00Z,45.00,58.84
2026-06-03T13:57:00Z,45.00,56.97
2026-06-03T13:58:00Z,42.80,58.63
2026-06-03T13:59:00Z,42.00,55.34
2026-06-03T14:00:00Z,43.58,57.16
2026-06-03T14:01:00Z,43.41,59.00
2026-06-03T14:02:00Z,42.87,58.97
2026-06-03T14:03:00Z,42.00,59.95
2026-06-03T14:04:00Z,42.56,58.14
2026-06-03T14:05:00Z,42.65,59.00
2026-06-03T14:06:00Z,42.83,58.54
2026-06-03T14:07:00Z,42.83,58.00
2026-06-03T14:08:00Z,42.08,59.00
2026-06-03T14:09:00Z,41.00,58.00
2026-06-03T14:10:00Z,41.06,60.21
2026-06-03T14:11:00Z,42.00,60.73
2026-06-03T14:12:00Z,42.00,60.74
2026-06-03T14:13:00Z,42.00,58.95
2026-06-03T14:14:00Z,42.00,58.95
2026-06-03T14:15:00Z,42.00,60.00
2026-06-03T14:16:00Z,41.88,58.09
2026-06-03T14:17:00Z,42.00,57.99
2026-06-03T14:18:00Z,42.12,58.96
2026-06-03T14:19:00Z,42.00,58.96
2026-06-03T14:20:00Z,41.90,58.96
2026-06-03T14:21:00Z,39.24,59.00
2026-06-03T14:22:00Z,41.00,59.00
2026-06-03T14:23:00Z,40.19,59.00
2026-06-03T14:24:00Z,40.00,59.01
2026-06-03T14:25:00Z,41.76,59.51
2026-06-03T14:26:00Z,42.21,60.88
2026-06-03T14:27:00Z,41.19,60.46
2026-06-03T14:28:00Z,40.69,59.00
2026-06-03T14:29:00Z,43.00,57.00
2026-06-03T14:30:00Z,43.00,56.00
2026-06-03T14:31:00Z,43.00,58.56
2026-06-03T14:32:00Z,40.84,55.69
2026-06-03T14:33:00Z,43.00,56.94
2026-06-03T14:35:00Z,42.58,56.00
2026-06-03T14:36:00Z,44.73,56.17
2026-06-03T14:37:00Z,44.00,58.00
2026-06-03T14:38:00Z,42.42,58.00
2026-06-03T14:39:00Z,45.00,57.00
2026-06-03T14:40:00Z,42.00,57.13
2026-06-03T14:41:00Z,42.78,57.13
2026-06-03T14:42:00Z,44.00,57.13
2026-06-03T14:43:00Z,42.00,57.00
2026-06-03T14:44:00Z,44.00,58.58
2026-06-03T14:45:00Z,44.00,58.58
2026-06-03T14:46:00Z,44.00,59.27
2026-06-03T14:47:00Z,43.12,56.42
2026-06-03T14:48:00Z,43.24,58.67
2026-06-03T14:49:00Z,41.76,58.67
2026-06-03T14:50:00Z,41.17,55.56
2026-06-03T14:51:00Z,43.87,59.00
2026-06-03T14:52:00Z,41.11,59.00
2026-06-03T14:53:00Z,41.93,56.26
2026-06-03T14:54:00Z,41.93,60.00
2026-06-03T14:55:00Z,40.00,59.88
2026-06-03T14:56:00Z,40.00,60.00
2026-06-03T14:57:00Z,43.00,60.00
2026-06-03T14:58:00Z,43.59,57.06
2026-06-03T14:59:00Z,45.79,58.00
2026-06-03T15:00:00Z,45.00,55.00
2026-06-03T15:01:00Z,45.00,57.72
2026-06-03T15:02:00Z,44.00,58.08
2026-06-03T15:03:00Z,44.00,59.00
2026-06-03T15:04:00Z,43.00,57.00
2026-06-03T15:07:00Z,43.00,58.52
2026-06-03T15:08:00Z,43.00,59.00
2026-06-03T15:09:00Z,43.00,58.61
2026-06-03T15:10:00Z,41.00,59.00
2026-06-03T15:11:00Z,40.84,59.00
2026-06-03T15:12:00Z,40.00,59.00
2026-06-03T15:13:00Z,44.63,54.25
2026-06-03T15:14:00Z,45.08,54.25
2026-06-03T15:15:00Z,44.16,58.00
2026-06-03T15:16:00Z,44.00,58.00
2026-06-03T15:17:00Z,42.00,54.24
2026-06-03T15:18:00Z,45.00,56.78
2026-06-03T15:19:00Z,41.60,57.09
2026-06-03T15:20:00Z,41.60,55.05
2026-06-03T15:21:00Z,40.14,55.00
2026-06-03T15:22:00Z,42.23,55.00
2026-06-03T15:23:00Z,41.00,59.00
2026-06-03T15:24:00Z,43.00,59.79
2026-06-03T15:25:00Z,41.98,60.00
2026-06-03T15:26:00Z,43.00,61.77
2026-06-03T15:27:00Z,41.38,61.77
2026-06-03T15:28:00Z,43.00,59.95
2026-06-03T15:29:00Z,43.00,59.00
2026-06-03T15:30:00Z,43.00,56.08
2026-06-03T15:31:00Z,40.26,56.08
2026-06-03T15:32:00Z,41.49,56.08
2026-06-03T15:33:00Z,41.49,56.00
2026-06-03T15:34:00Z,40.00,56.00
2026-06-03T15:35:00Z,43.82,57.00
2026-06-03T15:36:00Z,43.00,57.00
2026-06-03T15:37:00Z,40.60,59.03
2026-06-03T15:38:00Z,40.60,59.00
2026-06-03T15:39:00Z,40.68,59.00
2026-06-03T15:40:00Z,43.84,60.00
2026-06-03T15:41:00Z,40.00,58.00
2026-06-03T15:42:00Z,43.06,56.36
2026-06-03T15:43:00Z,44.00,56.36
2026-06-03T15:44:00Z,44.00,59.00
2026-06-03T15:45:00Z,37.89,58.00
2026-06-03T15:47:00Z,39.60,56.00
2026-06-03T15:48:00Z,44.00,59.00
2026-06-03T15:49:00Z,43.00,58.70
2026-06-03T15:50:00Z,44.00,58.70
2026-06-03T15:51:00Z,44.00,55.06
2026-06-03T15:52:00Z,40.63,59.54
2026-06-03T15:53:00Z,42.22,56.00
2026-06-03T15:54:00Z,43.00,53.20
2026-06-03T15:55:00Z,43.00,60.90
2026-06-03T15:56:00Z,44.47,55.05
2026-06-03T15:57:00Z,43.00,59.00
2026-06-03T15:58:00Z,42.65,59.00
2026-06-03T15:59:00Z,43.00,58.54
2026-06-03T16:00:00Z,42.78,59.00
2026-06-03T16:01:00Z,41.99,56.00
2026-06-03T16:02:00Z,41.49,56.00
2026-06-03T16:03:00Z,41.90,59.29
2026-06-03T16:04:00Z,42.46,53.90
2026-06-03T16:05:00Z,43.00,63.47
2026-06-03T16:06:00Z,43.00,61.00
2026-06-03T16:07:00Z,41.17,55.26
2026-06-03T16:08:00Z,41.52,55.26
2026-06-03T16:09:00Z,42.93,56.48
2026-06-03T16:10:00Z,42.00,58.85
2026-06-03T16:11:00Z,42.00,60.00
2026-06-03T16:12:00Z,42.45,57.13
2026-06-03T16:13:00Z,42.45,57.00
2026-06-03T16:14:00Z,45.68,58.95
2026-06-03T16:15:00Z,51.57,46.14
2026-06-03T16:16:00Z,60.92,41.05
2026-06-03T16:17:00Z,68.83,33.85
2026-06-03T16:18:00Z,63.79,33.19
2026-06-03T16:19:00Z,65.54,37.80
2026-06-03T16:20:00Z,65.37,37.57
2026-06-03T16:21:00Z,61.43,42.02
2026-06-03T16:22:00Z,44.19,48.52
2026-06-03T16:23:00Z,37.83,61.48
2026-06-03T16:24:00Z,40.62,61.43
2026-06-03T16:25:00Z,41.67,62.89
2026-06-03T16:26:00Z,43.34,61.14
2026-06-03T16:27:00Z,40.31,62.15
2026-06-03T16:28:00Z,40.13,60.86
2026-06-03T16:29:00Z,40.92,58.31
2026-06-03T16:30:00Z,41.48,58.15
2026-06-03T16:31:00Z,42.64,59.76
2026-06-03T16:32:00Z,41.46,58.87
2026-06-03T16:33:00Z,43.99,55.97
2026-06-03T16:34:00Z,54.59,47.41
2026-06-03T16:35:00Z,49.29,50.68
2026-06-03T16:36:00Z,49.86,50.64
2026-06-03T16:37:00Z,61.85,39.89
2026-06-03T16:38:00Z,66.77,42.71
2026-06-03T16:39:00Z,51.77,52.38
2026-06-03T16:40:00Z,43.77,56.88
2026-06-03T16:41:00Z,39.34,61.39
2026-06-03T16:42:00Z,40.02,60.63
2026-06-03T16:43:00Z,40.83,59.50
2026-06-03T16:44:00Z,40.94,59.05
2026-06-03T16:45:00Z,44.15,56.88
2026-06-03T16:46:00Z,45.02,56.98
2026-06-03T16:47:00Z,46.18,56.37
2026-06-03T16:48:00Z,49.03,51.28
2026-06-03T16:49:00Z,62.70,37.57
2026-06-03T16:50:00Z,56.73,43.91
2026-06-03T16:51:00Z,57.47,47.52
2026-06-03T16:52:00Z,62.44,37.00
2026-06-03T16:53:00Z,70.39,35.92
2026-06-03T16:54:00Z,65.67,35.95
2026-06-03T16:55:00Z,74.05,29.29
2026-06-03T16:56:00Z,72.81,29.10
2026-06-03T16:57:00Z,78.12,24.02
2026-06-03T16:58:00Z,76.56,25.30
2026-06-03T16:59:00Z,75.45,27.88
2026-06-03T17:00:00Z,93.89,7.73
2026-06-03T17:01:00Z,97.02,3.88
2026-06-03T17:02:00Z,98.67,1.45
