# event_ticker=KXATPMATCH-26MAY15RUUDAR
# final_score=6-1 6-1
# match_winner=Casper Ruud
# fav_player=Casper Ruud
# dog_player=Luciano Darderi
# kalshi_date=2026-05-15
timestamp,Casper Ruud,Luciano Darderi
2026-05-15T06:09:00Z,73.00,29.00
2026-05-15T06:10:00Z,73.00,29.00
2026-05-15T06:11:00Z,73.00,29.00
2026-05-15T06:12:00Z,73.00,29.00
2026-05-15T06:13:00Z,73.00,29.00
2026-05-15T06:15:00Z,73.00,28.98
2026-05-15T06:16:00Z,73.00,29.00
2026-05-15T06:17:00Z,73.00,29.00
2026-05-15T06:18:00Z,73.00,29.00
2026-05-15T06:19:00Z,73.00,28.00
2026-05-15T06:20:00Z,73.00,29.00
2026-05-15T06:21:00Z,73.00,29.00
2026-05-15T06:23:00Z,73.00,29.00
2026-05-15T06:24:00Z,73.00,29.00
2026-05-15T06:25:00Z,73.00,29.15
2026-05-15T06:26:00Z,73.00,29.00
2026-05-15T06:27:00Z,73.00,29.43
2026-05-15T06:28:00Z,73.00,29.43
2026-05-15T06:29:00Z,73.00,29.64
2026-05-15T06:30:00Z,73.00,29.00
2026-05-15T06:31:00Z,73.00,29.00
2026-05-15T06:32:00Z,73.00,29.00
2026-05-15T06:33:00Z,73.00,29.00
2026-05-15T06:34:00Z,73.00,30.00
2026-05-15T06:35:00Z,73.00,30.00
2026-05-15T06:38:00Z,73.00,30.00
2026-05-15T06:39:00Z,73.00,30.00
2026-05-15T06:41:00Z,73.00,30.00
2026-05-15T06:42:00Z,73.00,30.00
2026-05-15T06:43:00Z,73.00,30.00
2026-05-15T06:46:00Z,73.00,29.97
2026-05-15T06:47:00Z,73.00,29.97
2026-05-15T06:48:00Z,73.00,30.00
2026-05-15T06:50:00Z,73.00,30.00
2026-05-15T06:51:00Z,71.83,30.00
2026-05-15T06:54:00Z,71.83,30.00
2026-05-15T06:55:00Z,71.95,30.00
2026-05-15T06:56:00Z,71.95,30.00
2026-05-15T06:58:00Z,71.95,30.00
2026-05-15T07:01:00Z,71.95,30.00
2026-05-15T07:03:00Z,71.95,30.00
2026-05-15T07:04:00Z,72.00,30.00
2026-05-15T07:06:00Z,72.00,30.00
2026-05-15T07:09:00Z,72.00,30.00
2026-05-15T07:10:00Z,72.00,30.00
2026-05-15T07:12:00Z,72.00,30.00
2026-05-15T07:13:00Z,72.00,30.00
2026-05-15T07:15:00Z,72.00,30.00
2026-05-15T07:16:00Z,72.00,30.00
2026-05-15T07:19:00Z,72.00,30.00
2026-05-15T07:20:00Z,72.00,30.00
2026-05-15T07:24:00Z,72.00,30.00
2026-05-15T07:25:00Z,72.00,30.00
2026-05-15T07:28:00Z,72.00,30.00
2026-05-15T07:29:00Z,72.00,30.00
2026-05-15T07:30:00Z,72.00,30.00
2026-05-15T07:32:00Z,72.00,30.00
2026-05-15T07:33:00Z,72.00,30.00
2026-05-15T07:34:00Z,72.00,30.00
2026-05-15T07:35:00Z,72.00,30.00
2026-05-15T07:36:00Z,72.00,30.00
2026-05-15T07:37:00Z,72.00,30.00
2026-05-15T07:38:00Z,71.00,30.00
2026-05-15T07:39:00Z,72.00,28.07
2026-05-15T07:41:00Z,72.00,29.97
2026-05-15T07:43:00Z,72.00,29.97
2026-05-15T07:45:00Z,72.00,28.00
2026-05-15T07:46:00Z,72.00,28.00
2026-05-15T07:48:00Z,72.00,29.63
2026-05-15T07:50:00Z,72.00,29.79
2026-05-15T07:52:00Z,72.00,29.00
2026-05-15T07:54:00Z,72.00,29.00
2026-05-15T07:55:00Z,72.00,29.00
2026-05-15T07:58:00Z,72.00,29.00
2026-05-15T08:01:00Z,72.00,29.00
2026-05-15T08:06:00Z,72.00,29.00
2026-05-15T08:07:00Z,71.00,29.00
2026-05-15T08:08:00Z,72.00,29.00
2026-05-15T08:11:00Z,72.00,29.00
2026-05-15T08:12:00Z,72.00,29.00
2026-05-15T08:14:00Z,72.00,29.34
2026-05-15T08:17:00Z,71.00,29.34
2026-05-15T08:21:00Z,71.00,29.00
2026-05-15T08:22:00Z,71.00,29.00
2026-05-15T08:23:00Z,71.00,29.00
2026-05-15T08:25:00Z,72.00,29.00
2026-05-15T08:28:00Z,72.00,29.00
2026-05-15T08:31:00Z,71.75,29.00
2026-05-15T08:34:00Z,72.00,29.00
2026-05-15T08:35:00Z,72.00,29.00
2026-05-15T08:36:00Z,72.00,29.00
2026-05-15T08:38:00Z,72.00,29.00
2026-05-15T08:39:00Z,72.00,29.00
2026-05-15T08:41:00Z,72.00,28.00
2026-05-15T08:43:00Z,72.00,29.00
2026-05-15T08:45:00Z,72.00,29.00
2026-05-15T08:53:00Z,72.00,29.00
2026-05-15T08:54:00Z,72.00,29.00
2026-05-15T08:56:00Z,72.00,29.00
2026-05-15T08:59:00Z,72.00,29.00
2026-05-15T09:00:00Z,72.00,29.00
2026-05-15T09:01:00Z,72.00,28.68
2026-05-15T09:02:00Z,72.00,28.68
2026-05-15T09:03:00Z,72.00,29.00
2026-05-15T09:04:00Z,72.00,29.89
2026-05-15T09:06:00Z,72.00,28.04
2026-05-15T09:07:00Z,72.00,29.00
2026-05-15T09:09:00Z,72.00,29.00
2026-05-15T09:13:00Z,72.00,29.00
2026-05-15T09:14:00Z,72.00,29.00
2026-05-15T09:15:00Z,72.00,29.00
2026-05-15T09:18:00Z,72.00,29.00
2026-05-15T09:20:00Z,72.00,29.00
2026-05-15T09:22:00Z,72.00,29.80
2026-05-15T09:27:00Z,72.00,29.80
2026-05-15T09:28:00Z,72.00,29.00
2026-05-15T09:29:00Z,72.00,29.83
2026-05-15T09:31:00Z,72.00,29.83
2026-05-15T09:33:00Z,72.00,29.00
2026-05-15T09:36:00Z,72.00,29.00
2026-05-15T09:40:00Z,72.00,29.00
2026-05-15T09:42:00Z,72.00,29.00
2026-05-15T09:44:00Z,72.00,29.00
2026-05-15T09:46:00Z,72.00,29.00
2026-05-15T09:49:00Z,72.00,28.00
2026-05-15T09:50:00Z,72.00,28.00
2026-05-15T09:51:00Z,72.00,29.00
2026-05-15T09:52:00Z,72.00,29.00
2026-05-15T09:55:00Z,72.00,29.00
2026-05-15T09:56:00Z,72.00,29.00
2026-05-15T09:59:00Z,72.00,29.00
2026-05-15T10:00:00Z,71.00,29.00
2026-05-15T10:01:00Z,72.00,29.00
2026-05-15T10:03:00Z,72.00,29.00
2026-05-15T10:04:00Z,72.00,29.00
2026-05-15T10:06:00Z,72.00,29.00
2026-05-15T10:08:00Z,72.00,29.00
2026-05-15T10:09:00Z,72.00,29.00
2026-05-15T10:15:00Z,72.00,29.00
2026-05-15T10:16:00Z,71.00,29.00
2026-05-15T10:17:00Z,71.00,29.00
2026-05-15T10:18:00Z,72.00,29.00
2026-05-15T10:20:00Z,71.00,29.00
2026-05-15T10:22:00Z,71.00,29.00
2026-05-15T10:23:00Z,71.00,29.00
2026-05-15T10:24:00Z,71.00,29.00
2026-05-15T10:25:00Z,71.00,29.64
2026-05-15T10:29:00Z,71.00,30.00
2026-05-15T10:30:00Z,71.00,30.00
2026-05-15T10:32:00Z,71.00,30.00
2026-05-15T10:33:00Z,71.00,30.00
2026-05-15T10:35:00Z,71.00,30.00
2026-05-15T10:36:00Z,71.00,30.00
2026-05-15T10:38:00Z,71.00,31.00
2026-05-15T10:39:00Z,71.00,31.00
2026-05-15T10:40:00Z,71.00,32.00
2026-05-15T10:41:00Z,69.94,32.00
2026-05-15T10:42:00Z,69.00,32.00
2026-05-15T10:43:00Z,69.00,31.97
2026-05-15T10:44:00Z,69.00,32.42
2026-05-15T10:45:00Z,69.00,33.00
2026-05-15T10:46:00Z,69.00,33.00
2026-05-15T10:47:00Z,69.00,33.00
2026-05-15T10:48:00Z,69.00,32.00
2026-05-15T10:49:00Z,69.00,32.00
2026-05-15T10:50:00Z,69.00,32.00
2026-05-15T10:51:00Z,69.00,32.96
2026-05-15T10:53:00Z,69.00,32.96
2026-05-15T10:54:00Z,69.00,32.00
2026-05-15T10:56:00Z,69.00,32.00
2026-05-15T10:57:00Z,69.00,33.00
2026-05-15T10:58:00Z,69.00,33.00
2026-05-15T10:59:00Z,69.00,33.00
2026-05-15T11:00:00Z,69.00,33.00
2026-05-15T11:03:00Z,69.00,33.00
2026-05-15T11:04:00Z,69.00,33.00
2026-05-15T11:06:00Z,69.00,33.00
2026-05-15T11:07:00Z,68.84,33.00
2026-05-15T11:08:00Z,68.03,33.00
2026-05-15T11:09:00Z,67.40,33.00
2026-05-15T11:10:00Z,69.00,33.00
2026-05-15T11:11:00Z,69.00,33.00
2026-05-15T11:12:00Z,69.00,33.00
2026-05-15T11:13:00Z,69.00,33.00
2026-05-15T11:14:00Z,69.00,33.00
2026-05-15T11:15:00Z,69.00,33.00
2026-05-15T11:16:00Z,69.00,33.00
2026-05-15T11:17:00Z,69.00,33.00
2026-05-15T11:18:00Z,69.00,33.00
2026-05-15T11:19:00Z,69.00,33.00
2026-05-15T11:20:00Z,69.00,33.00
2026-05-15T11:21:00Z,69.00,33.00
2026-05-15T11:22:00Z,69.00,32.00
2026-05-15T11:23:00Z,69.00,32.00
2026-05-15T11:24:00Z,69.00,32.00
2026-05-15T11:25:00Z,69.00,32.00
2026-05-15T11:26:00Z,69.00,32.00
2026-05-15T11:27:00Z,69.00,32.00
2026-05-15T11:28:00Z,69.00,32.00
2026-05-15T11:29:00Z,69.00,32.00
2026-05-15T11:30:00Z,69.00,32.00
2026-05-15T11:31:00Z,69.00,32.00
2026-05-15T11:32:00Z,69.00,32.00
2026-05-15T11:33:00Z,69.00,32.00
2026-05-15T11:34:00Z,69.00,32.00
2026-05-15T11:35:00Z,69.00,32.00
2026-05-15T11:36:00Z,68.00,32.00
2026-05-15T11:38:00Z,68.00,32.00
2026-05-15T11:39:00Z,68.00,32.00
2026-05-15T11:40:00Z,68.00,32.00
2026-05-15T11:41:00Z,68.00,31.00
2026-05-15T11:42:00Z,69.00,32.00
2026-05-15T11:43:00Z,69.00,32.00
2026-05-15T11:44:00Z,69.00,32.00
2026-05-15T11:46:00Z,69.00,32.00
2026-05-15T11:47:00Z,69.00,32.00
2026-05-15T11:48:00Z,68.58,32.00
2026-05-15T11:49:00Z,69.00,32.00
2026-05-15T11:50:00Z,68.64,32.00
2026-05-15T11:51:00Z,68.00,32.00
2026-05-15T11:52:00Z,68.71,32.00
2026-05-15T11:53:00Z,69.00,32.00
2026-05-15T11:54:00Z,69.00,32.00
2026-05-15T11:55:00Z,69.00,32.00
2026-05-15T11:56:00Z,69.00,32.00
2026-05-15T11:57:00Z,69.00,32.00
2026-05-15T11:58:00Z,69.00,32.00
2026-05-15T11:59:00Z,69.00,32.00
2026-05-15T12:00:00Z,69.00,32.00
2026-05-15T12:01:00Z,69.00,31.99
2026-05-15T12:02:00Z,69.00,31.11
2026-05-15T12:03:00Z,69.00,32.00
2026-05-15T12:04:00Z,69.00,32.00
2026-05-15T12:06:00Z,69.00,31.96
2026-05-15T12:08:00Z,69.00,31.96
2026-05-15T12:09:00Z,69.00,32.00
2026-05-15T12:10:00Z,68.00,32.00
2026-05-15T12:11:00Z,69.00,31.98
2026-05-15T12:12:00Z,69.00,32.00
2026-05-15T12:14:00Z,69.00,32.00
2026-05-15T12:15:00Z,69.00,32.00
2026-05-15T12:16:00Z,69.00,31.93
2026-05-15T12:17:00Z,69.00,32.00
2026-05-15T12:18:00Z,69.00,32.00
2026-05-15T12:19:00Z,69.00,32.00
2026-05-15T12:20:00Z,69.00,32.00
2026-05-15T12:21:00Z,69.00,32.00
2026-05-15T12:22:00Z,69.00,32.00
2026-05-15T12:23:00Z,69.00,32.00
2026-05-15T12:24:00Z,69.00,32.00
2026-05-15T12:25:00Z,69.00,32.00
2026-05-15T12:26:00Z,69.00,32.00
2026-05-15T12:27:00Z,69.00,32.00
2026-05-15T12:28:00Z,69.00,32.00
2026-05-15T12:29:00Z,69.00,32.00
2026-05-15T12:30:00Z,69.00,32.00
2026-05-15T12:31:00Z,69.00,32.00
2026-05-15T12:32:00Z,69.00,32.00
2026-05-15T12:33:00Z,69.00,32.00
2026-05-15T12:34:00Z,69.00,32.00
2026-05-15T12:35:00Z,69.00,32.00
2026-05-15T12:36:00Z,69.00,32.00
2026-05-15T12:37:00Z,69.00,31.42
2026-05-15T12:38:00Z,69.00,32.00
2026-05-15T12:39:00Z,69.00,32.00
2026-05-15T12:40:00Z,69.00,32.00
2026-05-15T12:41:00Z,69.00,32.00
2026-05-15T12:42:00Z,69.00,32.00
2026-05-15T12:43:00Z,69.00,32.00
2026-05-15T12:44:00Z,69.00,32.00
2026-05-15T12:45:00Z,69.00,32.00
2026-05-15T12:46:00Z,69.00,32.00
2026-05-15T12:47:00Z,69.00,32.00
2026-05-15T12:48:00Z,69.00,32.00
2026-05-15T12:49:00Z,69.00,32.00
2026-05-15T12:50:00Z,69.00,32.00
2026-05-15T12:51:00Z,68.61,32.00
2026-05-15T12:52:00Z,69.00,32.00
2026-05-15T12:53:00Z,69.00,32.00
2026-05-15T12:54:00Z,69.00,32.00
2026-05-15T12:55:00Z,68.07,31.75
2026-05-15T12:56:00Z,69.00,32.00
2026-05-15T12:57:00Z,69.00,32.00
2026-05-15T12:58:00Z,69.00,32.00
2026-05-15T12:59:00Z,69.00,32.00
2026-05-15T13:00:00Z,69.00,32.00
2026-05-15T13:01:00Z,69.00,32.00
2026-05-15T13:02:00Z,69.00,32.00
2026-05-15T13:03:00Z,69.00,32.00
2026-05-15T13:04:00Z,69.00,32.00
2026-05-15T13:05:00Z,69.00,32.00
2026-05-15T13:06:00Z,69.00,32.00
2026-05-15T13:07:00Z,69.00,32.00
2026-05-15T13:08:00Z,69.00,32.00
2026-05-15T13:09:00Z,69.00,32.00
2026-05-15T13:10:00Z,69.00,32.00
2026-05-15T13:11:00Z,68.97,31.66
2026-05-15T13:12:00Z,69.00,32.00
2026-05-15T13:13:00Z,69.00,32.00
2026-05-15T13:14:00Z,69.00,32.00
2026-05-15T13:15:00Z,69.00,32.00
2026-05-15T13:16:00Z,69.00,32.00
2026-05-15T13:17:00Z,69.04,32.00
2026-05-15T13:18:00Z,68.84,32.00
2026-05-15T13:19:00Z,69.00,32.00
2026-05-15T13:20:00Z,69.00,32.00
2026-05-15T13:21:00Z,69.51,32.00
2026-05-15T13:22:00Z,69.02,31.65
2026-05-15T13:23:00Z,70.00,32.00
2026-05-15T13:24:00Z,69.88,32.00
2026-05-15T13:25:00Z,70.00,32.00
2026-05-15T13:26:00Z,70.00,31.91
2026-05-15T13:27:00Z,69.94,32.00
2026-05-15T13:28:00Z,70.00,32.00
2026-05-15T13:29:00Z,69.99,31.57
2026-05-15T13:30:00Z,70.00,32.00
2026-05-15T13:31:00Z,70.00,32.00
2026-05-15T13:32:00Z,69.49,32.00
2026-05-15T13:33:00Z,68.92,32.00
2026-05-15T13:34:00Z,70.00,32.00
2026-05-15T13:35:00Z,69.98,32.00
2026-05-15T13:36:00Z,68.92,32.00
2026-05-15T13:37:00Z,69.92,31.96
2026-05-15T13:38:00Z,69.06,32.37
2026-05-15T13:39:00Z,69.26,32.60
2026-05-15T13:40:00Z,69.92,32.00
2026-05-15T13:41:00Z,70.00,32.00
2026-05-15T13:42:00Z,70.29,32.07
2026-05-15T13:43:00Z,71.00,31.38
2026-05-15T13:44:00Z,72.39,28.99
2026-05-15T13:45:00Z,73.18,28.03
2026-05-15T13:46:00Z,76.83,25.86
2026-05-15T13:47:00Z,79.07,22.20
2026-05-15T13:48:00Z,81.04,19.75
2026-05-15T13:49:00Z,83.15,17.64
2026-05-15T13:50:00Z,82.25,20.17
2026-05-15T13:51:00Z,77.18,25.36
2026-05-15T13:52:00Z,73.90,26.99
2026-05-15T13:53:00Z,73.56,27.06
2026-05-15T13:54:00Z,72.09,28.75
2026-05-15T13:55:00Z,77.11,26.28
2026-05-15T13:56:00Z,79.93,21.65
2026-05-15T13:57:00Z,80.49,20.27
2026-05-15T13:58:00Z,83.99,16.48
2026-05-15T13:59:00Z,85.69,15.07
2026-05-15T14:00:00Z,85.99,14.99
2026-05-15T14:01:00Z,85.95,14.59
2026-05-15T14:02:00Z,87.27,13.87
2026-05-15T14:03:00Z,85.32,15.31
2026-05-15T14:04:00Z,85.67,15.57
2026-05-15T14:05:00Z,86.24,14.37
2026-05-15T14:06:00Z,87.39,13.90
2026-05-15T14:07:00Z,86.14,14.75
2026-05-15T14:08:00Z,87.94,12.76
2026-05-15T14:09:00Z,87.15,12.80
2026-05-15T14:10:00Z,86.11,13.16
2026-05-15T14:11:00Z,86.37,13.52
2026-05-15T14:12:00Z,86.60,13.28
2026-05-15T14:13:00Z,86.64,13.20
2026-05-15T14:14:00Z,86.79,13.42
2026-05-15T14:15:00Z,86.92,13.39
2026-05-15T14:16:00Z,86.97,13.93
2026-05-15T14:17:00Z,86.87,13.96
2026-05-15T14:18:00Z,86.36,13.19
2026-05-15T14:19:00Z,86.04,13.75
2026-05-15T14:20:00Z,86.31,13.76
2026-05-15T14:21:00Z,87.00,13.71
2026-05-15T14:22:00Z,86.83,13.48
2026-05-15T14:23:00Z,86.23,13.41
2026-05-15T14:24:00Z,86.25,13.93
2026-05-15T14:25:00Z,86.94,13.44
2026-05-15T14:26:00Z,87.00,13.78
2026-05-15T14:27:00Z,86.94,13.43
2026-05-15T14:28:00Z,86.87,13.44
2026-05-15T14:29:00Z,86.00,13.01
2026-05-15T14:30:00Z,86.43,13.56
2026-05-15T14:31:00Z,87.93,13.63
2026-05-15T14:32:00Z,87.55,12.97
2026-05-15T14:33:00Z,87.91,13.00
2026-05-15T14:34:00Z,88.00,13.00
2026-05-15T14:35:00Z,87.24,12.38
2026-05-15T14:36:00Z,87.00,13.00
2026-05-15T14:37:00Z,87.69,12.85
2026-05-15T14:38:00Z,87.01,13.00
2026-05-15T14:39:00Z,87.00,12.64
2026-05-15T14:40:00Z,87.38,12.00
2026-05-15T14:41:00Z,87.03,12.14
2026-05-15T14:42:00Z,87.06,12.83
2026-05-15T14:43:00Z,87.99,12.39
2026-05-15T14:44:00Z,88.00,12.84
2026-05-15T14:45:00Z,88.00,12.29
2026-05-15T14:46:00Z,88.00,12.90
2026-05-15T14:47:00Z,87.78,12.89
2026-05-15T14:48:00Z,87.02,13.00
2026-05-15T14:49:00Z,87.07,12.01
2026-05-15T14:50:00Z,87.72,12.22
2026-05-15T14:51:00Z,87.90,12.24
2026-05-15T14:52:00Z,87.38,12.03
2026-05-15T14:53:00Z,87.07,13.00
2026-05-15T14:54:00Z,87.96,12.31
2026-05-15T14:55:00Z,87.92,12.97
2026-05-15T14:56:00Z,88.00,12.72
2026-05-15T14:57:00Z,88.00,12.81
2026-05-15T14:58:00Z,87.99,12.53
2026-05-15T14:59:00Z,87.99,12.07
2026-05-15T15:00:00Z,87.89,12.45
2026-05-15T15:01:00Z,87.00,12.95
2026-05-15T15:02:00Z,87.87,12.28
2026-05-15T15:03:00Z,87.70,12.42
2026-05-15T15:04:00Z,87.00,12.96
2026-05-15T15:05:00Z,87.05,12.93
2026-05-15T15:06:00Z,87.57,12.61
2026-05-15T15:07:00Z,87.51,12.59
2026-05-15T15:08:00Z,87.01,12.01
2026-05-15T15:09:00Z,87.99,12.57
2026-05-15T15:10:00Z,88.00,12.69
2026-05-15T15:11:00Z,87.33,12.52
2026-05-15T15:12:00Z,87.82,12.97
2026-05-15T15:13:00Z,87.97,12.52
2026-05-15T15:14:00Z,87.02,13.00
2026-05-15T15:15:00Z,87.45,13.00
2026-05-15T15:16:00Z,87.90,12.98
2026-05-15T15:17:00Z,87.03,12.97
2026-05-15T15:18:00Z,87.16,12.20
2026-05-15T15:19:00Z,86.57,12.48
2026-05-15T15:20:00Z,87.75,12.40
2026-05-15T15:21:00Z,88.00,12.01
2026-05-15T15:22:00Z,87.72,12.65
2026-05-15T15:23:00Z,87.74,13.02
2026-05-15T15:24:00Z,87.11,13.07
2026-05-15T15:25:00Z,87.87,13.55
2026-05-15T15:26:00Z,87.49,13.99
2026-05-15T15:27:00Z,86.00,13.99
2026-05-15T15:28:00Z,87.97,13.76
2026-05-15T15:29:00Z,87.99,13.75
2026-05-15T15:30:00Z,87.00,13.99
2026-05-15T15:31:00Z,87.60,14.00
2026-05-15T15:32:00Z,87.44,13.99
2026-05-15T15:33:00Z,88.00,14.00
2026-05-15T15:34:00Z,87.83,13.43
2026-05-15T15:35:00Z,86.31,13.04
2026-05-15T15:36:00Z,87.08,13.15
2026-05-15T15:37:00Z,87.63,12.05
2026-05-15T15:38:00Z,86.82,13.15
2026-05-15T15:39:00Z,87.99,13.94
2026-05-15T15:40:00Z,87.71,13.54
2026-05-15T15:41:00Z,87.63,13.59
2026-05-15T15:42:00Z,87.95,13.26
2026-05-15T15:43:00Z,87.00,14.00
2026-05-15T15:44:00Z,86.10,13.97
2026-05-15T15:45:00Z,86.54,14.00
2026-05-15T15:46:00Z,86.00,12.51
2026-05-15T15:47:00Z,88.00,13.37
2026-05-15T15:48:00Z,88.00,13.79
2026-05-15T15:49:00Z,86.19,14.00
2026-05-15T15:50:00Z,87.61,12.40
2026-05-15T15:51:00Z,86.16,12.99
2026-05-15T15:52:00Z,86.06,13.99
2026-05-15T15:53:00Z,87.75,13.95
2026-05-15T15:54:00Z,87.76,14.00
2026-05-15T15:55:00Z,87.69,13.98
2026-05-15T15:56:00Z,86.21,13.88
2026-05-15T15:57:00Z,87.92,13.78
2026-05-15T15:58:00Z,86.49,13.66
2026-05-15T15:59:00Z,86.90,13.98
2026-05-15T16:00:00Z,87.00,13.56
2026-05-15T16:01:00Z,86.56,13.91
2026-05-15T16:02:00Z,87.70,14.00
2026-05-15T16:03:00Z,86.64,13.07
2026-05-15T16:04:00Z,86.64,13.79
2026-05-15T16:05:00Z,87.03,13.00
2026-05-15T16:06:00Z,88.00,12.92
2026-05-15T16:07:00Z,88.72,12.03
2026-05-15T16:08:00Z,89.78,11.44
2026-05-15T16:09:00Z,90.00,10.97
2026-05-15T16:10:00Z,89.84,10.96
2026-05-15T16:11:00Z,89.98,10.39
2026-05-15T16:12:00Z,89.20,11.05
2026-05-15T16:13:00Z,89.01,12.08
2026-05-15T16:14:00Z,89.44,10.68
2026-05-15T16:15:00Z,93.73,5.51
2026-05-15T16:16:00Z,95.91,4.79
