# event_ticker=KXATPMATCH-26APR29SINJOD
# final_score=6-2 7-6(0)
# score_resolution=2-6 6-7
# match_winner=Jannik Sinner
# fav_player=Rafael Jodar
# dog_player=Jannik Sinner
# kalshi_date=2026-04-29
timestamp,Jannik Sinner,Rafael Jodar
2026-04-29T05:39:00Z,86.00,15.00
2026-04-29T05:40:00Z,86.00,15.00
2026-04-29T05:42:00Z,85.00,15.00
2026-04-29T05:43:00Z,86.00,15.00
2026-04-29T05:44:00Z,86.00,15.00
2026-04-29T05:45:00Z,86.00,15.00
2026-04-29T05:46:00Z,86.00,15.00
2026-04-29T05:47:00Z,86.00,15.00
2026-04-29T05:48:00Z,86.00,15.00
2026-04-29T05:49:00Z,86.00,15.00
2026-04-29T05:50:00Z,86.00,15.00
2026-04-29T05:51:00Z,86.00,15.00
2026-04-29T05:52:00Z,86.00,15.00
2026-04-29T05:53:00Z,86.00,15.00
2026-04-29T05:54:00Z,85.97,15.00
2026-04-29T05:55:00Z,86.00,15.00
2026-04-29T05:57:00Z,86.00,15.00
2026-04-29T05:58:00Z,86.00,15.00
2026-04-29T05:59:00Z,86.00,15.00
2026-04-29T06:00:00Z,86.00,15.00
2026-04-29T06:01:00Z,86.00,15.00
2026-04-29T06:02:00Z,86.00,15.00
2026-04-29T06:03:00Z,86.00,15.00
2026-04-29T06:04:00Z,86.00,15.00
2026-04-29T06:05:00Z,86.00,15.00
2026-04-29T06:06:00Z,85.50,15.00
2026-04-29T06:07:00Z,86.00,15.00
2026-04-29T06:08:00Z,86.00,15.00
2026-04-29T06:09:00Z,86.00,15.00
2026-04-29T06:11:00Z,86.00,15.00
2026-04-29T06:12:00Z,86.00,15.00
2026-04-29T06:14:00Z,86.00,15.00
2026-04-29T06:15:00Z,86.00,15.00
2026-04-29T06:16:00Z,86.00,15.00
2026-04-29T06:17:00Z,86.00,15.00
2026-04-29T06:18:00Z,86.00,15.00
2026-04-29T06:19:00Z,86.00,14.00
2026-04-29T06:21:00Z,86.00,14.00
2026-04-29T06:22:00Z,85.00,15.00
2026-04-29T06:24:00Z,85.00,15.00
2026-04-29T06:25:00Z,86.00,15.00
2026-04-29T06:26:00Z,86.00,15.00
2026-04-29T06:27:00Z,86.00,15.00
2026-04-29T06:30:00Z,86.00,15.00
2026-04-29T06:31:00Z,86.00,15.00
2026-04-29T06:32:00Z,86.00,15.00
2026-04-29T06:33:00Z,86.00,15.00
2026-04-29T06:34:00Z,86.00,15.00
2026-04-29T06:36:00Z,86.00,15.00
2026-04-29T06:37:00Z,86.00,15.00
2026-04-29T06:38:00Z,86.00,15.00
2026-04-29T06:40:00Z,86.00,15.00
2026-04-29T06:41:00Z,86.00,15.00
2026-04-29T06:44:00Z,86.00,15.00
2026-04-29T06:45:00Z,87.00,15.00
2026-04-29T06:46:00Z,87.00,15.00
2026-04-29T06:47:00Z,86.99,15.00
2026-04-29T06:48:00Z,86.99,15.00
2026-04-29T06:49:00Z,86.99,15.00
2026-04-29T06:50:00Z,85.96,15.00
2026-04-29T06:51:00Z,85.00,15.00
2026-04-29T06:52:00Z,87.00,15.00
2026-04-29T06:53:00Z,87.00,15.00
2026-04-29T06:56:00Z,87.00,15.00
2026-04-29T06:57:00Z,87.00,15.00
2026-04-29T06:59:00Z,87.00,15.00
2026-04-29T07:00:00Z,87.00,15.00
2026-04-29T07:02:00Z,87.00,15.00
2026-04-29T07:03:00Z,87.00,15.00
2026-04-29T07:04:00Z,87.00,15.00
2026-04-29T07:05:00Z,87.00,15.00
2026-04-29T07:08:00Z,87.00,15.00
2026-04-29T07:09:00Z,85.00,15.00
2026-04-29T07:10:00Z,85.00,15.00
2026-04-29T07:11:00Z,85.00,15.00
2026-04-29T07:13:00Z,87.00,15.00
2026-04-29T07:14:00Z,85.00,15.00
2026-04-29T07:16:00Z,87.00,15.00
2026-04-29T07:17:00Z,87.00,15.00
2026-04-29T07:20:00Z,87.00,15.00
2026-04-29T07:22:00Z,87.00,14.00
2026-04-29T07:23:00Z,87.00,14.00
2026-04-29T07:25:00Z,87.00,14.00
2026-04-29T07:26:00Z,87.00,14.00
2026-04-29T07:27:00Z,87.00,15.00
2026-04-29T07:28:00Z,87.00,15.00
2026-04-29T07:30:00Z,87.00,15.00
2026-04-29T07:31:00Z,87.00,15.00
2026-04-29T07:32:00Z,87.00,15.00
2026-04-29T07:33:00Z,87.00,14.00
2026-04-29T07:38:00Z,87.00,15.00
2026-04-29T07:39:00Z,87.00,15.00
2026-04-29T07:41:00Z,87.00,15.00
2026-04-29T07:43:00Z,85.00,15.00
2026-04-29T07:47:00Z,85.00,15.00
2026-04-29T07:49:00Z,87.00,15.00
2026-04-29T07:50:00Z,87.00,15.00
2026-04-29T07:51:00Z,87.00,15.00
2026-04-29T07:52:00Z,86.00,15.00
2026-04-29T07:59:00Z,85.00,15.00
2026-04-29T08:00:00Z,85.00,15.00
2026-04-29T08:02:00Z,86.00,15.00
2026-04-29T08:03:00Z,86.00,15.00
2026-04-29T08:04:00Z,86.00,15.00
2026-04-29T08:05:00Z,86.00,15.00
2026-04-29T08:07:00Z,86.00,15.00
2026-04-29T08:08:00Z,86.00,15.00
2026-04-29T08:09:00Z,85.00,15.00
2026-04-29T08:10:00Z,85.00,15.19
2026-04-29T08:12:00Z,86.00,15.19
2026-04-29T08:13:00Z,86.00,14.00
2026-04-29T08:14:00Z,86.20,14.00
2026-04-29T08:15:00Z,86.20,16.00
2026-04-29T08:16:00Z,87.00,16.00
2026-04-29T08:20:00Z,87.00,14.00
2026-04-29T08:23:00Z,87.00,16.00
2026-04-29T08:24:00Z,87.00,16.00
2026-04-29T08:25:00Z,87.00,16.00
2026-04-29T08:27:00Z,87.00,16.00
2026-04-29T08:28:00Z,86.00,16.00
2026-04-29T08:30:00Z,86.00,16.00
2026-04-29T08:31:00Z,86.00,16.00
2026-04-29T08:33:00Z,86.00,16.00
2026-04-29T08:34:00Z,86.00,16.00
2026-04-29T08:36:00Z,86.00,16.00
2026-04-29T08:38:00Z,86.00,16.00
2026-04-29T08:40:00Z,86.00,16.00
2026-04-29T08:41:00Z,85.51,16.00
2026-04-29T08:42:00Z,86.00,16.00
2026-04-29T08:43:00Z,86.00,16.00
2026-04-29T08:45:00Z,86.00,16.00
2026-04-29T08:47:00Z,86.00,15.00
2026-04-29T08:48:00Z,86.00,15.00
2026-04-29T08:50:00Z,86.00,15.00
2026-04-29T08:55:00Z,86.00,15.00
2026-04-29T08:57:00Z,87.00,14.00
2026-04-29T08:59:00Z,87.00,15.00
2026-04-29T09:00:00Z,87.00,15.00
2026-04-29T09:01:00Z,86.00,15.00
2026-04-29T09:02:00Z,87.00,15.00
2026-04-29T09:04:00Z,87.00,15.00
2026-04-29T09:06:00Z,87.00,15.00
2026-04-29T09:07:00Z,87.00,15.00
2026-04-29T09:09:00Z,86.00,15.77
2026-04-29T09:10:00Z,87.00,15.77
2026-04-29T09:11:00Z,87.00,16.00
2026-04-29T09:12:00Z,87.00,16.00
2026-04-29T09:17:00Z,87.00,16.00
2026-04-29T09:21:00Z,87.00,16.00
2026-04-29T09:22:00Z,87.00,16.00
2026-04-29T09:23:00Z,87.00,16.00
2026-04-29T09:24:00Z,87.00,16.00
2026-04-29T09:25:00Z,87.00,14.00
2026-04-29T09:26:00Z,85.00,14.00
2026-04-29T09:28:00Z,87.00,14.00
2026-04-29T09:34:00Z,87.00,14.00
2026-04-29T09:35:00Z,87.00,14.00
2026-04-29T09:38:00Z,87.00,16.00
2026-04-29T09:39:00Z,87.00,16.00
2026-04-29T09:41:00Z,87.00,16.00
2026-04-29T09:43:00Z,87.00,15.00
2026-04-29T09:44:00Z,87.00,15.00
2026-04-29T09:46:00Z,87.00,15.00
2026-04-29T09:47:00Z,87.00,15.00
2026-04-29T09:50:00Z,87.00,15.00
2026-04-29T09:52:00Z,87.00,15.00
2026-04-29T09:53:00Z,87.00,15.00
2026-04-29T09:54:00Z,87.00,15.00
2026-04-29T09:56:00Z,87.00,15.00
2026-04-29T09:57:00Z,87.00,15.00
2026-04-29T09:59:00Z,87.00,15.00
2026-04-29T10:01:00Z,87.00,15.00
2026-04-29T10:03:00Z,87.00,15.27
2026-04-29T10:05:00Z,86.00,16.00
2026-04-29T10:06:00Z,86.00,16.00
2026-04-29T10:08:00Z,86.00,16.00
2026-04-29T10:09:00Z,85.00,15.00
2026-04-29T10:13:00Z,85.00,15.94
2026-04-29T10:14:00Z,85.00,16.00
2026-04-29T10:15:00Z,86.00,16.00
2026-04-29T10:16:00Z,86.00,16.00
2026-04-29T10:18:00Z,86.00,16.00
2026-04-29T10:19:00Z,86.00,16.00
2026-04-29T10:20:00Z,86.00,16.00
2026-04-29T10:21:00Z,86.00,16.00
2026-04-29T10:22:00Z,86.00,16.00
2026-04-29T10:28:00Z,86.00,16.00
2026-04-29T10:29:00Z,86.00,16.00
2026-04-29T10:30:00Z,86.00,16.00
2026-04-29T10:31:00Z,86.00,16.00
2026-04-29T10:32:00Z,85.50,16.00
2026-04-29T10:33:00Z,86.00,16.00
2026-04-29T10:34:00Z,86.00,16.00
2026-04-29T10:36:00Z,86.00,16.00
2026-04-29T10:38:00Z,86.00,16.00
2026-04-29T10:39:00Z,86.00,16.00
2026-04-29T10:40:00Z,86.00,16.00
2026-04-29T10:42:00Z,86.00,16.00
2026-04-29T10:44:00Z,86.00,16.00
2026-04-29T10:45:00Z,86.00,16.00
2026-04-29T10:46:00Z,86.00,16.00
2026-04-29T10:47:00Z,86.00,16.00
2026-04-29T10:48:00Z,86.00,16.00
2026-04-29T10:49:00Z,86.00,16.00
2026-04-29T10:50:00Z,86.00,16.00
2026-04-29T10:51:00Z,86.00,16.00
2026-04-29T10:52:00Z,86.00,16.00
2026-04-29T10:53:00Z,85.35,16.00
2026-04-29T10:54:00Z,85.35,16.00
2026-04-29T10:55:00Z,86.00,16.00
2026-04-29T10:56:00Z,86.00,16.00
2026-04-29T10:57:00Z,86.00,16.00
2026-04-29T10:58:00Z,86.00,15.90
2026-04-29T10:59:00Z,86.00,16.00
2026-04-29T11:00:00Z,86.00,15.34
2026-04-29T11:01:00Z,86.00,16.00
2026-04-29T11:04:00Z,85.20,16.00
2026-04-29T11:06:00Z,85.20,16.00
2026-04-29T11:08:00Z,86.00,16.00
2026-04-29T11:09:00Z,86.00,16.00
2026-04-29T11:10:00Z,86.00,15.00
2026-04-29T11:11:00Z,86.00,16.00
2026-04-29T11:12:00Z,86.00,16.00
2026-04-29T11:13:00Z,86.00,16.00
2026-04-29T11:16:00Z,85.96,16.00
2026-04-29T11:17:00Z,86.00,16.00
2026-04-29T11:18:00Z,86.00,16.00
2026-04-29T11:20:00Z,86.00,16.00
2026-04-29T11:21:00Z,86.00,16.00
2026-04-29T11:22:00Z,86.00,16.00
2026-04-29T11:23:00Z,86.00,16.00
2026-04-29T11:24:00Z,86.00,15.00
2026-04-29T11:25:00Z,86.00,15.00
2026-04-29T11:26:00Z,86.00,15.00
2026-04-29T11:27:00Z,86.00,15.00
2026-04-29T11:28:00Z,86.00,15.00
2026-04-29T11:29:00Z,86.00,15.00
2026-04-29T11:30:00Z,86.00,15.00
2026-04-29T11:32:00Z,86.00,15.00
2026-04-29T11:33:00Z,86.00,15.00
2026-04-29T11:34:00Z,86.00,15.00
2026-04-29T11:35:00Z,86.00,15.00
2026-04-29T11:36:00Z,86.00,15.00
2026-04-29T11:38:00Z,86.00,15.00
2026-04-29T11:39:00Z,86.00,15.00
2026-04-29T11:40:00Z,86.00,15.00
2026-04-29T11:41:00Z,86.00,15.00
2026-04-29T11:42:00Z,86.00,15.00
2026-04-29T11:43:00Z,85.40,15.00
2026-04-29T11:44:00Z,85.40,15.00
2026-04-29T11:45:00Z,85.40,15.00
2026-04-29T11:46:00Z,86.00,15.00
2026-04-29T11:47:00Z,86.00,15.00
2026-04-29T11:49:00Z,86.00,15.00
2026-04-29T11:50:00Z,86.00,15.00
2026-04-29T11:51:00Z,86.00,14.84
2026-04-29T11:52:00Z,86.00,15.00
2026-04-29T11:54:00Z,86.00,15.00
2026-04-29T11:55:00Z,86.00,15.00
2026-04-29T11:56:00Z,86.00,15.00
2026-04-29T11:57:00Z,86.00,15.00
2026-04-29T11:58:00Z,86.00,14.47
2026-04-29T12:00:00Z,86.00,15.00
2026-04-29T12:01:00Z,86.00,15.00
2026-04-29T12:02:00Z,86.00,15.00
2026-04-29T12:03:00Z,86.00,15.00
2026-04-29T12:04:00Z,86.00,15.00
2026-04-29T12:05:00Z,86.00,15.00
2026-04-29T12:06:00Z,86.00,15.00
2026-04-29T12:07:00Z,86.00,15.00
2026-04-29T12:08:00Z,86.00,15.00
2026-04-29T12:09:00Z,86.00,15.00
2026-04-29T12:10:00Z,86.00,15.00
2026-04-29T12:11:00Z,86.00,15.00
2026-04-29T12:13:00Z,86.00,15.00
2026-04-29T12:14:00Z,86.00,15.00
2026-04-29T12:15:00Z,86.00,15.00
2026-04-29T12:16:00Z,86.00,15.00
2026-04-29T12:17:00Z,86.00,15.00
2026-04-29T12:20:00Z,86.00,15.00
2026-04-29T12:21:00Z,86.00,15.00
2026-04-29T12:22:00Z,86.00,15.00
2026-04-29T12:23:00Z,86.00,15.00
2026-04-29T12:24:00Z,86.00,15.00
2026-04-29T12:26:00Z,86.00,15.00
2026-04-29T12:27:00Z,86.00,15.00
2026-04-29T12:29:00Z,86.00,15.00
2026-04-29T12:30:00Z,86.00,15.00
2026-04-29T12:31:00Z,86.00,15.00
2026-04-29T12:32:00Z,86.00,15.00
2026-04-29T12:33:00Z,86.00,15.00
2026-04-29T12:34:00Z,86.00,15.00
2026-04-29T12:36:00Z,86.00,15.00
2026-04-29T12:37:00Z,86.00,15.00
2026-04-29T12:38:00Z,86.00,15.00
2026-04-29T12:39:00Z,86.00,14.90
2026-04-29T12:40:00Z,86.00,15.00
2026-04-29T12:41:00Z,86.00,14.00
2026-04-29T12:42:00Z,86.00,14.00
2026-04-29T12:43:00Z,86.00,15.00
2026-04-29T12:44:00Z,85.03,15.00
2026-04-29T12:45:00Z,86.00,15.00
2026-04-29T12:46:00Z,86.00,15.00
2026-04-29T12:47:00Z,86.00,15.00
2026-04-29T12:48:00Z,86.00,15.00
2026-04-29T12:49:00Z,86.00,15.00
2026-04-29T12:50:00Z,86.00,15.00
2026-04-29T12:51:00Z,86.00,15.00
2026-04-29T12:52:00Z,86.00,15.00
2026-04-29T12:53:00Z,86.00,15.00
2026-04-29T12:55:00Z,86.00,15.00
2026-04-29T12:56:00Z,85.00,15.00
2026-04-29T12:57:00Z,86.00,15.00
2026-04-29T12:58:00Z,86.00,15.00
2026-04-29T12:59:00Z,86.00,15.00
2026-04-29T13:00:00Z,86.00,15.00
2026-04-29T13:01:00Z,86.00,15.00
2026-04-29T13:02:00Z,86.00,15.00
2026-04-29T13:03:00Z,85.07,15.05
2026-04-29T13:04:00Z,85.74,14.51
2026-04-29T13:05:00Z,85.03,15.00
2026-04-29T13:06:00Z,85.39,15.00
2026-04-29T13:07:00Z,85.39,15.00
2026-04-29T13:08:00Z,86.00,15.00
2026-04-29T13:09:00Z,86.00,15.22
2026-04-29T13:10:00Z,86.00,15.06
2026-04-29T13:11:00Z,86.00,15.00
2026-04-29T13:12:00Z,86.00,15.00
2026-04-29T13:13:00Z,86.00,14.95
2026-04-29T13:14:00Z,85.01,15.08
2026-04-29T13:15:00Z,85.01,16.00
2026-04-29T13:16:00Z,85.91,16.00
2026-04-29T13:17:00Z,85.00,16.00
2026-04-29T13:18:00Z,85.00,16.00
2026-04-29T13:19:00Z,85.00,16.00
2026-04-29T13:20:00Z,84.00,16.00
2026-04-29T13:21:00Z,84.00,16.00
2026-04-29T13:22:00Z,85.00,16.00
2026-04-29T13:23:00Z,85.00,16.00
2026-04-29T13:24:00Z,85.00,16.00
2026-04-29T13:25:00Z,85.00,16.00
2026-04-29T13:26:00Z,85.00,16.00
2026-04-29T13:27:00Z,85.00,16.00
2026-04-29T13:28:00Z,85.00,15.98
2026-04-29T13:29:00Z,85.00,16.00
2026-04-29T13:30:00Z,85.00,16.00
2026-04-29T13:31:00Z,85.00,15.99
2026-04-29T13:32:00Z,85.00,16.00
2026-04-29T13:33:00Z,84.75,16.00
2026-04-29T13:34:00Z,85.00,16.00
2026-04-29T13:35:00Z,85.00,16.00
2026-04-29T13:36:00Z,85.00,16.00
2026-04-29T13:37:00Z,85.00,16.00
2026-04-29T13:38:00Z,85.00,16.00
2026-04-29T13:39:00Z,85.00,16.00
2026-04-29T13:40:00Z,85.00,16.00
2026-04-29T13:41:00Z,85.00,16.00
2026-04-29T13:42:00Z,85.00,16.00
2026-04-29T13:43:00Z,84.87,16.00
2026-04-29T13:44:00Z,85.00,16.00
2026-04-29T13:45:00Z,85.00,16.00
2026-04-29T13:46:00Z,85.00,16.00
2026-04-29T13:47:00Z,85.00,16.00
2026-04-29T13:48:00Z,85.00,16.00
2026-04-29T13:49:00Z,85.00,16.00
2026-04-29T13:50:00Z,85.00,16.00
2026-04-29T13:51:00Z,84.98,16.00
2026-04-29T13:52:00Z,84.99,16.00
2026-04-29T13:53:00Z,85.11,16.00
2026-04-29T13:54:00Z,86.00,15.99
2026-04-29T13:55:00Z,86.00,16.00
2026-04-29T13:56:00Z,86.00,16.00
2026-04-29T13:57:00Z,86.00,16.00
2026-04-29T13:58:00Z,86.00,16.00
2026-04-29T13:59:00Z,86.00,16.00
2026-04-29T14:00:00Z,86.00,15.08
2026-04-29T14:01:00Z,85.75,15.00
2026-04-29T14:02:00Z,86.00,15.00
2026-04-29T14:03:00Z,85.97,15.39
2026-04-29T14:04:00Z,85.95,16.00
2026-04-29T14:05:00Z,86.00,15.58
2026-04-29T14:06:00Z,86.00,16.00
2026-04-29T14:07:00Z,85.66,15.97
2026-04-29T14:08:00Z,85.99,15.19
2026-04-29T14:09:00Z,85.72,15.99
2026-04-29T14:10:00Z,85.06,16.00
2026-04-29T14:11:00Z,85.00,16.00
2026-04-29T14:12:00Z,84.81,15.79
2026-04-29T14:13:00Z,85.45,16.32
2026-04-29T14:14:00Z,83.35,18.34
2026-04-29T14:15:00Z,82.77,18.79
2026-04-29T14:16:00Z,81.02,20.81
2026-04-29T14:17:00Z,80.02,22.00
2026-04-29T14:18:00Z,81.05,19.83
2026-04-29T14:19:00Z,81.60,19.67
2026-04-29T14:20:00Z,82.59,17.78
2026-04-29T14:21:00Z,83.93,16.91
2026-04-29T14:22:00Z,84.84,15.96
2026-04-29T14:23:00Z,85.64,16.01
2026-04-29T14:24:00Z,86.50,16.40
2026-04-29T14:25:00Z,86.21,13.69
2026-04-29T14:26:00Z,83.61,18.56
2026-04-29T14:27:00Z,83.00,18.52
2026-04-29T14:28:00Z,82.80,19.43
2026-04-29T14:29:00Z,82.94,19.69
2026-04-29T14:30:00Z,83.05,18.60
2026-04-29T14:31:00Z,81.18,19.32
2026-04-29T14:32:00Z,80.99,20.57
2026-04-29T14:33:00Z,79.70,20.47
2026-04-29T14:34:00Z,77.06,25.08
2026-04-29T14:35:00Z,78.84,22.35
2026-04-29T14:36:00Z,81.65,20.14
2026-04-29T14:37:00Z,79.92,24.04
2026-04-29T14:38:00Z,81.22,19.68
2026-04-29T14:39:00Z,83.63,18.03
2026-04-29T14:40:00Z,86.30,15.46
2026-04-29T14:41:00Z,89.36,10.76
2026-04-29T14:42:00Z,87.91,12.06
2026-04-29T14:43:00Z,90.23,10.92
2026-04-29T14:44:00Z,91.00,10.37
2026-04-29T14:45:00Z,90.82,10.08
2026-04-29T14:46:00Z,90.83,10.12
2026-04-29T14:47:00Z,89.54,12.19
2026-04-29T14:48:00Z,88.18,13.93
2026-04-29T14:49:00Z,90.39,11.00
2026-04-29T14:50:00Z,90.99,9.48
2026-04-29T14:51:00Z,91.18,7.53
2026-04-29T14:52:00Z,94.00,6.46
2026-04-29T14:53:00Z,94.00,6.72
2026-04-29T14:54:00Z,94.37,6.91
2026-04-29T14:55:00Z,93.21,6.67
2026-04-29T14:56:00Z,94.53,5.92
2026-04-29T14:57:00Z,93.84,6.65
2026-04-29T14:58:00Z,94.94,6.60
2026-04-29T14:59:00Z,94.35,6.94
2026-04-29T15:00:00Z,93.40,7.03
2026-04-29T15:01:00Z,94.40,7.44
2026-04-29T15:02:00Z,94.05,7.73
2026-04-29T15:03:00Z,93.23,8.13
2026-04-29T15:04:00Z,93.98,7.02
