# event_ticker=KXATPMATCH-25NOV07DJOHAN
# final_score=6-3 6-4
# match_winner=Novak Djokovic
# fav_player=Novak Djokovic
# dog_player=Yannick Hanfmann
# kalshi_date=2025-11-07
timestamp,Novak Djokovic,Yannick Hanfmann
2025-11-07T09:35:00Z,86.00,15.00
2025-11-07T09:39:00Z,85.96,15.00
2025-11-07T09:40:00Z,86.00,15.00
2025-11-07T09:46:00Z,86.00,15.00
2025-11-07T09:49:00Z,85.00,15.00
2025-11-07T09:56:00Z,86.00,15.00
2025-11-07T09:58:00Z,86.00,15.00
2025-11-07T10:03:00Z,86.00,15.00
2025-11-07T10:22:00Z,86.00,15.00
2025-11-07T10:29:00Z,86.00,15.00
2025-11-07T10:30:00Z,86.00,15.00
2025-11-07T10:32:00Z,86.00,15.00
2025-11-07T10:33:00Z,86.00,15.00
2025-11-07T10:43:00Z,86.00,15.00
2025-11-07T10:50:00Z,86.00,15.00
2025-11-07T10:51:00Z,86.00,15.00
2025-11-07T10:54:00Z,86.00,15.00
2025-11-07T10:59:00Z,86.00,16.01
2025-11-07T11:03:00Z,86.00,16.00
2025-11-07T11:05:00Z,86.00,16.00
2025-11-07T11:07:00Z,86.00,16.00
2025-11-07T11:08:00Z,86.00,16.00
2025-11-07T11:10:00Z,86.00,16.00
2025-11-07T11:16:00Z,86.00,16.00
2025-11-07T11:21:00Z,85.00,16.00
2025-11-07T11:22:00Z,86.00,16.00
2025-11-07T11:34:00Z,86.00,16.00
2025-11-07T11:35:00Z,86.00,16.00
2025-11-07T11:42:00Z,86.00,16.00
2025-11-07T11:43:00Z,86.00,16.00
2025-11-07T11:45:00Z,86.00,17.00
2025-11-07T11:48:00Z,86.00,17.00
2025-11-07T11:50:00Z,86.00,17.00
2025-11-07T11:54:00Z,86.00,17.00
2025-11-07T11:55:00Z,86.00,17.00
2025-11-07T11:59:00Z,86.00,17.00
2025-11-07T12:00:00Z,86.00,17.00
2025-11-07T12:02:00Z,86.00,17.00
2025-11-07T12:05:00Z,86.00,17.00
2025-11-07T12:09:00Z,86.00,17.00
2025-11-07T12:10:00Z,86.00,17.00
2025-11-07T12:12:00Z,86.00,17.00
2025-11-07T12:13:00Z,86.00,17.00
2025-11-07T12:15:00Z,86.00,17.00
2025-11-07T12:16:00Z,86.00,16.00
2025-11-07T12:18:00Z,86.00,16.00
2025-11-07T12:19:00Z,86.00,17.00
2025-11-07T12:21:00Z,86.00,17.00
2025-11-07T12:22:00Z,85.64,17.00
2025-11-07T12:23:00Z,85.64,18.00
2025-11-07T12:24:00Z,85.64,18.00
2025-11-07T12:27:00Z,85.64,17.00
2025-11-07T12:28:00Z,85.64,18.00
2025-11-07T12:32:00Z,85.00,18.00
2025-11-07T12:34:00Z,85.00,16.01
2025-11-07T12:35:00Z,85.00,17.00
2025-11-07T12:38:00Z,85.00,17.00
2025-11-07T12:39:00Z,85.00,17.00
2025-11-07T12:41:00Z,85.00,17.00
2025-11-07T12:42:00Z,85.00,17.00
2025-11-07T12:45:00Z,85.00,17.00
2025-11-07T12:46:00Z,85.00,17.00
2025-11-07T12:48:00Z,85.00,17.00
2025-11-07T12:50:00Z,85.00,17.00
2025-11-07T12:51:00Z,85.00,17.00
2025-11-07T12:52:00Z,85.00,17.00
2025-11-07T12:56:00Z,85.00,17.00
2025-11-07T12:58:00Z,85.00,17.00
2025-11-07T12:59:00Z,85.00,16.00
2025-11-07T13:01:00Z,85.00,16.00
2025-11-07T13:03:00Z,85.00,17.00
2025-11-07T13:04:00Z,85.00,17.00
2025-11-07T13:05:00Z,85.00,17.00
2025-11-07T13:07:00Z,85.00,17.00
2025-11-07T13:08:00Z,85.00,17.00
2025-11-07T13:09:00Z,85.00,17.00
2025-11-07T13:11:00Z,84.00,17.00
2025-11-07T13:12:00Z,84.00,17.00
2025-11-07T13:13:00Z,84.00,17.00
2025-11-07T13:15:00Z,83.00,18.00
2025-11-07T13:17:00Z,83.00,18.00
2025-11-07T13:20:00Z,83.00,18.00
2025-11-07T13:21:00Z,83.00,18.00
2025-11-07T13:22:00Z,83.00,18.00
2025-11-07T13:24:00Z,83.00,18.00
2025-11-07T13:25:00Z,83.00,18.00
2025-11-07T13:26:00Z,83.00,18.00
2025-11-07T13:27:00Z,83.00,18.00
2025-11-07T13:28:00Z,83.00,18.00
2025-11-07T13:29:00Z,83.00,18.00
2025-11-07T13:32:00Z,83.00,18.00
2025-11-07T13:33:00Z,83.00,18.00
2025-11-07T13:34:00Z,83.00,18.00
2025-11-07T13:36:00Z,83.00,18.00
2025-11-07T13:37:00Z,83.00,18.00
2025-11-07T13:38:00Z,83.00,18.00
2025-11-07T13:41:00Z,83.00,18.00
2025-11-07T13:42:00Z,83.00,18.00
2025-11-07T13:45:00Z,83.00,18.00
2025-11-07T13:46:00Z,83.00,18.00
2025-11-07T13:48:00Z,83.00,18.00
2025-11-07T13:49:00Z,83.00,18.00
2025-11-07T13:50:00Z,83.00,18.00
2025-11-07T13:51:00Z,83.00,18.00
2025-11-07T13:52:00Z,83.00,18.00
2025-11-07T13:53:00Z,83.00,18.00
2025-11-07T13:54:00Z,83.00,18.00
2025-11-07T13:56:00Z,83.00,18.00
2025-11-07T13:57:00Z,83.00,18.00
2025-11-07T13:58:00Z,83.00,18.00
2025-11-07T13:59:00Z,83.00,18.00
2025-11-07T14:01:00Z,83.00,18.00
2025-11-07T14:02:00Z,83.00,18.00
2025-11-07T14:03:00Z,82.70,18.00
2025-11-07T14:04:00Z,81.00,18.00
2025-11-07T14:05:00Z,81.00,18.00
2025-11-07T14:06:00Z,81.00,18.00
2025-11-07T14:09:00Z,81.00,19.00
2025-11-07T14:10:00Z,80.00,20.00
2025-11-07T14:11:00Z,81.00,20.00
2025-11-07T14:12:00Z,81.00,20.00
2025-11-07T14:13:00Z,81.00,20.00
2025-11-07T14:14:00Z,81.00,20.00
2025-11-07T14:15:00Z,81.00,20.00
2025-11-07T14:16:00Z,81.00,20.00
2025-11-07T14:17:00Z,81.00,20.00
2025-11-07T14:21:00Z,80.00,20.00
2025-11-07T14:22:00Z,79.00,20.00
2025-11-07T14:23:00Z,79.00,20.00
2025-11-07T14:24:00Z,79.00,22.00
2025-11-07T14:25:00Z,79.00,22.00
2025-11-07T14:26:00Z,79.00,23.00
2025-11-07T14:27:00Z,79.00,22.00
2025-11-07T14:28:00Z,79.00,22.00
2025-11-07T14:29:00Z,79.00,22.00
2025-11-07T14:30:00Z,79.00,22.00
2025-11-07T14:31:00Z,79.00,22.00
2025-11-07T14:32:00Z,79.00,22.00
2025-11-07T14:33:00Z,79.00,23.00
2025-11-07T14:34:00Z,79.00,23.00
2025-11-07T14:35:00Z,79.00,21.00
2025-11-07T14:36:00Z,79.00,23.00
2025-11-07T14:38:00Z,79.00,23.00
2025-11-07T14:39:00Z,79.00,23.00
2025-11-07T14:40:00Z,79.00,23.00
2025-11-07T14:41:00Z,79.00,22.00
2025-11-07T14:42:00Z,79.00,22.00
2025-11-07T14:44:00Z,79.00,22.00
2025-11-07T14:45:00Z,79.00,22.00
2025-11-07T14:46:00Z,79.00,22.00
2025-11-07T14:47:00Z,79.00,22.00
2025-11-07T14:48:00Z,79.00,22.00
2025-11-07T14:49:00Z,79.00,22.00
2025-11-07T14:50:00Z,79.00,22.00
2025-11-07T14:51:00Z,79.99,22.00
2025-11-07T14:52:00Z,80.00,22.00
2025-11-07T14:53:00Z,80.00,22.00
2025-11-07T14:54:00Z,80.00,22.00
2025-11-07T14:55:00Z,80.00,21.00
2025-11-07T14:56:00Z,80.00,22.00
2025-11-07T14:57:00Z,80.00,22.00
2025-11-07T14:58:00Z,79.98,22.00
2025-11-07T14:59:00Z,80.00,22.00
2025-11-07T15:00:00Z,80.00,22.00
2025-11-07T15:01:00Z,80.00,20.65
2025-11-07T15:02:00Z,79.97,22.00
2025-11-07T15:03:00Z,80.00,22.00
2025-11-07T15:04:00Z,80.00,22.00
2025-11-07T15:05:00Z,80.00,22.00
2025-11-07T15:06:00Z,80.00,22.00
2025-11-07T15:07:00Z,80.00,22.00
2025-11-07T15:08:00Z,80.00,22.00
2025-11-07T15:09:00Z,80.00,22.00
2025-11-07T15:10:00Z,80.00,20.06
2025-11-07T15:11:00Z,80.00,21.46
2025-11-07T15:12:00Z,80.15,20.33
2025-11-07T15:13:00Z,82.39,20.00
2025-11-07T15:14:00Z,83.00,18.12
2025-11-07T15:15:00Z,82.32,18.00
2025-11-07T15:16:00Z,82.85,19.00
2025-11-07T15:17:00Z,83.01,17.49
2025-11-07T15:18:00Z,83.73,15.99
2025-11-07T15:19:00Z,82.05,19.00
2025-11-07T15:20:00Z,82.05,17.32
2025-11-07T15:21:00Z,83.00,18.00
2025-11-07T15:22:00Z,82.30,18.00
2025-11-07T15:23:00Z,82.00,19.00
2025-11-07T15:24:00Z,81.55,19.00
2025-11-07T15:25:00Z,82.48,19.04
2025-11-07T15:26:00Z,82.00,19.00
2025-11-07T15:27:00Z,83.90,16.50
2025-11-07T15:28:00Z,85.31,15.11
2025-11-07T15:29:00Z,85.03,17.70
2025-11-07T15:30:00Z,82.00,19.87
2025-11-07T15:31:00Z,83.08,16.15
2025-11-07T15:32:00Z,84.00,17.00
2025-11-07T15:33:00Z,84.00,16.87
2025-11-07T15:34:00Z,87.44,13.97
2025-11-07T15:35:00Z,89.64,11.01
2025-11-07T15:36:00Z,90.10,10.13
2025-11-07T15:37:00Z,91.01,8.47
2025-11-07T15:38:00Z,93.35,6.57
2025-11-07T15:39:00Z,92.09,7.25
2025-11-07T15:40:00Z,92.84,8.00
2025-11-07T15:41:00Z,93.99,7.10
2025-11-07T15:42:00Z,94.00,6.00
2025-11-07T15:43:00Z,93.85,7.16
2025-11-07T15:44:00Z,93.98,7.99
2025-11-07T15:45:00Z,93.08,8.09
2025-11-07T15:46:00Z,91.36,8.76
2025-11-07T15:47:00Z,92.29,8.00
2025-11-07T15:48:00Z,93.08,6.93
2025-11-07T15:49:00Z,93.27,7.91
2025-11-07T15:50:00Z,93.89,7.00
2025-11-07T15:51:00Z,94.00,7.00
2025-11-07T15:52:00Z,93.42,7.10
2025-11-07T15:53:00Z,92.02,8.24
2025-11-07T15:54:00Z,91.23,9.85
2025-11-07T15:55:00Z,89.73,10.57
2025-11-07T15:56:00Z,89.18,10.59
2025-11-07T15:57:00Z,91.04,9.86
2025-11-07T15:58:00Z,91.89,8.76
2025-11-07T15:59:00Z,93.22,7.00
2025-11-07T16:00:00Z,91.99,9.88
2025-11-07T16:01:00Z,90.14,9.97
2025-11-07T16:02:00Z,90.49,9.82
2025-11-07T16:03:00Z,90.23,10.32
2025-11-07T16:04:00Z,88.94,11.83
2025-11-07T16:05:00Z,85.56,15.71
2025-11-07T16:06:00Z,78.45,22.34
2025-11-07T16:07:00Z,81.01,20.21
2025-11-07T16:08:00Z,81.52,19.61
2025-11-07T16:09:00Z,86.27,12.97
2025-11-07T16:10:00Z,89.99,11.92
2025-11-07T16:11:00Z,90.00,10.85
2025-11-07T16:12:00Z,87.98,12.54
2025-11-07T16:13:00Z,90.00,12.73
2025-11-07T16:14:00Z,91.00,11.42
2025-11-07T16:15:00Z,91.03,9.20
2025-11-07T16:16:00Z,94.02,6.00
2025-11-07T16:17:00Z,93.00,7.12
2025-11-07T16:18:00Z,95.41,5.01
2025-11-07T16:19:00Z,98.44,2.29
2025-11-07T16:20:00Z,98.07,2.48
2025-11-07T16:21:00Z,97.64,1.79
2025-11-07T16:22:00Z,98.99,1.90
2025-11-07T16:23:00Z,99.00,1.45
2025-11-07T16:24:00Z,98.02,1.07
2025-11-07T16:25:00Z,98.44,2.00
2025-11-07T16:26:00Z,98.63,1.17
2025-11-07T16:27:00Z,98.98,1.00
2025-11-07T16:28:00Z,99.00,1.12
2025-11-07T16:29:00Z,99.00,1.00
2025-11-07T16:30:00Z,99.00,1.00
2025-11-07T16:32:00Z,99.00,1.00
