# event_ticker=KXATPCHALLENGERMATCH-26MAY14CERBUR
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Juan Manuel Cerundolo
# fav_player=Roman Andres Burruchaga
# dog_player=Juan Manuel Cerundolo
# kalshi_date=2026-05-14
timestamp,Juan Manuel Cerundolo,Roman Andres Burruchaga
2026-05-14T19:56:00Z,59.19,42.55
2026-05-14T19:57:00Z,58.11,41.00
2026-05-14T19:58:00Z,58.43,40.60
2026-05-14T19:59:00Z,60.00,40.60
2026-05-14T20:00:00Z,60.00,39.40
2026-05-14T20:01:00Z,59.11,42.24
2026-05-14T20:02:00Z,60.00,42.96
2026-05-14T20:03:00Z,60.00,42.00
2026-05-14T20:04:00Z,60.00,38.98
2026-05-14T20:05:00Z,60.00,39.32
2026-05-14T20:06:00Z,59.48,39.00
2026-05-14T20:07:00Z,59.00,39.18
2026-05-14T20:08:00Z,60.00,41.76
2026-05-14T20:09:00Z,59.17,41.00
2026-05-14T20:10:00Z,59.00,39.39
2026-05-14T20:11:00Z,59.91,40.92
2026-05-14T20:12:00Z,59.94,40.87
2026-05-14T20:13:00Z,59.28,40.62
2026-05-14T20:14:00Z,60.00,40.00
2026-05-14T20:15:00Z,59.00,39.57
2026-05-14T20:16:00Z,58.63,39.57
2026-05-14T20:17:00Z,60.00,39.28
2026-05-14T20:18:00Z,58.04,39.09
2026-05-14T20:19:00Z,58.04,40.00
2026-05-14T20:20:00Z,58.04,39.75
2026-05-14T20:21:00Z,58.05,39.75
2026-05-14T20:22:00Z,60.00,40.00
2026-05-14T20:24:00Z,60.00,39.04
2026-05-14T20:25:00Z,60.00,41.55
2026-05-14T20:26:00Z,58.00,42.77
2026-05-14T20:27:00Z,59.15,42.26
2026-05-14T20:28:00Z,60.00,39.00
2026-05-14T20:29:00Z,60.00,41.65
2026-05-14T20:30:00Z,58.26,42.00
2026-05-14T20:31:00Z,58.50,41.73
2026-05-14T20:32:00Z,58.50,39.07
2026-05-14T20:33:00Z,59.17,39.07
2026-05-14T20:34:00Z,58.00,42.00
2026-05-14T20:35:00Z,58.00,37.78
2026-05-14T20:36:00Z,58.00,40.97
2026-05-14T20:37:00Z,58.36,40.41
2026-05-14T20:38:00Z,58.00,42.20
2026-05-14T20:39:00Z,58.00,42.00
2026-05-14T20:40:00Z,59.17,40.00
2026-05-14T20:41:00Z,58.00,42.00
2026-05-14T20:42:00Z,60.00,42.00
2026-05-14T20:43:00Z,58.00,40.50
2026-05-14T20:44:00Z,58.00,41.93
2026-05-14T20:45:00Z,58.00,41.49
2026-05-14T20:46:00Z,57.80,40.02
2026-05-14T20:47:00Z,60.00,40.60
2026-05-14T20:48:00Z,60.00,40.88
2026-05-14T20:49:00Z,59.00,40.86
2026-05-14T20:50:00Z,57.99,40.86
2026-05-14T20:51:00Z,59.00,39.55
2026-05-14T20:52:00Z,59.00,42.00
2026-05-14T20:53:00Z,58.29,42.00
2026-05-14T20:54:00Z,57.58,42.00
2026-05-14T20:55:00Z,59.00,42.00
2026-05-14T20:56:00Z,57.00,39.44
2026-05-14T20:57:00Z,59.00,39.72
2026-05-14T20:58:00Z,57.00,39.56
2026-05-14T21:00:00Z,59.00,39.80
2026-05-14T21:01:00Z,58.82,41.99
2026-05-14T21:02:00Z,59.00,41.26
2026-05-14T21:03:00Z,58.00,40.04
2026-05-14T21:04:00Z,59.00,40.01
2026-05-14T21:05:00Z,58.95,42.00
2026-05-14T21:06:00Z,58.17,42.00
2026-05-14T21:07:00Z,58.82,40.77
2026-05-14T21:08:00Z,59.00,40.00
2026-05-14T21:09:00Z,58.67,42.00
2026-05-14T21:10:00Z,59.00,40.00
2026-05-14T21:11:00Z,58.42,42.00
2026-05-14T21:12:00Z,58.64,41.09
2026-05-14T21:13:00Z,58.98,41.95
2026-05-14T21:14:00Z,58.98,40.37
2026-05-14T21:15:00Z,58.89,41.97
2026-05-14T21:16:00Z,59.84,41.13
2026-05-14T21:17:00Z,59.00,40.01
2026-05-14T21:18:00Z,59.00,41.00
2026-05-14T21:19:00Z,60.00,41.00
2026-05-14T21:20:00Z,60.00,41.39
2026-05-14T21:21:00Z,59.00,42.00
2026-05-14T21:22:00Z,60.00,41.86
2026-05-14T21:23:00Z,60.00,40.42
2026-05-14T21:24:00Z,60.00,42.00
2026-05-14T21:25:00Z,59.95,42.00
2026-05-14T21:26:00Z,59.96,39.76
2026-05-14T21:27:00Z,60.85,41.16
2026-05-14T21:28:00Z,60.13,41.00
2026-05-14T21:29:00Z,60.00,40.52
2026-05-14T21:30:00Z,61.00,39.00
2026-05-14T21:31:00Z,61.00,39.27
2026-05-14T21:32:00Z,60.35,39.05
2026-05-14T21:33:00Z,58.21,40.81
2026-05-14T21:34:00Z,58.42,40.81
2026-05-14T21:35:00Z,60.00,40.00
2026-05-14T21:36:00Z,60.00,40.13
2026-05-14T21:37:00Z,59.99,39.67
2026-05-14T21:38:00Z,59.99,41.00
2026-05-14T21:39:00Z,60.79,39.00
2026-05-14T21:40:00Z,60.50,39.20
2026-05-14T21:41:00Z,59.00,41.00
2026-05-14T21:42:00Z,61.00,40.37
2026-05-14T21:43:00Z,59.78,40.94
2026-05-14T21:44:00Z,60.90,39.58
2026-05-14T21:45:00Z,60.90,40.32
2026-05-14T21:46:00Z,60.00,39.50
2026-05-14T21:47:00Z,60.89,40.62
2026-05-14T21:48:00Z,61.00,39.14
2026-05-14T21:49:00Z,60.08,40.98
2026-05-14T21:50:00Z,59.88,39.00
2026-05-14T21:51:00Z,59.83,41.00
2026-05-14T21:52:00Z,59.83,40.91
2026-05-14T21:53:00Z,60.00,39.87
2026-05-14T21:54:00Z,60.08,39.99
2026-05-14T21:55:00Z,60.00,39.60
2026-05-14T21:56:00Z,60.00,41.00
2026-05-14T21:57:00Z,60.00,40.55
2026-05-14T21:58:00Z,59.00,41.00
2026-05-14T21:59:00Z,59.94,40.00
2026-05-14T22:00:00Z,60.00,40.00
2026-05-14T22:01:00Z,60.00,40.00
2026-05-14T22:02:00Z,60.00,40.98
2026-05-14T22:03:00Z,59.97,40.23
2026-05-14T22:04:00Z,59.98,40.00
2026-05-14T22:05:00Z,59.47,40.95
2026-05-14T22:06:00Z,59.00,41.00
2026-05-14T22:07:00Z,59.15,41.00
2026-05-14T22:08:00Z,59.04,40.86
2026-05-14T22:09:00Z,60.00,40.00
2026-05-14T22:10:00Z,59.32,40.00
2026-05-14T22:11:00Z,59.96,40.64
2026-05-14T22:12:00Z,59.00,40.05
2026-05-14T22:13:00Z,59.00,40.75
2026-05-14T22:14:00Z,59.61,40.78
2026-05-14T22:15:00Z,59.96,40.36
2026-05-14T22:16:00Z,59.00,40.10
2026-05-14T22:17:00Z,59.02,41.00
2026-05-14T22:18:00Z,59.00,41.00
2026-05-14T22:19:00Z,59.84,40.09
2026-05-14T22:20:00Z,60.00,40.97
2026-05-14T22:21:00Z,59.32,40.52
2026-05-14T22:22:00Z,60.00,40.00
2026-05-14T22:23:00Z,59.11,39.92
2026-05-14T22:24:00Z,60.00,40.73
2026-05-14T22:25:00Z,58.77,41.00
2026-05-14T22:26:00Z,60.00,41.00
2026-05-14T22:27:00Z,59.75,40.00
2026-05-14T22:28:00Z,59.64,40.30
2026-05-14T22:29:00Z,60.20,40.46
2026-05-14T22:30:00Z,59.00,40.43
2026-05-14T22:31:00Z,59.34,41.00
2026-05-14T22:32:00Z,59.34,40.33
2026-05-14T22:33:00Z,59.45,40.41
2026-05-14T22:34:00Z,60.41,40.92
2026-05-14T22:35:00Z,59.87,39.34
2026-05-14T22:36:00Z,59.00,41.15
2026-05-14T22:37:00Z,58.54,40.73
2026-05-14T22:38:00Z,59.90,41.24
2026-05-14T22:39:00Z,60.23,41.85
2026-05-14T22:40:00Z,59.08,40.92
2026-05-14T22:41:00Z,59.08,40.73
2026-05-14T22:42:00Z,60.00,40.03
2026-05-14T22:43:00Z,59.74,40.19
2026-05-14T22:44:00Z,59.34,40.55
2026-05-14T22:45:00Z,59.31,41.77
2026-05-14T22:46:00Z,59.23,40.50
2026-05-14T22:47:00Z,59.98,40.13
2026-05-14T22:48:00Z,59.32,40.77
2026-05-14T22:49:00Z,59.08,41.18
2026-05-14T22:50:00Z,58.98,41.00
2026-05-14T22:51:00Z,59.97,41.09
2026-05-14T22:52:00Z,59.03,40.67
2026-05-14T22:53:00Z,58.48,41.00
2026-05-14T22:54:00Z,59.95,40.02
2026-05-14T22:55:00Z,59.66,40.56
2026-05-14T22:56:00Z,60.49,40.05
2026-05-14T22:57:00Z,60.00,41.09
2026-05-14T22:58:00Z,59.48,40.30
2026-05-14T22:59:00Z,59.01,41.30
2026-05-14T23:00:00Z,60.00,40.16
2026-05-14T23:01:00Z,59.09,40.62
2026-05-14T23:02:00Z,60.00,41.46
2026-05-14T23:03:00Z,60.00,40.00
2026-05-14T23:04:00Z,58.30,41.93
2026-05-14T23:05:00Z,58.30,41.03
2026-05-14T23:06:00Z,59.03,41.92
2026-05-14T23:07:00Z,59.79,42.00
2026-05-14T23:08:00Z,59.44,41.68
2026-05-14T23:09:00Z,60.00,40.00
2026-05-14T23:10:00Z,58.13,40.11
2026-05-14T23:11:00Z,58.20,41.26
2026-05-14T23:12:00Z,60.00,42.00
2026-05-14T23:13:00Z,59.00,40.17
2026-05-14T23:14:00Z,59.00,41.00
2026-05-14T23:15:00Z,59.80,40.55
2026-05-14T23:16:00Z,59.66,40.67
2026-05-14T23:17:00Z,59.15,40.03
2026-05-14T23:18:00Z,59.04,40.07
2026-05-14T23:19:00Z,59.87,41.00
2026-05-14T23:20:00Z,59.06,41.00
2026-05-14T23:21:00Z,59.06,40.00
2026-05-14T23:22:00Z,58.82,40.32
2026-05-14T23:23:00Z,59.77,40.00
2026-05-14T23:24:00Z,60.00,40.00
2026-05-14T23:25:00Z,60.00,41.00
2026-05-14T23:26:00Z,59.05,40.94
2026-05-14T23:27:00Z,59.05,41.00
2026-05-14T23:28:00Z,59.00,40.08
2026-05-14T23:29:00Z,60.00,40.36
2026-05-14T23:30:00Z,60.00,41.00
2026-05-14T23:31:00Z,59.07,40.02
2026-05-14T23:32:00Z,60.00,41.00
2026-05-14T23:33:00Z,59.00,41.00
2026-05-14T23:34:00Z,60.00,40.14
2026-05-14T23:35:00Z,59.36,41.00
2026-05-14T23:36:00Z,59.68,40.00
2026-05-14T23:37:00Z,59.72,40.00
2026-05-14T23:38:00Z,60.00,41.00
2026-05-14T23:39:00Z,60.00,40.78
2026-05-14T23:40:00Z,60.00,40.76
2026-05-14T23:41:00Z,60.00,40.38
2026-05-14T23:42:00Z,60.00,40.40
2026-05-14T23:43:00Z,60.00,41.00
2026-05-14T23:44:00Z,59.83,40.01
2026-05-14T23:45:00Z,59.36,40.00
2026-05-14T23:46:00Z,59.00,41.00
2026-05-14T23:47:00Z,60.00,40.87
2026-05-14T23:48:00Z,60.00,40.46
2026-05-14T23:49:00Z,59.23,40.92
2026-05-14T23:50:00Z,59.23,41.76
2026-05-14T23:51:00Z,59.19,41.00
2026-05-14T23:52:00Z,59.83,41.00
2026-05-14T23:53:00Z,59.00,40.00
2026-05-14T23:54:00Z,59.00,41.00
2026-05-14T23:55:00Z,59.00,41.02
2026-05-14T23:56:00Z,60.00,40.79
2026-05-14T23:57:00Z,59.00,41.00
2026-05-14T23:58:00Z,59.00,40.05
2026-05-14T23:59:00Z,59.98,41.00
2026-05-15T00:00:00Z,60.00,40.21
2026-05-15T00:01:00Z,60.00,40.38
2026-05-15T00:02:00Z,60.00,40.00
2026-05-15T00:03:00Z,60.00,41.00
2026-05-15T00:04:00Z,59.00,41.00
2026-05-15T00:05:00Z,59.00,41.00
2026-05-15T00:06:00Z,59.64,40.00
2026-05-15T00:07:00Z,59.00,40.00
2026-05-15T00:08:00Z,60.00,40.02
2026-05-15T00:09:00Z,59.13,41.00
2026-05-15T00:10:00Z,60.00,41.00
2026-05-15T00:11:00Z,59.94,41.00
2026-05-15T00:12:00Z,59.94,40.10
2026-05-15T00:13:00Z,59.75,40.52
2026-05-15T00:14:00Z,60.00,40.00
2026-05-15T00:15:00Z,60.00,40.00
2026-05-15T00:16:00Z,60.00,40.15
2026-05-15T00:17:00Z,60.00,41.00
2026-05-15T00:18:00Z,60.00,41.00
2026-05-15T00:19:00Z,59.50,40.00
2026-05-15T00:20:00Z,59.50,41.00
2026-05-15T00:22:00Z,59.00,40.00
2026-05-15T00:24:00Z,59.00,40.00
2026-05-15T00:25:00Z,59.00,40.63
2026-05-15T00:26:00Z,59.00,41.00
2026-05-15T00:27:00Z,59.00,40.00
2026-05-15T00:28:00Z,60.00,40.00
2026-05-15T00:29:00Z,60.00,40.00
2026-05-15T00:30:00Z,59.00,40.00
2026-05-15T00:31:00Z,60.00,41.00
