# event_ticker=KXATPCHALLENGERMATCH-26JUN01YUNHAR
# final_score=7-6(5) 1-6 6-1
# score_resolution=6-7 6-1 1-6
# match_winner=Yunchaokete Bu
# fav_player=Lloyd Harris
# dog_player=Yunchaokete Bu
# kalshi_date=2026-06-01
timestamp,Yunchaokete Bu,Lloyd Harris
2026-06-02T11:41:00Z,46.00,53.15
2026-06-02T11:42:00Z,48.00,49.32
2026-06-02T11:44:00Z,48.00,50.00
2026-06-02T11:46:00Z,48.00,53.00
2026-06-02T11:47:00Z,46.00,53.00
2026-06-02T11:48:00Z,46.00,53.00
2026-06-02T11:49:00Z,46.00,50.12
2026-06-02T11:50:00Z,46.00,50.00
2026-06-02T11:51:00Z,46.31,50.00
2026-06-02T11:52:00Z,46.01,54.68
2026-06-02T11:53:00Z,46.01,54.00
2026-06-02T11:54:00Z,47.00,54.00
2026-06-02T11:55:00Z,47.00,54.00
2026-06-02T11:56:00Z,47.00,55.32
2026-06-02T11:57:00Z,47.00,55.32
2026-06-02T11:58:00Z,44.23,55.32
2026-06-02T12:00:00Z,46.00,50.31
2026-06-02T12:02:00Z,47.00,50.31
2026-06-02T12:03:00Z,47.00,54.00
2026-06-02T12:04:00Z,44.00,54.00
2026-06-02T12:06:00Z,47.00,54.00
2026-06-02T12:07:00Z,47.00,51.51
2026-06-02T12:08:00Z,46.34,54.00
2026-06-02T12:09:00Z,47.00,54.59
2026-06-02T12:10:00Z,47.00,52.00
2026-06-02T12:11:00Z,47.00,52.00
2026-06-02T12:12:00Z,47.00,55.00
2026-06-02T12:13:00Z,47.00,55.00
2026-06-02T12:14:00Z,47.00,55.00
2026-06-02T12:16:00Z,46.85,50.05
2026-06-02T12:17:00Z,46.85,52.82
2026-06-02T12:18:00Z,46.54,54.00
2026-06-02T12:19:00Z,47.00,54.00
2026-06-02T12:20:00Z,46.50,54.73
2026-06-02T12:21:00Z,47.15,54.73
2026-06-02T12:22:00Z,47.00,54.45
2026-06-02T12:23:00Z,43.20,55.00
2026-06-02T12:24:00Z,47.00,55.00
2026-06-02T12:25:00Z,47.00,55.00
2026-06-02T12:26:00Z,47.00,55.00
2026-06-02T12:27:00Z,47.00,55.00
2026-06-02T12:29:00Z,42.96,55.00
2026-06-02T12:30:00Z,43.79,55.88
2026-06-02T12:31:00Z,46.40,54.00
2026-06-02T12:32:00Z,48.00,53.00
2026-06-02T12:33:00Z,48.00,53.00
2026-06-02T12:34:00Z,45.42,54.69
2026-06-02T12:35:00Z,45.00,56.96
2026-06-02T12:36:00Z,48.08,56.96
2026-06-02T12:37:00Z,49.23,52.00
2026-06-02T12:38:00Z,50.06,52.00
2026-06-02T12:39:00Z,53.39,51.29
2026-06-02T12:40:00Z,44.96,55.67
2026-06-02T12:41:00Z,41.79,57.95
2026-06-02T12:42:00Z,45.03,58.38
2026-06-02T12:43:00Z,46.52,55.29
2026-06-02T12:44:00Z,46.89,54.12
2026-06-02T12:45:00Z,45.84,54.61
2026-06-02T12:46:00Z,42.83,57.90
2026-06-02T12:47:00Z,47.74,49.15
2026-06-02T12:48:00Z,61.88,40.19
2026-06-02T12:49:00Z,63.08,33.18
2026-06-02T12:50:00Z,61.45,34.27
2026-06-02T12:51:00Z,65.23,34.69
2026-06-02T12:52:00Z,59.35,41.18
2026-06-02T12:53:00Z,44.66,51.24
2026-06-02T12:54:00Z,63.62,37.08
2026-06-02T12:55:00Z,65.67,34.00
2026-06-02T12:56:00Z,65.19,35.57
2026-06-02T12:57:00Z,64.57,35.88
2026-06-02T12:58:00Z,65.83,34.59
2026-06-02T12:59:00Z,66.30,34.55
2026-06-02T13:00:00Z,65.07,35.12
2026-06-02T13:01:00Z,57.37,44.28
2026-06-02T13:02:00Z,55.02,45.95
2026-06-02T13:03:00Z,61.37,38.42
2026-06-02T13:04:00Z,63.39,39.59
2026-06-02T13:05:00Z,65.00,39.99
2026-06-02T13:06:00Z,56.08,44.06
2026-06-02T13:07:00Z,57.78,46.47
2026-06-02T13:08:00Z,44.42,56.68
2026-06-02T13:09:00Z,44.86,55.21
2026-06-02T13:10:00Z,41.83,59.57
2026-06-02T13:11:00Z,40.02,59.69
2026-06-02T13:12:00Z,40.57,60.56
2026-06-02T13:13:00Z,36.37,64.34
2026-06-02T13:14:00Z,32.90,67.08
2026-06-02T13:15:00Z,31.86,68.15
2026-06-02T13:16:00Z,31.96,68.89
2026-06-02T13:17:00Z,31.01,68.46
2026-06-02T13:18:00Z,31.00,69.53
2026-06-02T13:19:00Z,31.00,69.00
2026-06-02T13:20:00Z,30.94,70.00
2026-06-02T13:21:00Z,30.10,69.10
2026-06-02T13:22:00Z,32.00,69.00
2026-06-02T13:23:00Z,30.50,69.91
2026-06-02T13:24:00Z,30.65,69.28
2026-06-02T13:25:00Z,30.96,70.27
2026-06-02T13:26:00Z,29.86,70.93
2026-06-02T13:27:00Z,29.92,70.42
2026-06-02T13:28:00Z,26.23,73.47
2026-06-02T13:29:00Z,27.29,72.88
2026-06-02T13:30:00Z,27.83,73.60
2026-06-02T13:31:00Z,33.32,66.86
2026-06-02T13:32:00Z,33.49,65.96
2026-06-02T13:33:00Z,40.87,59.34
2026-06-02T13:34:00Z,35.76,63.99
2026-06-02T13:35:00Z,38.89,56.83
2026-06-02T13:36:00Z,65.62,34.84
2026-06-02T13:37:00Z,69.71,30.82
2026-06-02T13:38:00Z,72.64,27.06
2026-06-02T13:39:00Z,77.46,25.81
2026-06-02T13:40:00Z,79.70,20.53
2026-06-02T13:41:00Z,80.87,19.07
2026-06-02T13:42:00Z,80.30,20.08
2026-06-02T13:43:00Z,76.98,23.29
2026-06-02T13:44:00Z,78.50,21.72
2026-06-02T13:45:00Z,84.91,16.37
2026-06-02T13:46:00Z,85.69,14.60
2026-06-02T13:47:00Z,88.59,13.70
2026-06-02T13:48:00Z,96.59,4.26
2026-06-02T13:49:00Z,98.38,1.18
2026-06-02T13:50:00Z,98.03,2.00
2026-06-02T13:51:00Z,98.61,2.51
2026-06-02T13:52:00Z,99.00,1.00
2026-06-02T13:53:00Z,99.00,1.00
