# event_ticker=KXATPMATCH-26MAY08POPMEN
# final_score=6-3 2-6 6-4
# score_resolution=3-6 6-2 4-6
# match_winner=Alexei Popyrin
# fav_player=Jakub Mensik
# dog_player=Alexei Popyrin
# kalshi_date=2026-05-08
timestamp,Alexei Popyrin,Jakub Mensik
2026-05-09T21:34:00Z,84.72,15.37
2026-05-09T21:35:00Z,85.63,16.23
2026-05-09T21:36:00Z,85.03,15.65
2026-05-09T21:37:00Z,85.68,14.91
2026-05-09T21:38:00Z,85.69,15.22
2026-05-09T21:39:00Z,87.00,14.11
2026-05-09T21:40:00Z,79.44,20.40
2026-05-09T21:41:00Z,81.81,19.31
2026-05-09T21:42:00Z,79.04,21.26
2026-05-09T21:43:00Z,75.71,25.22
2026-05-09T21:44:00Z,64.05,35.58
2026-05-09T21:45:00Z,55.84,44.39
2026-05-09T21:46:00Z,58.88,41.41
2026-05-09T21:47:00Z,67.92,32.53
2026-05-09T21:48:00Z,63.02,37.37
2026-05-09T21:49:00Z,52.68,50.18
2026-05-09T21:50:00Z,46.82,53.61
2026-05-09T21:51:00Z,48.36,52.70
2026-05-09T21:52:00Z,46.70,54.60
2026-05-09T21:53:00Z,51.07,49.62
2026-05-09T21:54:00Z,47.98,51.90
2026-05-09T21:55:00Z,45.52,55.52
2026-05-09T21:56:00Z,44.33,55.75
2026-05-09T21:57:00Z,46.36,55.03
2026-05-09T21:58:00Z,47.03,53.57
2026-05-09T21:59:00Z,46.85,54.43
2026-05-09T22:00:00Z,46.10,55.38
2026-05-09T22:01:00Z,48.22,54.13
2026-05-09T22:02:00Z,52.58,48.07
2026-05-09T22:03:00Z,55.35,48.63
2026-05-09T22:04:00Z,52.55,51.32
2026-05-09T22:05:00Z,47.33,53.40
2026-05-09T22:06:00Z,48.05,52.92
2026-05-09T22:07:00Z,47.60,53.98
2026-05-09T22:08:00Z,43.84,59.07
2026-05-09T22:09:00Z,36.97,63.63
2026-05-09T22:10:00Z,36.27,64.31
2026-05-09T22:11:00Z,37.67,64.46
2026-05-09T22:12:00Z,35.42,64.25
2026-05-09T22:13:00Z,35.22,64.79
2026-05-09T22:14:00Z,37.92,62.06
2026-05-09T22:15:00Z,39.35,62.05
2026-05-09T22:16:00Z,39.06,62.56
2026-05-09T22:17:00Z,36.08,62.36
2026-05-09T22:18:00Z,40.29,61.67
2026-05-09T22:19:00Z,41.72,59.55
2026-05-09T22:20:00Z,42.71,58.16
2026-05-09T22:21:00Z,44.61,58.25
2026-05-09T22:22:00Z,44.67,55.16
2026-05-09T22:23:00Z,41.17,62.52
2026-05-09T22:24:00Z,37.58,62.63
2026-05-09T22:25:00Z,37.39,63.67
2026-05-09T22:26:00Z,37.79,65.14
2026-05-09T22:27:00Z,38.31,63.02
2026-05-09T22:28:00Z,38.34,62.26
2026-05-09T22:29:00Z,43.31,58.01
2026-05-09T22:30:00Z,42.62,58.15
2026-05-09T22:31:00Z,47.85,53.10
2026-05-09T22:32:00Z,46.34,53.99
2026-05-09T22:33:00Z,46.60,52.34
2026-05-09T22:34:00Z,43.05,60.60
2026-05-09T22:35:00Z,38.76,62.13
2026-05-09T22:36:00Z,32.48,65.51
2026-05-09T22:37:00Z,32.27,68.44
2026-05-09T22:38:00Z,34.66,67.14
2026-05-09T22:39:00Z,27.30,71.31
2026-05-09T22:40:00Z,26.14,74.40
2026-05-09T22:41:00Z,36.48,63.39
2026-05-09T22:42:00Z,39.25,62.36
2026-05-09T22:43:00Z,43.55,56.96
2026-05-09T22:44:00Z,43.21,56.92
2026-05-09T22:45:00Z,38.61,62.26
2026-05-09T22:46:00Z,36.06,64.30
2026-05-09T22:47:00Z,38.81,61.89
2026-05-09T22:48:00Z,41.03,58.83
2026-05-09T22:49:00Z,41.94,57.52
2026-05-09T22:50:00Z,40.98,61.26
2026-05-09T22:51:00Z,36.78,61.43
2026-05-09T22:52:00Z,44.31,56.92
2026-05-09T22:53:00Z,44.21,56.94
2026-05-09T22:54:00Z,44.64,56.44
2026-05-09T22:55:00Z,39.30,60.13
2026-05-09T22:56:00Z,36.53,64.02
2026-05-09T22:57:00Z,32.70,67.38
2026-05-09T22:58:00Z,41.18,59.11
2026-05-09T22:59:00Z,44.70,56.31
2026-05-09T23:00:00Z,46.34,54.08
2026-05-09T23:01:00Z,47.57,53.54
2026-05-09T23:02:00Z,45.94,53.79
2026-05-09T23:03:00Z,60.04,36.35
2026-05-09T23:04:00Z,83.34,21.46
2026-05-09T23:05:00Z,99.00,1.00
2026-05-09T23:06:00Z,99.00,1.00
2026-05-09T23:07:00Z,99.00,1.00
2026-05-09T23:08:00Z,99.00,1.00
2026-05-09T23:09:00Z,99.00,1.00
2026-05-09T23:10:00Z,99.00,1.00
2026-05-09T23:11:00Z,99.00,1.00
2026-05-09T23:12:00Z,99.00,1.00
