# event_ticker=KXATPMATCH-26MAR31SKAUGO
# final_score=6-7(2) 6-3 6-4
# score_resolution=6-7 6-3 6-4
# match_winner=Camilo Ugo Carabelli
# fav_player=Camilo Ugo Carabelli
# dog_player=Timofey Skatov
# kalshi_date=2026-03-31
timestamp,Camilo Ugo Carabelli,Timofey Skatov
2026-03-31T14:04:00Z,73.00,30.00
2026-03-31T14:05:00Z,72.66,30.00
2026-03-31T14:06:00Z,72.00,30.00
2026-03-31T14:07:00Z,72.00,30.00
2026-03-31T14:09:00Z,72.00,30.00
2026-03-31T14:11:00Z,72.00,29.37
2026-03-31T14:12:00Z,72.00,29.37
2026-03-31T14:13:00Z,72.00,29.92
2026-03-31T14:15:00Z,72.00,29.00
2026-03-31T14:16:00Z,72.00,29.25
2026-03-31T14:17:00Z,72.00,29.00
2026-03-31T14:18:00Z,72.00,29.28
2026-03-31T14:19:00Z,72.00,29.28
2026-03-31T14:20:00Z,72.00,29.28
2026-03-31T14:22:00Z,72.00,29.28
2026-03-31T14:23:00Z,72.49,29.28
2026-03-31T14:24:00Z,70.00,29.28
2026-03-31T14:27:00Z,73.00,27.42
2026-03-31T14:28:00Z,73.00,30.00
2026-03-31T14:30:00Z,73.00,30.00
2026-03-31T14:31:00Z,73.00,30.00
2026-03-31T14:33:00Z,71.00,30.00
2026-03-31T14:35:00Z,73.00,28.98
2026-03-31T14:36:00Z,72.00,28.98
2026-03-31T14:37:00Z,72.69,28.98
2026-03-31T14:38:00Z,73.00,28.98
2026-03-31T14:39:00Z,73.00,28.00
2026-03-31T14:40:00Z,73.00,27.00
2026-03-31T14:41:00Z,73.00,29.00
2026-03-31T14:42:00Z,73.00,29.00
2026-03-31T14:43:00Z,73.00,29.00
2026-03-31T14:45:00Z,73.00,29.00
2026-03-31T14:46:00Z,73.00,29.00
2026-03-31T14:47:00Z,73.00,29.00
2026-03-31T14:48:00Z,70.29,29.00
2026-03-31T14:49:00Z,73.00,29.00
2026-03-31T14:50:00Z,73.00,27.00
2026-03-31T14:51:00Z,73.00,27.00
2026-03-31T14:52:00Z,73.00,27.00
2026-03-31T14:53:00Z,73.00,27.00
2026-03-31T14:54:00Z,73.00,27.00
2026-03-31T14:55:00Z,73.00,27.00
2026-03-31T14:56:00Z,75.36,26.90
2026-03-31T14:57:00Z,71.88,27.48
2026-03-31T14:58:00Z,72.99,26.66
2026-03-31T14:59:00Z,75.59,27.02
2026-03-31T15:00:00Z,72.19,31.00
2026-03-31T15:01:00Z,68.00,32.56
2026-03-31T15:02:00Z,70.00,30.26
2026-03-31T15:03:00Z,71.00,31.00
2026-03-31T15:04:00Z,71.00,29.39
2026-03-31T15:05:00Z,73.58,29.39
2026-03-31T15:06:00Z,73.06,28.00
2026-03-31T15:07:00Z,73.91,28.71
2026-03-31T15:08:00Z,73.14,32.70
2026-03-31T15:09:00Z,69.97,29.27
2026-03-31T15:10:00Z,69.31,30.48
2026-03-31T15:11:00Z,73.04,26.33
2026-03-31T15:12:00Z,73.28,26.00
2026-03-31T15:13:00Z,75.37,26.88
2026-03-31T15:14:00Z,74.44,30.92
2026-03-31T15:15:00Z,68.03,32.20
2026-03-31T15:16:00Z,67.00,34.00
2026-03-31T15:17:00Z,67.00,31.63
2026-03-31T15:18:00Z,71.46,30.03
2026-03-31T15:19:00Z,71.00,30.19
2026-03-31T15:20:00Z,69.82,34.59
2026-03-31T15:21:00Z,64.10,34.04
2026-03-31T15:22:00Z,65.00,36.00
2026-03-31T15:23:00Z,61.36,36.87
2026-03-31T15:24:00Z,59.95,44.00
2026-03-31T15:25:00Z,65.68,35.05
2026-03-31T15:26:00Z,67.82,36.95
2026-03-31T15:27:00Z,68.00,33.13
2026-03-31T15:28:00Z,67.91,33.41
2026-03-31T15:29:00Z,62.16,37.77
2026-03-31T15:30:00Z,64.00,37.45
2026-03-31T15:31:00Z,64.07,34.33
2026-03-31T15:32:00Z,69.00,33.62
2026-03-31T15:33:00Z,69.39,32.64
2026-03-31T15:34:00Z,69.00,31.66
2026-03-31T15:35:00Z,66.99,31.66
2026-03-31T15:36:00Z,64.94,36.00
2026-03-31T15:37:00Z,64.74,35.83
2026-03-31T15:38:00Z,64.00,37.05
2026-03-31T15:39:00Z,64.02,37.96
2026-03-31T15:40:00Z,68.47,33.85
2026-03-31T15:41:00Z,69.31,33.79
2026-03-31T15:42:00Z,66.00,35.57
2026-03-31T15:43:00Z,63.00,38.08
2026-03-31T15:44:00Z,63.00,38.00
2026-03-31T15:45:00Z,64.33,35.97
2026-03-31T15:46:00Z,68.61,30.00
2026-03-31T15:47:00Z,66.47,32.55
2026-03-31T15:48:00Z,68.26,33.00
2026-03-31T15:49:00Z,65.00,35.57
2026-03-31T15:50:00Z,62.09,39.00
2026-03-31T15:51:00Z,61.68,39.00
2026-03-31T15:52:00Z,61.51,38.84
2026-03-31T15:53:00Z,64.64,38.01
2026-03-31T15:54:00Z,62.19,38.78
2026-03-31T15:55:00Z,60.34,39.63
2026-03-31T15:56:00Z,65.21,35.05
2026-03-31T15:57:00Z,64.37,40.81
2026-03-31T15:58:00Z,53.43,47.97
2026-03-31T15:59:00Z,45.70,54.97
2026-03-31T16:00:00Z,39.51,58.55
2026-03-31T16:01:00Z,40.49,60.74
2026-03-31T16:02:00Z,40.02,61.24
2026-03-31T16:03:00Z,38.93,61.46
2026-03-31T16:04:00Z,39.00,59.47
2026-03-31T16:05:00Z,38.82,58.56
2026-03-31T16:06:00Z,40.57,59.25
2026-03-31T16:07:00Z,42.13,58.96
2026-03-31T16:08:00Z,44.05,58.36
2026-03-31T16:09:00Z,40.58,58.20
2026-03-31T16:10:00Z,40.70,62.33
2026-03-31T16:11:00Z,44.06,58.83
2026-03-31T16:12:00Z,44.82,58.69
2026-03-31T16:13:00Z,42.53,59.42
2026-03-31T16:14:00Z,43.76,58.06
2026-03-31T16:15:00Z,44.40,57.18
2026-03-31T16:16:00Z,44.28,56.22
2026-03-31T16:17:00Z,41.73,58.60
2026-03-31T16:18:00Z,46.44,56.85
2026-03-31T16:19:00Z,46.46,54.11
2026-03-31T16:20:00Z,45.38,53.98
2026-03-31T16:21:00Z,50.15,51.99
2026-03-31T16:22:00Z,58.25,42.25
2026-03-31T16:23:00Z,63.25,36.70
2026-03-31T16:24:00Z,64.22,35.32
2026-03-31T16:25:00Z,62.99,36.04
2026-03-31T16:26:00Z,62.99,37.72
2026-03-31T16:27:00Z,62.69,37.92
2026-03-31T16:28:00Z,61.55,40.73
2026-03-31T16:29:00Z,59.96,43.33
2026-03-31T16:30:00Z,60.81,40.82
2026-03-31T16:31:00Z,55.77,44.79
2026-03-31T16:32:00Z,59.94,44.25
2026-03-31T16:33:00Z,62.36,41.00
2026-03-31T16:34:00Z,64.62,35.88
2026-03-31T16:35:00Z,65.12,36.36
2026-03-31T16:36:00Z,60.99,38.25
2026-03-31T16:37:00Z,57.38,42.53
2026-03-31T16:38:00Z,59.21,42.29
2026-03-31T16:39:00Z,57.85,43.19
2026-03-31T16:40:00Z,58.17,43.41
2026-03-31T16:41:00Z,60.86,43.50
2026-03-31T16:42:00Z,62.05,38.98
2026-03-31T16:43:00Z,63.61,37.49
2026-03-31T16:44:00Z,62.91,36.31
2026-03-31T16:45:00Z,61.54,41.09
2026-03-31T16:46:00Z,63.60,39.04
2026-03-31T16:47:00Z,65.22,35.32
2026-03-31T16:48:00Z,64.39,36.20
2026-03-31T16:49:00Z,63.90,37.00
2026-03-31T16:50:00Z,64.00,36.95
2026-03-31T16:51:00Z,63.99,37.00
2026-03-31T16:52:00Z,64.00,37.00
2026-03-31T16:53:00Z,65.35,35.07
2026-03-31T16:54:00Z,65.00,36.72
2026-03-31T16:55:00Z,65.00,37.00
2026-03-31T16:56:00Z,65.00,35.00
2026-03-31T16:57:00Z,62.00,40.71
2026-03-31T16:58:00Z,59.37,43.21
2026-03-31T16:59:00Z,59.71,41.05
2026-03-31T17:00:00Z,59.22,41.40
2026-03-31T17:01:00Z,64.20,37.69
2026-03-31T17:02:00Z,65.77,35.40
2026-03-31T17:03:00Z,64.59,36.01
2026-03-31T17:04:00Z,61.97,40.64
2026-03-31T17:05:00Z,68.94,34.23
2026-03-31T17:06:00Z,59.00,40.70
2026-03-31T17:07:00Z,62.41,36.21
2026-03-31T17:08:00Z,61.92,38.74
2026-03-31T17:09:00Z,63.46,35.59
2026-03-31T17:10:00Z,61.12,38.29
2026-03-31T17:11:00Z,61.00,40.88
2026-03-31T17:12:00Z,60.53,39.52
2026-03-31T17:13:00Z,48.51,52.49
2026-03-31T17:14:00Z,51.22,50.80
2026-03-31T17:15:00Z,40.77,59.73
2026-03-31T17:16:00Z,30.86,70.36
2026-03-31T17:17:00Z,29.31,71.15
2026-03-31T17:18:00Z,35.77,65.58
2026-03-31T17:19:00Z,27.91,71.21
2026-03-31T17:20:00Z,41.11,62.56
2026-03-31T17:21:00Z,54.10,47.14
2026-03-31T17:22:00Z,54.99,46.81
2026-03-31T17:23:00Z,59.00,40.59
2026-03-31T17:24:00Z,63.43,37.56
2026-03-31T17:25:00Z,63.21,37.36
2026-03-31T17:26:00Z,58.49,47.07
2026-03-31T17:27:00Z,50.53,48.72
2026-03-31T17:28:00Z,51.69,49.68
2026-03-31T17:29:00Z,50.65,49.16
2026-03-31T17:30:00Z,49.21,52.34
2026-03-31T17:31:00Z,55.66,45.95
2026-03-31T17:32:00Z,58.44,44.01
2026-03-31T17:33:00Z,66.88,30.75
2026-03-31T17:34:00Z,60.71,39.67
2026-03-31T17:35:00Z,72.64,31.57
2026-03-31T17:36:00Z,87.79,11.42
2026-03-31T17:37:00Z,91.44,8.67
2026-03-31T17:38:00Z,92.83,6.74
2026-03-31T17:39:00Z,96.60,4.17
2026-03-31T17:40:00Z,96.54,5.16
2026-03-31T17:41:00Z,96.41,6.30
2026-03-31T17:42:00Z,99.00,1.00
2026-03-31T17:43:00Z,99.00,1.00
2026-03-31T17:44:00Z,99.00,1.00
2026-03-31T17:45:00Z,99.00,1.00
2026-03-31T17:46:00Z,99.00,1.00
2026-03-31T17:47:00Z,99.00,1.00
2026-03-31T17:48:00Z,99.00,1.00
2026-03-31T17:49:00Z,99.00,1.00
2026-03-31T17:50:00Z,99.00,1.00
2026-03-31T17:51:00Z,99.00,1.00
2026-03-31T17:52:00Z,99.00,1.00
