# event_ticker=KXATPMATCH-26MAY06BERATM
# final_score=6-3 6-4
# match_winner=Terence Atmane
# fav_player=Terence Atmane
# dog_player=Zizou Bergs
# kalshi_date=2026-05-06
timestamp,Zizou Bergs,Terence Atmane
2026-05-07T06:57:00Z,55.00,47.00
2026-05-07T06:58:00Z,55.00,47.00
2026-05-07T06:59:00Z,55.00,47.00
2026-05-07T07:00:00Z,55.00,47.00
2026-05-07T09:01:00Z,55.00,47.00
2026-05-07T09:02:00Z,54.00,47.00
2026-05-07T09:03:00Z,54.00,48.99
2026-05-07T09:04:00Z,54.00,49.68
2026-05-07T09:05:00Z,53.64,49.00
2026-05-07T09:06:00Z,53.64,49.12
2026-05-07T09:07:00Z,51.91,50.91
2026-05-07T09:08:00Z,50.45,52.12
2026-05-07T09:09:00Z,48.00,54.00
2026-05-07T09:10:00Z,49.74,50.00
2026-05-07T09:11:00Z,51.00,49.00
2026-05-07T09:12:00Z,51.00,51.00
2026-05-07T09:13:00Z,50.34,52.00
2026-05-07T09:14:00Z,49.00,52.26
2026-05-07T09:15:00Z,50.40,52.00
2026-05-07T09:16:00Z,51.00,50.00
2026-05-07T09:17:00Z,52.00,50.00
2026-05-07T09:18:00Z,51.47,50.00
2026-05-07T09:19:00Z,50.00,50.11
2026-05-07T09:20:00Z,50.00,51.00
2026-05-07T09:21:00Z,49.08,52.99
2026-05-07T09:22:00Z,47.00,56.00
2026-05-07T09:23:00Z,43.14,63.32
2026-05-07T09:24:00Z,34.38,65.71
2026-05-07T09:25:00Z,39.07,58.00
2026-05-07T09:26:00Z,37.61,58.58
2026-05-07T09:27:00Z,32.96,69.00
2026-05-07T09:28:00Z,29.96,71.06
2026-05-07T09:29:00Z,28.22,73.51
2026-05-07T09:30:00Z,28.00,73.00
2026-05-07T09:31:00Z,28.12,73.17
2026-05-07T09:32:00Z,29.00,73.17
2026-05-07T09:33:00Z,29.00,71.00
2026-05-07T09:34:00Z,28.13,72.71
2026-05-07T09:35:00Z,27.05,74.00
2026-05-07T09:36:00Z,26.00,74.93
2026-05-07T09:37:00Z,26.00,75.00
2026-05-07T09:38:00Z,27.70,74.75
2026-05-07T09:39:00Z,29.00,71.48
2026-05-07T09:40:00Z,28.87,74.00
2026-05-07T09:41:00Z,28.00,74.91
2026-05-07T09:42:00Z,29.63,71.29
2026-05-07T09:43:00Z,31.87,71.12
2026-05-07T09:44:00Z,32.32,68.78
2026-05-07T09:45:00Z,31.23,68.33
2026-05-07T09:46:00Z,29.33,71.00
2026-05-07T09:47:00Z,30.05,72.40
2026-05-07T09:48:00Z,31.00,70.43
2026-05-07T09:49:00Z,31.07,69.82
2026-05-07T09:50:00Z,32.04,68.88
2026-05-07T09:51:00Z,33.00,68.88
2026-05-07T09:52:00Z,33.88,67.02
2026-05-07T09:53:00Z,33.81,65.70
2026-05-07T09:54:00Z,30.46,70.97
2026-05-07T09:55:00Z,31.54,69.90
2026-05-07T09:56:00Z,33.16,67.00
2026-05-07T09:57:00Z,31.04,68.93
2026-05-07T09:58:00Z,31.39,70.07
2026-05-07T09:59:00Z,30.61,70.93
2026-05-07T10:00:00Z,34.83,67.64
2026-05-07T10:01:00Z,35.00,67.00
2026-05-07T10:02:00Z,35.17,66.00
2026-05-07T10:03:00Z,39.74,60.50
2026-05-07T10:04:00Z,42.58,60.00
2026-05-07T10:05:00Z,36.77,61.24
2026-05-07T10:06:00Z,31.85,69.73
2026-05-07T10:07:00Z,32.64,68.00
2026-05-07T10:08:00Z,32.00,68.00
2026-05-07T10:09:00Z,28.21,73.46
2026-05-07T10:10:00Z,21.59,77.02
2026-05-07T10:11:00Z,28.52,78.87
2026-05-07T10:12:00Z,11.47,90.71
2026-05-07T10:13:00Z,8.62,91.29
2026-05-07T10:14:00Z,9.71,91.61
2026-05-07T10:15:00Z,11.39,89.41
2026-05-07T10:16:00Z,6.55,94.10
2026-05-07T10:17:00Z,4.85,97.07
2026-05-07T10:18:00Z,3.99,97.85
2026-05-07T10:19:00Z,4.94,95.99
2026-05-07T10:20:00Z,5.00,95.40
2026-05-07T10:21:00Z,5.00,95.55
2026-05-07T10:22:00Z,8.07,91.93
2026-05-07T10:23:00Z,1.52,98.65
2026-05-07T10:24:00Z,1.02,98.71
2026-05-07T10:25:00Z,4.59,96.46
2026-05-07T10:26:00Z,7.41,93.02
2026-05-07T10:27:00Z,13.26,86.43
2026-05-07T10:28:00Z,10.32,89.71
2026-05-07T10:29:00Z,3.11,96.42
2026-05-07T10:30:00Z,1.00,99.00
2026-05-07T10:31:00Z,1.00,99.00
2026-05-07T10:32:00Z,1.00,99.00
