# event_ticker=KXATPMATCH-26APR22BRONAV
# final_score=6-3 7-5
# match_winner=Emilio Nava
# fav_player=Emilio Nava
# dog_player=Jenson Brooksby
# kalshi_date=2026-04-22
timestamp,Jenson Brooksby,Emilio Nava
2026-04-22T05:20:00Z,37.00,65.00
2026-04-22T05:21:00Z,37.34,65.00
2026-04-22T05:22:00Z,37.00,63.23
2026-04-22T05:23:00Z,36.00,65.00
2026-04-22T05:24:00Z,36.00,65.00
2026-04-22T05:25:00Z,36.00,65.00
2026-04-22T05:26:00Z,37.00,63.02
2026-04-22T05:27:00Z,37.00,63.02
2026-04-22T05:28:00Z,37.00,63.02
2026-04-22T05:29:00Z,37.00,65.00
2026-04-22T05:33:00Z,37.00,65.00
2026-04-22T05:34:00Z,37.00,65.00
2026-04-22T05:35:00Z,37.00,65.00
2026-04-22T05:36:00Z,37.00,65.00
2026-04-22T05:38:00Z,37.00,65.00
2026-04-22T05:39:00Z,37.00,65.00
2026-04-22T05:41:00Z,37.00,65.00
2026-04-22T05:43:00Z,37.00,65.00
2026-04-22T05:44:00Z,37.00,65.00
2026-04-22T05:45:00Z,37.00,65.00
2026-04-22T05:46:00Z,37.00,65.00
2026-04-22T05:47:00Z,37.00,65.00
2026-04-22T05:48:00Z,37.00,65.00
2026-04-22T05:49:00Z,37.00,65.00
2026-04-22T05:51:00Z,37.00,65.00
2026-04-22T05:53:00Z,37.00,65.00
2026-04-22T05:54:00Z,37.00,64.00
2026-04-22T05:56:00Z,37.00,64.00
2026-04-22T05:57:00Z,37.00,64.00
2026-04-22T05:58:00Z,37.00,64.00
2026-04-22T05:59:00Z,37.00,64.00
2026-04-22T06:01:00Z,37.00,64.00
2026-04-22T06:02:00Z,37.00,64.00
2026-04-22T06:03:00Z,37.00,64.00
2026-04-22T06:04:00Z,37.00,64.00
2026-04-22T06:05:00Z,37.00,64.00
2026-04-22T06:07:00Z,37.00,64.00
2026-04-22T06:08:00Z,37.00,64.00
2026-04-22T06:09:00Z,37.00,64.00
2026-04-22T06:11:00Z,37.00,64.00
2026-04-22T06:13:00Z,37.00,64.00
2026-04-22T06:14:00Z,37.00,64.00
2026-04-22T06:15:00Z,37.00,64.00
2026-04-22T06:16:00Z,37.00,64.00
2026-04-22T06:18:00Z,37.00,64.00
2026-04-22T06:20:00Z,37.00,64.00
2026-04-22T06:21:00Z,37.00,64.23
2026-04-22T06:22:00Z,37.00,64.23
2026-04-22T06:24:00Z,37.00,65.00
2026-04-22T06:25:00Z,36.00,65.00
2026-04-22T06:26:00Z,36.00,65.00
2026-04-22T06:28:00Z,36.00,65.00
2026-04-22T06:32:00Z,36.00,65.00
2026-04-22T06:34:00Z,36.00,65.00
2026-04-22T06:35:00Z,36.00,65.00
2026-04-22T06:37:00Z,36.00,65.00
2026-04-22T06:39:00Z,36.00,65.00
2026-04-22T06:40:00Z,36.00,65.00
2026-04-22T06:41:00Z,36.00,65.00
2026-04-22T06:43:00Z,36.00,65.00
2026-04-22T06:44:00Z,36.00,65.00
2026-04-22T06:45:00Z,36.00,65.00
2026-04-22T06:47:00Z,36.00,65.00
2026-04-22T06:48:00Z,36.00,65.00
2026-04-22T06:49:00Z,36.00,65.00
2026-04-22T06:50:00Z,35.00,65.00
2026-04-22T06:51:00Z,35.26,65.00
2026-04-22T06:52:00Z,36.00,65.00
2026-04-22T06:56:00Z,36.00,65.00
2026-04-22T06:57:00Z,36.00,65.00
2026-04-22T07:00:00Z,36.00,65.00
2026-04-22T07:02:00Z,36.00,65.00
2026-04-22T07:03:00Z,36.00,65.00
2026-04-22T07:04:00Z,36.00,65.00
2026-04-22T07:05:00Z,36.00,65.00
2026-04-22T07:06:00Z,36.00,65.00
2026-04-22T07:11:00Z,36.00,65.00
2026-04-22T07:12:00Z,36.00,65.99
2026-04-22T07:13:00Z,36.00,66.00
2026-04-22T07:14:00Z,36.00,66.00
2026-04-22T07:17:00Z,36.00,66.00
2026-04-22T07:18:00Z,36.00,66.00
2026-04-22T07:22:00Z,36.00,66.00
2026-04-22T07:23:00Z,36.00,65.00
2026-04-22T07:24:00Z,36.00,66.00
2026-04-22T07:25:00Z,36.00,66.00
2026-04-22T07:28:00Z,36.00,66.00
2026-04-22T07:30:00Z,36.00,66.00
2026-04-22T07:31:00Z,36.00,66.00
2026-04-22T07:33:00Z,36.00,66.00
2026-04-22T07:36:00Z,36.00,66.00
2026-04-22T07:37:00Z,36.00,66.00
2026-04-22T07:38:00Z,36.00,66.00
2026-04-22T07:39:00Z,36.00,66.00
2026-04-22T07:44:00Z,36.00,66.00
2026-04-22T07:45:00Z,34.10,66.00
2026-04-22T07:48:00Z,36.00,66.00
2026-04-22T07:51:00Z,35.00,66.00
2026-04-22T07:53:00Z,36.00,66.00
2026-04-22T07:54:00Z,34.00,66.00
2026-04-22T07:55:00Z,34.00,66.00
2026-04-22T07:56:00Z,36.00,66.00
2026-04-22T08:01:00Z,36.00,66.00
2026-04-22T08:06:00Z,36.00,66.00
2026-04-22T08:08:00Z,36.00,66.00
2026-04-22T08:09:00Z,36.00,66.00
2026-04-22T08:10:00Z,36.00,66.00
2026-04-22T08:11:00Z,36.00,66.00
2026-04-22T08:12:00Z,36.00,66.00
2026-04-22T08:13:00Z,36.00,66.00
2026-04-22T08:15:00Z,36.00,66.00
2026-04-22T08:16:00Z,34.00,66.00
2026-04-22T08:17:00Z,34.76,66.00
2026-04-22T08:18:00Z,33.00,66.00
2026-04-22T08:19:00Z,33.00,66.00
2026-04-22T08:21:00Z,35.00,66.00
2026-04-22T08:25:00Z,35.00,64.42
2026-04-22T08:26:00Z,35.00,64.42
2026-04-22T08:27:00Z,35.00,64.42
2026-04-22T08:31:00Z,35.00,66.00
2026-04-22T08:32:00Z,35.00,66.00
2026-04-22T08:33:00Z,36.00,66.00
2026-04-22T08:34:00Z,36.00,66.00
2026-04-22T08:35:00Z,35.00,67.00
2026-04-22T08:37:00Z,35.00,67.00
2026-04-22T08:38:00Z,35.00,67.00
2026-04-22T08:39:00Z,35.00,67.00
2026-04-22T08:45:00Z,35.00,67.00
2026-04-22T08:47:00Z,35.00,67.00
2026-04-22T08:49:00Z,35.00,66.00
2026-04-22T08:50:00Z,34.83,66.00
2026-04-22T08:51:00Z,34.83,66.00
2026-04-22T08:52:00Z,35.00,66.00
2026-04-22T08:53:00Z,35.97,66.00
2026-04-22T08:54:00Z,35.97,67.00
2026-04-22T08:56:00Z,36.00,67.00
2026-04-22T08:57:00Z,36.00,67.00
2026-04-22T08:58:00Z,35.00,67.00
2026-04-22T08:59:00Z,35.00,67.00
2026-04-22T09:00:00Z,35.00,67.00
2026-04-22T09:01:00Z,35.00,67.00
2026-04-22T09:04:00Z,35.00,67.00
2026-04-22T09:05:00Z,35.00,67.00
2026-04-22T09:06:00Z,35.00,67.00
2026-04-22T09:07:00Z,36.00,67.00
2026-04-22T09:08:00Z,36.00,67.00
2026-04-22T09:09:00Z,35.70,66.24
2026-04-22T09:10:00Z,35.00,66.99
2026-04-22T09:11:00Z,34.00,68.00
2026-04-22T09:12:00Z,35.51,65.00
2026-04-22T09:13:00Z,37.50,62.90
2026-04-22T09:14:00Z,41.13,59.62
2026-04-22T09:15:00Z,40.00,59.62
2026-04-22T09:16:00Z,42.00,56.36
2026-04-22T09:17:00Z,46.59,51.92
2026-04-22T09:18:00Z,53.96,47.50
2026-04-22T09:19:00Z,54.37,47.00
2026-04-22T09:20:00Z,49.24,48.62
2026-04-22T09:21:00Z,43.80,59.95
2026-04-22T09:22:00Z,39.00,60.79
2026-04-22T09:23:00Z,39.71,61.02
2026-04-22T09:24:00Z,39.97,62.69
2026-04-22T09:25:00Z,36.84,65.00
2026-04-22T09:26:00Z,36.00,62.10
2026-04-22T09:27:00Z,36.58,64.07
2026-04-22T09:28:00Z,35.96,65.05
2026-04-22T09:29:00Z,38.00,63.00
2026-04-22T09:30:00Z,39.75,61.98
2026-04-22T09:31:00Z,49.31,58.12
2026-04-22T09:32:00Z,52.70,49.85
2026-04-22T09:33:00Z,45.03,57.73
2026-04-22T09:34:00Z,38.93,58.67
2026-04-22T09:35:00Z,37.40,63.00
2026-04-22T09:36:00Z,41.48,60.83
2026-04-22T09:37:00Z,37.86,65.06
2026-04-22T09:38:00Z,30.47,75.51
2026-04-22T09:39:00Z,20.72,79.95
2026-04-22T09:40:00Z,21.00,80.00
2026-04-22T09:41:00Z,20.47,80.00
2026-04-22T09:42:00Z,19.65,80.00
2026-04-22T09:43:00Z,17.41,81.94
2026-04-22T09:44:00Z,16.79,83.02
2026-04-22T09:45:00Z,15.64,83.98
2026-04-22T09:46:00Z,14.46,84.56
2026-04-22T09:47:00Z,14.27,86.25
2026-04-22T09:48:00Z,14.12,86.64
2026-04-22T09:49:00Z,12.96,88.23
2026-04-22T09:50:00Z,12.95,88.94
2026-04-22T09:51:00Z,13.00,87.89
2026-04-22T09:52:00Z,14.48,88.86
2026-04-22T09:53:00Z,12.23,89.00
2026-04-22T09:54:00Z,13.08,89.00
2026-04-22T09:55:00Z,13.68,87.00
2026-04-22T09:56:00Z,13.00,86.54
2026-04-22T09:57:00Z,11.70,88.83
2026-04-22T09:58:00Z,13.69,87.14
2026-04-22T09:59:00Z,13.10,88.00
2026-04-22T10:00:00Z,14.59,86.00
2026-04-22T10:01:00Z,15.10,86.89
2026-04-22T10:02:00Z,15.02,85.28
2026-04-22T10:03:00Z,15.11,86.21
2026-04-22T10:04:00Z,12.74,87.48
2026-04-22T10:05:00Z,11.86,88.00
2026-04-22T10:06:00Z,10.05,91.80
2026-04-22T10:07:00Z,10.16,90.00
2026-04-22T10:08:00Z,9.83,91.51
2026-04-22T10:09:00Z,12.58,88.86
2026-04-22T10:10:00Z,14.97,87.65
2026-04-22T10:11:00Z,13.15,88.93
2026-04-22T10:12:00Z,11.89,89.18
2026-04-22T10:13:00Z,11.98,89.00
2026-04-22T10:14:00Z,12.00,87.02
2026-04-22T10:15:00Z,14.06,88.00
2026-04-22T10:16:00Z,15.54,86.91
2026-04-22T10:17:00Z,14.92,86.00
2026-04-22T10:18:00Z,13.35,85.60
2026-04-22T10:19:00Z,14.84,85.17
2026-04-22T10:20:00Z,13.00,87.59
2026-04-22T10:21:00Z,12.57,88.00
2026-04-22T10:22:00Z,9.74,88.46
2026-04-22T10:23:00Z,9.33,89.95
2026-04-22T10:24:00Z,11.62,90.89
2026-04-22T10:25:00Z,12.85,87.28
2026-04-22T10:26:00Z,14.87,84.11
2026-04-22T10:27:00Z,15.25,85.58
2026-04-22T10:28:00Z,18.97,80.24
2026-04-22T10:29:00Z,18.76,82.71
2026-04-22T10:30:00Z,12.95,86.22
2026-04-22T10:31:00Z,12.82,88.00
2026-04-22T10:32:00Z,12.15,90.76
2026-04-22T10:33:00Z,10.52,88.46
2026-04-22T10:34:00Z,15.13,83.57
2026-04-22T10:35:00Z,15.56,86.76
2026-04-22T10:36:00Z,12.53,90.35
2026-04-22T10:37:00Z,16.97,86.00
2026-04-22T10:38:00Z,16.00,85.11
2026-04-22T10:39:00Z,18.77,83.39
2026-04-22T10:40:00Z,22.03,80.24
2026-04-22T10:41:00Z,14.93,85.29
2026-04-22T10:42:00Z,14.00,86.40
2026-04-22T10:43:00Z,15.85,86.46
2026-04-22T10:44:00Z,17.54,83.99
2026-04-22T10:45:00Z,16.56,84.57
2026-04-22T10:46:00Z,16.91,84.12
2026-04-22T10:47:00Z,12.80,90.02
2026-04-22T10:48:00Z,3.48,97.48
2026-04-22T10:49:00Z,1.00,99.00
2026-04-22T10:50:00Z,1.00,99.00
2026-04-22T10:51:00Z,1.00,99.00
2026-04-22T10:52:00Z,1.00,99.00
2026-04-22T10:53:00Z,1.00,99.00
