# event_ticker=KXATPCHALLENGERMATCH-26MAR21DEJCAR
# final_score=2-6 6-4 6-4
# score_resolution=6-2 4-6 4-6
# match_winner=Roberto Carballes Baena
# fav_player=Jesper De Jong
# dog_player=Roberto Carballes Baena
# kalshi_date=2026-03-21
timestamp,Jesper De Jong,Roberto Carballes Baena
2026-03-21T08:59:00Z,66.00,36.00
2026-03-21T09:00:00Z,66.00,36.00
2026-03-21T09:01:00Z,66.00,36.00
2026-03-21T09:06:00Z,66.00,36.00
2026-03-21T09:07:00Z,66.00,36.00
2026-03-21T09:13:00Z,66.00,36.00
2026-03-21T09:15:00Z,65.53,36.00
2026-03-21T09:18:00Z,66.00,36.00
2026-03-21T09:20:00Z,66.00,36.00
2026-03-21T09:26:00Z,66.00,36.00
2026-03-21T09:33:00Z,67.00,36.00
2026-03-21T09:35:00Z,67.00,36.00
2026-03-21T09:37:00Z,66.41,36.00
2026-03-21T09:38:00Z,67.00,36.00
2026-03-21T09:45:00Z,67.00,36.00
2026-03-21T09:47:00Z,67.00,36.00
2026-03-21T09:48:00Z,67.00,35.00
2026-03-21T09:50:00Z,67.28,35.00
2026-03-21T09:52:00Z,67.28,35.00
2026-03-21T09:54:00Z,68.00,35.00
2026-03-21T09:55:00Z,68.00,35.00
2026-03-21T09:56:00Z,68.00,36.00
2026-03-21T09:57:00Z,68.00,36.00
2026-03-21T09:58:00Z,68.00,35.00
2026-03-21T09:59:00Z,68.03,35.00
2026-03-21T10:00:00Z,68.03,36.00
2026-03-21T10:02:00Z,68.00,35.00
2026-03-21T10:03:00Z,68.00,35.03
2026-03-21T10:04:00Z,68.00,36.00
2026-03-21T10:05:00Z,68.00,36.00
2026-03-21T10:06:00Z,68.00,36.00
2026-03-21T10:07:00Z,66.28,36.00
2026-03-21T10:08:00Z,66.78,35.00
2026-03-21T10:09:00Z,64.11,36.46
2026-03-21T10:10:00Z,65.95,35.67
2026-03-21T10:11:00Z,61.17,37.16
2026-03-21T10:12:00Z,59.59,44.12
2026-03-21T10:13:00Z,62.44,40.41
2026-03-21T10:14:00Z,64.00,40.41
2026-03-21T10:15:00Z,63.99,38.57
2026-03-21T10:16:00Z,62.82,38.88
2026-03-21T10:17:00Z,65.00,38.51
2026-03-21T10:18:00Z,62.29,37.35
2026-03-21T10:19:00Z,66.00,37.35
2026-03-21T10:20:00Z,68.80,33.99
2026-03-21T10:21:00Z,66.30,34.99
2026-03-21T10:22:00Z,63.77,36.03
2026-03-21T10:23:00Z,64.00,36.00
2026-03-21T10:24:00Z,59.73,40.57
2026-03-21T10:25:00Z,59.01,41.00
2026-03-21T10:26:00Z,62.35,41.28
2026-03-21T10:27:00Z,56.65,44.78
2026-03-21T10:28:00Z,59.10,45.19
2026-03-21T10:29:00Z,63.79,38.97
2026-03-21T10:30:00Z,63.70,38.00
2026-03-21T10:31:00Z,63.66,38.00
2026-03-21T10:32:00Z,62.00,38.00
2026-03-21T10:33:00Z,61.99,39.92
2026-03-21T10:34:00Z,65.10,33.84
2026-03-21T10:35:00Z,72.69,28.64
2026-03-21T10:36:00Z,77.63,22.32
2026-03-21T10:37:00Z,79.28,21.97
2026-03-21T10:38:00Z,78.37,21.89
2026-03-21T10:39:00Z,79.22,20.61
2026-03-21T10:40:00Z,80.00,20.10
2026-03-21T10:41:00Z,79.47,20.63
2026-03-21T10:42:00Z,76.38,24.96
2026-03-21T10:43:00Z,76.14,24.00
2026-03-21T10:44:00Z,77.67,22.95
2026-03-21T10:45:00Z,80.67,23.00
2026-03-21T10:46:00Z,79.83,23.32
2026-03-21T10:47:00Z,79.61,20.19
2026-03-21T10:48:00Z,79.83,20.00
2026-03-21T10:49:00Z,83.00,17.29
2026-03-21T10:50:00Z,83.00,17.12
2026-03-21T10:51:00Z,83.72,16.71
2026-03-21T10:52:00Z,84.38,16.57
2026-03-21T10:53:00Z,84.76,15.99
2026-03-21T10:54:00Z,84.59,17.26
2026-03-21T10:55:00Z,86.31,15.00
2026-03-21T10:56:00Z,85.72,14.98
2026-03-21T10:57:00Z,85.61,12.43
2026-03-21T10:58:00Z,89.67,13.32
2026-03-21T10:59:00Z,83.13,18.13
2026-03-21T11:00:00Z,84.76,16.03
2026-03-21T11:01:00Z,87.22,13.00
2026-03-21T11:02:00Z,82.37,15.80
2026-03-21T11:03:00Z,83.00,17.52
2026-03-21T11:04:00Z,85.92,15.39
2026-03-21T11:05:00Z,85.00,17.00
2026-03-21T11:06:00Z,85.87,15.10
2026-03-21T11:07:00Z,85.50,15.17
2026-03-21T11:08:00Z,88.80,13.02
2026-03-21T11:09:00Z,88.00,13.33
2026-03-21T11:10:00Z,88.00,13.64
2026-03-21T11:11:00Z,88.29,11.00
2026-03-21T11:12:00Z,84.00,15.52
2026-03-21T11:13:00Z,84.07,16.88
2026-03-21T11:14:00Z,85.98,16.79
2026-03-21T11:15:00Z,87.03,15.06
2026-03-21T11:16:00Z,86.71,15.58
2026-03-21T11:17:00Z,88.00,12.53
2026-03-21T11:18:00Z,88.00,14.00
2026-03-21T11:19:00Z,85.10,15.30
2026-03-21T11:20:00Z,83.61,18.24
2026-03-21T11:21:00Z,83.53,18.38
2026-03-21T11:22:00Z,85.30,17.24
2026-03-21T11:23:00Z,85.50,16.10
2026-03-21T11:24:00Z,84.14,16.91
2026-03-21T11:25:00Z,80.84,20.28
2026-03-21T11:26:00Z,72.08,27.71
2026-03-21T11:27:00Z,67.07,33.52
2026-03-21T11:28:00Z,69.56,30.62
2026-03-21T11:29:00Z,71.61,31.84
2026-03-21T11:30:00Z,79.72,24.94
2026-03-21T11:31:00Z,81.41,21.81
2026-03-21T11:32:00Z,68.83,28.72
2026-03-21T11:33:00Z,73.31,28.87
2026-03-21T11:34:00Z,67.62,33.50
2026-03-21T11:35:00Z,62.29,38.24
2026-03-21T11:36:00Z,58.44,41.33
2026-03-21T11:37:00Z,56.38,45.21
2026-03-21T11:38:00Z,58.31,42.94
2026-03-21T11:39:00Z,61.32,38.87
2026-03-21T11:40:00Z,63.00,38.49
2026-03-21T11:41:00Z,59.12,42.09
2026-03-21T11:42:00Z,55.90,44.54
2026-03-21T11:43:00Z,55.00,44.93
2026-03-21T11:44:00Z,55.97,44.10
2026-03-21T11:45:00Z,56.00,46.00
2026-03-21T11:46:00Z,56.00,45.87
2026-03-21T11:47:00Z,54.44,46.66
2026-03-21T11:48:00Z,46.56,55.71
2026-03-21T11:49:00Z,35.53,65.08
2026-03-21T11:50:00Z,41.18,58.27
2026-03-21T11:51:00Z,60.16,41.05
2026-03-21T11:52:00Z,62.11,38.28
2026-03-21T11:53:00Z,58.62,42.30
2026-03-21T11:54:00Z,56.23,44.51
2026-03-21T11:55:00Z,55.19,49.71
2026-03-21T11:56:00Z,53.87,51.82
2026-03-21T11:57:00Z,61.85,36.48
2026-03-21T11:58:00Z,63.55,37.48
2026-03-21T11:59:00Z,63.78,39.90
2026-03-21T12:00:00Z,66.11,31.80
2026-03-21T12:01:00Z,69.31,34.01
2026-03-21T12:02:00Z,64.42,41.60
2026-03-21T12:03:00Z,64.23,39.62
2026-03-21T12:04:00Z,57.42,42.98
2026-03-21T12:05:00Z,62.12,42.66
2026-03-21T12:06:00Z,59.60,41.19
2026-03-21T12:07:00Z,58.57,45.11
2026-03-21T12:08:00Z,57.67,42.20
2026-03-21T12:09:00Z,54.01,47.07
2026-03-21T12:10:00Z,44.52,57.31
2026-03-21T12:11:00Z,28.53,72.31
2026-03-21T12:12:00Z,26.38,73.88
2026-03-21T12:13:00Z,19.10,82.53
2026-03-21T12:14:00Z,15.95,83.81
2026-03-21T12:15:00Z,21.31,79.30
2026-03-21T12:16:00Z,16.56,84.77
2026-03-21T12:17:00Z,15.80,85.62
2026-03-21T12:18:00Z,19.89,81.66
2026-03-21T12:19:00Z,21.90,79.84
2026-03-21T12:20:00Z,18.99,79.99
2026-03-21T12:21:00Z,13.13,87.66
2026-03-21T12:22:00Z,14.42,88.04
2026-03-21T12:23:00Z,10.62,89.99
2026-03-21T12:24:00Z,11.04,89.04
2026-03-21T12:25:00Z,12.38,87.87
2026-03-21T12:26:00Z,11.19,90.11
2026-03-21T12:27:00Z,12.62,88.09
2026-03-21T12:28:00Z,12.51,88.23
2026-03-21T12:29:00Z,4.80,95.77
2026-03-21T12:30:00Z,3.31,96.17
2026-03-21T12:31:00Z,1.58,98.94
2026-03-21T12:32:00Z,1.58,99.00
