# event_ticker=KXATPMATCH-26MAR20DRAOPE
# final_score=7-6(3) 7-6(0)
# score_resolution=6-7 6-7
# match_winner=Reilly Opelka
# fav_player=Jack Draper
# dog_player=Reilly Opelka
# kalshi_date=2026-03-20
timestamp,Jack Draper,Reilly Opelka
2026-03-20T18:27:00Z,77.00,24.00
2026-03-20T18:33:00Z,77.00,24.00
2026-03-20T18:35:00Z,77.00,24.00
2026-03-20T18:37:00Z,77.00,24.00
2026-03-20T18:40:00Z,77.00,24.00
2026-03-20T18:46:00Z,77.00,24.00
2026-03-20T18:47:00Z,77.00,24.00
2026-03-20T18:52:00Z,77.00,24.00
2026-03-20T18:58:00Z,77.00,24.00
2026-03-20T19:00:00Z,77.00,24.00
2026-03-20T19:01:00Z,77.00,24.00
2026-03-20T19:02:00Z,77.00,24.00
2026-03-20T19:03:00Z,77.00,24.00
2026-03-20T19:04:00Z,77.00,24.00
2026-03-20T19:09:00Z,77.00,24.00
2026-03-20T19:12:00Z,77.00,24.00
2026-03-20T19:13:00Z,77.00,24.00
2026-03-20T19:15:00Z,77.00,24.00
2026-03-20T19:21:00Z,77.00,24.00
2026-03-20T19:22:00Z,77.00,24.00
2026-03-20T19:24:00Z,77.00,24.00
2026-03-20T19:25:00Z,77.00,24.00
2026-03-20T19:28:00Z,77.00,24.00
2026-03-20T19:31:00Z,77.00,24.00
2026-03-20T19:32:00Z,77.00,24.00
2026-03-20T19:33:00Z,77.00,23.05
2026-03-20T19:36:00Z,77.00,23.05
2026-03-20T19:42:00Z,77.00,23.05
2026-03-20T19:43:00Z,77.00,23.05
2026-03-20T19:47:00Z,77.00,24.85
2026-03-20T19:50:00Z,77.00,24.85
2026-03-20T19:55:00Z,77.00,25.00
2026-03-20T19:56:00Z,77.00,24.00
2026-03-20T19:58:00Z,77.00,24.00
2026-03-20T19:59:00Z,77.00,24.00
2026-03-20T20:06:00Z,77.00,24.00
2026-03-20T20:10:00Z,77.00,24.00
2026-03-20T20:18:00Z,77.00,24.00
2026-03-20T20:19:00Z,77.00,24.00
2026-03-20T20:20:00Z,77.00,24.00
2026-03-20T20:22:00Z,77.00,24.00
2026-03-20T20:23:00Z,77.00,24.00
2026-03-20T20:26:00Z,77.00,24.00
2026-03-20T20:27:00Z,77.00,24.00
2026-03-20T20:28:00Z,77.00,24.00
2026-03-20T20:29:00Z,77.00,24.00
2026-03-20T20:30:00Z,77.00,24.00
2026-03-20T20:31:00Z,77.00,24.00
2026-03-20T20:34:00Z,77.00,24.00
2026-03-20T20:35:00Z,77.00,24.00
2026-03-20T20:36:00Z,77.00,25.00
2026-03-20T20:37:00Z,76.00,25.00
2026-03-20T20:38:00Z,77.00,25.00
2026-03-20T20:39:00Z,76.02,24.32
2026-03-20T20:40:00Z,74.78,28.90
2026-03-20T20:41:00Z,73.00,29.00
2026-03-20T20:42:00Z,73.83,28.00
2026-03-20T20:43:00Z,72.19,29.53
2026-03-20T20:44:00Z,71.00,30.07
2026-03-20T20:45:00Z,72.00,30.00
2026-03-20T20:46:00Z,71.00,29.11
2026-03-20T20:47:00Z,72.47,28.14
2026-03-20T20:48:00Z,71.00,30.00
2026-03-20T20:49:00Z,70.95,30.35
2026-03-20T20:50:00Z,72.00,32.00
2026-03-20T20:51:00Z,73.00,28.00
2026-03-20T20:52:00Z,74.24,25.00
2026-03-20T20:53:00Z,76.64,25.31
2026-03-20T20:54:00Z,80.25,23.23
2026-03-20T20:55:00Z,71.79,29.96
2026-03-20T20:56:00Z,71.71,30.00
2026-03-20T20:57:00Z,70.70,31.48
2026-03-20T20:58:00Z,70.54,32.97
2026-03-20T20:59:00Z,70.94,30.00
2026-03-20T21:00:00Z,70.08,33.03
2026-03-20T21:01:00Z,68.44,33.00
2026-03-20T21:02:00Z,69.68,33.50
2026-03-20T21:03:00Z,68.00,33.00
2026-03-20T21:04:00Z,69.18,31.37
2026-03-20T21:05:00Z,70.42,32.00
2026-03-20T21:06:00Z,67.00,33.00
2026-03-20T21:07:00Z,68.78,32.00
2026-03-20T21:08:00Z,67.00,33.23
2026-03-20T21:09:00Z,66.06,33.00
2026-03-20T21:10:00Z,66.13,36.44
2026-03-20T21:11:00Z,66.90,33.97
2026-03-20T21:12:00Z,66.42,35.00
2026-03-20T21:13:00Z,67.36,35.00
2026-03-20T21:14:00Z,65.68,36.00
2026-03-20T21:15:00Z,65.00,35.85
2026-03-20T21:16:00Z,65.00,35.02
2026-03-20T21:17:00Z,66.00,35.95
2026-03-20T21:18:00Z,69.00,34.00
2026-03-20T21:19:00Z,65.40,34.61
2026-03-20T21:20:00Z,58.16,42.61
2026-03-20T21:21:00Z,55.32,45.18
2026-03-20T21:22:00Z,52.58,48.03
2026-03-20T21:23:00Z,52.87,48.17
2026-03-20T21:24:00Z,44.45,58.52
2026-03-20T21:25:00Z,41.00,60.29
2026-03-20T21:26:00Z,40.96,60.94
2026-03-20T21:27:00Z,41.36,58.21
2026-03-20T21:28:00Z,41.94,59.72
2026-03-20T21:29:00Z,42.87,55.48
2026-03-20T21:30:00Z,49.33,50.30
2026-03-20T21:31:00Z,46.84,55.72
2026-03-20T21:32:00Z,44.18,57.72
2026-03-20T21:33:00Z,41.58,60.41
2026-03-20T21:34:00Z,42.59,58.23
2026-03-20T21:35:00Z,44.00,56.75
2026-03-20T21:36:00Z,43.10,58.82
2026-03-20T21:37:00Z,42.61,59.98
2026-03-20T21:38:00Z,40.65,61.09
2026-03-20T21:39:00Z,43.27,58.89
2026-03-20T21:40:00Z,41.03,59.72
2026-03-20T21:41:00Z,43.50,58.00
2026-03-20T21:42:00Z,42.01,58.57
2026-03-20T21:43:00Z,41.71,59.00
2026-03-20T21:44:00Z,42.77,59.00
2026-03-20T21:45:00Z,41.82,58.45
2026-03-20T21:46:00Z,37.96,62.80
2026-03-20T21:47:00Z,37.16,63.53
2026-03-20T21:48:00Z,39.61,61.47
2026-03-20T21:49:00Z,40.91,58.26
2026-03-20T21:50:00Z,40.44,60.09
2026-03-20T21:51:00Z,37.99,60.44
2026-03-20T21:52:00Z,36.88,63.64
2026-03-20T21:53:00Z,35.91,64.07
2026-03-20T21:54:00Z,37.49,63.52
2026-03-20T21:55:00Z,38.54,62.58
2026-03-20T21:56:00Z,38.02,61.78
2026-03-20T21:57:00Z,40.00,61.03
2026-03-20T21:58:00Z,43.88,58.20
2026-03-20T21:59:00Z,41.67,59.26
2026-03-20T22:00:00Z,36.37,66.66
2026-03-20T22:01:00Z,34.18,66.13
2026-03-20T22:02:00Z,37.94,61.21
2026-03-20T22:03:00Z,39.71,61.00
2026-03-20T22:04:00Z,39.48,62.00
2026-03-20T22:05:00Z,37.52,63.80
2026-03-20T22:06:00Z,37.28,62.51
2026-03-20T22:07:00Z,38.53,62.46
2026-03-20T22:08:00Z,32.23,72.42
2026-03-20T22:09:00Z,18.39,83.26
2026-03-20T22:10:00Z,6.80,91.36
2026-03-20T22:11:00Z,1.93,98.51
2026-03-20T22:12:00Z,1.00,99.00
2026-03-20T22:13:00Z,1.00,99.00
2026-03-20T22:14:00Z,1.00,99.00
2026-03-20T22:15:00Z,1.00,99.00
2026-03-20T22:16:00Z,1.00,99.00
2026-03-20T22:17:00Z,1.00,99.00
