# event_ticker=KXATPMATCH-25JUL17SCHSHA
# final_score=6-3 6-2
# match_winner=Denis Shapovalov
# fav_player=Denis Shapovalov
# dog_player=Tristan Schoolkate
# kalshi_date=2025-07-17
timestamp,Denis Shapovalov,Tristan Schoolkate
2025-07-18T01:02:00Z,76.39,27.00
2025-07-18T01:03:00Z,74.39,29.22
2025-07-18T01:04:00Z,74.23,29.24
2025-07-18T01:05:00Z,74.23,27.00
2025-07-18T01:06:00Z,75.00,27.00
2025-07-18T01:07:00Z,74.00,27.81
2025-07-18T01:08:00Z,75.00,28.00
2025-07-18T01:09:00Z,74.00,28.00
2025-07-18T01:10:00Z,75.00,28.00
2025-07-18T01:11:00Z,78.62,27.65
2025-07-18T01:12:00Z,78.62,29.28
2025-07-18T01:13:00Z,76.00,27.76
2025-07-18T01:14:00Z,77.52,26.20
2025-07-18T01:15:00Z,76.87,25.00
2025-07-18T01:16:00Z,75.78,27.66
2025-07-18T01:17:00Z,71.00,30.58
2025-07-18T01:18:00Z,69.00,38.55
2025-07-18T01:19:00Z,68.05,37.25
2025-07-18T01:20:00Z,57.66,43.67
2025-07-18T01:21:00Z,55.15,44.45
2025-07-18T01:22:00Z,58.83,46.25
2025-07-18T01:23:00Z,56.84,46.00
2025-07-18T01:24:00Z,54.50,50.13
2025-07-18T01:25:00Z,52.86,52.00
2025-07-18T01:26:00Z,58.00,49.30
2025-07-18T01:27:00Z,51.65,50.96
2025-07-18T01:28:00Z,48.64,53.22
2025-07-18T01:29:00Z,52.55,49.74
2025-07-18T01:30:00Z,51.27,50.00
2025-07-18T01:31:00Z,53.95,51.99
2025-07-18T01:32:00Z,55.38,47.83
2025-07-18T01:33:00Z,59.59,38.61
2025-07-18T01:34:00Z,70.39,33.24
2025-07-18T01:35:00Z,74.37,33.93
2025-07-18T01:36:00Z,74.26,26.86
2025-07-18T01:37:00Z,75.00,27.80
2025-07-18T01:38:00Z,74.05,28.00
2025-07-18T01:39:00Z,76.30,26.51
2025-07-18T01:40:00Z,81.10,22.61
2025-07-18T01:41:00Z,87.25,14.63
2025-07-18T01:42:00Z,89.95,10.47
2025-07-18T01:43:00Z,89.57,12.81
2025-07-18T01:44:00Z,89.39,12.00
2025-07-18T01:45:00Z,91.38,11.95
2025-07-18T01:46:00Z,92.77,10.02
2025-07-18T01:47:00Z,89.97,14.22
2025-07-18T01:48:00Z,89.88,14.22
2025-07-18T01:49:00Z,88.17,13.78
2025-07-18T01:50:00Z,89.83,13.78
2025-07-18T01:51:00Z,91.00,10.00
2025-07-18T01:52:00Z,96.74,3.00
2025-07-18T01:53:00Z,97.04,1.87
2025-07-18T01:54:00Z,97.84,5.37
2025-07-18T01:55:00Z,97.00,3.75
2025-07-18T01:56:00Z,95.67,5.00
2025-07-18T01:57:00Z,92.34,4.83
2025-07-18T01:58:00Z,95.00,5.00
2025-07-18T01:59:00Z,98.00,4.09
2025-07-18T02:00:00Z,96.00,5.00
2025-07-18T02:01:00Z,96.62,5.90
2025-07-18T02:02:00Z,96.60,5.00
2025-07-18T02:03:00Z,95.68,3.80
2025-07-18T02:04:00Z,95.68,5.86
2025-07-18T02:05:00Z,95.48,5.86
2025-07-18T02:06:00Z,95.00,12.56
2025-07-18T02:07:00Z,94.23,5.00
2025-07-18T02:08:00Z,94.00,5.00
2025-07-18T02:09:00Z,96.95,3.67
2025-07-18T02:10:00Z,97.00,4.83
2025-07-18T02:11:00Z,97.00,4.15
2025-07-18T02:12:00Z,97.00,4.00
2025-07-18T02:13:00Z,96.00,3.70
2025-07-18T02:14:00Z,98.38,3.70
2025-07-18T02:15:00Z,98.71,3.00
2025-07-18T02:16:00Z,94.07,8.17
2025-07-18T02:17:00Z,94.03,6.13
2025-07-18T02:18:00Z,96.00,2.91
2025-07-18T02:19:00Z,96.00,2.27
2025-07-18T02:20:00Z,96.27,2.00
2025-07-18T02:21:00Z,96.27,3.00
2025-07-18T02:22:00Z,96.28,3.84
2025-07-18T02:23:00Z,96.00,2.17
2025-07-18T02:24:00Z,98.00,2.00
2025-07-18T02:25:00Z,98.85,1.00
2025-07-18T02:26:00Z,99.00,1.00
2025-07-18T02:27:00Z,99.00,1.00
2025-07-18T02:28:00Z,99.00,1.00
2025-07-18T02:29:00Z,99.00,1.00
2025-07-18T02:32:00Z,99.00,1.00
2025-07-18T02:33:00Z,99.00,1.00
2025-07-18T02:34:00Z,99.00,1.00
2025-07-18T02:35:00Z,99.00,1.00
2025-07-18T02:36:00Z,99.00,1.00
2025-07-18T02:40:00Z,99.00,1.00
2025-07-18T02:41:00Z,99.00,1.00
2025-07-18T02:42:00Z,99.00,1.00
2025-07-18T02:43:00Z,99.00,1.00
2025-07-18T02:44:00Z,99.00,1.00
2025-07-18T02:45:00Z,99.00,1.00
2025-07-18T02:48:00Z,99.00,1.00
2025-07-18T02:51:00Z,99.00,1.00
2025-07-18T02:52:00Z,99.00,1.00
2025-07-18T02:58:00Z,99.00,1.00
2025-07-18T03:01:00Z,99.00,1.00
2025-07-18T03:04:00Z,99.00,1.00
2025-07-18T03:05:00Z,99.00,1.00
2025-07-18T03:07:00Z,99.00,1.00
2025-07-18T03:09:00Z,99.00,1.00
2025-07-18T03:11:00Z,99.00,1.00
2025-07-18T03:13:00Z,99.00,1.00
2025-07-18T03:14:00Z,99.00,1.00
2025-07-18T03:15:00Z,99.00,1.00
2025-07-18T03:16:00Z,99.00,1.00
2025-07-18T03:18:00Z,99.00,1.00
2025-07-18T03:19:00Z,99.00,1.00
2025-07-18T03:23:00Z,99.00,1.00
2025-07-18T03:26:00Z,99.00,1.00
2025-07-18T03:28:00Z,99.00,1.00
2025-07-18T03:31:00Z,99.00,1.00
2025-07-18T03:32:00Z,99.00,1.00
2025-07-18T03:34:00Z,99.00,1.00
2025-07-18T03:35:00Z,99.00,1.00
2025-07-18T03:39:00Z,99.00,1.00
2025-07-18T03:40:00Z,99.00,1.00
2025-07-18T03:42:00Z,99.00,1.00
2025-07-18T03:43:00Z,99.00,1.00
2025-07-18T03:47:00Z,99.00,1.00
2025-07-18T03:51:00Z,99.00,1.00
2025-07-18T03:54:00Z,99.00,1.00
2025-07-18T04:00:00Z,99.00,1.00
2025-07-18T04:04:00Z,99.00,1.00
2025-07-18T04:16:00Z,99.00,1.00
2025-07-18T04:17:00Z,99.00,1.00
2025-07-18T04:21:00Z,99.00,1.00
2025-07-18T04:24:00Z,99.00,1.00
2025-07-18T04:25:00Z,99.00,1.00
2025-07-18T04:59:00Z,99.00,1.00
2025-07-18T05:10:00Z,99.00,1.00
2025-07-18T05:16:00Z,99.00,1.00
2025-07-18T05:19:00Z,99.00,1.00
2025-07-18T05:23:00Z,99.00,1.00
2025-07-18T05:27:00Z,99.00,1.00
2025-07-18T05:48:00Z,99.00,1.00
2025-07-18T06:45:00Z,99.00,1.01
2025-07-18T06:54:00Z,99.00,1.01
