# event_ticker=KXATPMATCH-26FEB13DEVAN
# final_score=3-6 7-6(4) 7-5
# score_resolution=3-6 7-6 7-5
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Botic Van de Zandschulp
# kalshi_date=2026-02-13
timestamp,Alex de Minaur,Botic Van de Zandschulp
2026-02-13T12:53:00Z,88.00,14.00
2026-02-13T12:56:00Z,88.00,14.00
2026-02-13T12:57:00Z,88.00,14.00
2026-02-13T12:58:00Z,87.17,14.00
2026-02-13T12:59:00Z,87.00,14.00
2026-02-13T13:00:00Z,87.00,14.00
2026-02-13T13:01:00Z,87.00,14.00
2026-02-13T13:02:00Z,87.00,14.00
2026-02-13T13:03:00Z,87.00,14.00
2026-02-13T13:04:00Z,88.00,14.00
2026-02-13T13:05:00Z,88.00,14.00
2026-02-13T13:06:00Z,88.00,14.00
2026-02-13T13:07:00Z,88.00,14.00
2026-02-13T13:08:00Z,88.00,14.00
2026-02-13T13:09:00Z,88.00,14.00
2026-02-13T13:10:00Z,88.00,14.00
2026-02-13T13:11:00Z,88.00,14.00
2026-02-13T13:12:00Z,88.00,14.00
2026-02-13T13:13:00Z,88.00,14.18
2026-02-13T13:14:00Z,88.00,14.85
2026-02-13T13:15:00Z,88.00,14.64
2026-02-13T13:16:00Z,87.00,14.95
2026-02-13T13:17:00Z,87.89,15.00
2026-02-13T13:18:00Z,87.89,15.00
2026-02-13T13:19:00Z,88.00,15.00
2026-02-13T13:20:00Z,87.00,15.00
2026-02-13T13:21:00Z,88.00,14.00
2026-02-13T13:22:00Z,87.56,14.76
2026-02-13T13:23:00Z,88.00,14.00
2026-02-13T13:24:00Z,88.00,15.00
2026-02-13T13:25:00Z,88.00,15.00
2026-02-13T13:26:00Z,88.00,15.00
2026-02-13T13:27:00Z,88.00,15.00
2026-02-13T13:28:00Z,88.00,15.00
2026-02-13T13:29:00Z,88.00,15.00
2026-02-13T13:30:00Z,88.00,15.00
2026-02-13T13:31:00Z,88.00,15.00
2026-02-13T13:32:00Z,88.00,14.00
2026-02-13T13:33:00Z,88.00,14.00
2026-02-13T13:34:00Z,88.00,14.00
2026-02-13T13:35:00Z,88.00,14.00
2026-02-13T13:36:00Z,88.00,14.00
2026-02-13T13:37:00Z,88.00,14.00
2026-02-13T13:38:00Z,88.00,13.00
2026-02-13T13:39:00Z,89.78,13.71
2026-02-13T13:40:00Z,88.00,13.71
2026-02-13T13:41:00Z,88.00,14.00
2026-02-13T13:43:00Z,88.00,14.00
2026-02-13T13:44:00Z,88.00,14.00
2026-02-13T13:45:00Z,88.04,13.00
2026-02-13T13:46:00Z,88.00,14.00
2026-02-13T13:47:00Z,88.00,14.00
2026-02-13T13:48:00Z,88.00,14.00
2026-02-13T13:49:00Z,88.00,14.00
2026-02-13T13:50:00Z,87.10,15.38
2026-02-13T13:51:00Z,87.25,15.00
2026-02-13T13:52:00Z,88.01,14.72
2026-02-13T13:53:00Z,88.62,14.12
2026-02-13T13:54:00Z,87.78,14.98
2026-02-13T13:55:00Z,87.22,14.61
2026-02-13T13:56:00Z,86.59,15.14
2026-02-13T13:57:00Z,83.91,17.79
2026-02-13T13:58:00Z,83.00,17.93
2026-02-13T13:59:00Z,84.00,17.30
2026-02-13T14:00:00Z,84.57,17.95
2026-02-13T14:01:00Z,82.90,19.98
2026-02-13T14:02:00Z,81.00,21.85
2026-02-13T14:03:00Z,81.83,21.89
2026-02-13T14:04:00Z,78.93,25.70
2026-02-13T14:05:00Z,78.13,21.78
2026-02-13T14:06:00Z,78.68,24.47
2026-02-13T14:07:00Z,76.64,27.37
2026-02-13T14:08:00Z,75.99,26.55
2026-02-13T14:09:00Z,78.05,22.83
2026-02-13T14:10:00Z,76.75,23.20
2026-02-13T14:11:00Z,78.31,22.05
2026-02-13T14:12:00Z,82.75,18.99
2026-02-13T14:13:00Z,80.77,21.82
2026-02-13T14:14:00Z,77.34,24.67
2026-02-13T14:15:00Z,75.96,24.37
2026-02-13T14:16:00Z,72.87,31.01
2026-02-13T14:17:00Z,70.33,32.89
2026-02-13T14:18:00Z,66.19,35.59
2026-02-13T14:19:00Z,58.71,40.89
2026-02-13T14:20:00Z,54.59,46.89
2026-02-13T14:21:00Z,54.47,46.65
2026-02-13T14:22:00Z,52.99,46.51
2026-02-13T14:23:00Z,52.82,48.07
2026-02-13T14:24:00Z,55.47,47.33
2026-02-13T14:25:00Z,59.07,43.40
2026-02-13T14:26:00Z,55.17,46.31
2026-02-13T14:27:00Z,54.20,54.73
2026-02-13T14:28:00Z,57.28,43.67
2026-02-13T14:29:00Z,58.12,40.48
2026-02-13T14:30:00Z,52.22,49.21
2026-02-13T14:31:00Z,51.55,50.10
2026-02-13T14:32:00Z,52.39,49.86
2026-02-13T14:33:00Z,54.12,48.46
2026-02-13T14:34:00Z,55.65,45.39
2026-02-13T14:35:00Z,58.06,46.37
2026-02-13T14:36:00Z,56.48,45.44
2026-02-13T14:37:00Z,55.77,46.55
2026-02-13T14:38:00Z,54.04,47.91
2026-02-13T14:39:00Z,56.40,44.94
2026-02-13T14:40:00Z,55.93,44.09
2026-02-13T14:41:00Z,56.04,43.39
2026-02-13T14:42:00Z,56.87,44.50
2026-02-13T14:43:00Z,56.43,44.89
2026-02-13T14:44:00Z,53.46,48.30
2026-02-13T14:45:00Z,52.52,48.38
2026-02-13T14:46:00Z,56.50,44.32
2026-02-13T14:47:00Z,56.25,44.68
2026-02-13T14:48:00Z,57.05,43.79
2026-02-13T14:49:00Z,59.27,43.50
2026-02-13T14:50:00Z,55.09,46.51
2026-02-13T14:51:00Z,52.73,46.46
2026-02-13T14:52:00Z,52.70,49.18
2026-02-13T14:53:00Z,40.29,59.31
2026-02-13T14:54:00Z,42.64,57.69
2026-02-13T14:55:00Z,45.10,54.72
2026-02-13T14:56:00Z,46.22,57.21
2026-02-13T14:57:00Z,34.89,66.06
2026-02-13T14:58:00Z,44.33,54.51
2026-02-13T14:59:00Z,43.39,54.98
2026-02-13T15:00:00Z,54.03,46.73
2026-02-13T15:01:00Z,54.74,46.07
2026-02-13T15:02:00Z,55.07,44.76
2026-02-13T15:03:00Z,61.97,39.57
2026-02-13T15:04:00Z,57.99,42.18
2026-02-13T15:05:00Z,58.08,42.95
2026-02-13T15:06:00Z,53.55,47.69
2026-02-13T15:07:00Z,54.93,44.35
2026-02-13T15:08:00Z,50.21,51.10
2026-02-13T15:09:00Z,51.22,51.73
2026-02-13T15:10:00Z,54.39,47.73
2026-02-13T15:11:00Z,54.99,46.36
2026-02-13T15:12:00Z,55.65,45.86
2026-02-13T15:13:00Z,55.06,46.73
2026-02-13T15:14:00Z,52.86,46.82
2026-02-13T15:15:00Z,50.92,50.72
2026-02-13T15:16:00Z,54.81,45.60
2026-02-13T15:17:00Z,57.25,45.26
2026-02-13T15:18:00Z,54.39,45.55
2026-02-13T15:19:00Z,58.32,43.38
2026-02-13T15:20:00Z,55.20,47.41
2026-02-13T15:21:00Z,51.21,48.81
2026-02-13T15:22:00Z,54.63,46.76
2026-02-13T15:23:00Z,54.43,46.63
2026-02-13T15:24:00Z,51.05,48.48
2026-02-13T15:25:00Z,50.73,49.14
2026-02-13T15:26:00Z,56.52,44.92
2026-02-13T15:27:00Z,55.87,44.98
2026-02-13T15:28:00Z,54.03,46.83
2026-02-13T15:29:00Z,55.08,48.15
2026-02-13T15:30:00Z,61.05,39.01
2026-02-13T15:31:00Z,63.44,42.71
2026-02-13T15:32:00Z,50.74,50.24
2026-02-13T15:33:00Z,52.46,48.74
2026-02-13T15:34:00Z,41.69,59.26
2026-02-13T15:35:00Z,43.47,56.43
2026-02-13T15:36:00Z,59.58,42.21
2026-02-13T15:37:00Z,67.52,30.00
2026-02-13T15:38:00Z,71.56,30.65
2026-02-13T15:39:00Z,71.92,27.13
2026-02-13T15:40:00Z,73.84,26.92
2026-02-13T15:41:00Z,72.98,26.54
2026-02-13T15:42:00Z,72.36,28.34
2026-02-13T15:43:00Z,72.10,29.77
2026-02-13T15:44:00Z,71.82,29.09
2026-02-13T15:45:00Z,71.42,29.45
2026-02-13T15:46:00Z,71.04,29.28
2026-02-13T15:47:00Z,72.39,26.73
2026-02-13T15:48:00Z,71.25,29.43
2026-02-13T15:49:00Z,77.44,17.32
2026-02-13T15:50:00Z,88.62,11.36
2026-02-13T15:51:00Z,89.76,11.12
2026-02-13T15:52:00Z,91.32,8.41
2026-02-13T15:53:00Z,91.99,8.88
2026-02-13T15:54:00Z,92.25,7.35
2026-02-13T15:55:00Z,92.67,8.37
2026-02-13T15:56:00Z,90.73,10.22
2026-02-13T15:57:00Z,91.27,9.92
2026-02-13T15:58:00Z,90.38,11.18
2026-02-13T15:59:00Z,90.31,10.76
2026-02-13T16:00:00Z,88.63,15.06
2026-02-13T16:01:00Z,78.50,23.50
2026-02-13T16:02:00Z,72.07,29.96
2026-02-13T16:03:00Z,65.98,34.93
2026-02-13T16:04:00Z,62.33,39.10
2026-02-13T16:05:00Z,58.95,41.98
2026-02-13T16:06:00Z,67.15,37.84
2026-02-13T16:07:00Z,69.67,31.95
2026-02-13T16:08:00Z,64.61,38.45
2026-02-13T16:09:00Z,61.12,40.03
2026-02-13T16:10:00Z,61.99,39.28
2026-02-13T16:11:00Z,63.32,36.96
2026-02-13T16:12:00Z,62.28,38.11
2026-02-13T16:13:00Z,59.52,40.12
2026-02-13T16:14:00Z,65.94,33.86
2026-02-13T16:15:00Z,66.11,35.82
2026-02-13T16:16:00Z,66.42,33.23
2026-02-13T16:17:00Z,60.44,40.94
2026-02-13T16:18:00Z,59.54,38.30
2026-02-13T16:19:00Z,58.64,41.88
2026-02-13T16:20:00Z,58.53,42.27
2026-02-13T16:21:00Z,58.84,42.09
2026-02-13T16:22:00Z,57.56,42.76
2026-02-13T16:23:00Z,56.67,44.43
2026-02-13T16:24:00Z,64.11,36.82
2026-02-13T16:25:00Z,57.50,43.19
2026-02-13T16:26:00Z,51.97,46.66
2026-02-13T16:27:00Z,52.48,47.87
2026-02-13T16:28:00Z,56.05,45.54
2026-02-13T16:29:00Z,54.67,43.26
2026-02-13T16:30:00Z,60.51,37.97
2026-02-13T16:31:00Z,61.75,39.98
2026-02-13T16:32:00Z,68.91,31.44
2026-02-13T16:33:00Z,80.03,17.12
2026-02-13T16:34:00Z,92.09,7.23
2026-02-13T16:35:00Z,94.14,6.75
2026-02-13T16:36:00Z,95.18,4.65
2026-02-13T16:37:00Z,93.95,5.96
2026-02-13T16:38:00Z,97.85,1.80
2026-02-13T16:39:00Z,97.78,2.10
2026-02-13T16:40:00Z,99.00,1.00
2026-02-13T16:41:00Z,99.00,1.00
2026-02-13T16:42:00Z,99.00,1.00
2026-02-13T16:43:00Z,99.00,1.00
2026-02-13T16:44:00Z,99.00,1.00
2026-02-13T16:45:00Z,99.00,1.00
2026-02-13T16:46:00Z,99.00,1.00
2026-02-13T16:47:00Z,99.00,1.00
