# event_ticker=KXATPMATCH-26FEB21ETCKOP
# final_score=4-6 7-6(2) 7-6(4)
# score_resolution=4-6 7-6 7-6
# match_winner=Tomas Martin Etcheverry
# fav_player=Tomas Martin Etcheverry
# dog_player=Vit Kopriva
# kalshi_date=2026-02-21
timestamp,Tomas Martin Etcheverry,Vit Kopriva
2026-02-22T15:59:00Z,59.82,41.84
2026-02-22T16:00:00Z,59.26,41.05
2026-02-22T16:01:00Z,60.01,41.51
2026-02-22T16:02:00Z,58.64,40.42
2026-02-22T16:03:00Z,60.42,41.46
2026-02-22T16:04:00Z,60.74,41.45
2026-02-22T16:05:00Z,60.34,40.78
2026-02-22T16:06:00Z,60.30,40.18
2026-02-22T16:07:00Z,59.72,40.50
2026-02-22T16:08:00Z,60.15,40.90
2026-02-22T16:09:00Z,58.70,40.69
2026-02-22T16:10:00Z,60.59,41.97
2026-02-22T16:11:00Z,59.27,41.09
2026-02-22T16:12:00Z,59.70,40.96
2026-02-22T16:13:00Z,60.48,40.61
2026-02-22T16:14:00Z,58.49,41.78
2026-02-22T16:15:00Z,58.29,39.26
2026-02-22T16:16:00Z,58.58,41.00
2026-02-22T16:17:00Z,60.08,40.39
2026-02-22T16:18:00Z,59.62,39.89
2026-02-22T16:19:00Z,59.67,40.20
2026-02-22T16:20:00Z,59.87,40.35
2026-02-22T16:21:00Z,59.59,40.50
2026-02-22T16:22:00Z,58.30,40.05
2026-02-22T16:23:00Z,59.84,40.14
2026-02-22T16:24:00Z,59.03,40.07
2026-02-22T16:25:00Z,59.57,40.90
2026-02-22T16:26:00Z,58.88,40.60
2026-02-22T16:27:00Z,59.13,40.78
2026-02-22T16:28:00Z,59.36,40.19
2026-02-22T16:29:00Z,58.30,40.01
2026-02-22T16:30:00Z,59.16,40.43
2026-02-22T16:31:00Z,59.78,40.33
2026-02-22T16:32:00Z,59.90,40.56
2026-02-22T16:33:00Z,58.27,41.00
2026-02-22T16:34:00Z,59.73,40.70
2026-02-22T16:35:00Z,58.81,40.44
2026-02-22T16:36:00Z,58.66,40.41
2026-02-22T16:37:00Z,59.96,40.00
2026-02-22T16:38:00Z,59.07,39.89
2026-02-22T16:39:00Z,59.60,39.94
2026-02-22T16:40:00Z,59.02,39.26
2026-02-22T16:41:00Z,60.76,39.06
2026-02-22T16:42:00Z,59.04,39.09
2026-02-22T16:43:00Z,59.06,39.74
2026-02-22T16:44:00Z,59.20,39.81
2026-02-22T16:45:00Z,60.87,39.68
2026-02-22T16:46:00Z,59.15,39.96
2026-02-22T16:47:00Z,58.46,39.97
2026-02-22T16:48:00Z,58.51,38.63
2026-02-22T16:49:00Z,60.01,39.22
2026-02-22T16:50:00Z,60.60,39.74
2026-02-22T16:51:00Z,59.88,40.10
2026-02-22T16:52:00Z,59.57,39.59
2026-02-22T16:53:00Z,60.58,41.65
2026-02-22T16:54:00Z,59.75,41.65
2026-02-22T16:55:00Z,59.45,39.63
2026-02-22T16:56:00Z,59.02,39.95
2026-02-22T16:57:00Z,59.41,40.39
2026-02-22T16:58:00Z,59.65,39.00
2026-02-22T16:59:00Z,60.00,40.22
2026-02-22T17:00:00Z,59.36,40.04
2026-02-22T17:01:00Z,60.00,40.31
2026-02-22T17:02:00Z,59.37,39.00
2026-02-22T17:03:00Z,59.92,41.09
2026-02-22T17:04:00Z,58.36,39.61
2026-02-22T17:05:00Z,60.00,38.48
2026-02-22T17:06:00Z,58.00,41.66
2026-02-22T17:07:00Z,60.09,38.00
2026-02-22T17:08:00Z,64.60,40.20
2026-02-22T17:09:00Z,62.79,35.75
2026-02-22T17:10:00Z,66.44,34.21
2026-02-22T17:11:00Z,59.16,38.91
2026-02-22T17:12:00Z,54.60,47.88
2026-02-22T17:13:00Z,54.89,47.20
2026-02-22T17:14:00Z,59.89,45.73
2026-02-22T17:15:00Z,58.42,44.30
2026-02-22T17:16:00Z,57.97,42.53
2026-02-22T17:17:00Z,56.99,44.78
2026-02-22T17:18:00Z,58.05,44.59
2026-02-22T17:19:00Z,54.04,46.91
2026-02-22T17:20:00Z,59.13,43.60
2026-02-22T17:21:00Z,56.81,41.62
2026-02-22T17:22:00Z,52.78,48.20
2026-02-22T17:23:00Z,53.02,47.63
2026-02-22T17:24:00Z,53.95,46.67
2026-02-22T17:25:00Z,46.90,50.85
2026-02-22T17:26:00Z,51.31,52.74
2026-02-22T17:27:00Z,55.32,47.55
2026-02-22T17:28:00Z,56.49,44.78
2026-02-22T17:29:00Z,57.91,44.39
2026-02-22T17:30:00Z,54.60,47.36
2026-02-22T17:31:00Z,51.42,50.24
2026-02-22T17:32:00Z,48.22,52.23
2026-02-22T17:33:00Z,49.85,50.99
2026-02-22T17:34:00Z,49.72,51.06
2026-02-22T17:35:00Z,43.01,58.54
2026-02-22T17:36:00Z,33.88,66.99
2026-02-22T17:37:00Z,39.84,60.03
2026-02-22T17:38:00Z,49.71,54.54
2026-02-22T17:39:00Z,53.77,47.22
2026-02-22T17:40:00Z,48.65,51.65
2026-02-22T17:41:00Z,46.13,56.14
2026-02-22T17:42:00Z,47.90,56.24
2026-02-22T17:43:00Z,45.65,54.16
2026-02-22T17:44:00Z,46.82,54.19
2026-02-22T17:45:00Z,46.40,54.82
2026-02-22T17:46:00Z,48.61,53.53
2026-02-22T17:47:00Z,49.57,51.38
2026-02-22T17:48:00Z,54.93,45.89
2026-02-22T17:49:00Z,54.19,48.67
2026-02-22T17:50:00Z,49.45,52.48
2026-02-22T17:51:00Z,54.31,48.82
2026-02-22T17:52:00Z,45.83,55.43
2026-02-22T17:53:00Z,43.93,55.67
2026-02-22T17:54:00Z,47.23,53.94
2026-02-22T17:55:00Z,49.63,48.52
2026-02-22T17:56:00Z,54.87,45.66
2026-02-22T17:57:00Z,54.41,46.86
2026-02-22T17:58:00Z,50.94,51.24
2026-02-22T17:59:00Z,48.92,51.57
2026-02-22T18:00:00Z,51.03,50.46
2026-02-22T18:01:00Z,47.10,54.04
2026-02-22T18:02:00Z,47.39,53.09
2026-02-22T18:03:00Z,51.45,51.63
2026-02-22T18:04:00Z,46.54,52.43
2026-02-22T18:05:00Z,54.66,46.24
2026-02-22T18:06:00Z,65.87,39.86
2026-02-22T18:07:00Z,76.29,24.86
2026-02-22T18:08:00Z,70.29,27.85
2026-02-22T18:09:00Z,61.25,40.52
2026-02-22T18:10:00Z,71.75,35.70
2026-02-22T18:11:00Z,80.91,22.42
2026-02-22T18:12:00Z,80.70,19.08
2026-02-22T18:13:00Z,89.06,9.97
2026-02-22T18:14:00Z,86.80,12.59
2026-02-22T18:15:00Z,85.21,20.80
2026-02-22T18:16:00Z,97.95,3.13
2026-02-22T18:17:00Z,99.00,1.00
2026-02-22T18:18:00Z,99.00,1.00
