# event_ticker=KXATPMATCH-26JAN10NAVMIC
# final_score=2-6 6-2 7-5
# match_winner=Alex Michelsen
# fav_player=Alex Michelsen
# dog_player=Mariano Navone
# kalshi_date=2026-01-10
timestamp,Alex Michelsen,Mariano Navone
2026-01-12T22:39:00Z,75.00,28.00
2026-01-12T22:41:00Z,75.00,28.00
2026-01-12T22:42:00Z,75.00,28.00
2026-01-12T22:43:00Z,75.00,27.00
2026-01-12T22:44:00Z,75.00,27.00
2026-01-12T22:45:00Z,75.00,27.00
2026-01-12T22:46:00Z,75.00,27.00
2026-01-12T22:47:00Z,75.00,27.00
2026-01-12T22:48:00Z,75.00,27.00
2026-01-12T22:49:00Z,75.00,27.00
2026-01-12T22:50:00Z,75.00,27.00
2026-01-12T22:52:00Z,75.00,27.00
2026-01-12T22:54:00Z,75.00,27.00
2026-01-12T22:57:00Z,75.00,28.00
2026-01-12T22:58:00Z,75.00,28.00
2026-01-12T22:59:00Z,75.00,28.00
2026-01-12T23:00:00Z,75.00,28.00
2026-01-12T23:01:00Z,75.00,28.00
2026-01-12T23:02:00Z,75.00,28.00
2026-01-12T23:03:00Z,75.00,27.61
2026-01-12T23:04:00Z,75.00,28.00
2026-01-12T23:05:00Z,75.00,28.00
2026-01-12T23:06:00Z,75.00,26.00
2026-01-12T23:07:00Z,75.00,26.00
2026-01-12T23:08:00Z,76.00,26.00
2026-01-12T23:09:00Z,75.00,26.00
2026-01-12T23:10:00Z,75.43,26.00
2026-01-12T23:11:00Z,73.62,26.99
2026-01-12T23:12:00Z,76.00,26.00
2026-01-12T23:13:00Z,76.29,25.50
2026-01-12T23:14:00Z,76.84,24.98
2026-01-12T23:15:00Z,73.00,29.10
2026-01-12T23:16:00Z,73.00,31.00
2026-01-12T23:17:00Z,73.28,31.00
2026-01-12T23:18:00Z,75.19,30.00
2026-01-12T23:19:00Z,70.97,31.98
2026-01-12T23:20:00Z,70.00,38.29
2026-01-12T23:21:00Z,68.10,33.62
2026-01-12T23:22:00Z,60.94,41.37
2026-01-12T23:23:00Z,58.39,45.16
2026-01-12T23:24:00Z,58.02,42.33
2026-01-12T23:25:00Z,51.02,50.85
2026-01-12T23:26:00Z,51.40,49.92
2026-01-12T23:27:00Z,53.55,46.73
2026-01-12T23:28:00Z,52.16,48.40
2026-01-12T23:29:00Z,52.86,48.96
2026-01-12T23:30:00Z,54.39,47.69
2026-01-12T23:31:00Z,49.68,52.42
2026-01-12T23:32:00Z,43.64,56.92
2026-01-12T23:33:00Z,40.32,60.33
2026-01-12T23:34:00Z,38.06,62.93
2026-01-12T23:35:00Z,33.53,65.99
2026-01-12T23:36:00Z,34.99,65.85
2026-01-12T23:37:00Z,36.00,65.25
2026-01-12T23:38:00Z,36.69,65.00
2026-01-12T23:39:00Z,37.14,65.00
2026-01-12T23:40:00Z,38.58,63.68
2026-01-12T23:41:00Z,35.98,67.36
2026-01-12T23:42:00Z,35.07,65.13
2026-01-12T23:43:00Z,37.45,61.57
2026-01-12T23:44:00Z,34.70,63.90
2026-01-12T23:45:00Z,37.56,63.75
2026-01-12T23:46:00Z,36.93,64.85
2026-01-12T23:47:00Z,36.73,64.45
2026-01-12T23:48:00Z,38.24,61.79
2026-01-12T23:49:00Z,38.02,63.20
2026-01-12T23:50:00Z,41.39,59.03
2026-01-12T23:51:00Z,44.87,55.56
2026-01-12T23:52:00Z,48.70,52.48
2026-01-12T23:53:00Z,47.29,49.72
2026-01-12T23:54:00Z,41.77,58.83
2026-01-12T23:55:00Z,42.16,57.40
2026-01-12T23:56:00Z,41.76,55.35
2026-01-12T23:57:00Z,53.25,48.68
2026-01-12T23:58:00Z,58.00,37.14
2026-01-12T23:59:00Z,58.61,42.87
2026-01-13T00:00:00Z,58.99,41.80
2026-01-13T00:01:00Z,61.75,40.72
2026-01-13T00:02:00Z,62.00,39.09
2026-01-13T00:03:00Z,63.72,38.75
2026-01-13T00:04:00Z,65.55,34.74
2026-01-13T00:05:00Z,66.72,33.76
2026-01-13T00:06:00Z,68.77,33.69
2026-01-13T00:07:00Z,67.08,34.00
2026-01-13T00:08:00Z,66.42,35.62
2026-01-13T00:09:00Z,65.20,35.84
2026-01-13T00:10:00Z,64.45,36.47
2026-01-13T00:11:00Z,63.66,36.85
2026-01-13T00:12:00Z,65.46,36.91
2026-01-13T00:13:00Z,65.15,36.17
2026-01-13T00:14:00Z,62.10,38.65
2026-01-13T00:15:00Z,60.34,39.35
2026-01-13T00:16:00Z,53.38,50.20
2026-01-13T00:17:00Z,56.06,44.24
2026-01-13T00:18:00Z,55.78,46.53
2026-01-13T00:19:00Z,45.19,54.62
2026-01-13T00:20:00Z,44.05,55.18
2026-01-13T00:21:00Z,45.72,54.17
2026-01-13T00:22:00Z,46.58,52.31
2026-01-13T00:23:00Z,50.70,48.86
2026-01-13T00:24:00Z,57.23,45.68
2026-01-13T00:25:00Z,61.12,38.36
2026-01-13T00:26:00Z,60.87,39.27
2026-01-13T00:27:00Z,59.76,40.08
2026-01-13T00:28:00Z,58.76,42.08
2026-01-13T00:29:00Z,61.64,35.64
2026-01-13T00:30:00Z,65.48,33.69
2026-01-13T00:31:00Z,66.90,34.40
2026-01-13T00:32:00Z,68.95,29.74
2026-01-13T00:33:00Z,68.60,30.07
2026-01-13T00:34:00Z,69.48,30.31
2026-01-13T00:35:00Z,67.27,32.09
2026-01-13T00:36:00Z,66.99,34.00
2026-01-13T00:37:00Z,69.22,29.05
2026-01-13T00:38:00Z,71.02,28.58
2026-01-13T00:39:00Z,71.19,29.00
2026-01-13T00:40:00Z,72.26,29.00
2026-01-13T00:41:00Z,75.19,24.79
2026-01-13T00:42:00Z,76.29,24.73
2026-01-13T00:43:00Z,78.99,22.31
2026-01-13T00:44:00Z,78.02,23.39
2026-01-13T00:45:00Z,78.03,24.66
2026-01-13T00:46:00Z,73.79,26.14
2026-01-13T00:47:00Z,76.64,25.63
2026-01-13T00:48:00Z,77.64,21.80
2026-01-13T00:49:00Z,82.29,16.69
2026-01-13T00:50:00Z,82.22,18.35
2026-01-13T00:51:00Z,78.01,21.93
2026-01-13T00:52:00Z,77.90,22.11
2026-01-13T00:53:00Z,73.37,28.35
2026-01-13T00:54:00Z,74.51,26.20
2026-01-13T00:55:00Z,72.08,26.77
2026-01-13T00:56:00Z,71.91,27.78
2026-01-13T00:57:00Z,75.97,25.84
2026-01-13T00:58:00Z,76.46,23.79
2026-01-13T00:59:00Z,78.65,20.22
2026-01-13T01:00:00Z,80.54,20.38
2026-01-13T01:01:00Z,75.57,24.48
2026-01-13T01:02:00Z,81.70,15.94
2026-01-13T01:03:00Z,91.40,9.12
2026-01-13T01:04:00Z,89.67,7.73
2026-01-13T01:05:00Z,92.27,10.53
2026-01-13T01:06:00Z,88.18,11.13
2026-01-13T01:07:00Z,80.99,19.77
2026-01-13T01:08:00Z,74.28,25.39
2026-01-13T01:09:00Z,75.65,25.05
2026-01-13T01:10:00Z,82.59,21.44
2026-01-13T01:11:00Z,83.84,15.65
2026-01-13T01:12:00Z,77.78,19.87
2026-01-13T01:13:00Z,75.08,25.84
2026-01-13T01:14:00Z,67.33,31.61
2026-01-13T01:15:00Z,68.94,30.75
2026-01-13T01:16:00Z,75.32,24.92
2026-01-13T01:17:00Z,77.01,23.63
2026-01-13T01:18:00Z,76.77,23.85
2026-01-13T01:19:00Z,68.81,30.76
2026-01-13T01:20:00Z,67.60,34.95
2026-01-13T01:21:00Z,69.97,30.53
2026-01-13T01:22:00Z,61.30,30.46
2026-01-13T01:23:00Z,70.92,30.52
2026-01-13T01:24:00Z,74.64,26.74
2026-01-13T01:25:00Z,74.94,25.96
2026-01-13T01:26:00Z,68.53,29.71
2026-01-13T01:27:00Z,59.64,38.63
2026-01-13T01:28:00Z,63.16,38.74
2026-01-13T01:29:00Z,65.81,39.08
2026-01-13T01:30:00Z,70.50,31.09
2026-01-13T01:31:00Z,70.31,29.74
2026-01-13T01:32:00Z,73.42,26.32
2026-01-13T01:33:00Z,74.94,27.50
2026-01-13T01:34:00Z,86.02,11.19
2026-01-13T01:35:00Z,97.68,2.42
2026-01-13T01:36:00Z,99.00,1.00
2026-01-13T01:37:00Z,99.00,1.00
2026-01-13T01:38:00Z,99.00,1.00
2026-01-13T01:39:00Z,99.00,1.00
2026-01-13T01:40:00Z,99.00,1.00
2026-01-13T01:41:00Z,99.00,1.00
2026-01-13T01:42:00Z,99.00,1.00
2026-01-13T01:43:00Z,99.00,1.00
2026-01-13T01:44:00Z,99.00,1.00
2026-01-13T01:45:00Z,99.00,1.00
2026-01-13T01:46:00Z,99.00,1.00
2026-01-13T01:47:00Z,99.00,1.00
2026-01-13T01:49:00Z,99.00,1.00
2026-01-13T01:50:00Z,99.00,1.00
2026-01-13T01:51:00Z,99.00,1.00
2026-01-13T01:52:00Z,99.00,1.00
2026-01-13T01:53:00Z,99.00,1.00
2026-01-13T01:54:00Z,99.00,1.00
2026-01-13T01:56:00Z,99.00,1.00
2026-01-13T01:57:00Z,99.00,1.00
2026-01-13T01:59:00Z,99.00,1.00
2026-01-13T02:00:00Z,99.00,1.00
2026-01-13T02:01:00Z,99.00,1.00
2026-01-13T02:02:00Z,99.00,1.00
