# event_ticker=KXATPCHALLENGERMATCH-26APR17SOTPRA
# final_score=6-2 7-5
# score_resolution=2-6 5-7
# match_winner=Juan Carlos Prado Angelo
# fav_player=Matias Soto
# dog_player=Juan Carlos Prado Angelo
# kalshi_date=2026-04-17
timestamp,Matias Soto,Juan Carlos Prado Angelo
2026-04-17T22:34:00Z,37.98,64.00
2026-04-17T22:35:00Z,39.25,60.61
2026-04-17T22:36:00Z,42.82,59.07
2026-04-17T22:37:00Z,42.87,58.87
2026-04-17T22:38:00Z,47.11,56.32
2026-04-17T22:39:00Z,53.12,45.59
2026-04-17T22:40:00Z,57.76,43.41
2026-04-17T22:41:00Z,54.27,46.96
2026-04-17T22:42:00Z,57.33,43.33
2026-04-17T22:43:00Z,55.83,46.17
2026-04-17T22:44:00Z,55.46,46.53
2026-04-17T22:45:00Z,50.97,51.01
2026-04-17T22:46:00Z,49.25,51.25
2026-04-17T22:47:00Z,52.41,48.69
2026-04-17T22:48:00Z,49.80,54.58
2026-04-17T22:49:00Z,50.36,51.03
2026-04-17T22:50:00Z,46.60,55.57
2026-04-17T22:51:00Z,41.49,59.90
2026-04-17T22:52:00Z,41.65,59.97
2026-04-17T22:53:00Z,39.78,62.95
2026-04-17T22:54:00Z,36.62,65.30
2026-04-17T22:55:00Z,35.58,66.29
2026-04-17T22:56:00Z,28.16,71.90
2026-04-17T22:57:00Z,24.70,76.79
2026-04-17T22:58:00Z,20.50,80.50
2026-04-17T22:59:00Z,21.13,80.16
2026-04-17T23:00:00Z,20.50,80.80
2026-04-17T23:01:00Z,18.14,82.10
2026-04-17T23:02:00Z,17.52,83.65
2026-04-17T23:03:00Z,17.43,84.13
2026-04-17T23:04:00Z,15.56,85.79
2026-04-17T23:05:00Z,13.19,86.18
2026-04-17T23:06:00Z,12.92,87.44
2026-04-17T23:07:00Z,13.46,87.66
2026-04-17T23:08:00Z,13.13,86.71
2026-04-17T23:09:00Z,12.89,87.15
2026-04-17T23:10:00Z,13.36,88.52
2026-04-17T23:11:00Z,17.01,83.70
2026-04-17T23:12:00Z,22.67,82.96
2026-04-17T23:13:00Z,16.28,84.63
2026-04-17T23:14:00Z,17.51,83.69
2026-04-17T23:15:00Z,18.02,83.64
2026-04-17T23:16:00Z,17.13,84.41
2026-04-17T23:17:00Z,17.96,87.66
2026-04-17T23:18:00Z,19.70,80.94
2026-04-17T23:19:00Z,18.90,81.18
2026-04-17T23:20:00Z,21.51,79.26
2026-04-17T23:21:00Z,21.84,78.40
2026-04-17T23:22:00Z,24.02,76.18
2026-04-17T23:23:00Z,24.63,76.80
2026-04-17T23:24:00Z,19.75,81.43
2026-04-17T23:25:00Z,18.19,84.61
2026-04-17T23:26:00Z,16.43,84.77
2026-04-17T23:27:00Z,19.03,81.49
2026-04-17T23:28:00Z,22.48,77.93
2026-04-17T23:29:00Z,23.61,76.75
2026-04-17T23:30:00Z,24.78,76.11
2026-04-17T23:31:00Z,26.04,76.25
2026-04-17T23:32:00Z,21.17,78.45
2026-04-17T23:33:00Z,21.19,79.52
2026-04-17T23:34:00Z,24.25,76.18
2026-04-17T23:35:00Z,23.27,77.45
2026-04-17T23:36:00Z,23.86,76.24
2026-04-17T23:37:00Z,25.45,75.87
2026-04-17T23:38:00Z,26.03,75.21
2026-04-17T23:39:00Z,26.47,74.94
2026-04-17T23:40:00Z,25.05,74.22
2026-04-17T23:41:00Z,23.25,76.53
2026-04-17T23:42:00Z,21.88,78.87
2026-04-17T23:43:00Z,18.97,82.43
2026-04-17T23:44:00Z,18.14,84.52
2026-04-17T23:45:00Z,10.84,89.64
2026-04-17T23:46:00Z,8.62,91.62
2026-04-17T23:47:00Z,6.66,94.26
2026-04-17T23:48:00Z,9.85,91.26
2026-04-17T23:49:00Z,16.62,85.98
2026-04-17T23:50:00Z,22.03,79.04
2026-04-17T23:51:00Z,22.71,76.62
2026-04-17T23:52:00Z,26.06,72.94
2026-04-17T23:53:00Z,28.87,71.72
2026-04-17T23:54:00Z,27.80,71.40
2026-04-17T23:55:00Z,28.05,73.08
2026-04-17T23:56:00Z,36.76,65.10
2026-04-17T23:57:00Z,38.82,62.18
2026-04-17T23:58:00Z,27.92,71.82
2026-04-17T23:59:00Z,22.46,77.43
2026-04-18T00:00:00Z,23.84,77.71
2026-04-18T00:01:00Z,24.50,76.57
2026-04-18T00:02:00Z,20.68,80.10
2026-04-18T00:03:00Z,13.51,84.46
2026-04-18T00:04:00Z,15.06,83.72
2026-04-18T00:05:00Z,16.87,82.36
2026-04-18T00:06:00Z,12.61,88.29
2026-04-18T00:07:00Z,5.09,95.19
2026-04-18T00:08:00Z,5.89,95.04
2026-04-18T00:09:00Z,2.70,97.31
2026-04-18T00:10:00Z,4.55,95.50
2026-04-18T00:11:00Z,4.04,96.61
2026-04-18T00:12:00Z,1.00,99.00
