# event_ticker=KXATPCHALLENGERMATCH-26JUN05FERHIJ
# final_score=7-6(7) 6-3
# score_resolution=7-6 6-3
# match_winner=Arthur Fery
# fav_player=Arthur Fery
# dog_player=Rinky Hijikata
# kalshi_date=2026-06-05
timestamp,Arthur Fery,Rinky Hijikata
2026-06-05T05:59:00Z,48.00,53.00
2026-06-05T06:00:00Z,49.00,53.13
2026-06-05T06:01:00Z,49.00,53.00
2026-06-05T06:06:00Z,49.00,53.00
2026-06-05T06:07:00Z,49.00,52.00
2026-06-05T06:20:00Z,49.00,52.00
2026-06-05T06:25:00Z,49.00,53.00
2026-06-05T06:26:00Z,49.00,53.00
2026-06-05T06:29:00Z,49.00,53.00
2026-06-05T06:30:00Z,49.00,53.00
2026-06-05T06:34:00Z,48.00,53.00
2026-06-05T06:44:00Z,49.00,53.00
2026-06-05T06:45:00Z,49.00,53.00
2026-06-05T06:46:00Z,49.00,53.00
2026-06-05T06:49:00Z,49.00,53.00
2026-06-05T06:52:00Z,49.00,53.00
2026-06-05T06:53:00Z,49.00,53.00
2026-06-05T06:57:00Z,49.00,53.00
2026-06-05T06:58:00Z,49.00,53.00
2026-06-05T06:59:00Z,49.00,53.00
2026-06-05T07:03:00Z,49.00,53.00
2026-06-05T07:04:00Z,49.00,53.00
2026-06-05T07:09:00Z,49.00,53.00
2026-06-05T07:10:00Z,49.00,53.00
2026-06-05T07:19:00Z,49.00,53.00
2026-06-05T07:23:00Z,49.00,54.00
2026-06-05T07:28:00Z,49.00,54.00
2026-06-05T07:31:00Z,49.00,54.00
2026-06-05T07:32:00Z,49.00,54.00
2026-06-05T07:35:00Z,49.00,54.00
2026-06-05T07:39:00Z,48.00,54.00
2026-06-05T07:41:00Z,49.00,54.00
2026-06-05T07:46:00Z,49.00,54.00
2026-06-05T07:52:00Z,49.00,54.00
2026-06-05T07:54:00Z,49.00,53.00
2026-06-05T08:03:00Z,49.00,53.00
2026-06-05T08:04:00Z,49.00,54.00
2026-06-05T08:06:00Z,49.00,54.00
2026-06-05T08:09:00Z,47.81,54.00
2026-06-05T08:20:00Z,47.81,54.00
2026-06-05T08:21:00Z,48.00,54.00
2026-06-05T08:23:00Z,48.00,54.00
2026-06-05T08:27:00Z,48.00,54.00
2026-06-05T08:40:00Z,48.00,53.00
2026-06-05T08:41:00Z,48.00,53.00
2026-06-05T08:46:00Z,48.00,53.00
2026-06-05T08:48:00Z,48.00,54.00
2026-06-05T08:50:00Z,48.00,54.00
2026-06-05T08:53:00Z,48.00,54.00
2026-06-05T09:00:00Z,48.00,54.00
2026-06-05T09:06:00Z,48.00,54.00
2026-06-05T09:09:00Z,48.00,54.00
2026-06-05T09:12:00Z,48.00,54.00
2026-06-05T09:22:00Z,48.00,54.00
2026-06-05T09:27:00Z,48.00,54.00
2026-06-05T09:28:00Z,47.00,54.00
2026-06-05T09:30:00Z,47.00,54.00
2026-06-05T09:31:00Z,47.00,54.00
2026-06-05T09:32:00Z,47.00,53.00
2026-06-05T09:35:00Z,47.00,53.00
2026-06-05T09:43:00Z,47.00,54.00
2026-06-05T09:48:00Z,47.00,54.00
2026-06-05T09:50:00Z,47.00,54.00
2026-06-05T09:53:00Z,47.00,54.00
2026-06-05T09:58:00Z,47.00,54.00
2026-06-05T09:59:00Z,47.00,55.00
2026-06-05T10:01:00Z,47.00,55.00
2026-06-05T10:02:00Z,47.00,55.00
2026-06-05T10:04:00Z,47.00,55.00
2026-06-05T10:05:00Z,47.00,55.00
2026-06-05T10:09:00Z,47.00,55.00
2026-06-05T10:10:00Z,47.00,55.00
2026-06-05T10:11:00Z,47.00,55.00
2026-06-05T10:12:00Z,47.00,55.00
2026-06-05T10:13:00Z,47.00,55.00
2026-06-05T10:15:00Z,47.00,53.00
2026-06-05T10:17:00Z,47.00,53.00
2026-06-05T10:18:00Z,47.00,55.00
2026-06-05T10:23:00Z,47.00,55.00
2026-06-05T10:26:00Z,47.00,55.00
2026-06-05T10:27:00Z,47.00,55.00
2026-06-05T10:28:00Z,47.00,55.00
2026-06-05T10:29:00Z,47.00,55.00
2026-06-05T10:30:00Z,47.00,55.00
2026-06-05T10:31:00Z,47.00,55.00
2026-06-05T10:32:00Z,47.00,55.00
2026-06-05T10:33:00Z,47.00,55.00
2026-06-05T10:34:00Z,47.00,55.00
2026-06-05T10:36:00Z,47.00,55.00
2026-06-05T10:39:00Z,47.00,55.00
2026-06-05T10:41:00Z,47.00,55.00
2026-06-05T10:42:00Z,47.00,55.00
2026-06-05T10:44:00Z,47.00,55.00
2026-06-05T10:46:00Z,47.00,55.00
2026-06-05T10:50:00Z,47.00,55.00
2026-06-05T10:51:00Z,47.00,55.00
2026-06-05T10:52:00Z,47.00,55.00
2026-06-05T10:54:00Z,47.00,55.00
2026-06-05T10:55:00Z,47.00,55.00
2026-06-05T10:58:00Z,47.00,55.13
2026-06-05T10:59:00Z,47.00,54.00
2026-06-05T11:01:00Z,47.00,55.00
2026-06-05T11:02:00Z,47.00,55.00
2026-06-05T11:05:00Z,47.00,55.65
2026-06-05T11:08:00Z,47.00,55.65
2026-06-05T11:09:00Z,47.00,55.00
2026-06-05T11:10:00Z,47.00,55.00
2026-06-05T11:11:00Z,47.00,55.00
2026-06-05T11:12:00Z,47.00,55.00
2026-06-05T11:13:00Z,47.00,55.00
2026-06-05T11:14:00Z,47.00,55.00
2026-06-05T11:15:00Z,47.00,53.32
2026-06-05T11:16:00Z,46.00,54.50
2026-06-05T11:17:00Z,45.74,55.72
2026-06-05T11:18:00Z,47.00,55.70
2026-06-05T11:19:00Z,47.00,55.00
2026-06-05T11:20:00Z,47.00,55.23
2026-06-05T11:21:00Z,47.68,55.33
2026-06-05T11:22:00Z,47.68,55.70
2026-06-05T11:23:00Z,47.68,57.64
2026-06-05T11:24:00Z,48.98,54.31
2026-06-05T11:25:00Z,44.86,56.55
2026-06-05T11:26:00Z,43.00,58.26
2026-06-05T11:27:00Z,41.80,58.76
2026-06-05T11:28:00Z,42.77,59.33
2026-06-05T11:29:00Z,45.87,56.92
2026-06-05T11:30:00Z,48.10,54.90
2026-06-05T11:31:00Z,49.24,54.27
2026-06-05T11:32:00Z,47.00,54.67
2026-06-05T11:33:00Z,48.75,56.33
2026-06-05T11:34:00Z,46.83,53.37
2026-06-05T11:35:00Z,46.83,56.65
2026-06-05T11:36:00Z,44.00,58.00
2026-06-05T11:37:00Z,39.65,58.94
2026-06-05T11:38:00Z,38.00,61.79
2026-06-05T11:39:00Z,40.36,57.48
2026-06-05T11:40:00Z,44.00,56.00
2026-06-05T11:41:00Z,39.09,62.44
2026-06-05T11:42:00Z,42.83,58.30
2026-06-05T11:43:00Z,37.86,64.11
2026-06-05T11:44:00Z,30.30,72.19
2026-06-05T11:45:00Z,25.74,73.73
2026-06-05T11:46:00Z,25.29,70.54
2026-06-05T11:47:00Z,27.59,72.44
2026-06-05T11:48:00Z,35.34,69.32
2026-06-05T11:49:00Z,32.33,68.40
2026-06-05T11:50:00Z,35.32,68.27
2026-06-05T11:51:00Z,30.52,73.56
2026-06-05T11:52:00Z,25.98,75.00
2026-06-05T11:53:00Z,26.33,74.97
2026-06-05T11:54:00Z,28.40,73.03
2026-06-05T11:55:00Z,28.98,72.00
2026-06-05T11:56:00Z,26.71,75.67
2026-06-05T11:57:00Z,25.00,76.00
2026-06-05T11:58:00Z,25.00,76.00
2026-06-05T11:59:00Z,27.92,73.04
2026-06-05T12:00:00Z,28.20,73.19
2026-06-05T12:01:00Z,28.19,73.45
2026-06-05T12:02:00Z,32.31,73.30
2026-06-05T12:03:00Z,44.40,56.61
2026-06-05T12:04:00Z,45.08,56.31
2026-06-05T12:05:00Z,48.49,52.90
2026-06-05T12:06:00Z,48.27,58.05
2026-06-05T12:07:00Z,53.84,46.19
2026-06-05T12:08:00Z,51.96,51.01
2026-06-05T12:09:00Z,47.14,51.92
2026-06-05T12:10:00Z,46.88,53.69
2026-06-05T12:11:00Z,52.59,49.38
2026-06-05T12:12:00Z,51.77,47.75
2026-06-05T12:13:00Z,50.73,50.01
2026-06-05T12:14:00Z,42.33,56.62
2026-06-05T12:15:00Z,44.12,57.31
2026-06-05T12:16:00Z,49.48,52.36
2026-06-05T12:17:00Z,58.24,43.35
2026-06-05T12:18:00Z,65.55,33.76
2026-06-05T12:19:00Z,58.00,42.70
2026-06-05T12:20:00Z,54.78,44.15
2026-06-05T12:21:00Z,60.24,45.03
2026-06-05T12:22:00Z,57.64,45.30
2026-06-05T12:23:00Z,66.94,30.64
2026-06-05T12:24:00Z,74.49,24.06
2026-06-05T12:25:00Z,73.19,28.04
2026-06-05T12:26:00Z,74.67,26.75
2026-06-05T12:27:00Z,74.79,26.11
2026-06-05T12:28:00Z,73.04,27.71
2026-06-05T12:29:00Z,73.62,27.13
2026-06-05T12:30:00Z,74.61,26.14
2026-06-05T12:31:00Z,75.64,26.54
2026-06-05T12:32:00Z,71.50,29.45
2026-06-05T12:33:00Z,68.79,31.03
2026-06-05T12:34:00Z,69.08,30.69
2026-06-05T12:35:00Z,71.20,33.05
2026-06-05T12:36:00Z,64.46,37.64
2026-06-05T12:37:00Z,52.17,46.83
2026-06-05T12:38:00Z,54.86,47.11
2026-06-05T12:39:00Z,61.94,41.78
2026-06-05T12:40:00Z,66.83,31.54
2026-06-05T12:41:00Z,71.68,28.35
2026-06-05T12:42:00Z,64.36,36.36
2026-06-05T12:43:00Z,56.46,44.59
2026-06-05T12:44:00Z,51.73,48.37
2026-06-05T12:45:00Z,51.99,49.56
2026-06-05T12:46:00Z,56.87,45.49
2026-06-05T12:47:00Z,67.79,32.50
2026-06-05T12:48:00Z,72.10,28.37
2026-06-05T12:49:00Z,70.36,33.76
2026-06-05T12:50:00Z,64.44,35.38
2026-06-05T12:51:00Z,71.85,28.70
2026-06-05T12:52:00Z,75.63,25.51
2026-06-05T12:53:00Z,78.53,22.65
2026-06-05T12:54:00Z,78.09,21.69
2026-06-05T12:55:00Z,79.30,23.29
2026-06-05T12:56:00Z,86.15,12.47
2026-06-05T12:57:00Z,95.11,5.32
2026-06-05T12:58:00Z,95.99,3.86
2026-06-05T12:59:00Z,98.33,1.17
2026-06-05T13:00:00Z,99.00,1.00
2026-06-05T13:01:00Z,99.00,1.00
2026-06-05T13:02:00Z,99.00,1.00
2026-06-05T13:03:00Z,99.00,1.00
