# event_ticker=KXATPMATCH-26MAR21DIAHUM
# final_score=6-1 6-4
# match_winner=Ugo Humbert
# fav_player=Ugo Humbert
# dog_player=Gabriel Diallo
# kalshi_date=2026-03-21
timestamp,Ugo Humbert,Gabriel Diallo
2026-03-21T22:46:00Z,59.00,43.00
2026-03-21T22:47:00Z,59.82,43.00
2026-03-21T22:48:00Z,59.00,43.00
2026-03-21T22:49:00Z,59.00,43.00
2026-03-21T22:50:00Z,59.00,42.12
2026-03-21T22:51:00Z,59.00,42.97
2026-03-21T22:52:00Z,59.00,42.38
2026-03-21T22:53:00Z,59.00,42.00
2026-03-21T22:54:00Z,59.00,42.00
2026-03-21T22:55:00Z,56.52,42.07
2026-03-21T22:56:00Z,58.22,42.77
2026-03-21T22:57:00Z,61.32,39.01
2026-03-21T22:58:00Z,60.90,39.11
2026-03-21T22:59:00Z,63.65,39.85
2026-03-21T23:00:00Z,68.16,31.98
2026-03-21T23:01:00Z,72.20,27.29
2026-03-21T23:02:00Z,76.11,24.20
2026-03-21T23:03:00Z,78.93,23.93
2026-03-21T23:04:00Z,79.86,20.98
2026-03-21T23:05:00Z,76.03,24.58
2026-03-21T23:06:00Z,77.04,22.98
2026-03-21T23:07:00Z,77.98,22.71
2026-03-21T23:08:00Z,77.39,23.01
2026-03-21T23:09:00Z,74.49,24.42
2026-03-21T23:10:00Z,75.96,24.61
2026-03-21T23:11:00Z,72.85,27.66
2026-03-21T23:12:00Z,71.23,29.02
2026-03-21T23:13:00Z,76.18,23.47
2026-03-21T23:14:00Z,78.00,23.00
2026-03-21T23:15:00Z,79.05,23.00
2026-03-21T23:16:00Z,80.49,21.14
2026-03-21T23:17:00Z,83.68,16.99
2026-03-21T23:18:00Z,85.00,16.59
2026-03-21T23:19:00Z,85.00,17.17
2026-03-21T23:20:00Z,85.00,15.85
2026-03-21T23:21:00Z,84.77,16.90
2026-03-21T23:22:00Z,84.99,15.42
2026-03-21T23:23:00Z,86.68,14.28
2026-03-21T23:24:00Z,83.05,17.28
2026-03-21T23:25:00Z,85.10,15.37
2026-03-21T23:26:00Z,83.89,17.99
2026-03-21T23:27:00Z,82.43,18.99
2026-03-21T23:28:00Z,80.02,20.87
2026-03-21T23:29:00Z,83.58,19.17
2026-03-21T23:30:00Z,84.52,15.27
2026-03-21T23:31:00Z,86.61,14.58
2026-03-21T23:32:00Z,82.12,18.90
2026-03-21T23:33:00Z,81.96,19.87
2026-03-21T23:34:00Z,81.48,20.15
2026-03-21T23:35:00Z,83.96,17.00
2026-03-21T23:36:00Z,84.33,15.99
2026-03-21T23:37:00Z,85.01,14.06
2026-03-21T23:38:00Z,85.64,17.13
2026-03-21T23:39:00Z,83.79,19.81
2026-03-21T23:40:00Z,81.78,18.47
2026-03-21T23:41:00Z,81.00,20.00
2026-03-21T23:42:00Z,80.09,21.84
2026-03-21T23:43:00Z,75.32,26.98
2026-03-21T23:44:00Z,79.81,23.51
2026-03-21T23:45:00Z,82.64,17.67
2026-03-21T23:46:00Z,84.40,15.18
2026-03-21T23:47:00Z,83.83,19.40
2026-03-21T23:48:00Z,87.78,15.84
2026-03-21T23:49:00Z,84.57,14.06
2026-03-21T23:50:00Z,92.02,6.53
2026-03-21T23:51:00Z,96.40,3.58
2026-03-21T23:52:00Z,96.97,3.29
2026-03-21T23:53:00Z,98.39,2.09
2026-03-21T23:54:00Z,98.80,1.16
2026-03-21T23:55:00Z,98.99,1.01
2026-03-21T23:56:00Z,99.00,1.01
2026-03-21T23:57:00Z,99.00,1.01
2026-03-21T23:58:00Z,99.00,1.37
2026-03-21T23:59:00Z,98.67,1.90
2026-03-22T00:00:00Z,98.95,1.93
2026-03-22T00:01:00Z,97.12,2.28
2026-03-22T00:02:00Z,98.07,1.92
2026-03-22T00:03:00Z,98.47,1.01
2026-03-22T00:04:00Z,99.00,1.01
2026-03-22T00:05:00Z,99.00,1.01
2026-03-22T00:06:00Z,99.00,1.01
2026-03-22T00:07:00Z,99.00,1.01
