# event_ticker=KXATPCHALLENGERMATCH-26APR19ROYSAF
# final_score=6-1 6-2
# match_winner=Roman Safiullin
# fav_player=Roman Safiullin
# dog_player=Valentin Royer
# kalshi_date=2026-04-19
timestamp,Valentin Royer,Roman Safiullin
2026-04-19T10:28:00Z,58.00,42.00
2026-04-19T10:29:00Z,58.00,42.00
2026-04-19T10:30:00Z,58.00,42.00
2026-04-19T10:31:00Z,58.00,43.00
2026-04-19T10:33:00Z,58.00,43.00
2026-04-19T10:35:00Z,58.00,43.00
2026-04-19T10:37:00Z,57.89,43.00
2026-04-19T10:38:00Z,57.00,43.00
2026-04-19T10:42:00Z,57.00,43.99
2026-04-19T10:43:00Z,57.00,43.99
2026-04-19T10:44:00Z,57.00,43.99
2026-04-19T10:51:00Z,57.00,43.99
2026-04-19T10:52:00Z,57.00,45.00
2026-04-19T10:53:00Z,57.00,46.00
2026-04-19T10:54:00Z,57.00,46.00
2026-04-19T10:56:00Z,57.00,46.00
2026-04-19T10:58:00Z,57.00,46.00
2026-04-19T10:59:00Z,57.00,46.00
2026-04-19T11:00:00Z,57.00,46.00
2026-04-19T11:01:00Z,57.00,46.00
2026-04-19T11:02:00Z,57.00,46.00
2026-04-19T11:04:00Z,57.00,46.00
2026-04-19T11:05:00Z,56.99,46.00
2026-04-19T11:06:00Z,57.00,46.00
2026-04-19T11:07:00Z,57.41,46.00
2026-04-19T11:08:00Z,57.00,46.00
2026-04-19T11:09:00Z,57.00,46.00
2026-04-19T11:10:00Z,56.00,46.00
2026-04-19T11:11:00Z,56.00,46.00
2026-04-19T11:12:00Z,57.00,45.00
2026-04-19T11:15:00Z,57.00,45.00
2026-04-19T11:16:00Z,57.00,46.00
2026-04-19T11:19:00Z,57.00,46.00
2026-04-19T11:20:00Z,57.00,46.00
2026-04-19T11:21:00Z,57.00,46.00
2026-04-19T11:23:00Z,57.00,46.00
2026-04-19T11:24:00Z,57.00,46.00
2026-04-19T11:26:00Z,57.00,46.00
2026-04-19T11:27:00Z,57.00,46.00
2026-04-19T11:28:00Z,57.00,46.00
2026-04-19T11:29:00Z,57.00,46.00
2026-04-19T11:31:00Z,56.00,46.00
2026-04-19T11:32:00Z,57.00,46.00
2026-04-19T11:34:00Z,57.00,46.00
2026-04-19T11:35:00Z,57.00,46.00
2026-04-19T11:36:00Z,57.00,46.00
2026-04-19T11:38:00Z,57.00,46.00
2026-04-19T11:40:00Z,57.00,46.00
2026-04-19T11:43:00Z,57.00,45.00
2026-04-19T11:45:00Z,57.00,45.00
2026-04-19T11:46:00Z,57.00,45.00
2026-04-19T11:47:00Z,57.00,45.00
2026-04-19T11:48:00Z,57.00,45.00
2026-04-19T11:51:00Z,57.00,45.00
2026-04-19T11:53:00Z,57.00,45.00
2026-04-19T11:54:00Z,57.00,46.00
2026-04-19T11:59:00Z,57.00,46.00
2026-04-19T12:01:00Z,57.00,45.00
2026-04-19T12:02:00Z,57.00,46.00
2026-04-19T12:03:00Z,57.00,46.00
2026-04-19T12:04:00Z,57.00,46.00
2026-04-19T12:05:00Z,56.84,46.00
2026-04-19T12:07:00Z,57.00,46.00
2026-04-19T12:08:00Z,55.00,45.92
2026-04-19T12:09:00Z,51.99,45.92
2026-04-19T12:10:00Z,49.43,51.00
2026-04-19T12:11:00Z,50.80,51.00
2026-04-19T12:12:00Z,47.00,50.02
2026-04-19T12:13:00Z,52.75,52.93
2026-04-19T12:14:00Z,43.00,52.00
2026-04-19T12:15:00Z,48.70,56.28
2026-04-19T12:16:00Z,43.92,61.79
2026-04-19T12:17:00Z,38.00,64.01
2026-04-19T12:18:00Z,36.19,66.98
2026-04-19T12:19:00Z,32.95,66.05
2026-04-19T12:20:00Z,33.76,67.00
2026-04-19T12:21:00Z,28.61,70.00
2026-04-19T12:22:00Z,25.99,73.10
2026-04-19T12:23:00Z,26.31,73.02
2026-04-19T12:24:00Z,26.31,77.00
2026-04-19T12:25:00Z,23.28,78.00
2026-04-19T12:26:00Z,22.93,77.99
2026-04-19T12:27:00Z,22.93,80.75
2026-04-19T12:28:00Z,20.54,79.83
2026-04-19T12:29:00Z,21.00,80.32
2026-04-19T12:30:00Z,19.95,79.05
2026-04-19T12:31:00Z,21.98,77.51
2026-04-19T12:32:00Z,22.69,79.10
2026-04-19T12:33:00Z,22.58,79.54
2026-04-19T12:34:00Z,21.00,79.48
2026-04-19T12:35:00Z,21.77,79.45
2026-04-19T12:36:00Z,21.00,79.17
2026-04-19T12:37:00Z,21.00,79.17
2026-04-19T12:38:00Z,21.00,80.00
2026-04-19T12:39:00Z,21.00,80.00
2026-04-19T12:40:00Z,20.33,81.87
2026-04-19T12:41:00Z,15.51,83.54
2026-04-19T12:42:00Z,19.25,83.39
2026-04-19T12:43:00Z,10.16,85.53
2026-04-19T12:44:00Z,11.25,90.97
2026-04-19T12:45:00Z,10.24,91.24
2026-04-19T12:46:00Z,9.06,92.95
2026-04-19T12:47:00Z,8.54,91.94
2026-04-19T12:48:00Z,6.37,94.12
2026-04-19T12:49:00Z,7.72,94.05
2026-04-19T12:50:00Z,6.93,92.00
2026-04-19T12:51:00Z,9.95,91.00
2026-04-19T12:52:00Z,9.87,90.83
2026-04-19T12:53:00Z,12.39,89.45
2026-04-19T12:54:00Z,9.03,93.67
2026-04-19T12:55:00Z,8.65,93.70
2026-04-19T12:56:00Z,7.28,92.81
2026-04-19T12:57:00Z,4.02,95.82
2026-04-19T12:58:00Z,5.45,95.84
2026-04-19T12:59:00Z,8.03,92.24
2026-04-19T13:00:00Z,8.88,91.56
2026-04-19T13:01:00Z,10.15,90.22
2026-04-19T13:02:00Z,10.32,92.41
2026-04-19T13:03:00Z,6.24,93.72
2026-04-19T13:04:00Z,5.04,95.91
2026-04-19T13:05:00Z,5.44,95.48
2026-04-19T13:06:00Z,4.13,95.67
2026-04-19T13:07:00Z,2.44,97.32
2026-04-19T13:08:00Z,1.16,99.00
2026-04-19T13:09:00Z,1.21,99.00
2026-04-19T13:10:00Z,1.66,99.00
2026-04-19T13:11:00Z,2.00,99.00
2026-04-19T13:12:00Z,1.00,99.00
