# event_ticker=KXATPCHALLENGERMATCH-26MAR17KUZGEA
# final_score=4-6 6-2 6-3
# match_winner=Arthur Gea
# fav_player=Arthur Gea
# dog_player=Dimitar Kuzmanov
# kalshi_date=2026-03-17
timestamp,Arthur Gea,Dimitar Kuzmanov
2026-03-18T08:20:00Z,77.08,25.00
2026-03-18T08:21:00Z,77.08,24.00
2026-03-18T08:22:00Z,76.42,24.00
2026-03-18T08:23:00Z,76.14,24.00
2026-03-18T08:26:00Z,78.00,24.00
2026-03-18T08:27:00Z,78.00,24.00
2026-03-18T08:28:00Z,77.35,24.00
2026-03-18T08:30:00Z,77.35,24.00
2026-03-18T08:31:00Z,78.00,24.00
2026-03-18T08:32:00Z,78.00,24.00
2026-03-18T08:33:00Z,78.00,24.00
2026-03-18T08:34:00Z,76.00,24.88
2026-03-18T08:35:00Z,78.00,22.00
2026-03-18T08:36:00Z,78.00,25.00
2026-03-18T08:37:00Z,76.20,22.75
2026-03-18T08:38:00Z,77.14,25.00
2026-03-18T08:39:00Z,78.00,22.05
2026-03-18T08:40:00Z,77.79,25.00
2026-03-18T08:41:00Z,76.18,25.00
2026-03-18T08:42:00Z,77.03,25.00
2026-03-18T08:43:00Z,77.97,22.00
2026-03-18T08:44:00Z,73.43,22.00
2026-03-18T08:45:00Z,73.00,25.00
2026-03-18T08:46:00Z,73.29,25.00
2026-03-18T08:47:00Z,77.00,22.91
2026-03-18T08:48:00Z,76.89,23.69
2026-03-18T08:49:00Z,77.00,23.00
2026-03-18T08:50:00Z,76.97,26.00
2026-03-18T08:51:00Z,77.00,26.00
2026-03-18T08:52:00Z,77.00,26.00
2026-03-18T08:53:00Z,77.00,26.00
2026-03-18T08:54:00Z,77.00,26.00
2026-03-18T08:55:00Z,77.00,26.00
2026-03-18T08:56:00Z,77.00,26.00
2026-03-18T08:57:00Z,77.00,26.00
2026-03-18T08:58:00Z,77.00,23.44
2026-03-18T08:59:00Z,77.00,26.00
2026-03-18T09:01:00Z,77.00,26.00
2026-03-18T09:02:00Z,73.00,26.00
2026-03-18T09:03:00Z,73.00,26.00
2026-03-18T09:04:00Z,73.00,26.00
2026-03-18T09:05:00Z,73.00,26.00
2026-03-18T09:06:00Z,77.00,26.00
2026-03-18T09:07:00Z,73.00,26.00
2026-03-18T09:08:00Z,77.00,26.00
2026-03-18T09:09:00Z,77.00,26.00
2026-03-18T09:10:00Z,75.05,26.00
2026-03-18T09:11:00Z,76.92,26.00
2026-03-18T09:12:00Z,73.00,26.00
2026-03-18T09:14:00Z,77.00,26.00
2026-03-18T09:16:00Z,77.00,22.90
2026-03-18T09:17:00Z,76.89,23.98
2026-03-18T09:18:00Z,76.89,26.00
2026-03-18T09:19:00Z,77.00,26.00
2026-03-18T09:20:00Z,77.00,26.00
2026-03-18T09:21:00Z,77.00,25.00
2026-03-18T09:22:00Z,76.67,24.99
2026-03-18T09:23:00Z,76.72,24.16
2026-03-18T09:24:00Z,76.72,25.00
2026-03-18T09:25:00Z,77.00,22.52
2026-03-18T09:26:00Z,73.00,22.52
2026-03-18T09:27:00Z,76.75,22.52
2026-03-18T09:28:00Z,73.00,22.52
2026-03-18T09:29:00Z,73.00,24.68
2026-03-18T09:30:00Z,72.29,24.68
2026-03-18T09:31:00Z,74.80,28.00
2026-03-18T09:32:00Z,75.83,28.00
2026-03-18T09:33:00Z,75.00,26.87
2026-03-18T09:34:00Z,72.27,26.87
2026-03-18T09:35:00Z,76.25,28.00
2026-03-18T09:36:00Z,76.99,23.00
2026-03-18T09:37:00Z,76.00,27.90
2026-03-18T09:38:00Z,76.28,27.64
2026-03-18T09:40:00Z,72.00,27.58
2026-03-18T09:41:00Z,75.97,26.32
2026-03-18T09:42:00Z,77.00,26.32
2026-03-18T09:43:00Z,76.00,26.32
2026-03-18T09:44:00Z,76.00,28.00
2026-03-18T09:45:00Z,76.00,28.00
2026-03-18T09:46:00Z,75.25,28.00
2026-03-18T09:48:00Z,73.74,28.00
2026-03-18T09:49:00Z,73.74,27.67
2026-03-18T09:50:00Z,75.00,26.29
2026-03-18T09:51:00Z,73.50,22.43
2026-03-18T09:52:00Z,72.00,26.93
2026-03-18T09:54:00Z,76.00,27.00
2026-03-18T09:55:00Z,76.50,25.15
2026-03-18T09:56:00Z,76.00,26.05
2026-03-18T09:57:00Z,76.00,24.52
2026-03-18T09:58:00Z,77.00,27.00
2026-03-18T09:59:00Z,78.00,27.00
2026-03-18T10:00:00Z,72.00,27.01
2026-03-18T10:01:00Z,73.08,28.00
2026-03-18T10:02:00Z,74.00,28.00
2026-03-18T10:03:00Z,74.00,28.00
2026-03-18T10:04:00Z,76.00,27.04
2026-03-18T10:05:00Z,75.00,26.91
2026-03-18T10:06:00Z,75.00,28.00
2026-03-18T10:07:00Z,74.00,28.00
2026-03-18T10:08:00Z,74.00,28.00
2026-03-18T10:09:00Z,73.00,28.00
2026-03-18T10:10:00Z,73.00,28.00
2026-03-18T10:11:00Z,76.00,27.07
2026-03-18T10:12:00Z,76.00,27.00
2026-03-18T10:13:00Z,76.00,24.00
2026-03-18T10:14:00Z,73.00,27.00
2026-03-18T10:15:00Z,73.37,24.00
2026-03-18T10:16:00Z,75.86,27.00
2026-03-18T10:17:00Z,73.48,27.00
2026-03-18T10:18:00Z,73.05,27.00
2026-03-18T10:19:00Z,74.95,26.79
2026-03-18T10:20:00Z,75.82,27.00
2026-03-18T10:21:00Z,76.00,27.00
2026-03-18T10:22:00Z,76.00,27.00
2026-03-18T10:23:00Z,76.00,24.00
2026-03-18T10:24:00Z,76.00,27.00
2026-03-18T10:25:00Z,76.00,24.00
2026-03-18T10:26:00Z,73.00,24.00
2026-03-18T10:27:00Z,73.00,26.00
2026-03-18T10:28:00Z,73.38,26.00
2026-03-18T10:29:00Z,72.54,24.04
2026-03-18T10:30:00Z,74.00,24.00
2026-03-18T10:31:00Z,77.00,24.78
2026-03-18T10:32:00Z,77.00,25.00
2026-03-18T10:33:00Z,76.50,25.00
2026-03-18T10:34:00Z,76.50,25.67
2026-03-18T10:35:00Z,74.01,24.11
2026-03-18T10:36:00Z,74.00,24.85
2026-03-18T10:37:00Z,75.00,26.00
2026-03-18T10:38:00Z,74.68,24.00
2026-03-18T10:40:00Z,75.89,24.00
2026-03-18T10:41:00Z,74.06,25.74
2026-03-18T10:42:00Z,74.27,26.00
2026-03-18T10:43:00Z,73.75,27.00
2026-03-18T10:44:00Z,72.85,27.00
2026-03-18T10:45:00Z,76.00,24.00
2026-03-18T10:46:00Z,74.43,27.00
2026-03-18T10:47:00Z,76.00,25.82
2026-03-18T10:48:00Z,73.00,24.10
2026-03-18T10:49:00Z,75.00,27.00
2026-03-18T10:51:00Z,71.00,27.00
2026-03-18T10:52:00Z,71.00,24.00
2026-03-18T10:53:00Z,71.00,24.00
2026-03-18T10:54:00Z,74.00,27.41
2026-03-18T10:55:00Z,74.47,29.31
2026-03-18T10:56:00Z,73.09,30.00
2026-03-18T10:57:00Z,76.29,25.61
2026-03-18T10:58:00Z,77.81,23.29
2026-03-18T10:59:00Z,78.18,27.60
2026-03-18T11:00:00Z,75.10,29.09
2026-03-18T11:01:00Z,74.03,25.01
2026-03-18T11:02:00Z,73.97,26.16
2026-03-18T11:03:00Z,75.85,24.34
2026-03-18T11:04:00Z,75.96,24.34
2026-03-18T11:05:00Z,77.72,26.37
2026-03-18T11:06:00Z,78.00,24.27
2026-03-18T11:07:00Z,78.29,23.91
2026-03-18T11:08:00Z,74.20,25.98
2026-03-18T11:09:00Z,75.68,29.40
2026-03-18T11:10:00Z,77.77,21.51
2026-03-18T11:11:00Z,85.33,15.81
2026-03-18T11:12:00Z,91.33,9.54
2026-03-18T11:13:00Z,89.81,10.44
2026-03-18T11:14:00Z,95.88,7.01
2026-03-18T11:15:00Z,93.00,7.65
2026-03-18T11:16:00Z,95.64,5.01
2026-03-18T11:17:00Z,95.04,5.73
2026-03-18T11:18:00Z,97.95,4.12
2026-03-18T11:19:00Z,97.87,2.63
2026-03-18T11:20:00Z,98.00,3.78
2026-03-18T11:21:00Z,95.37,5.53
2026-03-18T11:22:00Z,94.92,5.80
2026-03-18T11:23:00Z,97.02,4.24
2026-03-18T11:24:00Z,98.00,3.00
2026-03-18T11:25:00Z,97.96,2.81
2026-03-18T11:26:00Z,98.00,2.18
2026-03-18T11:27:00Z,97.93,2.94
2026-03-18T11:28:00Z,96.07,4.05
2026-03-18T11:29:00Z,98.23,1.99
2026-03-18T11:30:00Z,98.95,1.44
2026-03-18T11:31:00Z,95.09,5.03
2026-03-18T11:32:00Z,97.36,4.20
2026-03-18T11:33:00Z,95.39,5.18
2026-03-18T11:34:00Z,98.99,5.37
2026-03-18T11:35:00Z,99.00,5.37
2026-03-18T11:36:00Z,99.00,5.37
