# event_ticker=KXATPMATCH-25OCT23ETCMUS
# final_score=6-3 6-4
# match_winner=Lorenzo Musetti
# fav_player=Lorenzo Musetti
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2025-10-23
timestamp,Lorenzo Musetti,Tomas Martin Etcheverry
2025-10-23T21:22:00Z,98.11,2.08
2025-10-23T21:23:00Z,97.05,2.98
2025-10-23T21:24:00Z,97.07,3.00
2025-10-23T21:25:00Z,98.00,3.42
2025-10-23T21:26:00Z,97.98,3.00
2025-10-23T21:27:00Z,98.00,2.00
2025-10-23T21:28:00Z,98.79,1.00
2025-10-23T21:29:00Z,98.00,2.44
2025-10-23T21:30:00Z,98.56,2.00
2025-10-23T21:31:00Z,97.83,2.40
2025-10-23T21:32:00Z,97.98,2.10
2025-10-23T21:33:00Z,98.00,2.57
2025-10-23T21:34:00Z,97.07,2.00
2025-10-23T21:35:00Z,97.29,2.00
2025-10-23T21:36:00Z,98.74,1.71
2025-10-23T21:37:00Z,98.65,1.37
2025-10-23T21:38:00Z,98.67,1.98
2025-10-23T21:39:00Z,98.67,2.00
2025-10-23T21:40:00Z,98.00,2.06
2025-10-23T21:41:00Z,98.04,2.84
2025-10-23T21:42:00Z,98.29,1.65
2025-10-23T21:43:00Z,96.86,4.15
2025-10-23T21:44:00Z,94.23,5.40
2025-10-23T21:45:00Z,98.11,2.82
2025-10-23T21:46:00Z,98.78,1.36
2025-10-23T21:47:00Z,98.89,1.73
2025-10-23T21:48:00Z,99.00,2.00
2025-10-23T21:49:00Z,99.00,1.99
2025-10-23T21:50:00Z,98.53,2.00
2025-10-23T21:51:00Z,98.00,1.31
2025-10-23T21:52:00Z,99.00,1.72
2025-10-23T21:53:00Z,99.00,1.97
2025-10-23T21:54:00Z,99.00,1.00
2025-10-23T21:55:00Z,99.00,1.00
2025-10-23T21:56:00Z,99.00,1.00
2025-10-23T21:58:00Z,99.00,1.00
2025-10-23T21:59:00Z,99.00,1.00
