# event_ticker=KXATPMATCH-26FEB15DEAUG
# final_score=6-3 6-2
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Felix Auger-Aliassime
# kalshi_date=2026-02-15
timestamp,Alex de Minaur,Felix Auger-Aliassime
2026-02-15T09:43:00Z,39.00,62.00
2026-02-15T09:44:00Z,39.00,62.00
2026-02-15T09:45:00Z,39.00,62.00
2026-02-15T09:48:00Z,39.00,62.00
2026-02-15T09:49:00Z,39.00,62.00
2026-02-15T09:50:00Z,39.00,61.43
2026-02-15T09:51:00Z,39.00,61.43
2026-02-15T09:54:00Z,39.00,62.00
2026-02-15T09:56:00Z,39.76,61.04
2026-02-15T09:57:00Z,40.94,61.00
2026-02-15T09:59:00Z,41.00,61.00
2026-02-15T10:00:00Z,41.00,61.00
2026-02-15T10:02:00Z,41.00,61.00
2026-02-15T10:04:00Z,40.00,61.00
2026-02-15T10:06:00Z,40.92,61.00
2026-02-15T10:07:00Z,40.92,62.00
2026-02-15T10:08:00Z,40.00,62.00
2026-02-15T10:09:00Z,40.00,62.00
2026-02-15T10:11:00Z,40.00,62.00
2026-02-15T10:12:00Z,40.00,62.00
2026-02-15T10:14:00Z,40.00,62.00
2026-02-15T10:15:00Z,40.00,62.00
2026-02-15T10:16:00Z,40.00,61.00
2026-02-15T10:17:00Z,40.99,61.00
2026-02-15T10:18:00Z,40.00,61.00
2026-02-15T10:19:00Z,40.79,61.00
2026-02-15T10:22:00Z,40.79,61.00
2026-02-15T10:23:00Z,40.79,61.00
2026-02-15T10:24:00Z,40.79,62.00
2026-02-15T10:25:00Z,40.00,62.00
2026-02-15T10:26:00Z,40.00,62.00
2026-02-15T10:29:00Z,40.00,62.00
2026-02-15T10:31:00Z,40.00,62.00
2026-02-15T10:33:00Z,40.00,60.05
2026-02-15T10:34:00Z,40.00,58.89
2026-02-15T10:36:00Z,40.00,61.00
2026-02-15T10:42:00Z,40.00,61.00
2026-02-15T10:44:00Z,40.00,62.00
2026-02-15T10:45:00Z,40.00,62.00
2026-02-15T10:55:00Z,39.00,62.00
2026-02-15T10:57:00Z,39.00,62.00
2026-02-15T10:58:00Z,39.00,62.00
2026-02-15T10:59:00Z,39.00,62.00
2026-02-15T11:00:00Z,39.00,62.00
2026-02-15T11:01:00Z,39.00,62.00
2026-02-15T11:04:00Z,39.00,62.00
2026-02-15T11:10:00Z,39.00,62.00
2026-02-15T11:14:00Z,39.00,62.00
2026-02-15T11:17:00Z,39.00,62.00
2026-02-15T11:19:00Z,39.00,62.00
2026-02-15T11:20:00Z,39.00,62.00
2026-02-15T11:21:00Z,39.00,62.00
2026-02-15T11:22:00Z,39.00,62.00
2026-02-15T11:25:00Z,39.00,62.00
2026-02-15T11:26:00Z,39.00,62.00
2026-02-15T11:28:00Z,39.00,62.00
2026-02-15T11:31:00Z,39.00,62.00
2026-02-15T11:32:00Z,39.00,62.00
2026-02-15T11:36:00Z,39.00,62.00
2026-02-15T11:39:00Z,39.00,62.00
2026-02-15T11:41:00Z,39.00,62.00
2026-02-15T11:43:00Z,39.00,62.00
2026-02-15T11:44:00Z,39.00,62.00
2026-02-15T11:45:00Z,39.00,62.00
2026-02-15T11:46:00Z,38.58,62.00
2026-02-15T11:48:00Z,38.58,62.00
2026-02-15T11:50:00Z,39.00,62.00
2026-02-15T11:52:00Z,39.00,62.00
2026-02-15T11:54:00Z,39.45,62.00
2026-02-15T11:55:00Z,39.45,60.21
2026-02-15T11:56:00Z,39.45,62.00
2026-02-15T11:57:00Z,39.45,62.00
2026-02-15T11:58:00Z,39.45,62.00
2026-02-15T12:00:00Z,39.00,62.00
2026-02-15T12:04:00Z,39.00,62.00
2026-02-15T12:05:00Z,39.00,62.00
2026-02-15T12:06:00Z,39.00,62.00
2026-02-15T12:08:00Z,39.00,62.00
2026-02-15T12:10:00Z,39.00,62.00
2026-02-15T12:11:00Z,39.11,62.00
2026-02-15T12:12:00Z,39.00,62.00
2026-02-15T12:16:00Z,39.54,62.00
2026-02-15T12:21:00Z,39.54,62.00
2026-02-15T12:22:00Z,39.54,62.00
2026-02-15T12:25:00Z,39.54,62.00
2026-02-15T12:28:00Z,40.00,62.00
2026-02-15T12:29:00Z,40.00,62.00
2026-02-15T12:30:00Z,40.00,62.00
2026-02-15T12:31:00Z,40.00,62.00
2026-02-15T12:32:00Z,40.00,62.00
2026-02-15T12:33:00Z,40.00,62.00
2026-02-15T12:34:00Z,40.00,62.00
2026-02-15T12:38:00Z,40.00,62.00
2026-02-15T12:40:00Z,40.00,62.00
2026-02-15T12:41:00Z,40.00,62.00
2026-02-15T12:43:00Z,40.00,62.00
2026-02-15T12:44:00Z,39.00,62.00
2026-02-15T12:45:00Z,39.00,62.00
2026-02-15T12:46:00Z,39.00,62.00
2026-02-15T12:47:00Z,40.00,61.00
2026-02-15T12:48:00Z,40.00,61.00
2026-02-15T12:49:00Z,40.00,61.00
2026-02-15T12:51:00Z,40.00,61.00
2026-02-15T12:52:00Z,40.00,61.00
2026-02-15T12:53:00Z,40.00,61.00
2026-02-15T12:54:00Z,40.00,61.00
2026-02-15T12:56:00Z,40.00,61.00
2026-02-15T12:58:00Z,40.00,61.00
2026-02-15T12:59:00Z,40.00,61.00
2026-02-15T13:00:00Z,40.00,61.00
2026-02-15T13:01:00Z,40.00,61.00
2026-02-15T13:02:00Z,40.00,61.00
2026-02-15T13:03:00Z,40.00,61.00
2026-02-15T13:04:00Z,40.00,61.00
2026-02-15T13:05:00Z,39.00,61.72
2026-02-15T13:06:00Z,39.00,62.00
2026-02-15T13:07:00Z,39.00,62.00
2026-02-15T13:09:00Z,39.00,62.00
2026-02-15T13:10:00Z,39.00,62.00
2026-02-15T13:11:00Z,39.00,62.00
2026-02-15T13:12:00Z,39.78,62.00
2026-02-15T13:13:00Z,40.00,62.00
2026-02-15T13:15:00Z,40.00,62.00
2026-02-15T13:16:00Z,40.00,62.00
2026-02-15T13:17:00Z,40.00,62.00
2026-02-15T13:18:00Z,40.00,62.00
2026-02-15T13:19:00Z,41.00,62.00
2026-02-15T13:20:00Z,40.00,62.00
2026-02-15T13:22:00Z,40.00,59.48
2026-02-15T13:23:00Z,41.00,61.00
2026-02-15T13:24:00Z,41.00,59.36
2026-02-15T13:25:00Z,41.00,61.02
2026-02-15T13:26:00Z,40.00,61.02
2026-02-15T13:27:00Z,40.00,61.00
2026-02-15T13:28:00Z,40.00,61.93
2026-02-15T13:29:00Z,40.00,62.00
2026-02-15T13:30:00Z,40.00,62.00
2026-02-15T13:31:00Z,40.00,61.00
2026-02-15T13:32:00Z,40.00,61.98
2026-02-15T13:33:00Z,40.00,61.00
2026-02-15T13:34:00Z,40.00,61.77
2026-02-15T13:35:00Z,40.00,62.00
2026-02-15T13:36:00Z,40.00,62.00
2026-02-15T13:38:00Z,40.00,62.00
2026-02-15T13:39:00Z,40.00,62.00
2026-02-15T13:40:00Z,41.00,61.00
2026-02-15T13:41:00Z,41.00,61.00
2026-02-15T13:42:00Z,41.00,61.00
2026-02-15T13:47:00Z,40.99,61.00
2026-02-15T13:48:00Z,40.99,59.25
2026-02-15T13:49:00Z,41.00,59.25
2026-02-15T13:50:00Z,41.00,61.00
2026-02-15T13:51:00Z,41.00,61.00
2026-02-15T13:52:00Z,41.00,61.00
2026-02-15T13:53:00Z,41.00,61.00
2026-02-15T13:54:00Z,41.00,61.00
2026-02-15T13:55:00Z,41.00,62.00
2026-02-15T13:56:00Z,41.00,62.00
2026-02-15T13:57:00Z,41.00,62.00
2026-02-15T13:58:00Z,40.07,61.00
2026-02-15T13:59:00Z,40.07,62.00
2026-02-15T14:00:00Z,41.00,62.00
2026-02-15T14:01:00Z,40.89,62.00
2026-02-15T14:02:00Z,41.00,62.00
2026-02-15T14:03:00Z,41.00,62.00
2026-02-15T14:04:00Z,41.00,62.00
2026-02-15T14:06:00Z,41.00,62.00
2026-02-15T14:07:00Z,41.00,62.00
2026-02-15T14:08:00Z,41.00,60.59
2026-02-15T14:09:00Z,40.00,62.00
2026-02-15T14:10:00Z,38.00,62.00
2026-02-15T14:11:00Z,40.00,62.00
2026-02-15T14:12:00Z,40.00,62.00
2026-02-15T14:13:00Z,40.00,61.10
2026-02-15T14:14:00Z,39.37,62.00
2026-02-15T14:15:00Z,39.60,62.00
2026-02-15T14:16:00Z,40.00,62.00
2026-02-15T14:17:00Z,40.00,62.00
2026-02-15T14:18:00Z,40.00,61.98
2026-02-15T14:19:00Z,40.00,62.00
2026-02-15T14:20:00Z,40.00,62.00
2026-02-15T14:21:00Z,40.00,62.26
2026-02-15T14:22:00Z,39.81,63.00
2026-02-15T14:23:00Z,38.64,63.00
2026-02-15T14:24:00Z,39.97,63.00
2026-02-15T14:25:00Z,39.53,63.00
2026-02-15T14:26:00Z,39.37,62.65
2026-02-15T14:27:00Z,38.85,63.33
2026-02-15T14:28:00Z,39.00,62.65
2026-02-15T14:29:00Z,39.37,62.01
2026-02-15T14:30:00Z,37.53,63.00
2026-02-15T14:31:00Z,39.00,63.00
2026-02-15T14:32:00Z,39.00,63.00
2026-02-15T14:33:00Z,39.00,63.00
2026-02-15T14:34:00Z,40.35,62.99
2026-02-15T14:35:00Z,40.93,62.74
2026-02-15T14:36:00Z,39.19,63.00
2026-02-15T14:37:00Z,38.20,63.00
2026-02-15T14:38:00Z,38.07,63.00
2026-02-15T14:39:00Z,40.00,62.93
2026-02-15T14:40:00Z,37.79,62.49
2026-02-15T14:41:00Z,39.00,63.01
2026-02-15T14:42:00Z,39.00,63.81
2026-02-15T14:43:00Z,39.00,64.00
2026-02-15T14:44:00Z,39.00,64.00
2026-02-15T14:45:00Z,39.08,64.00
2026-02-15T14:46:00Z,39.61,62.29
2026-02-15T14:47:00Z,39.76,61.07
2026-02-15T14:48:00Z,38.78,63.11
2026-02-15T14:49:00Z,40.12,60.93
2026-02-15T14:50:00Z,42.75,60.24
2026-02-15T14:51:00Z,42.31,58.86
2026-02-15T14:52:00Z,47.08,55.48
2026-02-15T14:53:00Z,46.15,57.10
2026-02-15T14:54:00Z,43.56,58.29
2026-02-15T14:55:00Z,43.02,59.48
2026-02-15T14:56:00Z,45.77,53.10
2026-02-15T14:57:00Z,49.29,52.64
2026-02-15T14:58:00Z,43.42,58.91
2026-02-15T14:59:00Z,43.42,56.10
2026-02-15T15:00:00Z,43.06,56.63
2026-02-15T15:01:00Z,41.03,61.48
2026-02-15T15:02:00Z,41.65,59.35
2026-02-15T15:03:00Z,44.14,57.41
2026-02-15T15:04:00Z,44.47,56.17
2026-02-15T15:05:00Z,43.68,56.98
2026-02-15T15:06:00Z,44.31,57.00
2026-02-15T15:07:00Z,43.55,58.40
2026-02-15T15:08:00Z,44.69,58.09
2026-02-15T15:09:00Z,44.25,56.40
2026-02-15T15:10:00Z,45.93,56.00
2026-02-15T15:11:00Z,46.00,56.00
2026-02-15T15:12:00Z,46.09,55.74
2026-02-15T15:13:00Z,46.79,55.01
2026-02-15T15:14:00Z,51.32,51.00
2026-02-15T15:15:00Z,54.03,47.52
2026-02-15T15:16:00Z,57.35,44.12
2026-02-15T15:17:00Z,58.48,39.90
2026-02-15T15:18:00Z,66.60,35.68
2026-02-15T15:19:00Z,70.23,31.57
2026-02-15T15:20:00Z,70.82,30.86
2026-02-15T15:21:00Z,69.86,31.56
2026-02-15T15:22:00Z,69.29,32.43
2026-02-15T15:23:00Z,67.02,33.98
2026-02-15T15:24:00Z,66.10,34.98
2026-02-15T15:25:00Z,68.55,32.91
2026-02-15T15:26:00Z,71.06,29.91
2026-02-15T15:27:00Z,70.58,30.78
2026-02-15T15:28:00Z,70.68,30.81
2026-02-15T15:29:00Z,70.93,30.22
2026-02-15T15:30:00Z,69.23,32.38
2026-02-15T15:31:00Z,69.39,32.86
2026-02-15T15:32:00Z,67.55,34.02
2026-02-15T15:33:00Z,67.24,34.16
2026-02-15T15:34:00Z,66.09,35.54
2026-02-15T15:35:00Z,63.32,38.42
2026-02-15T15:36:00Z,63.77,36.68
2026-02-15T15:37:00Z,67.75,33.69
2026-02-15T15:38:00Z,68.82,33.03
2026-02-15T15:39:00Z,67.74,33.92
2026-02-15T15:40:00Z,66.30,35.10
2026-02-15T15:41:00Z,64.66,36.37
2026-02-15T15:42:00Z,65.00,35.05
2026-02-15T15:43:00Z,65.71,35.17
2026-02-15T15:44:00Z,65.72,35.33
2026-02-15T15:45:00Z,65.91,34.70
2026-02-15T15:46:00Z,66.51,34.58
2026-02-15T15:47:00Z,71.94,29.10
2026-02-15T15:48:00Z,78.89,19.12
2026-02-15T15:49:00Z,87.33,12.21
2026-02-15T15:50:00Z,90.96,10.28
2026-02-15T15:51:00Z,91.60,9.20
2026-02-15T15:52:00Z,91.60,10.09
2026-02-15T15:53:00Z,91.83,9.81
2026-02-15T15:54:00Z,90.87,9.34
2026-02-15T15:55:00Z,93.27,7.97
2026-02-15T15:56:00Z,90.74,8.91
2026-02-15T15:57:00Z,93.29,8.29
2026-02-15T15:58:00Z,93.53,7.80
2026-02-15T15:59:00Z,92.51,6.34
2026-02-15T16:00:00Z,95.77,4.03
2026-02-15T16:01:00Z,98.28,2.40
2026-02-15T16:02:00Z,99.00,1.01
2026-02-15T16:03:00Z,99.00,1.00
2026-02-15T16:04:00Z,99.00,1.00
2026-02-15T16:05:00Z,99.00,1.00
2026-02-15T16:06:00Z,99.00,1.00
2026-02-15T16:07:00Z,99.00,1.00
2026-02-15T16:08:00Z,99.00,1.00
2026-02-15T16:09:00Z,99.00,1.00
2026-02-15T16:10:00Z,99.00,1.00
2026-02-15T16:11:00Z,99.00,1.00
2026-02-15T16:12:00Z,99.00,1.00
