# event_ticker=KXATPMATCH-25OCT23RUUWAW
# final_score=6-4 7-6(5)
# score_resolution=6-4 7-6
# match_winner=Casper Ruud
# fav_player=Casper Ruud
# dog_player=Stan Wawrinka
# kalshi_date=2025-10-23
timestamp,Casper Ruud,Stan Wawrinka
2025-10-23T16:49:00Z,85.31,14.86
2025-10-23T16:50:00Z,85.31,16.01
2025-10-23T16:51:00Z,89.36,10.74
2025-10-23T16:52:00Z,91.29,5.81
2025-10-23T16:53:00Z,95.00,5.87
2025-10-23T16:54:00Z,94.59,5.60
2025-10-23T16:55:00Z,94.54,3.52
2025-10-23T16:56:00Z,94.75,3.82
2025-10-23T16:57:00Z,94.85,4.96
2025-10-23T16:58:00Z,96.74,4.98
2025-10-23T16:59:00Z,94.99,5.86
2025-10-23T17:00:00Z,93.38,6.96
2025-10-23T17:01:00Z,93.05,8.96
2025-10-23T17:02:00Z,90.79,9.04
2025-10-23T17:03:00Z,88.08,13.56
2025-10-23T17:04:00Z,85.00,15.84
2025-10-23T17:05:00Z,84.91,15.96
2025-10-23T17:06:00Z,85.33,13.90
2025-10-23T17:07:00Z,83.68,16.98
2025-10-23T17:08:00Z,82.00,18.28
2025-10-23T17:09:00Z,82.08,18.98
2025-10-23T17:10:00Z,81.83,18.93
2025-10-23T17:11:00Z,81.32,17.14
2025-10-23T17:12:00Z,85.90,18.26
2025-10-23T17:13:00Z,87.32,17.10
2025-10-23T17:14:00Z,91.24,11.87
2025-10-23T17:15:00Z,84.79,16.21
2025-10-23T17:16:00Z,86.75,16.07
2025-10-23T17:17:00Z,85.15,13.96
2025-10-23T17:18:00Z,86.21,14.37
2025-10-23T17:19:00Z,87.66,14.81
2025-10-23T17:20:00Z,89.92,10.86
2025-10-23T17:21:00Z,91.13,8.11
2025-10-23T17:22:00Z,93.65,7.46
2025-10-23T17:23:00Z,94.62,6.40
2025-10-23T17:24:00Z,93.93,6.74
2025-10-23T17:25:00Z,92.23,7.13
2025-10-23T17:26:00Z,92.50,8.15
2025-10-23T17:27:00Z,91.53,9.03
2025-10-23T17:28:00Z,94.52,7.25
2025-10-23T17:29:00Z,94.63,6.03
2025-10-23T17:30:00Z,93.02,7.48
2025-10-23T17:31:00Z,94.03,7.08
2025-10-23T17:32:00Z,94.00,6.70
2025-10-23T17:33:00Z,93.34,7.64
2025-10-23T17:34:00Z,92.34,8.00
2025-10-23T17:35:00Z,93.46,6.20
2025-10-23T17:36:00Z,94.07,8.00
2025-10-23T17:37:00Z,94.14,7.19
2025-10-23T17:38:00Z,95.16,7.00
2025-10-23T17:39:00Z,93.58,7.04
2025-10-23T17:40:00Z,93.03,7.86
2025-10-23T17:41:00Z,89.36,9.48
2025-10-23T17:42:00Z,90.02,9.92
2025-10-23T17:43:00Z,90.00,9.58
2025-10-23T17:44:00Z,93.17,6.78
2025-10-23T17:45:00Z,91.25,12.64
2025-10-23T17:46:00Z,92.53,8.45
2025-10-23T17:47:00Z,90.70,8.93
2025-10-23T17:48:00Z,94.78,6.31
2025-10-23T17:49:00Z,98.48,1.20
2025-10-23T17:50:00Z,99.00,1.00
2025-10-23T17:51:00Z,98.67,1.61
2025-10-23T17:52:00Z,99.00,1.61
