# event_ticker=KXATPMATCH-26FEB16DEJRUB
# final_score=6-4 6-3
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Jesper De Jong
# kalshi_date=2026-02-16
timestamp,Andrey Rublev,Jesper De Jong
2026-02-17T16:41:00Z,86.00,15.00
2026-02-17T16:42:00Z,86.00,15.00
2026-02-17T16:43:00Z,86.00,15.00
2026-02-17T16:44:00Z,86.00,15.00
2026-02-17T16:45:00Z,86.00,15.00
2026-02-17T16:46:00Z,86.00,15.00
2026-02-17T16:47:00Z,86.00,15.00
2026-02-17T16:48:00Z,86.00,15.00
2026-02-17T16:52:00Z,86.00,15.00
2026-02-17T16:53:00Z,86.00,15.00
2026-02-17T16:56:00Z,86.00,15.00
2026-02-17T16:57:00Z,86.00,15.00
2026-02-17T16:59:00Z,86.00,15.00
2026-02-17T17:00:00Z,86.00,15.00
2026-02-17T17:02:00Z,86.00,15.00
2026-02-17T17:03:00Z,86.00,15.00
2026-02-17T17:04:00Z,86.00,15.00
2026-02-17T17:05:00Z,86.00,15.00
2026-02-17T17:06:00Z,86.00,15.00
2026-02-17T17:08:00Z,86.00,15.00
2026-02-17T17:09:00Z,86.00,15.00
2026-02-17T17:11:00Z,86.00,15.00
2026-02-17T17:12:00Z,86.00,15.00
2026-02-17T17:13:00Z,85.08,15.00
2026-02-17T17:14:00Z,86.00,15.00
2026-02-17T17:15:00Z,85.99,15.00
2026-02-17T17:16:00Z,86.00,15.00
2026-02-17T17:17:00Z,86.01,15.00
2026-02-17T17:18:00Z,86.00,14.87
2026-02-17T17:19:00Z,86.02,14.87
2026-02-17T17:20:00Z,86.00,14.87
2026-02-17T17:21:00Z,86.00,15.00
2026-02-17T17:22:00Z,86.00,15.00
2026-02-17T17:23:00Z,85.09,15.00
2026-02-17T17:26:00Z,86.00,15.00
2026-02-17T17:27:00Z,86.00,15.00
2026-02-17T17:28:00Z,86.00,15.00
2026-02-17T17:29:00Z,86.00,15.00
2026-02-17T17:30:00Z,86.00,15.00
2026-02-17T17:33:00Z,86.00,15.00
2026-02-17T17:34:00Z,86.00,15.00
2026-02-17T17:35:00Z,86.00,15.00
2026-02-17T17:36:00Z,86.00,14.23
2026-02-17T17:37:00Z,86.00,15.00
2026-02-17T17:38:00Z,86.00,15.00
2026-02-17T17:39:00Z,86.00,15.00
2026-02-17T17:40:00Z,86.00,15.00
2026-02-17T17:41:00Z,86.00,15.00
2026-02-17T17:42:00Z,86.00,15.00
2026-02-17T17:43:00Z,86.88,14.00
2026-02-17T17:44:00Z,87.00,14.00
2026-02-17T17:45:00Z,87.00,15.00
2026-02-17T17:46:00Z,87.00,15.00
2026-02-17T17:47:00Z,87.00,15.00
2026-02-17T17:48:00Z,87.00,15.00
2026-02-17T17:50:00Z,87.00,15.00
2026-02-17T17:51:00Z,87.00,15.00
2026-02-17T17:53:00Z,86.00,15.00
2026-02-17T17:54:00Z,86.78,14.00
2026-02-17T17:56:00Z,87.00,15.00
2026-02-17T17:57:00Z,87.00,15.00
2026-02-17T17:58:00Z,86.49,15.00
2026-02-17T17:59:00Z,87.00,15.00
2026-02-17T18:00:00Z,87.00,15.00
2026-02-17T18:01:00Z,87.00,15.00
2026-02-17T18:02:00Z,87.00,15.00
2026-02-17T18:03:00Z,87.00,15.00
2026-02-17T18:04:00Z,87.00,15.00
2026-02-17T18:05:00Z,87.00,15.00
2026-02-17T18:07:00Z,87.00,15.00
2026-02-17T18:10:00Z,87.00,15.00
2026-02-17T18:11:00Z,86.00,14.86
2026-02-17T18:12:00Z,87.00,14.00
2026-02-17T18:13:00Z,87.00,15.00
2026-02-17T18:14:00Z,87.00,14.00
2026-02-17T18:16:00Z,87.00,15.00
2026-02-17T18:17:00Z,87.00,15.00
2026-02-17T18:18:00Z,87.00,15.00
2026-02-17T18:19:00Z,86.94,14.00
2026-02-17T18:20:00Z,86.00,14.00
2026-02-17T18:21:00Z,87.00,15.00
2026-02-17T18:22:00Z,87.00,15.00
2026-02-17T18:23:00Z,85.75,15.00
2026-02-17T18:24:00Z,86.00,15.00
2026-02-17T18:25:00Z,86.00,15.00
2026-02-17T18:27:00Z,86.00,14.97
2026-02-17T18:28:00Z,86.00,14.97
2026-02-17T18:29:00Z,86.00,17.00
2026-02-17T18:30:00Z,86.00,17.00
2026-02-17T18:31:00Z,85.00,17.00
2026-02-17T18:32:00Z,85.00,16.00
2026-02-17T18:33:00Z,85.00,15.38
2026-02-17T18:34:00Z,85.00,17.00
2026-02-17T18:35:00Z,85.00,17.00
2026-02-17T18:36:00Z,85.00,15.00
2026-02-17T18:37:00Z,85.00,16.97
2026-02-17T18:38:00Z,84.29,16.97
2026-02-17T18:39:00Z,85.00,16.97
2026-02-17T18:40:00Z,85.00,15.00
2026-02-17T18:41:00Z,85.00,15.00
2026-02-17T18:42:00Z,85.00,17.00
2026-02-17T18:43:00Z,85.00,17.00
2026-02-17T18:44:00Z,86.00,16.00
2026-02-17T18:45:00Z,86.00,16.00
2026-02-17T18:46:00Z,86.00,16.00
2026-02-17T18:47:00Z,89.03,15.46
2026-02-17T18:48:00Z,89.80,13.06
2026-02-17T18:49:00Z,87.90,12.14
2026-02-17T18:50:00Z,89.20,10.61
2026-02-17T18:51:00Z,88.35,12.44
2026-02-17T18:52:00Z,84.56,16.27
2026-02-17T18:53:00Z,83.75,18.53
2026-02-17T18:54:00Z,78.52,25.88
2026-02-17T18:55:00Z,70.48,31.90
2026-02-17T18:56:00Z,70.50,32.63
2026-02-17T18:57:00Z,70.84,29.88
2026-02-17T18:58:00Z,67.95,33.26
2026-02-17T18:59:00Z,70.36,32.13
2026-02-17T19:00:00Z,66.55,35.12
2026-02-17T19:01:00Z,65.89,35.54
2026-02-17T19:02:00Z,66.02,36.11
2026-02-17T19:03:00Z,64.44,36.50
2026-02-17T19:04:00Z,63.05,39.57
2026-02-17T19:05:00Z,64.91,37.55
2026-02-17T19:06:00Z,61.28,40.17
2026-02-17T19:07:00Z,57.46,42.20
2026-02-17T19:08:00Z,62.29,39.45
2026-02-17T19:09:00Z,63.17,38.00
2026-02-17T19:10:00Z,61.20,40.39
2026-02-17T19:11:00Z,58.14,43.04
2026-02-17T19:12:00Z,55.79,44.63
2026-02-17T19:13:00Z,57.25,43.97
2026-02-17T19:14:00Z,57.25,43.93
2026-02-17T19:15:00Z,57.83,42.84
2026-02-17T19:16:00Z,58.58,41.64
2026-02-17T19:17:00Z,63.25,39.80
2026-02-17T19:18:00Z,67.95,32.20
2026-02-17T19:19:00Z,69.40,28.79
2026-02-17T19:20:00Z,74.77,21.07
2026-02-17T19:21:00Z,76.71,23.77
2026-02-17T19:22:00Z,77.34,23.54
2026-02-17T19:23:00Z,79.62,21.23
2026-02-17T19:24:00Z,79.23,22.95
2026-02-17T19:25:00Z,81.58,21.68
2026-02-17T19:26:00Z,78.69,24.38
2026-02-17T19:27:00Z,77.88,23.41
2026-02-17T19:28:00Z,81.48,19.04
2026-02-17T19:29:00Z,89.52,9.45
2026-02-17T19:30:00Z,90.32,10.16
2026-02-17T19:31:00Z,90.81,9.45
2026-02-17T19:32:00Z,89.65,10.04
2026-02-17T19:33:00Z,89.10,10.25
2026-02-17T19:34:00Z,89.38,10.30
2026-02-17T19:35:00Z,89.54,11.25
2026-02-17T19:36:00Z,86.71,12.09
2026-02-17T19:37:00Z,88.04,11.20
2026-02-17T19:38:00Z,86.58,12.90
2026-02-17T19:39:00Z,86.92,13.85
2026-02-17T19:40:00Z,90.04,11.60
2026-02-17T19:41:00Z,88.95,10.80
2026-02-17T19:42:00Z,90.00,9.39
2026-02-17T19:43:00Z,90.78,9.60
2026-02-17T19:44:00Z,92.88,6.79
2026-02-17T19:45:00Z,95.20,4.64
2026-02-17T19:46:00Z,94.62,5.76
2026-02-17T19:47:00Z,94.41,5.23
2026-02-17T19:48:00Z,94.32,6.67
2026-02-17T19:49:00Z,94.61,3.84
2026-02-17T19:50:00Z,93.04,6.37
2026-02-17T19:51:00Z,93.00,8.46
2026-02-17T19:52:00Z,92.96,6.95
2026-02-17T19:53:00Z,93.70,6.10
2026-02-17T19:54:00Z,92.66,8.43
2026-02-17T19:55:00Z,95.94,4.35
2026-02-17T19:56:00Z,96.87,3.44
2026-02-17T19:57:00Z,96.00,4.90
2026-02-17T19:58:00Z,97.80,2.82
2026-02-17T19:59:00Z,98.99,1.41
2026-02-17T20:00:00Z,99.00,1.00
2026-02-17T20:01:00Z,99.00,1.00
2026-02-17T20:02:00Z,98.89,1.12
2026-02-17T20:03:00Z,97.80,3.99
2026-02-17T20:04:00Z,96.66,4.95
2026-02-17T20:05:00Z,98.31,1.60
2026-02-17T20:06:00Z,98.46,1.01
2026-02-17T20:07:00Z,98.72,2.27
2026-02-17T20:08:00Z,99.00,1.00
2026-02-17T20:09:00Z,99.00,1.00
2026-02-17T20:10:00Z,99.00,1.00
2026-02-17T20:11:00Z,99.00,1.00
2026-02-17T20:12:00Z,99.00,1.00
