# event_ticker=KXATPMATCH-26MAR10DJODRA
# final_score=4-6 6-4 7-6(5)
# score_resolution=6-4 4-6 6-7
# match_winner=Jack Draper
# fav_player=Novak Djokovic
# dog_player=Jack Draper
# kalshi_date=2026-03-10
timestamp,Novak Djokovic,Jack Draper
2026-03-12T00:15:00Z,59.00,43.00
2026-03-12T00:16:00Z,59.00,42.00
2026-03-12T00:17:00Z,59.00,42.00
2026-03-12T00:18:00Z,59.00,42.00
2026-03-12T00:19:00Z,58.80,42.61
2026-03-12T00:20:00Z,59.00,43.00
2026-03-12T00:21:00Z,59.00,43.00
2026-03-12T00:22:00Z,59.00,42.79
2026-03-12T00:23:00Z,59.00,42.00
2026-03-12T00:24:00Z,58.95,42.00
2026-03-12T00:25:00Z,59.00,42.00
2026-03-12T00:26:00Z,59.00,42.00
2026-03-12T00:27:00Z,59.00,42.00
2026-03-12T00:28:00Z,59.00,42.00
2026-03-12T00:29:00Z,59.00,41.85
2026-03-12T00:30:00Z,59.00,42.00
2026-03-12T00:31:00Z,59.00,42.00
2026-03-12T00:32:00Z,58.98,42.00
2026-03-12T00:33:00Z,59.00,42.00
2026-03-12T00:34:00Z,59.00,42.00
2026-03-12T00:35:00Z,59.00,42.00
2026-03-12T00:36:00Z,58.60,42.00
2026-03-12T00:37:00Z,59.00,42.00
2026-03-12T00:38:00Z,59.00,42.00
2026-03-12T00:39:00Z,59.00,42.02
2026-03-12T00:40:00Z,59.00,42.51
2026-03-12T00:41:00Z,58.97,42.71
2026-03-12T00:42:00Z,58.98,43.00
2026-03-12T00:43:00Z,59.00,42.77
2026-03-12T00:44:00Z,59.00,42.89
2026-03-12T00:45:00Z,59.00,43.00
2026-03-12T00:46:00Z,59.00,43.00
2026-03-12T00:47:00Z,59.00,43.00
2026-03-12T00:48:00Z,58.07,43.00
2026-03-12T00:49:00Z,58.85,43.00
2026-03-12T00:50:00Z,59.00,43.00
2026-03-12T00:51:00Z,58.17,43.00
2026-03-12T00:52:00Z,59.00,43.00
2026-03-12T00:53:00Z,59.00,43.00
2026-03-12T00:54:00Z,58.94,42.84
2026-03-12T00:55:00Z,59.00,42.75
2026-03-12T00:56:00Z,59.00,42.39
2026-03-12T00:57:00Z,58.98,42.89
2026-03-12T00:58:00Z,59.00,42.99
2026-03-12T00:59:00Z,59.00,42.87
2026-03-12T01:00:00Z,59.00,42.89
2026-03-12T01:01:00Z,59.00,43.00
2026-03-12T01:02:00Z,59.00,43.00
2026-03-12T01:03:00Z,59.00,42.87
2026-03-12T01:04:00Z,59.00,43.00
2026-03-12T01:05:00Z,58.85,43.00
2026-03-12T01:06:00Z,59.00,44.00
2026-03-12T01:07:00Z,59.00,43.99
2026-03-12T01:08:00Z,59.00,43.98
2026-03-12T01:09:00Z,59.00,43.31
2026-03-12T01:10:00Z,58.99,43.47
2026-03-12T01:11:00Z,58.98,42.98
2026-03-12T01:12:00Z,59.19,42.02
2026-03-12T01:13:00Z,61.93,40.53
2026-03-12T01:14:00Z,63.31,38.59
2026-03-12T01:15:00Z,64.40,38.32
2026-03-12T01:16:00Z,62.09,38.10
2026-03-12T01:17:00Z,61.31,39.72
2026-03-12T01:18:00Z,60.86,40.40
2026-03-12T01:19:00Z,61.84,40.28
2026-03-12T01:20:00Z,65.08,37.01
2026-03-12T01:21:00Z,63.57,37.00
2026-03-12T01:22:00Z,64.29,36.72
2026-03-12T01:23:00Z,64.35,36.96
2026-03-12T01:24:00Z,63.74,37.05
2026-03-12T01:25:00Z,61.84,40.00
2026-03-12T01:26:00Z,62.45,39.44
2026-03-12T01:27:00Z,64.71,37.53
2026-03-12T01:28:00Z,65.00,36.08
2026-03-12T01:29:00Z,64.61,36.02
2026-03-12T01:30:00Z,61.81,40.55
2026-03-12T01:31:00Z,60.25,39.21
2026-03-12T01:32:00Z,60.73,42.06
2026-03-12T01:33:00Z,64.78,36.97
2026-03-12T01:34:00Z,65.00,36.00
2026-03-12T01:35:00Z,65.36,35.83
2026-03-12T01:36:00Z,64.41,36.93
2026-03-12T01:37:00Z,64.80,34.72
2026-03-12T01:38:00Z,62.08,38.78
2026-03-12T01:39:00Z,60.23,41.53
2026-03-12T01:40:00Z,61.32,38.79
2026-03-12T01:41:00Z,60.00,40.49
2026-03-12T01:42:00Z,62.96,37.44
2026-03-12T01:43:00Z,62.90,37.97
2026-03-12T01:44:00Z,63.80,34.50
2026-03-12T01:45:00Z,70.44,30.30
2026-03-12T01:46:00Z,79.27,23.55
2026-03-12T01:47:00Z,82.51,17.46
2026-03-12T01:48:00Z,82.60,17.81
2026-03-12T01:49:00Z,82.23,18.03
2026-03-12T01:50:00Z,80.90,18.12
2026-03-12T01:51:00Z,76.22,23.74
2026-03-12T01:52:00Z,74.64,27.82
2026-03-12T01:53:00Z,68.70,32.81
2026-03-12T01:54:00Z,68.70,32.09
2026-03-12T01:55:00Z,64.45,34.84
2026-03-12T01:56:00Z,63.47,35.79
2026-03-12T01:57:00Z,65.82,35.22
2026-03-12T01:58:00Z,66.08,35.34
2026-03-12T01:59:00Z,65.53,35.53
2026-03-12T02:00:00Z,65.05,35.61
2026-03-12T02:01:00Z,65.01,37.55
2026-03-12T02:02:00Z,63.21,38.49
2026-03-12T02:03:00Z,60.97,39.74
2026-03-12T02:04:00Z,61.46,39.59
2026-03-12T02:05:00Z,61.89,38.31
2026-03-12T02:06:00Z,61.97,38.28
2026-03-12T02:07:00Z,61.49,37.34
2026-03-12T02:08:00Z,62.13,37.70
2026-03-12T02:09:00Z,62.63,38.39
2026-03-12T02:10:00Z,64.19,37.42
2026-03-12T02:11:00Z,70.14,30.96
2026-03-12T02:12:00Z,79.58,21.35
2026-03-12T02:13:00Z,82.33,19.53
2026-03-12T02:14:00Z,80.72,18.45
2026-03-12T02:15:00Z,83.80,16.83
2026-03-12T02:16:00Z,84.03,15.98
2026-03-12T02:17:00Z,83.98,16.76
2026-03-12T02:18:00Z,83.46,17.35
2026-03-12T02:19:00Z,81.89,20.01
2026-03-12T02:20:00Z,83.62,18.35
2026-03-12T02:21:00Z,87.28,14.29
2026-03-12T02:22:00Z,85.12,14.34
2026-03-12T02:23:00Z,83.04,18.50
2026-03-12T02:24:00Z,80.53,20.12
2026-03-12T02:25:00Z,75.79,25.94
2026-03-12T02:26:00Z,68.84,27.82
2026-03-12T02:27:00Z,62.56,39.53
2026-03-12T02:28:00Z,61.84,39.93
2026-03-12T02:29:00Z,60.60,42.37
2026-03-12T02:30:00Z,57.40,44.44
2026-03-12T02:31:00Z,62.52,39.64
2026-03-12T02:32:00Z,68.96,32.90
2026-03-12T02:33:00Z,61.64,36.36
2026-03-12T02:34:00Z,59.65,38.45
2026-03-12T02:35:00Z,58.63,41.15
2026-03-12T02:36:00Z,58.08,40.66
2026-03-12T02:37:00Z,58.92,41.10
2026-03-12T02:38:00Z,57.70,41.33
2026-03-12T02:39:00Z,52.52,48.38
2026-03-12T02:40:00Z,51.99,48.85
2026-03-12T02:41:00Z,54.98,45.12
2026-03-12T02:42:00Z,57.99,43.50
2026-03-12T02:43:00Z,59.16,40.99
2026-03-12T02:44:00Z,60.59,42.17
2026-03-12T02:45:00Z,49.19,50.59
2026-03-12T02:46:00Z,42.47,55.60
2026-03-12T02:47:00Z,49.65,50.82
2026-03-12T02:48:00Z,53.50,46.86
2026-03-12T02:49:00Z,53.44,46.44
2026-03-12T02:50:00Z,53.60,46.49
2026-03-12T02:51:00Z,51.26,51.18
2026-03-12T02:52:00Z,46.98,57.09
2026-03-12T02:53:00Z,37.77,63.71
2026-03-12T02:54:00Z,30.37,65.51
2026-03-12T02:55:00Z,26.38,70.93
2026-03-12T02:56:00Z,36.79,60.91
2026-03-12T02:57:00Z,36.63,63.05
2026-03-12T02:58:00Z,21.74,81.09
2026-03-12T02:59:00Z,19.78,80.98
2026-03-12T03:00:00Z,22.50,79.12
2026-03-12T03:01:00Z,32.77,69.36
2026-03-12T03:02:00Z,28.78,70.40
2026-03-12T03:03:00Z,27.19,74.47
2026-03-12T03:04:00Z,18.83,80.58
2026-03-12T03:05:00Z,16.04,83.02
2026-03-12T03:06:00Z,19.20,81.80
2026-03-12T03:07:00Z,21.47,78.00
2026-03-12T03:08:00Z,23.53,76.76
2026-03-12T03:09:00Z,24.42,76.85
2026-03-12T03:10:00Z,26.34,73.47
2026-03-12T03:11:00Z,11.27,84.43
2026-03-12T03:12:00Z,12.67,87.58
2026-03-12T03:13:00Z,14.46,86.01
2026-03-12T03:14:00Z,16.81,85.10
2026-03-12T03:15:00Z,16.48,84.56
2026-03-12T03:16:00Z,16.62,83.88
2026-03-12T03:17:00Z,16.77,83.95
2026-03-12T03:18:00Z,11.74,90.31
2026-03-12T03:19:00Z,11.17,90.68
2026-03-12T03:20:00Z,8.29,92.01
2026-03-12T03:21:00Z,10.30,91.17
2026-03-12T03:22:00Z,10.21,89.81
2026-03-12T03:23:00Z,10.57,89.34
2026-03-12T03:24:00Z,17.01,85.15
2026-03-12T03:25:00Z,36.01,62.64
2026-03-12T03:26:00Z,41.64,53.44
2026-03-12T03:27:00Z,54.32,44.61
2026-03-12T03:28:00Z,58.52,43.27
2026-03-12T03:29:00Z,58.17,41.66
2026-03-12T03:30:00Z,57.07,45.46
2026-03-12T03:31:00Z,63.63,36.52
2026-03-12T03:32:00Z,64.16,35.83
2026-03-12T03:33:00Z,64.76,35.16
2026-03-12T03:34:00Z,68.22,29.65
2026-03-12T03:35:00Z,62.64,37.76
2026-03-12T03:36:00Z,63.93,36.81
2026-03-12T03:37:00Z,56.89,43.86
2026-03-12T03:38:00Z,58.31,40.05
2026-03-12T03:39:00Z,46.65,52.52
2026-03-12T03:40:00Z,30.77,67.69
2026-03-12T03:41:00Z,53.80,46.21
2026-03-12T03:42:00Z,67.18,41.73
2026-03-12T03:43:00Z,63.79,34.93
2026-03-12T03:44:00Z,31.98,70.60
2026-03-12T03:45:00Z,45.93,64.05
2026-03-12T03:46:00Z,45.55,54.74
2026-03-12T03:47:00Z,22.37,87.50
2026-03-12T03:48:00Z,1.00,99.00
2026-03-12T03:49:00Z,1.00,99.00
2026-03-12T03:50:00Z,1.00,99.00
2026-03-12T03:51:00Z,1.00,99.00
2026-03-12T03:52:00Z,1.00,99.00
