# event_ticker=KXATPMATCH-26JAN11MEDNAK
# final_score=6-2 7-6(1)
# score_resolution=2-6 6-7
# match_winner=Daniil Medvedev
# fav_player=Brandon Nakashima
# dog_player=Daniil Medvedev
# kalshi_date=2026-01-11
timestamp,Brandon Nakashima,Daniil Medvedev
2026-01-11T08:38:00Z,24.00,78.00
2026-01-11T08:39:00Z,24.00,77.00
2026-01-11T08:40:00Z,24.94,78.00
2026-01-11T08:41:00Z,25.53,76.58
2026-01-11T08:42:00Z,21.76,81.14
2026-01-11T08:43:00Z,19.43,80.31
2026-01-11T08:44:00Z,16.59,85.67
2026-01-11T08:45:00Z,15.01,86.03
2026-01-11T08:46:00Z,15.19,86.32
2026-01-11T08:47:00Z,13.71,88.00
2026-01-11T08:48:00Z,12.95,89.08
2026-01-11T08:49:00Z,11.49,90.28
2026-01-11T08:50:00Z,12.12,90.32
2026-01-11T08:51:00Z,10.39,91.49
2026-01-11T08:52:00Z,10.00,92.00
2026-01-11T08:53:00Z,9.18,93.00
2026-01-11T08:54:00Z,7.31,93.53
2026-01-11T08:55:00Z,9.32,93.85
2026-01-11T08:56:00Z,9.10,90.29
2026-01-11T08:57:00Z,9.00,90.01
2026-01-11T08:58:00Z,9.74,91.70
2026-01-11T08:59:00Z,10.24,90.14
2026-01-11T09:00:00Z,9.38,91.87
2026-01-11T09:01:00Z,10.33,91.67
2026-01-11T09:02:00Z,9.67,90.65
2026-01-11T09:03:00Z,10.79,91.00
2026-01-11T09:04:00Z,9.98,91.97
2026-01-11T09:05:00Z,9.46,91.89
2026-01-11T09:06:00Z,9.96,91.54
2026-01-11T09:07:00Z,10.62,91.07
2026-01-11T09:08:00Z,10.30,91.00
2026-01-11T09:09:00Z,10.10,91.00
2026-01-11T09:10:00Z,9.00,91.99
2026-01-11T09:11:00Z,9.94,92.00
2026-01-11T09:12:00Z,10.63,90.06
2026-01-11T09:13:00Z,11.01,89.00
2026-01-11T09:14:00Z,10.04,90.31
2026-01-11T09:15:00Z,9.97,91.00
2026-01-11T09:16:00Z,10.33,90.69
2026-01-11T09:17:00Z,10.47,90.95
2026-01-11T09:18:00Z,10.69,90.03
2026-01-11T09:19:00Z,11.63,89.24
2026-01-11T09:20:00Z,12.61,88.95
2026-01-11T09:21:00Z,13.10,88.24
2026-01-11T09:22:00Z,14.81,85.36
2026-01-11T09:23:00Z,16.67,83.42
2026-01-11T09:24:00Z,13.97,88.85
2026-01-11T09:25:00Z,11.99,88.48
2026-01-11T09:26:00Z,14.72,87.00
2026-01-11T09:27:00Z,15.95,84.10
2026-01-11T09:28:00Z,15.72,84.39
2026-01-11T09:29:00Z,16.39,86.01
2026-01-11T09:30:00Z,13.79,87.99
2026-01-11T09:31:00Z,13.23,87.82
2026-01-11T09:32:00Z,15.93,86.85
2026-01-11T09:33:00Z,12.01,88.59
2026-01-11T09:34:00Z,10.61,90.88
2026-01-11T09:35:00Z,10.44,90.92
2026-01-11T09:36:00Z,4.88,95.62
2026-01-11T09:37:00Z,4.55,95.59
2026-01-11T09:38:00Z,3.99,96.00
2026-01-11T09:39:00Z,5.09,95.82
2026-01-11T09:40:00Z,7.20,92.90
2026-01-11T09:41:00Z,4.03,95.52
2026-01-11T09:42:00Z,2.82,98.06
2026-01-11T09:43:00Z,3.66,97.43
2026-01-11T09:44:00Z,3.97,96.25
2026-01-11T09:45:00Z,3.70,97.05
2026-01-11T09:46:00Z,3.60,97.00
2026-01-11T09:47:00Z,4.00,96.01
2026-01-11T09:48:00Z,6.82,94.14
2026-01-11T09:49:00Z,3.90,96.04
2026-01-11T09:50:00Z,2.05,98.41
2026-01-11T09:51:00Z,2.38,98.00
2026-01-11T09:52:00Z,2.55,98.13
2026-01-11T09:53:00Z,2.03,98.01
2026-01-11T09:54:00Z,2.76,97.01
2026-01-11T09:55:00Z,5.13,95.23
2026-01-11T09:56:00Z,4.64,95.54
2026-01-11T09:57:00Z,1.76,98.94
2026-01-11T09:58:00Z,1.26,98.85
2026-01-11T09:59:00Z,4.53,97.40
2026-01-11T10:00:00Z,5.14,94.82
2026-01-11T10:01:00Z,12.98,93.86
2026-01-11T10:02:00Z,16.73,84.00
2026-01-11T10:03:00Z,19.73,80.13
2026-01-11T10:04:00Z,21.96,79.21
2026-01-11T10:05:00Z,22.97,77.17
2026-01-11T10:06:00Z,23.11,79.25
2026-01-11T10:07:00Z,17.93,82.37
2026-01-11T10:08:00Z,18.77,82.24
2026-01-11T10:09:00Z,15.78,83.58
2026-01-11T10:10:00Z,10.06,90.77
2026-01-11T10:11:00Z,6.08,92.27
2026-01-11T10:12:00Z,3.40,95.21
2026-01-11T10:13:00Z,1.57,98.86
2026-01-11T10:14:00Z,1.70,99.00
2026-01-11T10:15:00Z,1.36,99.00
2026-01-11T10:16:00Z,1.00,99.00
2026-01-11T10:17:00Z,1.00,99.00
2026-01-11T10:18:00Z,1.00,99.00
2026-01-11T10:19:00Z,1.00,99.00
2026-01-11T10:20:00Z,1.00,99.00
2026-01-11T10:21:00Z,1.00,99.00
2026-01-11T10:22:00Z,1.00,99.00
2026-01-11T10:24:00Z,1.00,99.00
2026-01-11T10:25:00Z,1.00,99.00
2026-01-11T10:26:00Z,1.00,99.00
2026-01-11T10:27:00Z,1.00,99.00
2026-01-11T10:29:00Z,1.00,99.00
2026-01-11T10:31:00Z,1.00,99.00
2026-01-11T10:33:00Z,1.00,99.00
2026-01-11T10:34:00Z,1.00,99.00
