# event_ticker=KXATPMATCH-26APR15SONRUB
# final_score=6-2 6-3
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Lorenzo Sonego
# kalshi_date=2026-04-15
timestamp,Andrey Rublev,Lorenzo Sonego
2026-04-16T06:58:00Z,79.00,23.00
2026-04-16T06:59:00Z,79.00,23.00
2026-04-16T09:02:00Z,79.00,23.00
2026-04-16T09:04:00Z,77.00,23.00
2026-04-16T09:05:00Z,78.00,23.00
2026-04-16T09:06:00Z,78.00,23.00
2026-04-16T09:07:00Z,78.00,23.00
2026-04-16T09:09:00Z,78.00,23.00
2026-04-16T09:11:00Z,78.00,23.00
2026-04-16T09:14:00Z,78.00,23.00
2026-04-16T09:15:00Z,78.00,23.00
2026-04-16T09:16:00Z,78.00,23.00
2026-04-16T09:17:00Z,78.00,23.00
2026-04-16T09:18:00Z,78.00,23.00
2026-04-16T09:20:00Z,77.36,23.00
2026-04-16T09:21:00Z,77.00,23.00
2026-04-16T09:28:00Z,78.00,23.00
2026-04-16T09:34:00Z,78.00,23.00
2026-04-16T09:43:00Z,78.00,23.00
2026-04-16T09:48:00Z,78.00,23.00
2026-04-16T09:50:00Z,78.00,23.00
2026-04-16T09:51:00Z,78.00,23.00
2026-04-16T09:52:00Z,78.00,23.00
2026-04-16T09:57:00Z,78.00,23.00
2026-04-16T09:58:00Z,78.00,23.00
2026-04-16T09:59:00Z,79.00,23.00
2026-04-16T10:07:00Z,79.00,23.00
2026-04-16T10:10:00Z,79.00,23.00
2026-04-16T10:11:00Z,79.00,23.00
2026-04-16T10:14:00Z,79.00,23.00
2026-04-16T10:17:00Z,79.00,23.00
2026-04-16T10:18:00Z,79.00,23.00
2026-04-16T10:23:00Z,79.00,24.00
2026-04-16T10:28:00Z,79.00,24.00
2026-04-16T10:29:00Z,79.00,24.00
2026-04-16T10:30:00Z,79.00,24.00
2026-04-16T10:31:00Z,79.00,24.00
2026-04-16T10:33:00Z,79.00,24.00
2026-04-16T10:34:00Z,79.00,24.00
2026-04-16T10:35:00Z,79.00,24.00
2026-04-16T10:38:00Z,79.00,24.00
2026-04-16T10:40:00Z,79.00,23.00
2026-04-16T10:42:00Z,79.00,23.00
2026-04-16T10:44:00Z,79.00,23.00
2026-04-16T10:45:00Z,79.00,23.00
2026-04-16T10:46:00Z,79.00,23.00
2026-04-16T10:47:00Z,79.00,23.00
2026-04-16T10:52:00Z,79.00,23.00
2026-04-16T10:53:00Z,79.00,23.00
2026-04-16T10:54:00Z,79.00,23.00
2026-04-16T10:55:00Z,79.00,23.00
2026-04-16T10:56:00Z,79.00,23.00
2026-04-16T10:58:00Z,79.00,23.00
2026-04-16T10:59:00Z,79.35,23.00
2026-04-16T11:00:00Z,80.00,23.00
2026-04-16T11:01:00Z,80.00,23.00
2026-04-16T11:02:00Z,80.00,23.00
2026-04-16T11:03:00Z,80.00,23.00
2026-04-16T11:07:00Z,80.00,23.00
2026-04-16T11:10:00Z,80.00,23.00
2026-04-16T11:13:00Z,80.00,23.00
2026-04-16T11:14:00Z,80.00,23.00
2026-04-16T11:15:00Z,80.00,23.00
2026-04-16T11:16:00Z,80.00,23.00
2026-04-16T11:19:00Z,80.00,23.00
2026-04-16T11:21:00Z,80.00,23.00
2026-04-16T11:22:00Z,80.00,23.00
2026-04-16T11:24:00Z,80.00,23.00
2026-04-16T11:28:00Z,78.36,23.00
2026-04-16T11:29:00Z,78.36,23.00
2026-04-16T11:30:00Z,78.00,23.00
2026-04-16T11:33:00Z,78.00,23.00
2026-04-16T11:36:00Z,78.00,23.46
2026-04-16T11:37:00Z,78.00,23.46
2026-04-16T11:38:00Z,78.00,24.00
2026-04-16T11:39:00Z,78.00,24.00
2026-04-16T11:40:00Z,78.00,24.00
2026-04-16T11:41:00Z,78.00,24.00
2026-04-16T11:42:00Z,78.00,23.97
2026-04-16T11:43:00Z,80.00,23.00
2026-04-16T11:44:00Z,79.28,22.62
2026-04-16T11:45:00Z,80.95,23.08
2026-04-16T11:46:00Z,80.14,24.48
2026-04-16T11:47:00Z,76.00,25.76
2026-04-16T11:48:00Z,74.34,29.33
2026-04-16T11:49:00Z,69.33,34.67
2026-04-16T11:50:00Z,66.02,37.05
2026-04-16T11:51:00Z,59.91,41.03
2026-04-16T11:52:00Z,61.02,41.98
2026-04-16T11:53:00Z,58.69,45.75
2026-04-16T11:54:00Z,56.17,44.98
2026-04-16T11:55:00Z,61.18,40.97
2026-04-16T11:56:00Z,60.18,41.70
2026-04-16T11:57:00Z,60.07,39.91
2026-04-16T11:58:00Z,61.00,39.79
2026-04-16T11:59:00Z,63.98,34.40
2026-04-16T12:00:00Z,74.47,29.06
2026-04-16T12:01:00Z,75.11,25.02
2026-04-16T12:02:00Z,78.02,23.97
2026-04-16T12:03:00Z,80.32,21.76
2026-04-16T12:04:00Z,80.00,22.78
2026-04-16T12:05:00Z,77.84,24.06
2026-04-16T12:06:00Z,79.76,22.67
2026-04-16T12:07:00Z,78.01,28.44
2026-04-16T12:08:00Z,79.98,19.10
2026-04-16T12:09:00Z,86.48,15.68
2026-04-16T12:10:00Z,78.15,19.04
2026-04-16T12:11:00Z,80.94,20.44
2026-04-16T12:12:00Z,84.95,14.93
2026-04-16T12:13:00Z,87.67,13.14
2026-04-16T12:14:00Z,87.46,11.98
2026-04-16T12:15:00Z,89.57,12.50
2026-04-16T12:16:00Z,87.10,14.31
2026-04-16T12:17:00Z,90.00,11.27
2026-04-16T12:18:00Z,89.00,11.85
2026-04-16T12:19:00Z,89.05,12.00
2026-04-16T12:20:00Z,92.36,11.97
2026-04-16T12:21:00Z,88.45,11.13
2026-04-16T12:22:00Z,91.89,9.96
2026-04-16T12:23:00Z,92.91,7.34
2026-04-16T12:24:00Z,93.97,7.14
2026-04-16T12:25:00Z,94.63,7.12
2026-04-16T12:26:00Z,93.96,7.00
2026-04-16T12:27:00Z,94.01,7.00
2026-04-16T12:28:00Z,94.00,7.00
2026-04-16T12:29:00Z,94.00,7.00
2026-04-16T12:30:00Z,93.36,7.83
2026-04-16T12:31:00Z,93.11,7.84
2026-04-16T12:32:00Z,94.68,6.87
2026-04-16T12:33:00Z,94.96,6.51
2026-04-16T12:34:00Z,95.05,6.73
2026-04-16T12:35:00Z,94.34,4.85
2026-04-16T12:36:00Z,96.75,3.53
2026-04-16T12:37:00Z,97.00,2.62
2026-04-16T12:38:00Z,97.36,2.90
2026-04-16T12:39:00Z,97.03,2.75
2026-04-16T12:40:00Z,98.13,4.36
2026-04-16T12:41:00Z,96.21,4.96
2026-04-16T12:42:00Z,97.21,3.62
2026-04-16T12:43:00Z,96.03,4.61
2026-04-16T12:44:00Z,97.95,3.65
2026-04-16T12:45:00Z,96.92,2.22
2026-04-16T12:46:00Z,96.02,4.80
2026-04-16T12:47:00Z,96.00,4.16
2026-04-16T12:48:00Z,97.00,3.41
2026-04-16T12:49:00Z,97.97,2.58
2026-04-16T12:50:00Z,98.68,2.46
2026-04-16T12:51:00Z,98.52,1.16
2026-04-16T12:52:00Z,97.64,1.76
2026-04-16T12:53:00Z,99.00,1.15
2026-04-16T12:54:00Z,99.00,1.91
2026-04-16T12:55:00Z,98.00,2.18
2026-04-16T12:56:00Z,98.00,2.94
2026-04-16T12:57:00Z,97.01,3.10
2026-04-16T12:58:00Z,98.98,3.95
2026-04-16T12:59:00Z,98.00,1.97
2026-04-16T13:00:00Z,98.00,1.09
2026-04-16T13:01:00Z,98.00,2.23
2026-04-16T13:02:00Z,97.60,2.35
2026-04-16T13:03:00Z,98.00,2.76
2026-04-16T13:04:00Z,98.03,3.41
2026-04-16T13:05:00Z,98.00,3.00
2026-04-16T13:06:00Z,98.00,2.99
2026-04-16T13:07:00Z,98.46,1.78
2026-04-16T13:08:00Z,97.75,2.97
2026-04-16T13:09:00Z,97.83,2.49
2026-04-16T13:10:00Z,98.98,2.00
2026-04-16T13:11:00Z,98.00,1.95
2026-04-16T13:12:00Z,98.02,2.63
2026-04-16T13:13:00Z,97.98,3.00
2026-04-16T13:14:00Z,97.97,2.65
2026-04-16T13:15:00Z,98.85,1.21
2026-04-16T13:16:00Z,98.16,1.95
2026-04-16T13:17:00Z,96.94,2.90
2026-04-16T13:18:00Z,98.94,1.26
2026-04-16T13:19:00Z,99.00,1.66
2026-04-16T13:20:00Z,99.00,1.70
2026-04-16T13:21:00Z,98.91,1.15
2026-04-16T13:22:00Z,99.00,1.47
2026-04-16T13:23:00Z,99.00,1.30
2026-04-16T13:24:00Z,98.84,1.85
2026-04-16T13:25:00Z,99.00,1.00
2026-04-16T13:26:00Z,99.00,1.00
2026-04-16T13:27:00Z,99.00,1.00
