# event_ticker=KXATPMATCH-26MAR10MEDMIC
# final_score=6-2 6-4
# match_winner=Daniil Medvedev
# fav_player=Daniil Medvedev
# dog_player=Alex Michelsen
# kalshi_date=2026-03-10
timestamp,Daniil Medvedev,Alex Michelsen
2026-03-11T15:46:00Z,77.00,25.00
2026-03-11T15:56:00Z,77.00,25.00
2026-03-11T15:58:00Z,77.00,25.00
2026-03-11T16:00:00Z,77.00,25.00
2026-03-11T16:04:00Z,77.00,25.00
2026-03-11T16:10:00Z,77.00,25.00
2026-03-11T16:12:00Z,77.00,25.00
2026-03-11T16:16:00Z,77.00,25.00
2026-03-11T16:17:00Z,77.00,25.00
2026-03-11T16:19:00Z,77.00,25.00
2026-03-11T16:24:00Z,77.00,25.00
2026-03-11T16:25:00Z,77.00,25.00
2026-03-11T16:26:00Z,77.00,25.00
2026-03-11T16:27:00Z,77.00,25.00
2026-03-11T16:28:00Z,77.00,25.00
2026-03-11T16:29:00Z,77.00,25.00
2026-03-11T16:30:00Z,76.00,25.00
2026-03-11T16:31:00Z,77.00,25.00
2026-03-11T16:33:00Z,77.00,25.00
2026-03-11T16:34:00Z,77.00,25.00
2026-03-11T16:35:00Z,77.00,25.00
2026-03-11T16:38:00Z,77.00,25.00
2026-03-11T16:40:00Z,77.00,25.00
2026-03-11T16:43:00Z,77.00,25.00
2026-03-11T16:45:00Z,76.00,25.00
2026-03-11T16:48:00Z,77.00,25.00
2026-03-11T16:49:00Z,77.00,25.00
2026-03-11T16:50:00Z,77.00,25.00
2026-03-11T16:52:00Z,77.00,25.00
2026-03-11T16:53:00Z,77.00,25.00
2026-03-11T16:55:00Z,77.00,25.00
2026-03-11T16:56:00Z,77.00,24.00
2026-03-11T16:57:00Z,77.00,24.00
2026-03-11T16:58:00Z,77.00,24.00
2026-03-11T17:01:00Z,77.00,24.00
2026-03-11T17:03:00Z,77.00,24.00
2026-03-11T17:10:00Z,77.00,24.00
2026-03-11T17:13:00Z,77.00,24.00
2026-03-11T17:14:00Z,77.00,24.00
2026-03-11T17:15:00Z,77.00,24.00
2026-03-11T17:16:00Z,77.00,24.00
2026-03-11T17:17:00Z,77.00,23.00
2026-03-11T17:18:00Z,77.00,24.00
2026-03-11T17:19:00Z,76.00,24.00
2026-03-11T17:20:00Z,77.00,24.00
2026-03-11T17:22:00Z,76.00,24.00
2026-03-11T17:25:00Z,76.00,25.00
2026-03-11T17:28:00Z,76.00,25.00
2026-03-11T17:29:00Z,76.00,25.00
2026-03-11T17:31:00Z,76.00,25.00
2026-03-11T17:32:00Z,76.00,25.00
2026-03-11T17:34:00Z,76.00,25.00
2026-03-11T17:36:00Z,76.00,25.00
2026-03-11T17:37:00Z,76.00,25.00
2026-03-11T17:38:00Z,76.00,25.00
2026-03-11T17:40:00Z,76.00,25.00
2026-03-11T17:46:00Z,76.00,25.00
2026-03-11T17:49:00Z,76.00,25.00
2026-03-11T17:50:00Z,76.00,25.00
2026-03-11T17:54:00Z,76.00,25.00
2026-03-11T17:56:00Z,76.00,25.00
2026-03-11T17:57:00Z,76.00,25.00
2026-03-11T17:58:00Z,76.00,25.00
2026-03-11T18:01:00Z,76.00,25.00
2026-03-11T18:03:00Z,74.09,25.00
2026-03-11T18:04:00Z,76.00,25.00
2026-03-11T18:07:00Z,76.00,25.00
2026-03-11T18:08:00Z,76.00,25.00
2026-03-11T18:09:00Z,76.00,25.00
2026-03-11T18:10:00Z,76.00,25.00
2026-03-11T18:11:00Z,76.00,25.00
2026-03-11T18:12:00Z,76.00,25.00
2026-03-11T18:13:00Z,76.00,25.00
2026-03-11T18:15:00Z,74.00,25.00
2026-03-11T18:19:00Z,76.00,25.00
2026-03-11T18:21:00Z,76.00,25.00
2026-03-11T18:24:00Z,76.00,25.00
2026-03-11T18:27:00Z,76.00,25.00
2026-03-11T18:28:00Z,76.00,25.00
2026-03-11T18:29:00Z,76.00,25.00
2026-03-11T18:30:00Z,76.00,25.00
2026-03-11T18:31:00Z,76.00,25.00
2026-03-11T18:32:00Z,76.00,25.00
2026-03-11T18:33:00Z,75.53,25.00
2026-03-11T18:35:00Z,75.53,25.00
2026-03-11T18:36:00Z,76.00,25.00
2026-03-11T18:40:00Z,76.00,25.00
2026-03-11T18:41:00Z,76.00,25.00
2026-03-11T18:42:00Z,76.00,25.00
2026-03-11T18:43:00Z,76.00,25.00
2026-03-11T18:44:00Z,76.00,25.00
2026-03-11T18:46:00Z,76.00,25.00
2026-03-11T18:49:00Z,76.00,25.00
2026-03-11T18:50:00Z,76.00,25.00
2026-03-11T18:51:00Z,76.00,25.00
2026-03-11T18:52:00Z,76.00,25.00
2026-03-11T18:55:00Z,76.00,25.00
2026-03-11T18:56:00Z,76.00,25.00
2026-03-11T18:57:00Z,76.00,25.00
2026-03-11T19:00:00Z,76.00,25.00
2026-03-11T19:02:00Z,76.00,25.00
2026-03-11T19:03:00Z,75.00,25.00
2026-03-11T19:05:00Z,75.00,25.00
2026-03-11T19:06:00Z,75.00,25.00
2026-03-11T19:07:00Z,76.00,25.00
2026-03-11T19:10:00Z,76.00,25.00
2026-03-11T19:12:00Z,76.00,25.00
2026-03-11T19:13:00Z,76.00,24.11
2026-03-11T19:14:00Z,76.00,25.00
2026-03-11T19:15:00Z,76.00,25.00
2026-03-11T19:17:00Z,76.00,25.00
2026-03-11T19:18:00Z,76.00,25.00
2026-03-11T19:19:00Z,76.00,25.00
2026-03-11T19:20:00Z,76.00,25.00
2026-03-11T19:21:00Z,76.00,25.00
2026-03-11T19:23:00Z,76.00,25.00
2026-03-11T19:24:00Z,76.00,25.00
2026-03-11T19:25:00Z,76.00,25.00
2026-03-11T19:26:00Z,76.00,25.00
2026-03-11T19:27:00Z,76.00,25.00
2026-03-11T19:28:00Z,77.00,25.00
2026-03-11T19:29:00Z,77.00,25.00
2026-03-11T19:30:00Z,77.00,25.00
2026-03-11T19:31:00Z,77.00,25.00
2026-03-11T19:32:00Z,77.00,25.00
2026-03-11T19:33:00Z,76.00,25.00
2026-03-11T19:34:00Z,76.00,25.00
2026-03-11T19:35:00Z,75.91,25.00
2026-03-11T19:36:00Z,76.00,25.00
2026-03-11T19:37:00Z,76.00,25.00
2026-03-11T19:38:00Z,76.00,25.00
2026-03-11T19:39:00Z,77.00,25.00
2026-03-11T19:40:00Z,76.24,25.00
2026-03-11T19:41:00Z,77.00,25.00
2026-03-11T19:42:00Z,77.00,25.00
2026-03-11T19:43:00Z,77.00,23.62
2026-03-11T19:44:00Z,77.00,25.00
2026-03-11T19:45:00Z,77.00,25.00
2026-03-11T19:46:00Z,77.00,25.00
2026-03-11T19:47:00Z,77.00,25.00
2026-03-11T19:48:00Z,77.00,25.00
2026-03-11T19:49:00Z,77.00,25.00
2026-03-11T19:50:00Z,77.00,24.00
2026-03-11T19:51:00Z,76.95,24.00
2026-03-11T19:52:00Z,76.92,24.00
2026-03-11T19:53:00Z,77.00,24.00
2026-03-11T19:54:00Z,76.77,24.00
2026-03-11T19:55:00Z,77.00,24.00
2026-03-11T19:56:00Z,77.00,24.00
2026-03-11T19:57:00Z,78.00,24.00
2026-03-11T19:58:00Z,78.00,24.00
2026-03-11T19:59:00Z,78.00,24.00
2026-03-11T20:00:00Z,78.00,24.00
2026-03-11T20:01:00Z,77.99,24.00
2026-03-11T20:02:00Z,78.00,24.00
2026-03-11T20:03:00Z,78.00,24.00
2026-03-11T20:04:00Z,79.00,24.00
2026-03-11T20:05:00Z,79.00,24.00
2026-03-11T20:06:00Z,78.99,24.00
2026-03-11T20:07:00Z,79.00,24.00
2026-03-11T20:08:00Z,79.00,24.00
2026-03-11T20:09:00Z,79.00,24.00
2026-03-11T20:10:00Z,77.05,24.76
2026-03-11T20:11:00Z,76.05,26.12
2026-03-11T20:12:00Z,75.78,26.24
2026-03-11T20:13:00Z,76.50,25.48
2026-03-11T20:14:00Z,77.00,25.36
2026-03-11T20:15:00Z,78.91,24.25
2026-03-11T20:16:00Z,83.29,19.54
2026-03-11T20:17:00Z,86.17,16.53
2026-03-11T20:18:00Z,86.97,13.96
2026-03-11T20:19:00Z,87.18,13.54
2026-03-11T20:20:00Z,89.80,12.98
2026-03-11T20:21:00Z,89.51,11.30
2026-03-11T20:22:00Z,90.48,10.53
2026-03-11T20:23:00Z,90.24,10.13
2026-03-11T20:24:00Z,91.51,9.57
2026-03-11T20:25:00Z,93.61,7.28
2026-03-11T20:26:00Z,94.00,6.99
2026-03-11T20:27:00Z,93.01,7.00
2026-03-11T20:28:00Z,94.00,7.00
2026-03-11T20:29:00Z,94.00,6.60
2026-03-11T20:30:00Z,93.98,7.38
2026-03-11T20:31:00Z,93.00,8.00
2026-03-11T20:32:00Z,93.00,7.99
2026-03-11T20:33:00Z,92.77,7.78
2026-03-11T20:34:00Z,91.92,8.55
2026-03-11T20:35:00Z,90.12,9.98
2026-03-11T20:36:00Z,92.23,9.71
2026-03-11T20:37:00Z,92.50,10.58
2026-03-11T20:38:00Z,93.60,7.00
2026-03-11T20:39:00Z,93.99,6.11
2026-03-11T20:40:00Z,93.45,7.00
2026-03-11T20:41:00Z,94.03,6.74
2026-03-11T20:42:00Z,94.00,7.00
2026-03-11T20:43:00Z,93.93,7.00
2026-03-11T20:44:00Z,94.00,6.93
2026-03-11T20:45:00Z,93.00,6.05
2026-03-11T20:46:00Z,93.86,6.25
2026-03-11T20:47:00Z,95.11,5.43
2026-03-11T20:48:00Z,96.00,3.94
2026-03-11T20:49:00Z,95.35,5.50
2026-03-11T20:50:00Z,97.56,3.50
2026-03-11T20:51:00Z,98.00,3.00
2026-03-11T20:52:00Z,97.45,2.16
2026-03-11T20:53:00Z,97.91,2.99
2026-03-11T20:54:00Z,97.91,2.20
2026-03-11T20:55:00Z,97.65,2.77
2026-03-11T20:56:00Z,99.00,2.91
2026-03-11T20:57:00Z,97.98,2.96
2026-03-11T20:58:00Z,97.97,3.00
2026-03-11T20:59:00Z,97.00,3.00
2026-03-11T21:00:00Z,97.99,3.00
2026-03-11T21:01:00Z,96.36,3.44
2026-03-11T21:02:00Z,96.02,3.47
2026-03-11T21:03:00Z,98.00,3.53
2026-03-11T21:04:00Z,98.57,2.00
2026-03-11T21:05:00Z,98.00,1.99
2026-03-11T21:06:00Z,99.00,2.01
2026-03-11T21:07:00Z,99.00,1.07
2026-03-11T21:08:00Z,98.08,2.00
2026-03-11T21:09:00Z,98.00,2.93
2026-03-11T21:10:00Z,98.04,2.93
2026-03-11T21:11:00Z,98.09,3.00
2026-03-11T21:12:00Z,98.98,3.00
2026-03-11T21:13:00Z,97.82,3.00
2026-03-11T21:14:00Z,97.00,2.64
2026-03-11T21:15:00Z,95.52,2.62
2026-03-11T21:16:00Z,98.18,1.55
2026-03-11T21:17:00Z,99.00,1.28
2026-03-11T21:18:00Z,98.25,2.81
2026-03-11T21:19:00Z,99.00,1.01
2026-03-11T21:20:00Z,99.00,2.00
2026-03-11T21:21:00Z,98.00,2.00
2026-03-11T21:22:00Z,97.87,2.67
2026-03-11T21:23:00Z,98.00,2.36
2026-03-11T21:24:00Z,99.00,1.65
2026-03-11T21:25:00Z,98.48,3.07
2026-03-11T21:26:00Z,98.48,2.66
2026-03-11T21:27:00Z,97.38,2.94
2026-03-11T21:28:00Z,98.03,1.98
2026-03-11T21:29:00Z,98.65,1.96
2026-03-11T21:30:00Z,98.00,2.02
2026-03-11T21:31:00Z,99.00,1.79
2026-03-11T21:32:00Z,98.77,1.44
2026-03-11T21:33:00Z,98.00,4.02
2026-03-11T21:34:00Z,97.90,3.06
2026-03-11T21:35:00Z,95.30,3.70
2026-03-11T21:36:00Z,98.69,2.78
2026-03-11T21:37:00Z,99.00,1.63
2026-03-11T21:38:00Z,99.00,1.00
2026-03-11T21:40:00Z,99.00,1.00
